 Atime,       Adur,    Aperc, A,    Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0000.499512, 000553,  2.765, X,    -00226, -00024, 008311,    -00226.00, -00024.00, 008311.00,    -0.0029, -0.0270, 01.0157,    
 0000.500244, 000553,  2.765, X,    -00226, -00024, 008311,    -00226.00, -00024.00, 008311.00,    -0.0029, -0.0270, 01.0157,    
 0000.500732, 000544,  2.720, X,    -00226, -00024, 008311,    -00226.00, -00024.00, 008311.00,    -0.0029, -0.0270, 01.0157,    
 0000.501465, 000552,  2.760, X,    -00226, -00024, 008311,    -00226.00, -00024.00, 008311.00,    -0.0029, -0.0270, 01.0157,    
 0000.501953, 000545,  2.725, X,    -00226, -00024, 008311,    -00226.00, -00024.00, 008311.00,    -0.0029, -0.0270, 01.0157,    
 0000.502686, 000554,  2.770, X,    -00226, -00024, 008311,    -00226.00, -00024.00, 008311.00,    -0.0029, -0.0270, 01.0157,    
 0000.503174, 000545,  2.725, X,    -00216, -00040, 008314,    -00216.00, -00040.00, 008314.00,    -0.0049, -0.0257, 01.0161,    
 0000.503906, 000554,  2.770, X,    -00216, -00040, 008314,    -00216.00, -00040.00, 008314.00,    -0.0049, -0.0257, 01.0161,    
 0000.504395, 000546,  2.730, X,    -00216, -00040, 008314,    -00216.00, -00040.00, 008314.00,    -0.0049, -0.0257, 01.0161,    
 0000.505127, 000552,  2.760, X,    -00216, -00040, 008314,    -00216.00, -00040.00, 008314.00,    -0.0049, -0.0257, 01.0161,    
 0000.505859, 000545,  2.725, X,    -00216, -00040, 008314,    -00216.00, -00040.00, 008314.00,    -0.0049, -0.0257, 01.0161,    
 0000.506348, 000554,  2.770, X,    -00216, -00040, 008314,    -00216.00, -00040.00, 008314.00,    -0.0049, -0.0257, 01.0161,    
 0000.507080, 000545,  2.725, X,    -00216, -00040, 008314,    -00216.00, -00040.00, 008314.00,    -0.0049, -0.0257, 01.0161,    
 0000.507568, 000554,  2.770, X,    -00216, -00040, 008314,    -00216.00, -00040.00, 008314.00,    -0.0049, -0.0257, 01.0161,    
 0000.508301, 000552,  2.760, X,    -00206, -00034, 008307,    -00206.00, -00034.00, 008307.00,    -0.0041, -0.0245, 01.0153,    
 0000.508789, 000555,  2.775, X,    -00206, -00034, 008307,    -00206.00, -00034.00, 008307.00,    -0.0041, -0.0245, 01.0153,    
 0000.509521, 000549,  2.745, X,    -00206, -00034, 008307,    -00206.00, -00034.00, 008307.00,    -0.0041, -0.0245, 01.0153,    
 0000.510254, 000553,  2.765, X,    -00206, -00034, 008307,    -00206.00, -00034.00, 008307.00,    -0.0041, -0.0245, 01.0153,    
 0000.510742, 000544,  2.720, X,    -00206, -00034, 008307,    -00206.00, -00034.00, 008307.00,    -0.0041, -0.0245, 01.0153,    
 0000.511475, 000554,  2.770, X,    -00206, -00034, 008307,    -00206.00, -00034.00, 008307.00,    -0.0041, -0.0245, 01.0153,    
 0000.511963, 000545,  2.725, X,    -00206, -00034, 008307,    -00206.00, -00034.00, 008307.00,    -0.0041, -0.0245, 01.0153,    
 0000.512695, 000553,  2.765, X,    -00206, -00034, 008307,    -00206.00, -00034.00, 008307.00,    -0.0041, -0.0245, 01.0153,    
 0000.513184, 000545,  2.725, X,    -00229, -00034, 008320,    -00229.00, -00034.00, 008320.00,    -0.0041, -0.0273, 01.0168,    
 0000.513916, 000554,  2.770, X,    -00229, -00034, 008320,    -00229.00, -00034.00, 008320.00,    -0.0041, -0.0273, 01.0168,    
 0000.514404, 000545,  2.725, X,    -00229, -00034, 008320,    -00229.00, -00034.00, 008320.00,    -0.0041, -0.0273, 01.0168,    
 0000.515137, 000554,  2.770, X,    -00229, -00034, 008320,    -00229.00, -00034.00, 008320.00,    -0.0041, -0.0273, 01.0168,    
 0000.515869, 000545,  2.725, X,    -00229, -00034, 008320,    -00229.00, -00034.00, 008320.00,    -0.0041, -0.0273, 01.0168,    
 0000.516357, 000545,  2.725, X,    -00229, -00034, 008320,    -00229.00, -00034.00, 008320.00,    -0.0041, -0.0273, 01.0168,    
 0000.517090, 000545,  2.725, X,    -00229, -00034, 008320,    -00229.00, -00034.00, 008320.00,    -0.0041, -0.0273, 01.0168,    
 0000.517578, 000542,  2.710, X,    -00229, -00034, 008320,    -00229.00, -00034.00, 008320.00,    -0.0041, -0.0273, 01.0168,    
 0000.518311, 000554,  2.770, X,    -00249, -00047, 008349,    -00249.00, -00047.00, 008349.00,    -0.0057, -0.0298, 01.0203,    
 0000.519043, 000565,  2.825, X,    -00249, -00047, 008349,    -00249.00, -00047.00, 008349.00,    -0.0057, -0.0298, 01.0203,    
 0000.519531, 000554,  2.770, X,    -00249, -00047, 008349,    -00249.00, -00047.00, 008349.00,    -0.0057, -0.0298, 01.0203,    
 0000.520264, 000544,  2.720, X,    -00249, -00047, 008349,    -00249.00, -00047.00, 008349.00,    -0.0057, -0.0298, 01.0203,    
 0000.520752, 000553,  2.765, X,    -00249, -00047, 008349,    -00249.00, -00047.00, 008349.00,    -0.0057, -0.0298, 01.0203,    
 0000.521484, 000546,  2.730, X,    -00249, -00047, 008349,    -00249.00, -00047.00, 008349.00,    -0.0057, -0.0298, 01.0203,    
 0000.521973, 000553,  2.765, X,    -00249, -00047, 008349,    -00249.00, -00047.00, 008349.00,    -0.0057, -0.0298, 01.0203,    
 0000.522705, 000546,  2.730, X,    -00249, -00047, 008349,    -00249.00, -00047.00, 008349.00,    -0.0057, -0.0298, 01.0203,    
 0000.523438, 000553,  2.765, X,    -00219, -00042, 008307,    -00219.00, -00042.00, 008307.00,    -0.0051, -0.0261, 01.0153,    
 0000.523926, 000545,  2.725, X,    -00219, -00042, 008307,    -00219.00, -00042.00, 008307.00,    -0.0051, -0.0261, 01.0153,    
 0000.524658, 000554,  2.770, X,    -00219, -00042, 008307,    -00219.00, -00042.00, 008307.00,    -0.0051, -0.0261, 01.0153,    
 0000.525146, 000544,  2.720, X,    -00219, -00042, 008307,    -00219.00, -00042.00, 008307.00,    -0.0051, -0.0261, 01.0153,    
 0000.525879, 000553,  2.765, X,    -00219, -00042, 008307,    -00219.00, -00042.00, 008307.00,    -0.0051, -0.0261, 01.0153,    
 0000.526367, 000544,  2.720, X,    -00219, -00042, 008307,    -00219.00, -00042.00, 008307.00,    -0.0051, -0.0261, 01.0153,    
 0000.527100, 000544,  2.720, X,    -00219, -00042, 008307,    -00219.00, -00042.00, 008307.00,    -0.0051, -0.0261, 01.0153,    
 0000.527588, 000562,  2.810, X,    -00219, -00042, 008307,    -00219.00, -00042.00, 008307.00,    -0.0051, -0.0261, 01.0153,    
 0000.528320, 000554,  2.770, X,    -00206, -00042, 008280,    -00206.00, -00042.00, 008280.00,    -0.0051, -0.0245, 01.0120,    
 0000.529053, 000544,  2.720, X,    -00206, -00042, 008280,    -00206.00, -00042.00, 008280.00,    -0.0051, -0.0245, 01.0120,    
 0000.529541, 000544,  2.720, X,    -00206, -00042, 008280,    -00206.00, -00042.00, 008280.00,    -0.0051, -0.0245, 01.0120,    
 0000.530273, 000545,  2.725, X,    -00206, -00042, 008280,    -00206.00, -00042.00, 008280.00,    -0.0051, -0.0245, 01.0120,    
 0000.530762, 000547,  2.735, X,    -00206, -00042, 008280,    -00206.00, -00042.00, 008280.00,    -0.0051, -0.0245, 01.0120,    
 0000.531494, 000554,  2.770, X,    -00206, -00042, 008280,    -00206.00, -00042.00, 008280.00,    -0.0051, -0.0245, 01.0120,    
 0000.531982, 000546,  2.730, X,    -00206, -00042, 008280,    -00206.00, -00042.00, 008280.00,    -0.0051, -0.0245, 01.0120,    
 0000.532715, 000546,  2.730, X,    -00206, -00042, 008280,    -00206.00, -00042.00, 008280.00,    -0.0051, -0.0245, 01.0120,    
 0000.533203, 000560,  2.800, X,    -00232, -00036, 008249,    -00232.00, -00036.00, 008249.00,    -0.0044, -0.0277, 01.0083,    
 0000.533936, 000554,  2.770, X,    -00232, -00036, 008249,    -00232.00, -00036.00, 008249.00,    -0.0044, -0.0277, 01.0083,    
 0000.534668, 000545,  2.725, X,    -00232, -00036, 008249,    -00232.00, -00036.00, 008249.00,    -0.0044, -0.0277, 01.0083,    
 0000.535156, 000554,  2.770, X,    -00232, -00036, 008249,    -00232.00, -00036.00, 008249.00,    -0.0044, -0.0277, 01.0083,    
 0000.535889, 000546,  2.730, X,    -00232, -00036, 008249,    -00232.00, -00036.00, 008249.00,    -0.0044, -0.0277, 01.0083,    
 0000.536377, 000553,  2.765, X,    -00232, -00036, 008249,    -00232.00, -00036.00, 008249.00,    -0.0044, -0.0277, 01.0083,    
 0000.537109, 000550,  2.750, X,    -00232, -00036, 008249,    -00232.00, -00036.00, 008249.00,    -0.0044, -0.0277, 01.0083,    
 0000.537598, 000553,  2.765, X,    -00232, -00036, 008249,    -00232.00, -00036.00, 008249.00,    -0.0044, -0.0277, 01.0083,    
 0000.538330, 000545,  2.725, X,    -00215, -00056, 008319,    -00215.00, -00056.00, 008319.00,    -0.0068, -0.0256, 01.0167,    
 0000.539062, 000549,  2.745, X,    -00215, -00056, 008319,    -00215.00, -00056.00, 008319.00,    -0.0068, -0.0256, 01.0167,    
 0000.539551, 000553,  2.765, X,    -00215, -00056, 008319,    -00215.00, -00056.00, 008319.00,    -0.0068, -0.0256, 01.0167,    
 0000.540283, 000547,  2.735, X,    -00215, -00056, 008319,    -00215.00, -00056.00, 008319.00,    -0.0068, -0.0256, 01.0167,    
 0000.540771, 000552,  2.760, X,    -00215, -00056, 008319,    -00215.00, -00056.00, 008319.00,    -0.0068, -0.0256, 01.0167,    
 0000.541504, 000544,  2.720, X,    -00215, -00056, 008319,    -00215.00, -00056.00, 008319.00,    -0.0068, -0.0256, 01.0167,    
 0000.542236, 000553,  2.765, X,    -00215, -00056, 008319,    -00215.00, -00056.00, 008319.00,    -0.0068, -0.0256, 01.0167,    
