 Mtime,       Mdur,      Mrx1, Mry1, Mrz1,    Max1,    May1,    Maz1,       Mcx1,    Mcy1,    Mcz1,   
 0002.765381, 000853,    -114, 0190, -213,    -116.25, 0185.88, -207.40,    -0.7879, 00.3960, -0.2011,    
 0002.775391, 000848,    -116, 0190, -206,    -115.72, 0182.71, -205.24,    -0.7850, 00.3783, -0.1888,    
 0002.785400, 000854,    -118, 0183, -203,    -116.10, 0187.10, -206.31,    -0.7871, 00.4028, -0.1949,    
 0002.795410, 000855,    -118, 0185, -206,    -115.45, 0188.19, -209.63,    -0.7834, 00.4089, -0.2138,    
 0002.805420, 000854,    -114, 0190, -203,    -116.18, 0188.50, -205.15,    -0.7875, 00.4106, -0.1884,    
 0002.815430, 000854,    -114, 0185, -198,    -116.78, 0184.54, -202.51,    -0.7909, 00.3885, -0.1734,    
 0002.825439, 000853,    -122, 0186, -204,    -117.65, 0185.75, -204.21,    -0.7958, 00.3952, -0.1830,    
 0002.835449, 000853,    -113, 0184, -197,    -114.94, 0187.87, -201.56,    -0.7806, 00.4071, -0.1680,    
 0002.845459, 000849,    -115, 0182, -195,    -114.95, 0184.48, -198.06,    -0.7806, 00.3881, -0.1480,    
 0002.855469, 000856,    -118, 0185, -203,    -119.32, 0185.05, -201.77,    -0.8052, 00.3913, -0.1692,    
 0002.865479, 000852,    -110, 0188, -197,    -113.43, 0184.57, -197.60,    -0.7721, 00.3887, -0.1455,    
 0002.875488, 000854,    -118, 0180, -203,    -115.15, 0182.85, -197.54,    -0.7818, 00.3790, -0.1451,    
 0002.885498, 000854,    -118, 0183, -210,    -117.07, 0184.32, -203.47,    -0.7926, 00.3873, -0.1788,    
 0002.895264, 000855,    -116, 0190, -203,    -113.04, 0186.71, -200.50,    -0.7699, 00.4006, -0.1619,    
 0002.905273, 000853,    -118, 0194, -206,    -117.72, 0184.07, -204.31,    -0.7962, 00.3859, -0.1836,    
 0002.915283, 000852,    -118, 0185, -203,    -117.77, 0185.67, -207.47,    -0.7965, 00.3948, -0.2015,    
 0002.925293, 000854,    -115, 0182, -202,    -116.34, 0188.44, -203.18,    -0.7884, 00.4103, -0.1772,    
 0002.935303, 000853,    -118, 0180, -201,    -117.58, 0188.96, -204.26,    -0.7954, 00.4132, -0.1833,    
 0002.945312, 000853,    -114, 0185, -206,    -116.99, 0183.96, -203.11,    -0.7921, 00.3852, -0.1767,    
 0002.955322, 000853,    -116, 0185, -203,    -115.38, 0182.69, -202.61,    -0.7830, 00.3781, -0.1739,    
 0002.965332, 000850,    -115, 0182, -202,    -116.76, 0181.61, -202.02,    -0.7908, 00.3721, -0.1706,    
 0002.975342, 000853,    -116, 0180, -203,    -114.70, 0183.75, -204.60,    -0.7792, 00.3841, -0.1852,    
 0002.985352, 000852,    -115, 0182, -204,    -115.72, 0183.46, -203.05,    -0.7849, 00.3824, -0.1764,    
 0002.995361, 000853,    -113, 0186, -207,    -114.78, 0182.44, -203.23,    -0.7797, 00.3767, -0.1774,    
 0003.005371, 000853,    -117, 0182, -204,    -115.63, 0181.40, -203.84,    -0.7845, 00.3709, -0.1809,    
 0003.015381, 000852,    -115, 0184, -200,    -115.05, 0182.80, -203.68,    -0.7812, 00.3788, -0.1800,    
 0003.025391, 000853,    -114, 0180, -201,    -113.91, 0184.26, -204.68,    -0.7748, 00.3869, -0.1857,    
 0003.035400, 000850,    -121, 0183, -203,    -117.02, 0182.12, -202.95,    -0.7922, 00.3750, -0.1759,    
 0003.045410, 000848,    -120, 0186, -200,    -116.55, 0183.73, -200.53,    -0.7896, 00.3840, -0.1621,    
 0003.055420, 000852,    -117, 0191, -202,    -116.14, 0183.01, -201.26,    -0.7873, 00.3800, -0.1662,    
 0003.065430, 000852,    -115, 0182, -202,    -119.33, 0184.29, -202.35,    -0.8052, 00.3871, -0.1724,    
 0003.075439, 000850,    -118, 0187, -203,    -118.62, 0186.19, -201.01,    -0.8013, 00.3977, -0.1648,    
 0003.085449, 000853,    -113, 0182, -204,    -116.24, 0187.90, -202.47,    -0.7879, 00.4073, -0.1731,    
 0003.095459, 000853,    -118, 0185, -203,    -115.57, 0183.08, -202.56,    -0.7841, 00.3803, -0.1736,    
 0003.105469, 000853,    -120, 0188, -197,    -117.75, 0186.31, -202.12,    -0.7964, 00.3984, -0.1711,    
 0003.115479, 000852,    -116, 0185, -206,    -115.05, 0183.68, -203.25,    -0.7812, 00.3837, -0.1775,    
 0003.125488, 000853,    -121, 0185, -201,    -118.45, 0185.35, -202.39,    -0.8003, 00.3930, -0.1727,    
 0003.135498, 000853,    -122, 0184, -204,    -120.01, 0186.57, -199.76,    -0.8090, 00.3998, -0.1577,    
 0003.145264, 000853,    -122, 0184, -202,    -118.41, 0184.69, -204.48,    -0.8001, 00.3894, -0.1845,    
 0003.155273, 000849,    -114, 0185, -208,    -120.09, 0184.75, -202.65,    -0.8095, 00.3896, -0.1742,    
 0003.165283, 000854,    -116, 0180, -201,    -119.89, 0183.47, -203.82,    -0.8084, 00.3825, -0.1808,    
 0003.175293, 000849,    -113, 0186, -202,    -118.74, 0183.89, -202.56,    -0.8019, 00.3849, -0.1736,    
 0003.185303, 000854,    -116, 0183, -198,    -114.43, 0184.23, -204.69,    -0.7777, 00.3867, -0.1857,    
 0003.195312, 000854,    -116, 0185, -208,    -115.65, 0181.94, -201.87,    -0.7846, 00.3740, -0.1697,    
 0003.205322, 000850,    -121, 0183, -203,    -115.10, 0185.01, -202.54,    -0.7814, 00.3911, -0.1735,    
 0003.215332, 000854,    -118, 0185, -208,    -117.03, 0183.56, -201.52,    -0.7923, 00.3830, -0.1677,    
 0003.225342, 000853,    -115, 0186, -202,    -116.69, 0184.94, -206.42,    -0.7904, 00.3907, -0.1956,    
 0003.235352, 000850,    -118, 0192, -203,    -119.32, 0185.15, -203.44,    -0.8052, 00.3919, -0.1786,    
 0003.245361, 000853,    -115, 0182, -207,    -117.15, 0185.59, -206.44,    -0.7930, 00.3943, -0.1957,    
 0003.255371, 000853,    -117, 0188, -204,    -115.68, 0186.47, -203.14,    -0.7847, 00.3993, -0.1770,    
 0003.265381, 000853,    -116, 0190, -201,    -117.18, 0189.95, -203.27,    -0.7931, 00.4187, -0.1777,    
 0003.275391, 000850,    -112, 0194, -208,    -114.87, 0185.81, -205.99,    -0.7802, 00.3956, -0.1931,    
 0003.285400, 000853,    -115, 0177, -200,    -115.86, 0187.23, -203.54,    -0.7857, 00.4035, -0.1792,    
 0003.295410, 000854,    -118, 0183, -201,    -115.73, 0187.49, -201.67,    -0.7850, 00.4050, -0.1686,    
 0003.305420, 000852,    -120, 0186, -202,    -114.51, 0189.17, -205.10,    -0.7782, 00.4144, -0.1881,    
 0003.315430, 000850,    -122, 0184, -204,    -117.21, 0180.11, -201.06,    -0.7933, 00.3637, -0.1651,    
 0003.325439, 000852,    -117, 0182, -202,    -118.62, 0183.32, -201.70,    -0.8012, 00.3817, -0.1687,    
 0003.335449, 000849,    -116, 0187, -203,    -119.15, 0185.38, -202.40,    -0.8042, 00.3932, -0.1727,    
 0003.345459, 000853,    -121, 0185, -201,    -120.42, 0184.35, -203.13,    -0.8114, 00.3874, -0.1769,    
 0003.355469, 000854,    -117, 0182, -202,    -117.44, 0183.00, -201.98,    -0.7946, 00.3799, -0.1703,    
 0003.365479, 000853,    -120, 0186, -204,    -117.38, 0185.91, -202.80,    -0.7943, 00.3961, -0.1750,    
 0003.375488, 000854,    -117, 0186, -202,    -119.73, 0184.96, -201.70,    -0.8075, 00.3908, -0.1687,    
 0003.385498, 000854,    -118, 0187, -201,    -117.51, 0183.85, -202.06,    -0.7950, 00.3846, -0.1708,    
 0003.395264, 000854,    -122, 0182, -200,    -119.71, 0185.47, -202.69,    -0.8074, 00.3937, -0.1743,    
 0003.405273, 000852,    -117, 0179, -207,    -117.81, 0184.39, -202.44,    -0.7967, 00.3877, -0.1730,    
 0003.415283, 000852,    -116, 0185, -206,    -117.99, 0184.98, -202.55,    -0.7977, 00.3909, -0.1736,    
 0003.425293, 000853,    -118, 0187, -206,    -119.92, 0182.90, -202.64,    -0.8085, 00.3793, -0.1741,    
 0003.435303, 000853,    -110, 0184, -204,    -115.86, 0181.64, -206.25,    -0.7857, 00.3723, -0.1946,    
 0003.445312, 000853,    -120, 0193, -207,    -116.06, 0186.43, -205.89,    -0.7869, 00.3990, -0.1926,    
 0003.455322, 000853,    -121, 0185, -208,    -117.85, 0187.15, -206.24,    -0.7969, 00.4031, -0.1945,    
 0003.465332, 000848,    -112, 0187, -208,    -113.02, 0185.68, -205.57,    -0.7698, 00.3949, -0.1907,    
 0003.475342, 000857,    -121, 0183, -201,    -119.17, 0189.57, -206.25,    -0.8043, 00.4166, -0.1946,    
 0003.485352, 000852,    -114, 0187, -201,    -118.79, 0185.29, -205.86,    -0.8022, 00.3927, -0.1924,    
 0003.495361, 000856,    -117, 0184, -204,    -114.15, 0186.04, -205.55,    -0.7761, 00.3969, -0.1906,    
 0003.505371, 000855,    -117, 0186, -207,    -118.97, 0184.10, -202.42,    -0.8032, 00.3860, -0.1728,    
 0003.515381, 000853,    -118, 0180, -206,    -115.43, 0185.35, -203.01,    -0.7833, 00.3930, -0.1762,    
 0003.525391, 000854,    -122, 0184, -202,    -117.97, 0183.68, -204.29,    -0.7976, 00.3837, -0.1835,    
 0003.535400, 000850,    -120, 0184, -207,    -118.31, 0184.69, -206.19,    -0.7995, 00.3894, -0.1943,    
 0003.545410, 000853,    -115, 0186, -207,    -118.24, 0182.02, -205.84,    -0.7991, 00.3744, -0.1923,    
 0003.555420, 000850,    -118, 0183, -201,    -120.13, 0184.11, -203.11,    -0.8097, 00.3861, -0.1767,    
 0003.565430, 000855,    -121, 0178, -208,    -119.31, 0183.09, -206.33,    -0.8051, 00.3804, -0.1951,    
 0003.575439, 000853,    -115, 0184, -202,    -116.18, 0184.21, -205.61,    -0.7875, 00.3866, -0.1910,    
 0003.585449, 000847,    -110, 0177, -202,    -116.60, 0181.56, -202.12,    -0.7899, 00.3718, -0.1711,    
 0003.595459, 000848,    -121, 0183, -198,    -118.78, 0179.39, -204.81,    -0.8021, 00.3597, -0.1864,    
 0003.605469, 000853,    -116, 0192, -206,    -115.42, 0184.38, -202.11,    -0.7833, 00.3876, -0.1711,    
 0003.615479, 000854,    -123, 0183, -206,    -114.27, 0180.78, -202.76,    -0.7768, 00.3675, -0.1748,    
 0003.625488, 000850,    -114, 0178, -206,    -119.53, 0183.21, -201.37,    -0.8064, 00.3811, -0.1669,    
 0003.635498, 000852,    -116, 0185, -206,    -116.53, 0187.85, -206.00,    -0.7895, 00.4070, -0.1932,    
 0003.645264, 000853,    -117, 0184, -207,    -119.99, 0182.87, -206.17,    -0.8089, 00.3791, -0.1941,    
 0003.655273, 000849,    -120, 0184, -202,    -115.65, 0180.64, -205.47,    -0.7845, 00.3667, -0.1902,    
 0003.665283, 000853,    -114, 0185, -208,    -116.34, 0184.75, -205.89,    -0.7884, 00.3896, -0.1926,    
 0003.675293, 000853,    -120, 0179, -204,    -117.43, 0183.31, -206.06,    -0.7946, 00.3816, -0.1935,    
 0003.685303, 000853,    -120, 0177, -200,    -119.31, 0182.25, -202.64,    -0.8051, 00.3757, -0.1741,    
 0003.695312, 000855,    -114, 0185, -206,    -115.53, 0183.19, -206.09,    -0.7839, 00.3810, -0.1937,    
 0003.705322, 000853,    -118, 0185, -198,    -118.83, 0180.60, -202.81,    -0.8024, 00.3665, -0.1751,    
 0003.715332, 000859,    -118, 0183, -208,    -118.69, 0180.04, -201.75,    -0.8017, 00.3633, -0.1690,    
 0003.725342, 000853,    -115, 0188, -209,    -115.19, 0185.22, -205.85,    -0.7819, 00.3923, -0.1923,    
 0003.735352, 000853,    -115, 0182, -202,    -117.08, 0184.69, -201.35,    -0.7926, 00.3893, -0.1668,    
 0003.745361, 000853,    -120, 0188, -204,    -117.57, 0184.27, -206.62,    -0.7953, 00.3870, -0.1967,    
 0003.755371, 000853,    -115, 0184, -202,    -115.69, 0186.64, -206.33,    -0.7848, 00.4002, -0.1950,    
 0003.765381, 000854,    -113, 0182, -202,    -115.25, 0182.97, -202.23,    -0.7823, 00.3797, -0.1718,    
 0003.775391, 000853,    -109, 0185, -206,    -116.62, 0186.20, -203.82,    -0.7900, 00.3978, -0.1808,    
 0003.785400, 000854,    -114, 0185, -201,    -113.77, 0184.07, -202.39,    -0.7740, 00.3859, -0.1727,    
 0003.795410, 000854,    -114, 0183, -201,    -112.84, 0182.93, -202.16,    -0.7688, 00.3795, -0.1713,    
 0003.805420, 000853,    -118, 0185, -201,    -111.77, 0184.72, -203.89,    -0.7628, 00.3895, -0.1812,    
 0003.815430, 000853,    -115, 0179, -204,    -114.72, 0183.77, -201.50,    -0.7793, 00.3842, -0.1676,    
 0003.825439, 000851,    -122, 0182, -202,    -115.94, 0182.51, -201.58,    -0.7862, 00.3771, -0.1681,    
 0003.835449, 000850,    -121, 0180, -206,    -118.71, 0183.06, -202.32,    -0.8017, 00.3802, -0.1723,    
 0003.845459, 000849,    -116, 0183, -206,    -116.81, 0180.15, -204.38,    -0.7911, 00.3640, -0.1840,    
 0003.855469, 000853,    -120, 0184, -204,    -120.72, 0182.24, -203.35,    -0.8130, 00.3756, -0.1781,    
 0003.865479, 000854,    -113, 0191, -207,    -118.95, 0182.74, -205.89,    -0.8031, 00.3784, -0.1926,    
 0003.875488, 000853,    -117, 0184, -202,    -116.21, 0184.39, -205.24,    -0.7877, 00.3877, -0.1889,    
 0003.885498, 000853,    -114, 0187, -208,    -117.77, 0185.31, -204.74,    -0.7965, 00.3928, -0.1860,    
 0003.895264, 000855,    -116, 0183, -208,    -114.10, 0188.30, -206.73,    -0.7759, 00.4095, -0.1973,    
 0003.905273, 000854,    -112, 0183, -210,    -115.68, 0184.04, -204.86,    -0.7847, 00.3857, -0.1867,    
 0003.915283, 000853,    -113, 0186, -207,    -113.79, 0185.81, -208.11,    -0.7741, 00.3956, -0.2052,    
 0003.925293, 000850,    -115, 0188, -202,    -114.95, 0184.25, -207.09,    -0.7806, 00.3869, -0.1994,    
 0003.935303, 000854,    -117, 0177, -202,    -113.37, 0183.04, -207.21,    -0.7717, 00.3801, -0.2000,    
 0003.945312, 000853,    -120, 0184, -202,    -114.95, 0184.65, -204.89,    -0.7806, 00.3891, -0.1869,    
 0003.955322, 000853,    -116, 0183, -196,    -116.09, 0185.34, -201.00,    -0.7870, 00.3929, -0.1648,    
 0003.965332, 000853,    -114, 0185, -208,    -116.71, 0179.98, -202.17,    -0.7905, 00.3630, -0.1714,    
 0003.975342, 000850,    -121, 0185, -198,    -118.87, 0184.19, -201.47,    -0.8026, 00.3865, -0.1675,    
 0003.985352, 000850,    -120, 0186, -207,    -117.13, 0184.01, -199.50,    -0.7929, 00.3855, -0.1562,    
 0003.995361, 000855,    -116, 0185, -203,    -115.98, 0185.14, -205.87,    -0.7864, 00.3918, -0.1924,    
 0004.005371, 000852,    -118, 0187, -203,    -119.69, 0185.45, -200.57,    -0.8072, 00.3936, -0.1623,    
 0004.015381, 000850,    -120, 0186, -204,    -119.26, 0186.02, -205.48,    -0.8048, 00.3968, -0.1902,    
 0004.025391, 000856,    -118, 0187, -210,    -117.12, 0185.70, -204.31,    -0.7928, 00.3950, -0.1836,    
 0004.035400, 000853,    -118, 0183, -208,    -118.23, 0186.22, -204.92,    -0.7991, 00.3979, -0.1871,    
 0004.045410, 000849,    -120, 0182, -202,    -119.49, 0185.03, -204.92,    -0.8061, 00.3912, -0.1870,    
 0004.055420, 000851,    -115, 0186, -204,    -117.78, 0185.68, -207.66,    -0.7965, 00.3948, -0.2026,    
 0004.065430, 000854,    -112, 0183, -201,    -116.81, 0183.30, -205.58,    -0.7911, 00.3816, -0.1908,    
 0004.075439, 000854,    -115, 0182, -204,    -117.48, 0182.60, -202.43,    -0.7948, 00.3777, -0.1729,    
 0004.085449, 000852,    -116, 0180, -203,    -114.82, 0184.10, -203.49,    -0.7799, 00.3860, -0.1789,    
 0004.095459, 000851,    -122, 0182, -207,    -114.57, 0182.30, -202.62,    -0.7785, 00.3760, -0.1740,    
 0004.105469, 000849,    -120, 0182, -202,    -116.92, 0181.77, -203.97,    -0.7917, 00.3730, -0.1816,    
 0004.115479, 000853,    -118, 0183, -203,    -117.58, 0181.01, -203.32,    -0.7954, 00.3688, -0.1780,    
 0004.125488, 000853,    -122, 0179, -204,    -121.21, 0181.64, -205.37,    -0.8158, 00.3723, -0.1896,    
 0004.135498, 000850,    -120, 0182, -202,    -120.05, 0181.70, -202.39,    -0.8092, 00.3726, -0.1727,    
 0004.145264, 000850,    -112, 0180, -198,    -117.74, 0181.90, -202.14,    -0.7963, 00.3737, -0.1713,    
 0004.155273, 000852,    -120, 0186, -202,    -120.05, 0180.65, -202.60,    -0.8092, 00.3668, -0.1739,    
 0004.165283, 000854,    -115, 0186, -202,    -118.24, 0182.99, -201.54,    -0.7991, 00.3798, -0.1678,    
 0004.175293, 000848,    -118, 0180, -196,    -114.34, 0181.53, -198.69,    -0.7772, 00.3717, -0.1516,    
 0004.185303, 000853,    -115, 0188, -204,    -118.31, 0185.50, -201.50,    -0.7995, 00.3939, -0.1676,    
 0004.195312, 000855,    -121, 0187, -203,    -116.35, 0185.75, -201.75,    -0.7885, 00.3953, -0.1690,    
 0004.205322, 000851,    -117, 0182, -207,    -117.90, 0182.23, -199.73,    -0.7972, 00.3756, -0.1576,    
 0004.215332, 000851,    -122, 0184, -207,    -117.14, 0186.38, -204.80,    -0.7929, 00.3988, -0.1864,    
 0004.225342, 000852,    -123, 0185, -201,    -121.01, 0185.67, -203.69,    -0.8147, 00.3948, -0.1800,    
 0004.235352, 000845,    -117, 0186, -207,    -118.41, 0183.31, -206.17,    -0.8001, 00.3816, -0.1941,    
 0004.245361, 000852,    -115, 0186, -214,    -120.25, 0184.73, -207.47,    -0.8104, 00.3895, -0.2015,    
 0004.255371, 000854,    -110, 0179, -200,    -119.03, 0184.25, -203.33,    -0.8035, 00.3869, -0.1780,    
 0004.265381, 000854,    -116, 0190, -203,    -115.63, 0185.69, -206.17,    -0.7844, 00.3949, -0.1942,    
 0004.275391, 000850,    -118, 0190, -201,    -115.06, 0186.41, -208.69,    -0.7812, 00.3989, -0.2084,    
 0004.285400, 000851,    -114, 0190, -206,    -112.47, 0183.63, -201.49,    -0.7667, 00.3834, -0.1675,    
 0004.295410, 000856,    -118, 0185, -201,    -116.29, 0189.17, -202.85,    -0.7881, 00.4143, -0.1753,    
 0004.305420, 000850,    -114, 0180, -206,    -116.87, 0187.64, -202.41,    -0.7914, 00.4058, -0.1728,    
 0004.315430, 000853,    -120, 0184, -200,    -115.46, 0187.03, -204.42,    -0.7835, 00.4024, -0.1842,    
 0004.325439, 000854,    -121, 0183, -201,    -118.31, 0183.95, -201.44,    -0.7995, 00.3852, -0.1673,    
 0004.335449, 000854,    -112, 0185, -198,    -115.33, 0181.71, -203.28,    -0.7828, 00.3727, -0.1777,    
 0004.345459, 000850,    -117, 0177, -200,    -118.50, 0182.86, -199.84,    -0.8006, 00.3791, -0.1582,    
 0004.355469, 000853,    -120, 0184, -200,    -119.24, 0182.56, -200.35,    -0.8047, 00.3775, -0.1611,    
 0004.365479, 000852,    -114, 0180, -203,    -114.02, 0183.10, -199.34,    -0.7754, 00.3805, -0.1554,    
 0004.375488, 000854,    -117, 0175, -200,    -116.93, 0177.89, -200.42,    -0.7917, 00.3514, -0.1615,    
 0004.385498, 000850,    -116, 0180, -203,    -118.22, 0181.62, -200.85,    -0.7990, 00.3722, -0.1639,    
 0004.395264, 000852,    -115, 0184, -202,    -114.79, 0180.09, -202.49,    -0.7797, 00.3636, -0.1732,    
 0004.405273, 000852,    -116, 0185, -203,    -116.44, 0178.50, -201.12,    -0.7890, 00.3547, -0.1655,    
 0004.415283, 000853,    -122, 0186, -204,    -116.88, 0182.16, -203.05,    -0.7915, 00.3752, -0.1764,    
 0004.425293, 000854,    -125, 0187, -198,    -117.75, 0184.89, -201.73,    -0.7964, 00.3905, -0.1689,    
 0004.435303, 000853,    -116, 0183, -206,    -117.94, 0185.06, -202.92,    -0.7974, 00.3914, -0.1757,    
 0004.445312, 000853,    -121, 0183, -203,    -121.35, 0185.20, -203.42,    -0.8166, 00.3922, -0.1785,    
 0004.455322, 000849,    -116, 0185, -208,    -121.90, 0185.65, -201.29,    -0.8197, 00.3947, -0.1664,    
 0004.465332, 000853,    -117, 0186, -204,    -116.75, 0183.78, -205.60,    -0.7907, 00.3842, -0.1909,    
 0004.475342, 000854,    -114, 0185, -201,    -118.70, 0183.98, -203.38,    -0.8017, 00.3854, -0.1783,    
 0004.485352, 000853,    -109, 0185, -203,    -114.67, 0185.12, -205.73,    -0.7791, 00.3917, -0.1917,    
 0004.495361, 000854,    -114, 0183, -198,    -115.04, 0185.25, -202.51,    -0.7811, 00.3924, -0.1734,    
 0004.505371, 000853,    -114, 0183, -203,    -113.42, 0184.39, -201.15,    -0.7720, 00.3876, -0.1656,    
 0004.515381, 000854,    -115, 0179, -204,    -111.27, 0183.49, -202.59,    -0.7600, 00.3826, -0.1738,    
 0004.525391, 000854,    -120, 0186, -202,    -115.14, 0182.94, -200.08,    -0.7817, 00.3796, -0.1595,    
 0004.535400, 000851,    -113, 0186, -197,    -114.78, 0183.45, -201.98,    -0.7797, 00.3824, -0.1703,    
 0004.545410, 000849,    -121, 0178, -203,    -116.30, 0180.62, -202.63,    -0.7882, 00.3666, -0.1740,    
 0004.555420, 000849,    -113, 0184, -197,    -118.16, 0184.56, -200.73,    -0.7987, 00.3886, -0.1632,    
 0004.565430, 000849,    -121, 0180, -203,    -115.26, 0183.80, -198.69,    -0.7824, 00.3843, -0.1517,    
 0004.575439, 000854,    -117, 0186, -202,    -119.41, 0180.31, -202.14,    -0.8057, 00.3648, -0.1712,    
 0004.585449, 000854,    -114, 0180, -208,    -114.65, 0183.15, -200.22,    -0.7789, 00.3807, -0.1604,    
 0004.595459, 000853,    -122, 0182, -200,    -119.73, 0181.03, -203.08,    -0.8075, 00.3689, -0.1766,    
 0004.605469, 000850,    -122, 0184, -204,    -118.18, 0184.42, -202.75,    -0.7988, 00.3878, -0.1747,    
 0004.615479, 000853,    -116, 0185, -203,    -116.37, 0181.62, -205.69,    -0.7886, 00.3722, -0.1914,    
 0004.625488, 000851,    -126, 0184, -209,    -121.83, 0182.98, -202.38,    -0.8193, 00.3798, -0.1726,    
 0004.635498, 000849,    -113, 0188, -200,    -120.36, 0184.78, -203.91,    -0.8110, 00.3898, -0.1813,    
 0004.645264, 000858,    -118, 0185, -203,    -117.07, 0185.30, -203.28,    -0.7926, 00.3927, -0.1777,    
 0004.655273, 000853,    -123, 0185, -203,    -122.88, 0184.77, -206.12,    -0.8252, 00.3898, -0.1939,    
 0004.665283, 000854,    -117, 0184, -200,    -115.63, 0186.57, -200.76,    -0.7845, 00.3998, -0.1634,    
 0004.675293, 000853,    -118, 0190, -201,    -118.44, 0185.69, -202.25,    -0.8002, 00.3949, -0.1719,    
 0004.685303, 000853,    -118, 0187, -206,    -120.78, 0185.91, -202.88,    -0.8134, 00.3962, -0.1754,    
 0004.695312, 000855,    -118, 0187, -201,    -117.42, 0185.61, -201.12,    -0.7945, 00.3945, -0.1654,    
 0004.705322, 000853,    -115, 0186, -207,    -117.50, 0188.57, -202.58,    -0.7949, 00.4110, -0.1737,    
 0004.715332, 000851,    -118, 0183, -208,    -117.58, 0186.19, -205.89,    -0.7954, 00.3977, -0.1926,    
 0004.725342, 000853,    -118, 0185, -196,    -117.65, 0186.00, -201.83,    -0.7958, 00.3966, -0.1695,    
 0004.735352, 000850,    -117, 0188, -197,    -116.10, 0185.85, -203.92,    -0.7871, 00.3958, -0.1814,    
 0004.745361, 000853,    -118, 0178, -201,    -117.86, 0183.09, -203.92,    -0.7970, 00.3804, -0.1813,    
 0004.755371, 000852,    -121, 0190, -198,    -118.38, 0185.21, -197.14,    -0.7999, 00.3922, -0.1429,    
 0004.765381, 000853,    -118, 0187, -198,    -117.84, 0186.95, -197.77,    -0.7968, 00.4020, -0.1464,    
 0004.775391, 000852,    -116, 0185, -201,    -118.01, 0181.81, -200.24,    -0.7978, 00.3732, -0.1604,    
 0004.785400, 000850,    -122, 0184, -202,    -120.12, 0187.96, -199.08,    -0.8097, 00.4076, -0.1539,    
 0004.795410, 000855,    -115, 0184, -200,    -117.82, 0185.85, -199.24,    -0.7968, 00.3958, -0.1548,    
 0004.805420, 000853,    -121, 0185, -203,    -117.39, 0184.75, -201.31,    -0.7943, 00.3896, -0.1665,    
 0004.815430, 000850,    -114, 0183, -208,    -119.72, 0183.97, -202.91,    -0.8074, 00.3853, -0.1756,    
 0004.825439, 000853,    -120, 0179, -209,    -116.39, 0183.14, -202.96,    -0.7887, 00.3807, -0.1759,    
 0004.835449, 000853,    -116, 0180, -203,    -119.22, 0183.10, -204.41,    -0.8046, 00.3805, -0.1842,    
 0004.845459, 000853,    -118, 0180, -203,    -115.64, 0181.62, -206.59,    -0.7845, 00.3722, -0.1965,    
 0004.855469, 000853,    -117, 0182, -202,    -118.76, 0179.75, -206.31,    -0.8020, 00.3618, -0.1949,    
 0004.865479, 000853,    -113, 0179, -197,    -115.87, 0180.11, -201.86,    -0.7858, 00.3637, -0.1697,    
 0004.875488, 000850,    -120, 0186, -204,    -117.52, 0181.09, -202.22,    -0.7951, 00.3692, -0.1717,    
 0004.885498, 000853,    -115, 0191, -204,    -116.62, 0183.71, -202.03,    -0.7900, 00.3838, -0.1706,    
 0004.895264, 000856,    -120, 0188, -200,    -115.25, 0182.98, -199.28,    -0.7823, 00.3798, -0.1550,    
 0004.905273, 000851,    -113, 0182, -202,    -118.25, 0186.19, -203.11,    -0.7992, 00.3977, -0.1768,    
 0004.915283, 000850,    -122, 0186, -197,    -116.47, 0188.57, -202.09,    -0.7891, 00.4110, -0.1710,    
 0004.925293, 000849,    -118, 0187, -208,    -119.13, 0186.86, -201.15,    -0.8041, 00.4015, -0.1656,    
 0004.935303, 000854,    -123, 0185, -206,    -116.40, 0183.66, -202.92,    -0.7888, 00.3836, -0.1757,    
 0004.945312, 000853,    -114, 0187, -201,    -120.34, 0186.14, -200.19,    -0.8109, 00.3974, -0.1602,    
 0004.955322, 000853,    -123, 0183, -201,    -118.86, 0186.10, -205.63,    -0.8026, 00.3972, -0.1911,    
 0004.965332, 000850,    -122, 0184, -200,    -121.79, 0184.79, -203.73,    -0.8191, 00.3899, -0.1803,    
 0004.975342, 000850,    -120, 0184, -204,    -117.15, 0185.62, -201.36,    -0.7930, 00.3945, -0.1668,    
 0004.985352, 000855,    -120, 0186, -202,    -121.97, 0183.75, -201.47,    -0.8200, 00.3841, -0.1674,    
 0004.995361, 000854,    -120, 0186, -197,    -121.16, 0184.61, -200.24,    -0.8155, 00.3889, -0.1605,    
 0005.005371, 000850,    -117, 0182, -200,    -119.50, 0184.18, -202.13,    -0.8062, 00.3865, -0.1712,    
 0005.015381, 000853,    -115, 0182, -200,    -118.75, 0184.78, -200.81,    -0.8020, 00.3898, -0.1637,    
 0005.025391, 000853,    -116, 0185, -210,    -118.29, 0184.81, -199.93,    -0.7994, 00.3900, -0.1587,    
 0005.035400, 000853,    -116, 0183, -206,    -116.46, 0182.58, -202.39,    -0.7891, 00.3776, -0.1727,    
 0005.045410, 000850,    -117, 0184, -202,    -115.59, 0182.82, -202.32,    -0.7842, 00.3789, -0.1723,    
 0005.055420, 000853,    -117, 0184, -200,    -116.31, 0184.46, -206.76,    -0.7882, 00.3881, -0.1975,    
 0005.065430, 000855,    -118, 0185, -203,    -116.59, 0183.59, -204.20,    -0.7898, 00.3832, -0.1830,    
 0005.075439, 000854,    -116, 0183, -203,    -116.97, 0183.97, -202.07,    -0.7920, 00.3853, -0.1709,    
