 Ftime,       Fdur,      Qw1,     Qx1,     Qy1,     Qz1,        Ex1,     Ey1,     Ez1,      dEx1, dEy1, dEz1  
 0003.498779, 000030,    00.9920, -0.0969, -0.0290, -0.0751,    -0.1883, -0.0720, -0.1440,    00.0210, 00.0154, -0.0020,    
 0003.508789, 000026,    00.9920, -0.0974, -0.0292, -0.0752,    -0.1895, -0.0722, -0.1442,    00.0360, 00.0121, -0.0015,    
 0003.518799, 000025,    00.9919, -0.0979, -0.0294, -0.0753,    -0.1905, -0.0726, -0.1444,    00.0394, -0.0045, 00.0041,    
 0003.528809, 000027,    00.9918, -0.0985, -0.0298, -0.0753,    -0.1915, -0.0732, -0.1445,    00.0238, -0.0244, 00.0089,    
 0003.538818, 000018,    00.9917, -0.0993, -0.0300, -0.0754,    -0.1927, -0.0740, -0.1444,    00.0053, -0.0307, 00.0070,    
 0003.548828, 000021,    00.9917, -0.1001, -0.0304, -0.0754,    -0.1941, -0.0746, -0.1444,    -0.0143, -0.0232, 00.0016,    
 0003.558838, 000025,    00.9916, -0.1008, -0.0306, -0.0755,    -0.1957, -0.0754, -0.1444,    -0.0152, -0.0048, -0.0028,    
 0003.568848, 000020,    00.9915, -0.1015, -0.0308, -0.0757,    -0.1972, -0.0760, -0.1445,    00.0020, 00.0134, -0.0068,    
 0003.578857, 000024,    00.9914, -0.1022, -0.0308, -0.0758,    -0.1985, -0.0765, -0.1447,    00.0164, 00.0213, -0.0037,    
 0003.588867, 000018,    00.9913, -0.1027, -0.0310, -0.0759,    -0.1998, -0.0766, -0.1449,    00.0265, 00.0212, 00.0030,    
 0003.598877, 000031,    00.9913, -0.1033, -0.0312, -0.0759,    -0.2008, -0.0772, -0.1450,    00.0214, 00.0033, 00.0080,    
 0003.608887, 000020,    00.9912, -0.1041, -0.0314, -0.0760,    -0.2021, -0.0777, -0.1450,    -0.0093, -0.0215, 00.0113,    
 0003.618896, 000027,    00.9911, -0.1049, -0.0318, -0.0761,    -0.2036, -0.0782, -0.1451,    -0.0114, -0.0263, 00.0127,    
 0003.628906, 000025,    00.9910, -0.1056, -0.0321, -0.0761,    -0.2051, -0.0791, -0.1450,    00.0033, -0.0212, 00.0048,    
 0003.638916, 000019,    00.9909, -0.1062, -0.0323, -0.0763,    -0.2065, -0.0798, -0.1451,    00.0240, -0.0122, 00.0007,    
 0003.648926, 000026,    00.9908, -0.1067, -0.0325, -0.0764,    -0.2076, -0.0804, -0.1453,    00.0322, -0.0043, -0.0027,    
 0003.658936, 000028,    00.9907, -0.1073, -0.0328, -0.0765,    -0.2087, -0.0808, -0.1455,    00.0261, -0.0022, -0.0021,    
 0003.668945, 000028,    00.9907, -0.1080, -0.0330, -0.0766,    -0.2098, -0.0814, -0.1455,    00.0123, 00.0006, -0.0031,    
 0003.678955, 000017,    00.9906, -0.1087, -0.0332, -0.0766,    -0.2111, -0.0820, -0.1456,    00.0002, 00.0004, 00.0011,    
 0003.688965, 000027,    00.9905, -0.1093, -0.0334, -0.0767,    -0.2125, -0.0825, -0.1456,    00.0131, 00.0009, 00.0023,    
 0003.698975, 000028,    00.9904, -0.1099, -0.0338, -0.0767,    -0.2138, -0.0831, -0.1456,    00.0172, -0.0009, 00.0005,    
 0003.708984, 000029,    00.9903, -0.1106, -0.0340, -0.0767,    -0.2149, -0.0839, -0.1455,    00.0086, 00.0015, 00.0029,    
 0003.718994, 000027,    00.9902, -0.1113, -0.0341, -0.0768,    -0.2163, -0.0844, -0.1454,    00.0050, -0.0018, 00.0041,    
 0003.729004, 000018,    00.9901, -0.1119, -0.0345, -0.0768,    -0.2176, -0.0848, -0.1455,    00.0104, -0.0112, -0.0020,    
 0003.738770, 000026,    00.9901, -0.1126, -0.0348, -0.0768,    -0.2189, -0.0855, -0.1455,    00.0156, -0.0186, -0.0046,    
 0003.748779, 000021,    00.9900, -0.1133, -0.0351, -0.0768,    -0.2202, -0.0863, -0.1453,    00.0095, -0.0222, -0.0029,    
 0003.758789, 000018,    00.9899, -0.1139, -0.0355, -0.0769,    -0.2215, -0.0869, -0.1452,    00.0101, -0.0113, -0.0014,    
 0003.768799, 000018,    00.9898, -0.1146, -0.0357, -0.0768,    -0.2227, -0.0879, -0.1452,    00.0117, -0.0042, -0.0014,    
 0003.778809, 000018,    00.9897, -0.1152, -0.0360, -0.0768,    -0.2240, -0.0883, -0.1450,    00.0159, -0.0058, 00.0026,    
 0003.788818, 000026,    00.9896, -0.1158, -0.0362, -0.0769,    -0.2252, -0.0890, -0.1449,    00.0236, -0.0055, -0.0000,    
 0003.798828, 000033,    00.9895, -0.1164, -0.0364, -0.0769,    -0.2264, -0.0896, -0.1449,    00.0200, -0.0012, 00.0016,    
 0003.808838, 000020,    00.9895, -0.1170, -0.0366, -0.0770,    -0.2276, -0.0901, -0.1449,    00.0159, -0.0006, 00.0007,    
 0003.818848, 000029,    00.9894, -0.1177, -0.0370, -0.0771,    -0.2289, -0.0906, -0.1449,    00.0133, -0.0027, -0.0026,    
 0003.828857, 000018,    00.9893, -0.1183, -0.0373, -0.0771,    -0.2301, -0.0914, -0.1450,    00.0081, -0.0076, -0.0036,    
 0003.838867, 000019,    00.9892, -0.1190, -0.0375, -0.0772,    -0.2314, -0.0921, -0.1449,    00.0071, -0.0086, 00.0025,    
 0003.848877, 000018,    00.9891, -0.1197, -0.0379, -0.0771,    -0.2327, -0.0928, -0.1448,    00.0052, -0.0215, 00.0041,    
 0003.858887, 000028,    00.9890, -0.1204, -0.0382, -0.0770,    -0.2341, -0.0935, -0.1445,    -0.0011, -0.0239, 00.0034,    
 0003.868896, 000020,    00.9889, -0.1212, -0.0385, -0.0770,    -0.2355, -0.0942, -0.1443,    -0.0104, -0.0177, -0.0009,    
 0003.878906, 000018,    00.9888, -0.1219, -0.0388, -0.0770,    -0.2370, -0.0949, -0.1441,    -0.0080, -0.0082, 00.0005,    
 0003.888916, 000027,    00.9887, -0.1226, -0.0391, -0.0770,    -0.2385, -0.0957, -0.1440,    00.0116, -0.0024, -0.0007,    
 0003.898926, 000028,    00.9886, -0.1232, -0.0394, -0.0771,    -0.2398, -0.0963, -0.1438,    00.0235, -0.0056, -0.0082,    
 0003.908936, 000026,    00.9885, -0.1238, -0.0397, -0.0771,    -0.2409, -0.0970, -0.1438,    00.0099, -0.0101, -0.0088,    
 0003.918945, 000018,    00.9884, -0.1246, -0.0399, -0.0772,    -0.2422, -0.0977, -0.1438,    -0.0068, -0.0065, -0.0070,    
 0003.928955, 000029,    00.9883, -0.1252, -0.0403, -0.0771,    -0.2436, -0.0983, -0.1438,    00.0061, 00.0025, -0.0045,    
 0003.938965, 000018,    00.9882, -0.1257, -0.0403, -0.0771,    -0.2449, -0.0991, -0.1436,    00.0446, 00.0007, -0.0024,    
 0003.948975, 000018,    00.9882, -0.1261, -0.0408, -0.0771,    -0.2459, -0.0993, -0.1434,    00.0632, -0.0024, 00.0044,    
 0003.958984, 000020,    00.9881, -0.1266, -0.0410, -0.0770,    -0.2466, -0.1002, -0.1433,    00.0434, -0.0117, 00.0079,    
 0003.968994, 000019,    00.9880, -0.1272, -0.0413, -0.0769,    -0.2476, -0.1008, -0.1430,    00.0133, -0.0089, 00.0123,    
 0003.979004, 000017,    00.9879, -0.1279, -0.0417, -0.0768,    -0.2488, -0.1014, -0.1427,    -0.0027, -0.0082, 00.0098,    
 0003.988770, 000018,    00.9878, -0.1287, -0.0420, -0.0768,    -0.2502, -0.1022, -0.1424,    -0.0213, -0.0137, 00.0079,    
 0003.998779, 000029,    00.9877, -0.1295, -0.0422, -0.0766,    -0.2518, -0.1029, -0.1421,    -0.0136, -0.0022, 00.0112,    
 0004.008789, 000019,    00.9876, -0.1301, -0.0424, -0.0766,    -0.2534, -0.1033, -0.1417,    00.0202, 00.0010, 00.0065,    
 0004.018799, 000018,    00.9875, -0.1307, -0.0426, -0.0765,    -0.2546, -0.1038, -0.1415,    00.0250, -0.0007, 00.0017,    
 0004.028809, 000031,    00.9874, -0.1313, -0.0429, -0.0765,    -0.2558, -0.1044, -0.1412,    00.0066, -0.0012, 00.0004,    
 0004.038818, 000018,    00.9873, -0.1321, -0.0432, -0.0765,    -0.2571, -0.1051, -0.1410,    -0.0041, -0.0076, -0.0026,    
 0004.048828, 000018,    00.9872, -0.1327, -0.0436, -0.0764,    -0.2585, -0.1058, -0.1408,    00.0060, -0.0165, -0.0058,    
 0004.058838, 000025,    00.9871, -0.1334, -0.0439, -0.0765,    -0.2598, -0.1066, -0.1406,    00.0192, -0.0210, -0.0082,    
 0004.068848, 000019,    00.9871, -0.1339, -0.0444, -0.0764,    -0.2610, -0.1073, -0.1405,    00.0217, -0.0166, -0.0108,    
 0004.078857, 000018,    00.9870, -0.1344, -0.0448, -0.0764,    -0.2620, -0.1084, -0.1402,    00.0231, -0.0013, -0.0164,    
 0004.088867, 000019,    00.9869, -0.1350, -0.0449, -0.0765,    -0.2631, -0.1091, -0.1401,    00.0276, 00.0146, -0.0162,    
 0004.098877, 000031,    00.9868, -0.1355, -0.0451, -0.0764,    -0.2642, -0.1095, -0.1401,    00.0421, 00.0217, -0.0162,    
 0004.108887, 000020,    00.9867, -0.1359, -0.0453, -0.0765,    -0.2652, -0.1099, -0.1400,    00.0488, 00.0118, -0.0153,    
 0004.118896, 000018,    00.9866, -0.1364, -0.0457, -0.0765,    -0.2660, -0.1105, -0.1399,    00.0368, -0.0047, -0.0114,    
 0004.128906, 000028,    00.9865, -0.1371, -0.0460, -0.0765,    -0.2670, -0.1113, -0.1398,    00.0078, -0.0151, -0.0065,    
 0004.138916, 000018,    00.9864, -0.1378, -0.0463, -0.0765,    -0.2683, -0.1119, -0.1397,    -0.0095, -0.0196, -0.0039,    
 0004.148926, 000018,    00.9863, -0.1386, -0.0468, -0.0764,    -0.2698, -0.1128, -0.1394,    -0.0175, -0.0180, 00.0013,    
 0004.158936, 000017,    00.9862, -0.1394, -0.0471, -0.0763,    -0.2713, -0.1137, -0.1390,    -0.0113, -0.0140, 00.0119,    
 0004.168945, 000026,    00.9861, -0.1401, -0.0474, -0.0761,    -0.2728, -0.1144, -0.1387,    00.0051, -0.0133, 00.0136,    
 0004.178955, 000018,    00.9860, -0.1407, -0.0477, -0.0761,    -0.2742, -0.1150, -0.1382,    00.0164, -0.0120, 00.0120,    
 0004.188965, 000026,    00.9859, -0.1413, -0.0480, -0.0760,    -0.2754, -0.1157, -0.1380,    00.0150, -0.0023, 00.0077,    
 0004.198975, 000031,    00.9858, -0.1419, -0.0482, -0.0759,    -0.2766, -0.1164, -0.1377,    00.0081, -0.0001, -0.0010,    
 0004.208984, 000021,    00.9857, -0.1426, -0.0485, -0.0760,    -0.2780, -0.1169, -0.1373,    00.0062, 00.0014, -0.0092,    
 0004.218994, 000018,    00.9856, -0.1432, -0.0487, -0.0760,    -0.2792, -0.1176, -0.1373,    00.0088, 00.0077, -0.0162,    
 0004.229004, 000018,    00.9855, -0.1439, -0.0490, -0.0760,    -0.2805, -0.1181, -0.1372,    00.0103, 00.0123, -0.0202,    
 0004.238770, 000026,    00.9854, -0.1444, -0.0492, -0.0761,    -0.2818, -0.1187, -0.1372,    00.0138, 00.0229, -0.0202,    
 0004.248779, 000018,    00.9853, -0.1450, -0.0493, -0.0762,    -0.2829, -0.1192, -0.1372,    00.0370, 00.0310, -0.0197,    
 0004.258789, 000020,    00.9852, -0.1454, -0.0495, -0.0762,    -0.2839, -0.1195, -0.1372,    00.0511, 00.0293, -0.0152,    
 0004.268799, 000026,    00.9851, -0.1459, -0.0497, -0.0762,    -0.2847, -0.1200, -0.1372,    00.0386, 00.0081, -0.0045,    
 0004.278809, 000018,    00.9850, -0.1465, -0.0501, -0.0761,    -0.2857, -0.1205, -0.1370,    00.0071, -0.0124, 00.0024,    
 0004.288818, 000018,    00.9849, -0.1473, -0.0505, -0.0760,    -0.2870, -0.1213, -0.1366,    -0.0193, -0.0261, 00.0044,    
 0004.298828, 000028,    00.9847, -0.1481, -0.0509, -0.0759,    -0.2886, -0.1222, -0.1362,    -0.0257, -0.0258, 00.0023,    
 0004.308838, 000029,    00.9846, -0.1488, -0.0512, -0.0758,    -0.2902, -0.1231, -0.1359,    -0.0004, -0.0122, -0.0012,    
 0004.318848, 000019,    00.9845, -0.1494, -0.0515, -0.0758,    -0.2916, -0.1238, -0.1356,    00.0266, 00.0069, -0.0110,    
 0004.328857, 000019,    00.9844, -0.1499, -0.0516, -0.0758,    -0.2927, -0.1244, -0.1353,    00.0236, 00.0176, -0.0196,    
 0004.338867, 000026,    00.9843, -0.1506, -0.0520, -0.0758,    -0.2938, -0.1247, -0.1352,    -0.0099, 00.0225, -0.0207,    
 0004.348877, 000025,    00.9842, -0.1514, -0.0522, -0.0757,    -0.2951, -0.1255, -0.1350,    -0.0307, 00.0132, -0.0138,    
 0004.358887, 000018,    00.9841, -0.1522, -0.0525, -0.0756,    -0.2967, -0.1260, -0.1347,    -0.0204, -0.0113, -0.0049,    
 0004.368896, 000022,    00.9839, -0.1529, -0.0530, -0.0754,    -0.2983, -0.1266, -0.1343,    -0.0141, -0.0416, 00.0086,    
 0004.378906, 000027,    00.9838, -0.1537, -0.0536, -0.0752,    -0.2998, -0.1278, -0.1337,    -0.0228, -0.0650, 00.0167,    
 0004.388916, 000019,    00.9836, -0.1547, -0.0542, -0.0750,    -0.3014, -0.1289, -0.1330,    -0.0432, -0.0763, 00.0228,    
 0004.398926, 000030,    00.9834, -0.1557, -0.0549, -0.0748,    -0.3033, -0.1302, -0.1323,    -0.0598, -0.0725, 00.0249,    
 0004.408936, 000029,    00.9833, -0.1567, -0.0553, -0.0746,    -0.3053, -0.1316, -0.1315,    -0.0645, -0.0476, 00.0204,    
 0004.418945, 000019,    00.9831, -0.1575, -0.0557, -0.0743,    -0.3073, -0.1325, -0.1308,    -0.0415, -0.0192, 00.0110,    
 0004.428955, 000018,    00.9830, -0.1582, -0.0560, -0.0743,    -0.3091, -0.1333, -0.1301,    -0.0010, 00.0056, 00.0042,    
 0004.438965, 000026,    00.9829, -0.1587, -0.0562, -0.0741,    -0.3105, -0.1340, -0.1298,    00.0392, 00.0204, 00.0034,    
 0004.448975, 000019,    00.9829, -0.1591, -0.0565, -0.0740,    -0.3114, -0.1343, -0.1294,    00.0554, 00.0180, 00.0032,    
 0004.458984, 000018,    00.9828, -0.1595, -0.0567, -0.0738,    -0.3121, -0.1349, -0.1290,    00.0487, 00.0072, 00.0034,    
 0004.468994, 000018,    00.9827, -0.1600, -0.0571, -0.0737,    -0.3130, -0.1355, -0.1286,    00.0197, -0.0019, 00.0008,    
 0004.479004, 000024,    00.9826, -0.1607, -0.0575, -0.0736,    -0.3141, -0.1361, -0.1281,    -0.0026, -0.0123, 00.0025,    
 0004.488770, 000031,    00.9825, -0.1614, -0.0578, -0.0734,    -0.3155, -0.1370, -0.1276,    -0.0041, -0.0147, 00.0037,    
 0004.498779, 000028,    00.9823, -0.1620, -0.0583, -0.0732,    -0.3169, -0.1377, -0.1270,    -0.0015, -0.0132, 00.0083,    
 0004.508789, 000029,    00.9822, -0.1627, -0.0587, -0.0730,    -0.3181, -0.1387, -0.1265,    -0.0037, -0.0140, 00.0096,    
 0004.518799, 000026,    00.9821, -0.1634, -0.0590, -0.0729,    -0.3195, -0.1394, -0.1259,    -0.0098, -0.0093, 00.0039,    
 0004.528809, 000018,    00.9820, -0.1641, -0.0593, -0.0728,    -0.3210, -0.1401, -0.1255,    -0.0098, -0.0102, 00.0058,    
 0004.538818, 000018,    00.9818, -0.1647, -0.0597, -0.0726,    -0.3224, -0.1409, -0.1251,    00.0087, -0.0068, 00.0112,    
 0004.548828, 000026,    00.9818, -0.1653, -0.0600, -0.0724,    -0.3237, -0.1416, -0.1245,    00.0365, -0.0093, 00.0231,    
 0004.558838, 000018,    00.9817, -0.1657, -0.0604, -0.0722,    -0.3247, -0.1422, -0.1239,    00.0515, -0.0246, 00.0308,    
 0004.568848, 000019,    00.9816, -0.1662, -0.0609, -0.0719,    -0.3256, -0.1430, -0.1232,    00.0367, -0.0379, 00.0262,    
 0004.578857, 000025,    00.9815, -0.1668, -0.0614, -0.0717,    -0.3266, -0.1439, -0.1224,    00.0154, -0.0385, 00.0182,    
 0004.588867, 000026,    00.9813, -0.1675, -0.0617, -0.0715,    -0.3279, -0.1450, -0.1218,    00.0128, -0.0330, 00.0067,    
 0004.598877, 000029,    00.9812, -0.1680, -0.0622, -0.0714,    -0.3292, -0.1456, -0.1213,    00.0263, -0.0114, -0.0009,    
 0004.608887, 000025,    00.9811, -0.1684, -0.0624, -0.0713,    -0.3302, -0.1465, -0.1208,    00.0421, 00.0156, -0.0107,    
 0004.618896, 000029,    00.9811, -0.1689, -0.0626, -0.0713,    -0.3311, -0.1471, -0.1206,    00.0344, 00.0345, -0.0184,    
 0004.628906, 000026,    00.9810, -0.1694, -0.0628, -0.0713,    -0.3321, -0.1474, -0.1205,    00.0337, 00.0350, -0.0144,    
 0004.638916, 000018,    00.9809, -0.1698, -0.0630, -0.0713,    -0.3330, -0.1478, -0.1203,    00.0399, 00.0139, -0.0051,    
 0004.648926, 000025,    00.9808, -0.1703, -0.0634, -0.0711,    -0.3340, -0.1483, -0.1200,    00.0335, -0.0088, 00.0048,    
 0004.658936, 000019,    00.9807, -0.1710, -0.0638, -0.0708,    -0.3350, -0.1490, -0.1194,    00.0092, -0.0279, 00.0088,    
 0004.668945, 000018,    00.9805, -0.1717, -0.0643, -0.0707,    -0.3363, -0.1499, -0.1187,    -0.0155, -0.0391, 00.0043,    
 0004.678955, 000020,    00.9803, -0.1726, -0.0648, -0.0705,    -0.3377, -0.1510, -0.1182,    -0.0548, -0.0344, -0.0002,    
 0004.688965, 000018,    00.9801, -0.1736, -0.0652, -0.0704,    -0.3397, -0.1519, -0.1176,    -0.0676, -0.0308, 00.0089,    
 0004.698975, 000033,    00.9800, -0.1744, -0.0657, -0.0702,    -0.3416, -0.1529, -0.1170,    -0.0411, -0.0271, 00.0141,    
 0004.708984, 000025,    00.9798, -0.1751, -0.0663, -0.0699,    -0.3434, -0.1539, -0.1162,    -0.0045, -0.0313, 00.0091,    
 0004.718994, 000030,    00.9797, -0.1757, -0.0668, -0.0698,    -0.3447, -0.1550, -0.1155,    00.0006, -0.0368, 00.0096,    
 0004.729004, 000019,    00.9795, -0.1765, -0.0672, -0.0696,    -0.3460, -0.1560, -0.1148,    -0.0109, -0.0345, 00.0129,    
 0004.738770, 000025,    00.9794, -0.1773, -0.0676, -0.0694,    -0.3475, -0.1569, -0.1142,    -0.0256, -0.0242, 00.0175,    
 0004.748779, 000028,    00.9792, -0.1780, -0.0680, -0.0692,    -0.3492, -0.1577, -0.1135,    -0.0208, -0.0062, 00.0127,    
 0004.758789, 000019,    00.9791, -0.1787, -0.0683, -0.0690,    -0.3507, -0.1584, -0.1129,    -0.0033, 00.0050, -0.0000,    
 0004.768799, 000019,    00.9790, -0.1793, -0.0685, -0.0689,    -0.3521, -0.1590, -0.1124,    00.0144, 00.0120, -0.0136,    
 0004.778809, 000020,    00.9789, -0.1798, -0.0688, -0.0689,    -0.3533, -0.1595, -0.1120,    00.0216, 00.0201, -0.0187,    
 0004.788818, 000025,    00.9788, -0.1802, -0.0691, -0.0689,    -0.3543, -0.1602, -0.1118,    00.0378, 00.0262, -0.0200,    
 0004.798828, 000033,    00.9787, -0.1806, -0.0693, -0.0689,    -0.3552, -0.1607, -0.1117,    00.0475, 00.0185, -0.0217,    
 0004.808838, 000019,    00.9786, -0.1811, -0.0697, -0.0688,    -0.3560, -0.1613, -0.1115,    00.0274, -0.0061, -0.0121,    
 0004.818848, 000027,    00.9784, -0.1817, -0.0702, -0.0686,    -0.3570, -0.1620, -0.1110,    00.0081, -0.0245, 00.0029,    
 0004.828857, 000019,    00.9783, -0.1824, -0.0707, -0.0683,    -0.3582, -0.1630, -0.1104,    -0.0099, -0.0366, 00.0087,    
 0004.838867, 000019,    00.9781, -0.1831, -0.0713, -0.0681,    -0.3596, -0.1639, -0.1095,    -0.0231, -0.0459, 00.0088,    
 0004.848877, 000018,    00.9779, -0.1840, -0.0718, -0.0679,    -0.3612, -0.1651, -0.1088,    -0.0511, -0.0415, 00.0009,    
 0004.858887, 000030,    00.9777, -0.1850, -0.0722, -0.0678,    -0.3630, -0.1662, -0.1082,    -0.0559, -0.0208, 00.0003,    
 0004.868896, 000019,    00.9776, -0.1857, -0.0726, -0.0677,    -0.3649, -0.1671, -0.1076,    -0.0324, -0.0039, -0.0052,    
 0004.878906, 000018,    00.9774, -0.1864, -0.0729, -0.0676,    -0.3665, -0.1680, -0.1072,    -0.0084, 00.0027, -0.0085,    
 0004.888916, 000028,    00.9773, -0.1870, -0.0733, -0.0675,    -0.3679, -0.1684, -0.1068,    00.0168, -0.0032, -0.0032,    
 0004.898926, 000029,    00.9772, -0.1874, -0.0736, -0.0674,    -0.3691, -0.1693, -0.1063,    00.0385, -0.0063, 00.0011,    
 0004.908936, 000029,    00.9771, -0.1879, -0.0740, -0.0673,    -0.3700, -0.1700, -0.1058,    00.0366, -0.0141, 00.0090,    
 0004.918945, 000019,    00.9769, -0.1885, -0.0745, -0.0671,    -0.3710, -0.1708, -0.1053,    00.0177, -0.0187, 00.0152,    
 0004.928955, 000028,    00.9768, -0.1892, -0.0748, -0.0668,    -0.3721, -0.1717, -0.1047,    -0.0090, -0.0091, 00.0151,    
 0004.938965, 000026,    00.9766, -0.1899, -0.0751, -0.0667,    -0.3736, -0.1724, -0.1040,    -0.0202, 00.0063, 00.0101,    
 0004.948975, 000018,    00.9765, -0.1906, -0.0754, -0.0666,    -0.3751, -0.1730, -0.1035,    -0.0106, 00.0200, 00.0053,    
 0004.958984, 000029,    00.9764, -0.1912, -0.0756, -0.0665,    -0.3766, -0.1735, -0.1031,    00.0128, 00.0263, -0.0050,    
 0004.968994, 000019,    00.9763, -0.1917, -0.0759, -0.0664,    -0.3777, -0.1739, -0.1027,    00.0270, 00.0179, -0.0126,    
 0004.979004, 000019,    00.9761, -0.1922, -0.0762, -0.0663,    -0.3787, -0.1745, -0.1024,    00.0178, 00.0032, -0.0097,    
 0004.988770, 000021,    00.9760, -0.1928, -0.0766, -0.0662,    -0.3799, -0.1752, -0.1020,    00.0048, -0.0114, -0.0012,    
 0004.998779, 000027,    00.9758, -0.1935, -0.0772, -0.0660,    -0.3811, -0.1760, -0.1014,    -0.0168, -0.0343, 00.0115,    
 0005.008789, 000029,    00.9756, -0.1943, -0.0777, -0.0657,    -0.3826, -0.1771, -0.1006,    -0.0363, -0.0496, 00.0169,    
 0005.018799, 000025,    00.9754, -0.1952, -0.0783, -0.0654,    -0.3843, -0.1782, -0.0997,    -0.0411, -0.0484, 00.0173,    
 0005.028809, 000029,    00.9753, -0.1960, -0.0788, -0.0652,    -0.3861, -0.1792, -0.0988,    -0.0306, -0.0334, 00.0138,    
 0005.038818, 000019,    00.9751, -0.1967, -0.0792, -0.0649,    -0.3878, -0.1802, -0.0980,    -0.0154, -0.0178, 00.0135,    
 0005.048828, 000019,    00.9750, -0.1973, -0.0796, -0.0647,    -0.3892, -0.1810, -0.0972,    -0.0002, -0.0008, 00.0088,    
 0005.058838, 000029,    00.9748, -0.1978, -0.0799, -0.0645,    -0.3905, -0.1817, -0.0965,    00.0137, 00.0065, 00.0096,    
 0005.068848, 000020,    00.9747, -0.1984, -0.0802, -0.0643,    -0.3917, -0.1823, -0.0958,    00.0174, -0.0002, 00.0016,    
 0005.078857, 000018,    00.9746, -0.1990, -0.0806, -0.0642,    -0.3928, -0.1829, -0.0953,    00.0056, -0.0103, 00.0004,    
 0005.088867, 000026,    00.9744, -0.1996, -0.0811, -0.0640,    -0.3941, -0.1838, -0.0947,    00.0021, -0.0194, 00.0032,    
 0005.098877, 000032,    00.9743, -0.2002, -0.0816, -0.0638,    -0.3954, -0.1846, -0.0940,    00.0029, -0.0136, 00.0014,    
 0005.108887, 000028,    00.9741, -0.2008, -0.0819, -0.0637,    -0.3966, -0.1855, -0.0934,    00.0109, -0.0017, 00.0010,    
 0005.118896, 000018,    00.9740, -0.2013, -0.0822, -0.0636,    -0.3979, -0.1861, -0.0929,    00.0211, 00.0005, -0.0050,    
 0005.128906, 000029,    00.9739, -0.2018, -0.0826, -0.0634,    -0.3990, -0.1868, -0.0924,    00.0237, 00.0071, -0.0034,    
 0005.138916, 000026,    00.9738, -0.2023, -0.0829, -0.0633,    -0.4000, -0.1875, -0.0919,    00.0207, 00.0019, -0.0028,    
 0005.148926, 000021,    00.9736, -0.2029, -0.0833, -0.0630,    -0.4011, -0.1882, -0.0914,    00.0055, -0.0137, -0.0041,    
 0005.158936, 000018,    00.9734, -0.2035, -0.0839, -0.0629,    -0.4023, -0.1890, -0.0906,    -0.0083, -0.0294, -0.0034,    
 0005.168945, 000028,    00.9733, -0.2042, -0.0844, -0.0627,    -0.4036, -0.1901, -0.0900,    -0.0171, -0.0349, -0.0013,    
 0005.178955, 000019,    00.9731, -0.2050, -0.0849, -0.0625,    -0.4051, -0.1911, -0.0893,    -0.0233, -0.0327, 00.0022,    
 0005.188965, 000018,    00.9729, -0.2057, -0.0854, -0.0624,    -0.4068, -0.1920, -0.0887,    -0.0190, -0.0225, -0.0001,    
 0005.198975, 000032,    00.9727, -0.2064, -0.0859, -0.0623,    -0.4082, -0.1930, -0.0880,    -0.0124, -0.0164, -0.0025,    
 0005.208984, 000020,    00.9725, -0.2070, -0.0862, -0.0622,    -0.4096, -0.1939, -0.0875,    -0.0000, -0.0032, -0.0036,    
 0005.218994, 000029,    00.9724, -0.2076, -0.0866, -0.0620,    -0.4110, -0.1946, -0.0870,    00.0076, -0.0004, 00.0036,    
 0005.229004, 000018,    00.9723, -0.2082, -0.0869, -0.0618,    -0.4122, -0.1954, -0.0864,    00.0116, -0.0053, 00.0124,    
 0005.238770, 000031,    00.9721, -0.2087, -0.0874, -0.0616,    -0.4135, -0.1960, -0.0858,    00.0088, -0.0136, 00.0145,    
 0005.248779, 000019,    00.9720, -0.2094, -0.0878, -0.0613,    -0.4146, -0.1969, -0.0850,    00.0040, -0.0204, 00.0139,    
 0005.258789, 000018,    00.9718, -0.2100, -0.0882, -0.0611,    -0.4160, -0.1976, -0.0842,    00.0046, -0.0256, 00.0152,    
 0005.268799, 000026,    00.9716, -0.2106, -0.0888, -0.0608,    -0.4173, -0.1984, -0.0834,    00.0055, -0.0297, 00.0160,    
 0005.278809, 000018,    00.9714, -0.2113, -0.0893, -0.0605,    -0.4186, -0.1994, -0.0825,    -0.0312, -0.0270, 00.0133,    
 0005.288818, 000019,    00.9712, -0.2121, -0.0897, -0.0603,    -0.4202, -0.2003, -0.0816,    -0.0350, -0.0201, 00.0081,    
 0005.298828, 000031,    00.9711, -0.2129, -0.0902, -0.0602,    -0.4219, -0.2012, -0.0808,    -0.0278, -0.0181, -0.0014,    
 0005.308838, 000020,    00.9709, -0.2135, -0.0906, -0.0600,    -0.4234, -0.2021, -0.0802,    -0.0083, -0.0067, -0.0020,    
 0005.318848, 000026,    00.9707, -0.2141, -0.0910, -0.0599,    -0.4248, -0.2029, -0.0796,    00.0064, -0.0056, -0.0009,    
 0005.328857, 000018,    00.9706, -0.2146, -0.0914, -0.0597,    -0.4260, -0.2037, -0.0790,    00.0179, -0.0106, -0.0008,    
 0005.338867, 000028,    00.9704, -0.2151, -0.0919, -0.0596,    -0.4272, -0.2045, -0.0784,    00.0124, -0.0209, -0.0037,    
 0005.348877, 000027,    00.9702, -0.2158, -0.0924, -0.0594,    -0.4283, -0.2055, -0.0778,    00.0056, -0.0275, 00.0013,    
 0005.358887, 000018,    00.9701, -0.2164, -0.0929, -0.0593,    -0.4296, -0.2064, -0.0771,    -0.0078, -0.0326, 00.0005,    
