 Gtime,       Gdur,    Gperc, G,    Grx1,   Gry1,   Grz1,    Gax1,   Gay1,   Gaz1
 0005.853455, 000987,  0.099, _,    -00032, 000072, -00023,    -00033.34, 000074.16, -00029.14,    
 0005.863464, 000994,  0.099, _,    -00029, 000078, -00030,    -00032.47, 000074.86, -00029.23,    
 0005.873444, 001003,  0.100, _,    -00034, 000071, -00031,    -00032.53, 000074.31, -00029.53,    
 0005.883453, 000990,  0.099, _,    -00036, 000074, -00029,    -00033.33, 000073.89, -00029.50,    
 0005.893463, 000987,  0.099, _,    -00030, 000075, -00030,    -00032.56, 000074.33, -00029.45,    
 0005.903442, 000987,  0.099, _,    -00045, 000080, -00039,    -00034.97, 000075.30, -00031.44,    
 0005.913452, 000985,  0.099, _,    -00032, 000069, -00036,    -00034.91, 000074.33, -00032.72,    
 0005.923462, 000985,  0.099, _,    -00034, 000077, -00037,    -00034.22, 000074.33, -00033.50,    
 0005.933441, 000985,  0.099, _,    -00033, 000078, -00033,    -00034.33, 000075.67, -00033.58,    
 0005.943451, 000985,  0.099, _,    -00041, 000072, -00036,    -00035.33, 000074.66, -00033.95,    
 0005.953461, 000986,  0.099, _,    -00040, 000086, -00034,    -00036.86, 000077.06, -00034.27,    
 0005.963440, 000985,  0.099, _,    -00037, 000075, -00036,    -00036.70, 000077.00, -00034.48,    
 0005.973450, 000985,  0.099, _,    -00033, 000073, -00038,    -00036.23, 000075.89, -00035.56,    
 0005.983459, 000985,  0.099, _,    -00039, 000081, -00038,    -00036.56, 000077.08, -00036.09,    
 0005.993439, 000985,  0.099, _,    -00036, 000076, -00029,    -00036.89, 000076.98, -00034.88,    
 0006.003448, 000986,  0.099, _,    -00031, 000069, -00026,    -00035.33, 000075.30, -00032.73,    
 0006.013458, 000985,  0.099, _,    -00030, 000074, -00027,    -00034.33, 000074.81, -00031.56,    
 0006.023438, 000995,  0.100, _,    -00043, 000085, -00032,    -00035.78, 000076.97, -00031.38,    
 0006.033447, 000986,  0.099, _,    -00039, 000082, -00036,    -00037.00, 000078.36, -00032.42,    
 0006.043457, 000988,  0.099, _,    -00029, 000080, -00025,    -00035.11, 000078.70, -00030.89,    
 0006.053436, 000986,  0.099, _,    -00040, 000081, -00033,    -00036.00, 000079.20, -00030.97,    
 0006.063446, 000986,  0.099, _,    -00034, 000072, -00032,    -00035.83, 000077.88, -00031.48,    
 0006.073456, 000985,  0.099, _,    -00036, 000077, -00031,    -00035.55, 000077.36, -00031.09,    
 0006.083435, 000987,  0.099, _,    -00040, 000073, -00030,    -00036.64, 000076.64, -00030.95,    
 0006.093445, 000987,  0.099, _,    -00037, 000078, -00032,    -00036.70, 000076.62, -00030.89,    
 0006.103455, 000985,  0.099, _,    -00032, 000076, -00034,    -00035.81, 000076.81, -00031.67,    
 0006.113464, 000985,  0.099, _,    -00035, 000070, -00028,    -00035.45, 000075.17, -00030.94,    
 0006.123444, 000985,  0.099, _,    -00041, 000076, -00030,    -00036.73, 000075.34, -00030.67,    
 0006.133453, 000985,  0.099, _,    -00028, 000074, -00034,    -00035.12, 000075.14, -00031.42,    
 0006.143463, 000985,  0.099, _,    -00034, 000072, -00037,    -00034.42, 000074.28, -00032.67,    
 0006.153442, 000985,  0.099, _,    -00032, 000070, -00038,    -00034.14, 000073.25, -00033.86,    
 0006.163452, 000985,  0.099, _,    -00032, 000079, -00033,    -00033.45, 000074.22, -00033.84,    
 0006.173462, 000985,  0.099, _,    -00041, 000073, -00033,    -00035.11, 000074.23, -00033.61,    
 0006.183441, 000986,  0.099, _,    -00034, 000075, -00028,    -00034.98, 000074.09, -00032.55,    
 0006.193451, 000987,  0.099, _,    -00035, 000076, -00040,    -00034.83, 000074.72, -00033.83,    
 0006.203461, 000984,  0.098, _,    -00037, 000076, -00040,    -00035.36, 000074.83, -00035.59,    
 0006.213440, 000985,  0.099, _,    -00040, 000075, -00024,    -00036.27, 000075.05, -00033.14,    
 0006.223450, 000990,  0.099, _,    -00034, 000078, -00033,    -00036.02, 000075.47, -00032.80,    
 0006.233459, 000986,  0.099, _,    -00037, 000076, -00033,    -00036.00, 000075.86, -00033.16,    
 0006.243439, 000986,  0.099, _,    -00036, 000088, -00025,    -00036.19, 000078.19, -00031.34,    
 0006.253448, 000987,  0.099, _,    -00034, 000075, -00030,    -00035.66, 000078.20, -00030.84,    
 0006.263458, 000986,  0.099, _,    -00041, 000074, -00033,    -00036.86, 000076.80, -00031.27,    
 0006.273438, 000991,  0.099, _,    -00039, 000079, -00033,    -00037.45, 000077.66, -00031.59,    
 0006.283447, 000991,  0.099, _,    -00036, 000071, -00034,    -00037.20, 000076.14, -00032.14,    
 0006.293457, 000988,  0.099, _,    -00034, 000079, -00032,    -00036.50, 000076.62, -00032.11,    
 0006.303436, 000987,  0.099, _,    -00037, 000074, -00034,    -00036.52, 000076.31, -00032.45,    
 0006.313446, 000985,  0.099, _,    -00041, 000068, -00026,    -00037.55, 000074.36, -00031.23,    
 0006.323456, 000986,  0.099, _,    -00036, 000079, -00029,    -00037.33, 000075.20, -00030.31,    
 0006.333466, 000993,  0.099, _,    -00034, 000072, -00026,    -00036.48, 000074.81, -00029.67,    
 0006.343445, 000986,  0.099, _,    -00031, 000079, -00035,    -00035.38, 000075.25, -00030.44,    
 0006.353455, 000987,  0.099, _,    -00042, 000075, -00035,    -00036.55, 000075.61, -00031.80,    
 0006.363464, 000986,  0.099, _,    -00040, 000073, -00031,    -00037.64, 000074.61, -00031.50,    
 0006.373444, 000989,  0.099, _,    -00041, 000071, -00036,    -00038.14, 000074.03, -00032.56,    
 0006.383453, 000989,  0.099, _,    -00036, 000079, -00025,    -00037.97, 000074.78, -00031.09,    
 0006.393463, 000984,  0.098, _,    -00033, 000079, -00037,    -00036.66, 000075.98, -00031.92,    
 0006.403442, 000985,  0.099, _,    -00038, 000077, -00024,    -00037.02, 000076.06, -00030.78,    
 0006.413452, 000988,  0.099, _,    -00040, 000072, -00038,    -00037.62, 000075.42, -00031.52,    
 0006.423462, 000991,  0.099, _,    -00039, 000070, -00034,    -00038.02, 000074.02, -00032.88,    
 0006.433441, 000988,  0.099, _,    -00038, 000082, -00027,    -00037.95, 000075.77, -00031.17,    
 0006.443451, 000987,  0.099, _,    -00029, 000073, -00032,    -00036.22, 000075.44, -00031.62,    
 0006.453461, 000987,  0.099, _,    -00032, 000077, -00027,    -00035.02, 000075.42, -00030.55,    
 0006.463440, 000985,  0.099, _,    -00027, 000073, -00028,    -00033.55, 000075.25, -00029.97,    
 0006.473450, 000987,  0.099, _,    -00040, 000086, -00033,    -00034.33, 000077.09, -00030.42,    
 0006.483459, 000985,  0.099, _,    -00035, 000072, -00031,    -00034.97, 000076.83, -00030.72,    
 0006.493439, 000985,  0.099, _,    -00036, 000080, -00033,    -00034.69, 000076.72, -00031.00,    
 0006.503448, 000985,  0.099, _,    -00042, 000081, -00029,    -00036.55, 000078.31, -00030.86,    
 0006.513458, 000986,  0.099, _,    -00035, 000074, -00040,    -00036.23, 000077.02, -00032.42,    
 0006.523438, 000985,  0.099, _,    -00030, 000081, -00036,    -00034.91, 000078.05, -00033.73,    
 0006.533447, 000985,  0.099, _,    -00025, 000068, -00031,    -00032.59, 000076.03, -00032.89,    
 0006.543457, 000985,  0.099, _,    -00037, 000078, -00035,    -00033.22, 000076.12, -00033.39,    
 0006.553436, 000985,  0.099, _,    -00033, 000080, -00029,    -00033.48, 000077.27, -00032.59,    
 0006.563446, 000986,  0.099, _,    -00041, 000069, -00036,    -00034.78, 000075.45, -00033.16,    
 0006.573456, 000985,  0.099, _,    -00031, 000077, -00032,    -00034.55, 000075.55, -00033.23,    
 0006.583466, 000987,  0.099, _,    -00039, 000074, -00032,    -00034.97, 000075.47, -00032.78,    
 0006.593445, 000984,  0.098, _,    -00039, 000066, -00036,    -00036.41, 000073.23, -00033.61,    
 0006.603455, 000985,  0.099, _,    -00039, 000071, -00031,    -00036.53, 000072.55, -00033.12,    
 0006.613464, 000986,  0.099, _,    -00033, 000067, -00040,    -00036.20, 000071.42, -00034.41,    
 0006.623444, 000993,  0.099, _,    -00037, 000079, -00036,    -00035.86, 000072.55, -00035.11,    
 0006.633453, 000988,  0.099, _,    -00032, 000074, -00030,    -00035.53, 000073.38, -00033.83,    
 0006.643463, 000986,  0.099, _,    -00030, 000071, -00037,    -00034.00, 000072.42, -00034.41,    
 0006.653442, 000987,  0.099, _,    -00033, 000082, -00038,    -00034.05, 000074.58, -00035.34,    
 0006.663452, 000985,  0.099, _,    -00037, 000082, -00036,    -00034.44, 000076.31, -00035.50,    
 0006.673462, 000987,  0.099, _,    -00038, 000075, -00037,    -00035.44, 000076.09, -00035.88,    
 0006.683441, 000991,  0.099, _,    -00027, 000082, -00034,    -00033.61, 000077.20, -00035.56,    
 0006.693451, 000996,  0.100, _,    -00035, 000079, -00035,    -00033.59, 000077.95, -00035.38,    
 0006.703461, 000987,  0.099, _,    -00039, 000083, -00036,    -00034.94, 000078.84, -00035.64,    
 0006.713440, 000985,  0.099, _,    -00034, 000073, -00032,    -00034.67, 000078.19, -00034.83,    
 0006.723450, 000986,  0.099, _,    -00040, 000081, -00032,    -00035.67, 000078.30, -00034.17,    
 0006.733459, 000984,  0.098, _,    -00033, 000075, -00037,    -00035.36, 000078.30, -00034.70,    
 0006.743439, 000985,  0.099, _,    -00037, 000070, -00023,    -00035.45, 000076.11, -00032.42,    
 0006.753448, 000985,  0.099, _,    -00035, 000072, -00039,    -00035.69, 000075.38, -00033.22,    
 0006.763458, 000985,  0.099, _,    -00035, 000077, -00035,    -00035.34, 000075.48, -00034.23,    
 0006.773438, 000985,  0.099, _,    -00040, 000086, -00040,    -00036.47, 000077.84, -00034.86,    
 0006.783447, 000986,  0.099, _,    -00038, 000072, -00034,    -00036.86, 000076.78, -00035.30,    
 0006.793457, 000986,  0.099, _,    -00039, 000075, -00037,    -00037.31, 000076.03, -00035.08,    
 0006.803436, 000984,  0.098, _,    -00030, 000074, -00042,    -00035.98, 000075.80, -00037.00,    
 0006.813446, 000985,  0.099, _,    -00030, 000071, -00044,    -00034.47, 000074.53, -00038.33,    
 0006.823456, 000994,  0.099, _,    -00036, 000067, -00039,    -00034.75, 000072.92, -00038.86,    
 0006.833466, 000986,  0.099, _,    -00029, 000077, -00031,    -00033.62, 000073.38, -00037.05,    
 0006.843445, 000987,  0.099, _,    -00043, 000072, -00028,    -00035.20, 000073.48, -00035.25,    
 0006.853455, 000987,  0.099, _,    -00036, 000067, -00045,    -00035.94, 000071.77, -00036.94,    
 0006.863464, 000986,  0.099, _,    -00041, 000069, -00026,    -00036.56, 000071.28, -00035.45,    
 0006.873444, 000986,  0.099, _,    -00035, 000079, -00025,    -00036.78, 000072.62, -00032.38,    
 0006.883453, 000987,  0.099, _,    -00026, 000072, -00038,    -00034.11, 000072.91, -00033.80,    
 0006.893463, 000987,  0.099, _,    -00040, 000082, -00033,    -00035.20, 000074.22, -00033.58,    
 0006.903442, 000994,  0.099, _,    -00033, 000061, -00038,    -00034.98, 000072.17, -00034.44,    
 0006.913452, 000989,  0.099, _,    -00034, 000073, -00029,    -00034.47, 000071.31, -00033.42,    
 0006.923462, 000985,  0.099, _,    -00031, 000079, -00029,    -00033.98, 000073.73, -00032.05,    
 0006.933441, 000986,  0.099, _,    -00032, 000073, -00038,    -00033.38, 000073.19, -00033.30,    
 0006.943451, 000986,  0.099, _,    -00041, 000074, -00032,    -00035.05, 000073.69, -00033.11,    
 0006.953461, 000988,  0.099, _,    -00034, 000079, -00031,    -00035.05, 000074.56, -00032.47,    
 0006.963440, 000985,  0.099, _,    -00032, 000074, -00032,    -00034.14, 000074.88, -00032.48,    
 0006.973450, 000983,  0.098, _,    -00029, 000066, -00038,    -00033.08, 000072.84, -00033.48,    
 0006.983459, 000986,  0.099, _,    -00030, 000069, -00032,    -00032.22, 000071.98, -00033.48,    
 0006.993439, 000986,  0.099, _,    -00032, 000075, -00041,    -00032.16, 000072.42, -00034.84,    
 0007.003448, 000985,  0.099, _,    -00032, 000080, -00036,    -00032.12, 000074.19, -00035.52,    
 0007.013458, 000987,  0.099, _,    -00034, 000076, -00031,    -00032.45, 000074.64, -00034.30,    
 0007.023438, 000993,  0.099, _,    -00030, 000074, -00039,    -00032.00, 000074.53, -00035.36,    
 0007.033447, 000986,  0.099, _,    -00041, 000082, -00031,    -00033.70, 000076.16, -00034.59,    
 0007.043457, 000985,  0.099, _,    -00036, 000075, -00032,    -00034.61, 000076.16, -00033.91,    
 0007.053436, 000986,  0.099, _,    -00031, 000072, -00036,    -00033.62, 000075.06, -00034.39,    
 0007.063446, 000986,  0.099, _,    -00042, 000069, -00036,    -00035.33, 000073.86, -00034.75,    
 0007.073456, 000985,  0.099, _,    -00037, 000079, -00036,    -00035.95, 000074.62, -00035.11,    
 0007.083435, 000986,  0.099, _,    -00033, 000082, -00038,    -00035.28, 000076.58, -00035.73,    
 0007.093445, 000992,  0.099, _,    -00035, 000080, -00029,    -00035.28, 000077.33, -00034.44,    
 0007.103455, 001001,  0.100, _,    -00035, 000066, -00030,    -00035.28, 000075.27, -00033.20,    
 0007.113464, 000989,  0.099, _,    -00042, 000076, -00021,    -00036.70, 000074.86, -00030.78,    
 0007.123444, 000987,  0.099, _,    -00036, 000078, -00035,    -00036.89, 000075.97, -00030.97,    
 0007.133453, 000987,  0.099, _,    -00032, 000079, -00041,    -00035.66, 000076.27, -00033.64,    
 0007.143463, 000985,  0.099, _,    -00032, 000074, -00036,    -00034.98, 000076.14, -00033.95,    
 0007.153442, 000988,  0.099, _,    -00038, 000077, -00038,    -00035.44, 000075.91, -00034.97,    
 0007.163452, 000986,  0.099, _,    -00039, 000075, -00033,    -00036.34, 000076.11, -00034.62,    
 0007.173462, 000984,  0.098, _,    -00032, 000083, -00032,    -00035.45, 000077.27, -00034.00,    
 0007.183441, 000985,  0.099, _,    -00036, 000077, -00032,    -00035.38, 000077.75, -00033.52,    
 0007.193451, 000986,  0.099, _,    -00033, 000077, -00033,    -00035.02, 000077.16, -00033.31,    
 0007.203461, 000984,  0.098, _,    -00032, 000073, -00025,    -00034.25, 000076.61, -00031.61,    
 0007.213440, 000984,  0.098, _,    -00040, 000085, -00039,    -00035.41, 000077.89, -00032.84,    
 0007.223450, 000994,  0.099, _,    -00036, 000070, -00033,    -00035.70, 000077.05, -00033.48,    
 0007.233459, 000988,  0.099, _,    -00035, 000084, -00043,    -00035.39, 000077.64, -00035.06,    
 0007.243439, 000986,  0.099, _,    -00037, 000076, -00037,    -00035.80, 000078.23, -00036.20,    
 0007.253448, 000985,  0.099, _,    -00038, 000074, -00031,    -00036.28, 000076.58, -00034.55,    
 0007.263458, 000985,  0.099, _,    -00034, 000078, -00038,    -00035.94, 000077.39, -00035.47,    
 0007.273438, 000986,  0.099, _,    -00036, 000077, -00033,    -00035.78, 000076.95, -00034.91,    
 0007.283447, 000985,  0.099, _,    -00034, 000071, -00030,    -00035.50, 000076.02, -00033.86,    
 0007.293457, 000985,  0.099, _,    -00026, 000068, -00033,    -00033.45, 000073.89, -00033.56,    
 0007.303436, 000985,  0.099, _,    -00031, 000070, -00033,    -00032.72, 000073.09, -00033.58,    
 0007.313446, 000986,  0.099, _,    -00029, 000080, -00033,    -00032.02, 000074.27, -00033.39,    
 0007.323456, 000984,  0.098, _,    -00039, 000078, -00032,    -00033.22, 000075.45, -00033.23,    
 0007.333435, 000987,  0.099, _,    -00037, 000079, -00026,    -00034.36, 000075.86, -00031.59,    
 0007.343445, 000987,  0.099, _,    -00035, 000069, -00034,    -00034.23, 000074.78, -00031.83,    
 0007.353455, 000986,  0.099, _,    -00033, 000078, -00033,    -00034.17, 000074.91, -00032.25,    
 0007.363464, 000985,  0.099, _,    -00037, 000070, -00032,    -00034.52, 000074.38, -00031.92,    
 0007.373444, 000989,  0.099, _,    -00041, 000082, -00035,    -00036.06, 000075.31, -00032.69,    
 0007.383453, 000985,  0.099, _,    -00032, 000077, -00030,    -00035.27, 000076.39, -00032.11,    
 0007.393463, 000986,  0.099, _,    -00035, 000081, -00036,    -00035.05, 000076.80, -00032.78,    
 0007.403442, 000985,  0.099, _,    -00041, 000079, -00031,    -00036.42, 000077.97, -00032.69,    
 0007.413452, 000988,  0.099, _,    -00036, 000078, -00041,    -00036.61, 000077.66, -00034.09,    
 0007.423462, 000990,  0.099, _,    -00040, 000076, -00034,    -00037.23, 000077.73, -00034.62,    
 0007.433441, 000999,  0.100, _,    -00037, 000080, -00030,    -00037.47, 000077.83, -00033.30,    
 0007.443451, 000987,  0.099, _,    -00038, 000071, -00030,    -00037.41, 000076.81, -00032.81,    
 0007.453461, 000989,  0.099, _,    -00041, 000093, -00027,    -00038.33, 000079.53, -00031.44,    
 0007.463440, 000986,  0.099, _,    -00035, 000072, -00038,    -00037.69, 000079.20, -00032.75,    
 0007.473450, 000988,  0.099, _,    -00033, 000078, -00031,    -00036.62, 000077.83, -00032.62,    
 0007.483459, 000987,  0.099, _,    -00045, 000067, -00030,    -00038.28, 000076.58, -00031.83,    
 0007.493439, 000986,  0.099, _,    -00039, 000075, -00028,    -00038.80, 000075.09, -00031.14,    
 0007.503448, 000994,  0.099, _,    -00033, 000077, -00036,    -00037.39, 000076.28, -00031.91,    
 0007.513458, 001001,  0.100, _,    -00031, 000073, -00038,    -00036.12, 000074.95, -00033.47,    
 0007.523438, 000987,  0.099, _,    -00040, 000081, -00036,    -00036.61, 000076.47, -00033.89,    
 0007.533447, 000987,  0.099, _,    -00027, 000067, -00030,    -00035.03, 000074.50, -00033.20,    
 0007.543457, 000987,  0.099, _,    -00034, 000068, -00031,    -00034.09, 000072.86, -00032.47,    
 0007.553436, 000986,  0.099, _,    -00035, 000073, -00034,    -00034.69, 000072.77, -00033.00,    
 0007.563446, 000986,  0.099, _,    -00034, 000080, -00038,    -00034.19, 000074.22, -00033.95,    
 0007.573456, 000986,  0.099, _,    -00040, 000079, -00035,    -00035.58, 000075.30, -00034.47,    
 0007.583435, 000987,  0.099, _,    -00038, 000075, -00035,    -00036.03, 000075.19, -00034.41,    
 0007.593445, 000987,  0.099, _,    -00039, 000076, -00028,    -00036.73, 000075.41, -00033.31,    
 0007.603455, 000985,  0.099, _,    -00041, 000077, -00026,    -00037.59, 000075.80, -00031.52,    
 0007.613464, 000985,  0.099, _,    -00039, 000080, -00035,    -00037.98, 000076.77, -00032.23,    
 0007.623444, 000994,  0.099, _,    -00035, 000078, -00031,    -00037.38, 000077.05, -00032.06,    
 0007.633453, 000986,  0.099, _,    -00039, 000066, -00033,    -00037.72, 000074.84, -00032.03,    
 0007.643463, 000987,  0.099, _,    -00031, 000076, -00032,    -00036.48, 000074.66, -00032.16,    
 0007.653442, 000985,  0.099, _,    -00035, 000075, -00031,    -00035.91, 000075.19, -00031.81,    
 0007.663452, 000985,  0.099, _,    -00037, 000075, -00032,    -00036.42, 000074.94, -00031.92,    
 0007.673462, 000986,  0.099, _,    -00031, 000077, -00037,    -00035.16, 000075.56, -00032.86,    
 0007.683441, 000986,  0.099, _,    -00038, 000075, -00035,    -00035.67, 000075.31, -00033.45,    
 0007.693451, 000985,  0.099, _,    -00035, 000071, -00038,    -00035.66, 000074.47, -00034.27,    
 0007.703461, 000985,  0.099, _,    -00031, 000075, -00036,    -00034.50, 000074.36, -00034.91,    
 0007.713440, 000985,  0.099, _,    -00036, 000077, -00034,    -00034.70, 000075.03, -00034.64,    
 0007.723450, 000986,  0.099, _,    -00040, 000078, -00032,    -00035.80, 000075.55, -00034.30,    
 0007.733459, 000986,  0.099, _,    -00027, 000077, -00031,    -00034.09, 000075.98, -00033.45,    
 0007.743439, 000986,  0.099, _,    -00038, 000082, -00026,    -00034.44, 000077.11, -00031.97,    
 0007.753448, 000985,  0.099, _,    -00036, 000078, -00038,    -00035.22, 000077.70, -00032.91,    
 0007.763458, 000984,  0.098, _,    -00033, 000078, -00032,    -00034.45, 000077.61, -00033.20,    
 0007.773438, 000987,  0.099, _,    -00027, 000069, -00044,    -00033.16, 000076.03, -00035.00,    
 0007.783447, 000985,  0.099, _,    -00037, 000073, -00038,    -00033.41, 000074.97, -00036.39,    
 0007.793457, 000985,  0.099, _,    -00040, 000078, -00037,    -00035.30, 000075.84, -00036.02,    
 0007.803436, 000985,  0.099, _,    -00033, 000074, -00038,    -00034.67, 000075.39, -00036.84,    
 0007.813446, 000985,  0.099, _,    -00043, 000081, -00032,    -00036.36, 000076.56, -00035.59,    
 0007.823456, 000993,  0.099, _,    -00038, 000076, -00035,    -00037.03, 000076.69, -00035.48,    
 0007.833435, 000988,  0.099, _,    -00031, 000076, -00037,    -00035.70, 000076.36, -00035.78,    
 0007.843445, 000987,  0.099, _,    -00035, 000082, -00033,    -00035.41, 000077.61, -00035.38,    
 0007.853455, 000986,  0.099, _,    -00038, 000071, -00036,    -00036.03, 000076.36, -00035.38,    
 0007.863464, 000986,  0.099, _,    -00043, 000079, -00038,    -00037.53, 000076.48, -00036.19,    
 0007.873444, 000985,  0.099, _,    -00032, 000069, -00035,    -00036.66, 000075.34, -00035.89,    
 0007.883453, 000985,  0.099, _,    -00030, 000076, -00025,    -00034.95, 000074.88, -00033.67,    
 0007.893463, 000986,  0.099, _,    -00041, 000073, -00034,    -00036.31, 000075.05, -00033.23,    
 0007.903442, 000985,  0.099, _,    -00036, 000070, -00028,    -00036.48, 000073.58, -00032.42,    
 0007.913452, 000993,  0.099, _,    -00031, 000085, -00028,    -00035.11, 000076.02, -00031.03,    
 0007.923462, 000996,  0.100, _,    -00036, 000078, -00028,    -00035.20, 000076.73, -00030.52,    
 0007.933441, 000988,  0.099, _,    -00040, 000070, -00025,    -00036.23, 000075.17, -00029.08,    
 0007.943451, 000988,  0.099, _,    -00033, 000082, -00032,    -00035.69, 000076.38, -00029.64,    
 0007.953461, 000988,  0.099, _,    -00040, 000078, -00035,    -00036.38, 000077.11, -00030.73,    
 0007.963440, 000985,  0.099, _,    -00035, 000071, -00041,    -00036.41, 000075.58, -00032.88,    
 0007.973450, 000984,  0.098, _,    -00035, 000077, -00035,    -00035.81, 000075.86, -00033.56,    
 0007.983459, 000984,  0.098, _,    -00040, 000070, -00037,    -00036.83, 000074.73, -00034.08,    
 0007.993439, 000985,  0.099, _,    -00037, 000079, -00036,    -00036.86, 000075.38, -00034.72,    
 0008.003448, 000988,  0.099, _,    -00041, 000090, -00033,    -00037.80, 000078.80, -00034.34,    
 0008.013458, 000987,  0.099, _,    -00032, 000075, -00030,    -00036.77, 000078.25, -00033.53,    
 0008.023438, 000996,  0.100, _,    -00036, 000076, -00032,    -00036.27, 000077.56, -00033.06,    
 0008.033447, 000987,  0.099, _,    -00037, 000082, -00035,    -00036.72, 000078.61, -00033.67,    
 0008.043457, 000987,  0.099, _,    -00027, 000074, -00040,    -00034.59, 000077.69, -00035.02,    
 0008.053436, 000987,  0.099, _,    -00032, 000078, -00038,    -00033.75, 000077.62, -00035.98,    
 0008.063446, 000987,  0.099, _,    -00031, 000074, -00032,    -00033.28, 000077.02, -00035.11,    
 0008.073456, 000986,  0.099, _,    -00043, 000076, -00039,    -00035.03, 000076.52, -00035.83,    
 0008.083435, 000985,  0.099, _,    -00029, 000072, -00034,    -00034.30, 000075.91, -00035.62,    
 0008.093445, 000984,  0.098, _,    -00028, 000078, -00039,    -00032.34, 000075.98, -00036.05,    
 0008.103455, 000985,  0.099, _,    -00038, 000075, -00029,    -00033.67, 000076.12, -00034.94,    
 0008.113464, 000985,  0.099, _,    -00038, 000079, -00033,    -00034.53, 000076.39, -00034.00,    
 0008.123444, 000984,  0.098, _,    -00033, 000070, -00035,    -00034.31, 000075.31, -00034.61,    
 0008.133453, 000986,  0.099, _,    -00040, 000073, -00041,    -00035.23, 000074.27, -00035.70,    
 0008.143463, 000989,  0.099, _,    -00031, 000068, -00034,    -00034.80, 000073.34, -00035.83,    
 0008.153442, 000985,  0.099, _,    -00033, 000078, -00036,    -00033.97, 000073.66, -00035.42,    
 0008.163452, 000986,  0.099, _,    -00037, 000077, -00032,    -00034.97, 000074.92, -00035.06,    
 0008.173462, 000985,  0.099, _,    -00037, 000085, -00037,    -00035.23, 000076.58, -00035.00,    
 0008.183441, 000985,  0.099, _,    -00043, 000074, -00037,    -00037.06, 000076.77, -00035.84,    
 0008.193451, 000986,  0.099, _,    -00036, 000075, -00039,    -00036.98, 000075.78, -00036.17,    
 0008.203461, 000984,  0.098, _,    -00034, 000070, -00034,    -00036.27, 000075.09, -00036.09,    
 0008.213440, 000986,  0.099, _,    -00034, 000085, -00030,    -00035.94, 000076.48, -00034.52,    
 0008.223450, 000992,  0.099, _,    -00035, 000071, -00034,    -00035.62, 000076.23, -00034.50,    
 0008.233459, 000986,  0.099, _,    -00031, 000076, -00031,    -00034.69, 000075.27, -00033.75,    
 0008.243439, 000986,  0.099, _,    -00031, 000084, -00034,    -00033.73, 000077.83, -00033.67,    
 0008.253448, 000986,  0.099, _,    -00033, 000070, -00039,    -00033.58, 000076.09, -00034.77,    
 0008.263458, 000986,  0.099, _,    -00039, 000080, -00040,    -00034.64, 000076.84, -00035.97,    
 0008.273438, 000987,  0.099, _,    -00035, 000072, -00039,    -00035.00, 000076.06, -00036.70,    
 0008.283447, 000984,  0.098, _,    -00034, 000072, -00031,    -00034.53, 000074.83, -00035.61,    
 0008.293457, 000986,  0.099, _,    -00033, 000083, -00034,    -00034.31, 000076.58, -00035.02,    
 0008.303436, 000986,  0.099, _,    -00036, 000080, -00026,    -00034.42, 000077.47, -00033.30,    
 0008.313446, 000986,  0.099, _,    -00033, 000075, -00036,    -00034.30, 000076.97, -00033.34,    
 0008.323456, 000996,  0.100, _,    -00035, 000079, -00033,    -00034.22, 000077.38, -00033.72,    
 0008.333466, 000990,  0.099, _,    -00033, 000075, -00031,    -00034.17, 000077.00, -00032.83,    
 0008.343445, 000990,  0.099, _,    -00037, 000074, -00037,    -00034.56, 000076.19, -00033.89,    
 0008.353455, 000987,  0.099, _,    -00040, 000068, -00037,    -00035.98, 000074.62, -00034.53,    
 0008.363464, 000987,  0.099, _,    -00036, 000071, -00041,    -00036.02, 000073.38, -00035.97,    
 0008.373444, 000991,  0.099, _,    -00029, 000079, -00035,    -00034.62, 000074.73, -00035.86,    
 0008.383453, 000987,  0.099, _,    -00033, 000079, -00032,    -00033.98, 000075.67, -00034.88,    
 0008.393463, 000985,  0.099, _,    -00033, 000080, -00040,    -00033.94, 000076.62, -00035.86,    
 0008.403442, 000985,  0.099, _,    -00033, 000076, -00040,    -00033.58, 000076.64, -00037.00,    
 0008.413452, 000986,  0.099, _,    -00031, 000071, -00035,    -00033.14, 000075.34, -00036.61,    
 0008.423462, 000992,  0.099, _,    -00030, 000078, -00033,    -00032.30, 000075.69, -00035.91,    
 0008.433441, 000988,  0.099, _,    -00039, 000075, -00036,    -00033.69, 000075.75, -00035.89,    
 0008.443451, 000987,  0.099, _,    -00043, 000077, -00035,    -00035.81, 000075.77, -00035.81,    
 0008.453461, 000987,  0.099, _,    -00037, 000079, -00037,    -00036.20, 000076.66, -00036.02,    
 0008.463440, 000987,  0.099, _,    -00037, 000076, -00043,    -00036.27, 000076.55, -00037.50,    
 0008.473450, 000985,  0.099, _,    -00039, 000073, -00039,    -00036.91, 000075.92, -00038.00,    
 0008.483459, 000988,  0.099, _,    -00033, 000080, -00027,    -00036.17, 000076.66, -00035.69,    
 0008.493439, 000984,  0.098, _,    -00034, 000073, -00030,    -00035.62, 000076.14, -00034.16,    
 0008.503448, 000987,  0.099, _,    -00044, 000080, -00036,    -00037.41, 000076.53, -00034.61,    
 0008.513458, 000985,  0.099, _,    -00032, 000070, -00029,    -00036.66, 000075.62, -00033.44,    
 0008.523438, 000986,  0.099, _,    -00035, 000076, -00037,    -00035.97, 000075.08, -00033.84,    
