 Ftime,       Fdur,      Qw1,     Qx1,     Qy1,     Qz1,        Ex1,     Ey1,     Ez1,      dEx1, dEy1, dEz1  
 0002.872414, 000022,    00.9873, 00.1285, -0.0173, -0.0922,    00.2583, -0.0104, -0.1866,    00.0308, -0.0181, -0.0088,    
 0002.882416, 000018,    00.9871, 00.1292, -0.0174, -0.0927,    00.2598, -0.0104, -0.1877,    00.0284, -0.0181, -0.0137,    
 0002.892410, 000023,    00.9870, 00.1299, -0.0175, -0.0933,    00.2612, -0.0105, -0.1887,    00.0299, -0.0065, -0.0195,    
 0002.902412, 000018,    00.9868, 00.1306, -0.0176, -0.0938,    00.2627, -0.0104, -0.1898,    00.0282, 00.0031, -0.0219,    
 0002.912415, 000018,    00.9867, 00.1313, -0.0176, -0.0944,    00.2641, -0.0102, -0.1909,    00.0279, 00.0073, -0.0183,    
 0002.922409, 000020,    00.9865, 00.1320, -0.0176, -0.0949,    00.2655, -0.0099, -0.1920,    00.0291, -0.0007, -0.0146,    
 0002.932411, 000022,    00.9864, 00.1327, -0.0177, -0.0954,    00.2669, -0.0097, -0.1930,    00.0302, -0.0059, -0.0132,    
 0002.942406, 000027,    00.9863, 00.1334, -0.0178, -0.0959,    00.2684, -0.0096, -0.1940,    00.0320, -0.0155, -0.0144,    
 0002.952415, 000023,    00.9861, 00.1341, -0.0180, -0.0964,    00.2699, -0.0096, -0.1951,    00.0306, -0.0244, -0.0172,    
 0002.962410, 000022,    00.9859, 00.1348, -0.0182, -0.0969,    00.2713, -0.0097, -0.1962,    00.0283, -0.0212, -0.0192,    
 0002.972412, 000019,    00.9858, 00.1355, -0.0183, -0.0975,    00.2728, -0.0097, -0.1973,    00.0308, -0.0141, -0.0233,    
 0002.982414, 000018,    00.9856, 00.1362, -0.0184, -0.0980,    00.2742, -0.0097, -0.1985,    00.0306, -0.0062, -0.0210,    
 0002.992416, 000019,    00.9855, 00.1369, -0.0185, -0.0985,    00.2756, -0.0095, -0.1996,    00.0302, -0.0124, -0.0074,    
 0003.002411, 000019,    00.9854, 00.1376, -0.0186, -0.0989,    00.2771, -0.0095, -0.2006,    00.0292, -0.0135, 00.0059,    
 0003.012413, 000020,    00.9852, 00.1383, -0.0188, -0.0993,    00.2785, -0.0095, -0.2015,    00.0310, -0.0098, 00.0127,    
 0003.022415, 000018,    00.9851, 00.1390, -0.0189, -0.0997,    00.2800, -0.0095, -0.2023,    00.0311, -0.0190, 00.0083,    
 0003.032410, 000019,    00.9849, 00.1397, -0.0192, -0.1001,    00.2814, -0.0096, -0.2031,    00.0303, -0.0311, 00.0069,    
 0003.042404, 000026,    00.9848, 00.1404, -0.0194, -0.1006,    00.2829, -0.0098, -0.2040,    00.0336, -0.0314, 00.0055,    
 0003.052414, 000023,    00.9846, 00.1411, -0.0196, -0.1011,    00.2843, -0.0100, -0.2050,    00.0298, -0.0156, -0.0091,    
 0003.062408, 000022,    00.9845, 00.1418, -0.0196, -0.1016,    00.2858, -0.0100, -0.2060,    00.0304, -0.0067, -0.0167,    
 0003.072411, 000018,    00.9843, 00.1425, -0.0197, -0.1021,    00.2872, -0.0099, -0.2071,    00.0300, -0.0062, -0.0127,    
 0003.082405, 000018,    00.9842, 00.1433, -0.0198, -0.1026,    00.2886, -0.0097, -0.2081,    00.0319, 00.0014, -0.0125,    
 0003.092422, 000022,    00.9840, 00.1440, -0.0198, -0.1030,    00.2901, -0.0096, -0.2091,    00.0294, 00.0047, -0.0074,    
 0003.102402, 000018,    00.9839, 00.1447, -0.0199, -0.1035,    00.2915, -0.0093, -0.2100,    00.0296, -0.0044, -0.0041,    
 0003.112411, 000022,    00.9837, 00.1454, -0.0200, -0.1039,    00.2930, -0.0092, -0.2109,    00.0324, -0.0099, 00.0004,    
 0003.122421, 000021,    00.9836, 00.1461, -0.0201, -0.1043,    00.2944, -0.0092, -0.2118,    00.0297, -0.0113, 00.0042,    
 0003.132416, 000025,    00.9834, 00.1468, -0.0203, -0.1047,    00.2959, -0.0091, -0.2127,    00.0310, -0.0109, 00.0054,    
 0003.142410, 000030,    00.9833, 00.1475, -0.0204, -0.1051,    00.2973, -0.0091, -0.2135,    00.0301, -0.0036, 00.0069,    
 0003.152412, 000026,    00.9831, 00.1482, -0.0204, -0.1055,    00.2988, -0.0091, -0.2144,    00.0320, -0.0007, 00.0063,    
 0003.162415, 000022,    00.9829, 00.1489, -0.0206, -0.1059,    00.3002, -0.0089, -0.2152,    00.0310, -0.0108, 00.0087,    
 0003.172409, 000019,    00.9828, 00.1496, -0.0207, -0.1063,    00.3017, -0.0089, -0.2160,    00.0302, -0.0102, 00.0005,    
 0003.182411, 000018,    00.9826, 00.1503, -0.0208, -0.1068,    00.3031, -0.0089, -0.2169,    00.0298, -0.0082, -0.0052,    
 0003.192413, 000017,    00.9825, 00.1510, -0.0209, -0.1072,    00.3045, -0.0088, -0.2178,    00.0309, -0.0094, -0.0062,    
 0003.202415, 000022,    00.9823, 00.1517, -0.0211, -0.1077,    00.3060, -0.0087, -0.2188,    00.0305, -0.0137, -0.0057,    
 0003.212410, 000017,    00.9821, 00.1524, -0.0212, -0.1082,    00.3074, -0.0087, -0.2198,    00.0343, -0.0129, -0.0089,    
 0003.222412, 000017,    00.9820, 00.1531, -0.0213, -0.1087,    00.3089, -0.0087, -0.2208,    00.0308, -0.0046, -0.0128,    
 0003.232414, 000022,    00.9818, 00.1539, -0.0213, -0.1092,    00.3104, -0.0085, -0.2217,    00.0305, 00.0017, -0.0205,    
 0003.242409, 000028,    00.9816, 00.1546, -0.0214, -0.1097,    00.3118, -0.0083, -0.2228,    00.0309, -0.0050, -0.0185,    
 0003.252411, 000020,    00.9815, 00.1553, -0.0215, -0.1102,    00.3133, -0.0082, -0.2238,    00.0309, -0.0103, -0.0141,    
 0003.262413, 000018,    00.9813, 00.1560, -0.0217, -0.1107,    00.3147, -0.0081, -0.2249,    00.0334, -0.0271, -0.0080,    
 0003.272415, 000025,    00.9811, 00.1567, -0.0219, -0.1111,    00.3162, -0.0081, -0.2259,    00.0317, -0.0281, -0.0000,    
 0003.282410, 000018,    00.9810, 00.1574, -0.0221, -0.1115,    00.3176, -0.0082, -0.2268,    00.0294, -0.0224, 00.0017,    
 0003.292412, 000018,    00.9808, 00.1581, -0.0223, -0.1119,    00.3191, -0.0083, -0.2277,    00.0340, -0.0131, 00.0015,    
 0003.302414, 000019,    00.9806, 00.1588, -0.0223, -0.1123,    00.3206, -0.0083, -0.2286,    00.0305, 00.0080, 00.0019,    
 0003.312408, 000023,    00.9805, 00.1595, -0.0223, -0.1127,    00.3220, -0.0080, -0.2294,    00.0308, 00.0088, 00.0043,    
 0003.322411, 000018,    00.9803, 00.1602, -0.0224, -0.1131,    00.3235, -0.0078, -0.2302,    00.0304, 00.0032, 00.0007,    
 0003.332413, 000018,    00.9802, 00.1609, -0.0224, -0.1135,    00.3249, -0.0077, -0.2310,    00.0313, 00.0079, -0.0012,    
 0003.342407, 000032,    00.9800, 00.1616, -0.0225, -0.1140,    00.3263, -0.0074, -0.2319,    00.0325, -0.0027, -0.0049,    
 0003.352409, 000019,    00.9798, 00.1624, -0.0226, -0.1144,    00.3278, -0.0073, -0.2328,    00.0337, -0.0104, -0.0021,    
 0003.362411, 000018,    00.9796, 00.1631, -0.0228, -0.1149,    00.3293, -0.0072, -0.2337,    00.0322, -0.0150, -0.0058,    
 0003.372414, 000021,    00.9795, 00.1638, -0.0229, -0.1153,    00.3307, -0.0072, -0.2346,    00.0331, -0.0139, 00.0019,    
 0003.382416, 000020,    00.9793, 00.1645, -0.0231, -0.1157,    00.3322, -0.0071, -0.2355,    00.0334, -0.0142, 00.0039,    
 0003.392410, 000018,    00.9791, 00.1652, -0.0231, -0.1161,    00.3337, -0.0071, -0.2364,    00.0328, 00.0022, 00.0047,    
 0003.402420, 000021,    00.9790, 00.1659, -0.0232, -0.1165,    00.3351, -0.0070, -0.2371,    00.0308, 00.0091, -0.0027,    
 0003.412415, 000022,    00.9788, 00.1667, -0.0232, -0.1169,    00.3366, -0.0067, -0.2380,    00.0308, 00.0151, -0.0030,    
 0003.422409, 000018,    00.9786, 00.1674, -0.0232, -0.1173,    00.3381, -0.0064, -0.2388,    00.0329, -0.0022, -0.0009,    
 0003.432411, 000019,    00.9784, 00.1681, -0.0234, -0.1177,    00.3395, -0.0062, -0.2396,    00.0309, -0.0160, 00.0072,    
 0003.442406, 000028,    00.9783, 00.1688, -0.0236, -0.1180,    00.3410, -0.0062, -0.2404,    00.0349, -0.0196, 00.0098,    
 0003.452415, 000019,    00.9781, 00.1695, -0.0237, -0.1184,    00.3425, -0.0063, -0.2412,    00.0342, -0.0158, 00.0083,    
 0003.462410, 000022,    00.9779, 00.1702, -0.0239, -0.1188,    00.3439, -0.0063, -0.2421,    00.0327, -0.0147, 00.0088,    
 0003.472412, 000021,    00.9778, 00.1709, -0.0240, -0.1192,    00.3454, -0.0063, -0.2429,    00.0313, -0.0083, 00.0087,    
 0003.482414, 000020,    00.9776, 00.1716, -0.0241, -0.1195,    00.3469, -0.0063, -0.2436,    00.0305, 00.0021, 00.0035,    
 0003.492409, 000018,    00.9774, 00.1723, -0.0241, -0.1199,    00.3483, -0.0061, -0.2444,    00.0316, 00.0062, -0.0040,    
 0003.502411, 000018,    00.9772, 00.1731, -0.0242, -0.1204,    00.3498, -0.0059, -0.2453,    00.0312, 00.0037, -0.0019,    
 0003.512413, 000019,    00.9771, 00.1738, -0.0243, -0.1207,    00.3512, -0.0056, -0.2461,    00.0326, -0.0021, -0.0002,    
 0003.522415, 000021,    00.9769, 00.1745, -0.0244, -0.1212,    00.3527, -0.0055, -0.2469,    00.0334, -0.0119, 00.0009,    
 0003.532410, 000019,    00.9767, 00.1752, -0.0246, -0.1216,    00.3542, -0.0054, -0.2478,    00.0338, -0.0181, 00.0007,    
 0003.542412, 000027,    00.9765, 00.1759, -0.0248, -0.1220,    00.3557, -0.0054, -0.2486,    00.0309, -0.0173, -0.0007,    
 0003.552414, 000021,    00.9763, 00.1766, -0.0249, -0.1224,    00.3571, -0.0054, -0.2495,    00.0340, -0.0075, -0.0045,    
 0003.562408, 000019,    00.9761, 00.1773, -0.0249, -0.1228,    00.3586, -0.0053, -0.2504,    00.0317, 00.0003, -0.0069,    
 0003.572411, 000018,    00.9760, 00.1780, -0.0250, -0.1232,    00.3600, -0.0051, -0.2513,    00.0333, 00.0075, -0.0040,    
 0003.582413, 000021,    00.9758, 00.1788, -0.0250, -0.1237,    00.3615, -0.0049, -0.2521,    00.0359, 00.0122, -0.0051,    
 0003.592415, 000018,    00.9756, 00.1795, -0.0250, -0.1241,    00.3630, -0.0046, -0.2529,    00.0300, 00.0127, -0.0047,    
 0003.602409, 000020,    00.9754, 00.1802, -0.0251, -0.1245,    00.3644, -0.0042, -0.2538,    00.0331, 00.0004, -0.0072,    
 0003.612411, 000020,    00.9752, 00.1809, -0.0252, -0.1249,    00.3659, -0.0041, -0.2546,    00.0325, -0.0193, -0.0027,    
 0003.622414, 000019,    00.9750, 00.1816, -0.0254, -0.1253,    00.3674, -0.0040, -0.2555,    00.0344, -0.0239, -0.0048,    
 0003.632416, 000018,    00.9748, 00.1823, -0.0256, -0.1258,    00.3689, -0.0041, -0.2564,    00.0325, -0.0161, -0.0071,    
 0003.642410, 000031,    00.9746, 00.1831, -0.0257, -0.1262,    00.3704, -0.0040, -0.2574,    00.0356, -0.0080, -0.0083,    
 0003.652412, 000023,    00.9744, 00.1838, -0.0258, -0.1266,    00.3718, -0.0039, -0.2583,    00.0353, -0.0043, -0.0025,    
 0003.662415, 000019,    00.9742, 00.1845, -0.0259, -0.1270,    00.3734, -0.0038, -0.2591,    00.0323, 00.0035, 00.0028,    
 0003.672409, 000019,    00.9741, 00.1852, -0.0259, -0.1273,    00.3748, -0.0036, -0.2599,    00.0337, 00.0087, 00.0037,    
 0003.682411, 000022,    00.9739, 00.1860, -0.0260, -0.1277,    00.3763, -0.0034, -0.2606,    00.0333, 00.0090, 00.0065,    
 0003.692413, 000020,    00.9737, 00.1867, -0.0261, -0.1281,    00.3777, -0.0031, -0.2614,    00.0348, -0.0032, 00.0035,    
 0003.702415, 000019,    00.9735, 00.1874, -0.0262, -0.1285,    00.3792, -0.0030, -0.2621,    00.0334, -0.0187, -0.0010,    
 0003.712418, 000019,    00.9733, 00.1881, -0.0265, -0.1289,    00.3807, -0.0029, -0.2630,    00.0361, -0.0307, -0.0026,    
 0003.722404, 000019,    00.9731, 00.1888, -0.0268, -0.1294,    00.3822, -0.0030, -0.2639,    00.0368, -0.0554, -0.0043,    
 0003.732414, 000018,    00.9729, 00.1895, -0.0272, -0.1298,    00.3837, -0.0034, -0.2650,    00.0346, -0.0589, -0.0049,    
 0003.742409, 000026,    00.9727, 00.1902, -0.0276, -0.1303,    00.3852, -0.0037, -0.2660,    00.0345, -0.0661, -0.0079,    
 0003.752411, 000023,    00.9725, 00.1909, -0.0280, -0.1308,    00.3867, -0.0041, -0.2672,    00.0372, -0.0564, -0.0141,    
 0003.762413, 000019,    00.9722, 00.1916, -0.0282, -0.1314,    00.3882, -0.0044, -0.2683,    00.0374, -0.0465, -0.0230,    
 0003.772415, 000018,    00.9720, 00.1923, -0.0285, -0.1319,    00.3897, -0.0046, -0.2695,    00.0339, -0.0447, -0.0327,    
 0003.782417, 000018,    00.9718, 00.1930, -0.0287, -0.1325,    00.3912, -0.0047, -0.2708,    00.0356, -0.0280, -0.0211,    
 0003.792412, 000022,    00.9716, 00.1937, -0.0289, -0.1329,    00.3927, -0.0047, -0.2719,    00.0366, -0.0126, -0.0041,    
 0003.802414, 000018,    00.9714, 00.1944, -0.0289, -0.1332,    00.3942, -0.0046, -0.2727,    00.0339, 00.0051, -0.0025,    
 0003.812408, 000018,    00.9712, 00.1952, -0.0289, -0.1336,    00.3957, -0.0044, -0.2735,    00.0340, 00.0177, -0.0054,    
 0003.822411, 000018,    00.9710, 00.1959, -0.0289, -0.1340,    00.3972, -0.0040, -0.2743,    00.0332, 00.0251, -0.0089,    
 0003.832413, 000018,    00.9708, 00.1966, -0.0288, -0.1344,    00.3986, -0.0036, -0.2751,    00.0304, 00.0276, -0.0084,    
 0003.842407, 000025,    00.9706, 00.1973, -0.0288, -0.1348,    00.4001, -0.0031, -0.2758,    00.0345, 00.0095, -0.0070,    
 0003.852417, 000022,    00.9704, 00.1980, -0.0290, -0.1352,    00.4015, -0.0028, -0.2766,    00.0334, -0.0099, 00.0004,    
 0003.862411, 000019,    00.9702, 00.1987, -0.0291, -0.1356,    00.4030, -0.0027, -0.2775,    00.0326, -0.0097, 00.0010,    
 0003.872414, 000019,    00.9700, 00.1995, -0.0292, -0.1360,    00.4045, -0.0026, -0.2783,    00.0332, -0.0054, -0.0018,    
 0003.882408, 000018,    00.9698, 00.2002, -0.0293, -0.1364,    00.4059, -0.0025, -0.2791,    00.0347, 00.0077, -0.0030,    
 0003.892410, 000023,    00.9696, 00.2009, -0.0293, -0.1367,    00.4074, -0.0022, -0.2798,    00.0344, 00.0071, -0.0017,    
 0003.902412, 000019,    00.9694, 00.2016, -0.0294, -0.1371,    00.4089, -0.0019, -0.2806,    00.0339, 00.0032, 00.0055,    
 0003.912415, 000018,    00.9692, 00.2023, -0.0295, -0.1374,    00.4104, -0.0017, -0.2813,    00.0335, 00.0031, 00.0059,    
 0003.922417, 000020,    00.9690, 00.2030, -0.0296, -0.1378,    00.4118, -0.0015, -0.2821,    00.0360, -0.0125, -0.0022,    
 0003.932411, 000020,    00.9688, 00.2037, -0.0298, -0.1383,    00.4133, -0.0015, -0.2829,    00.0339, -0.0235, -0.0043,    
 0003.942406, 000025,    00.9685, 00.2044, -0.0301, -0.1387,    00.4148, -0.0015, -0.2838,    00.0364, -0.0359, -0.0047,    
 0003.952415, 000020,    00.9683, 00.2051, -0.0303, -0.1391,    00.4163, -0.0016, -0.2848,    00.0356, -0.0305, -0.0065,    
 0003.962410, 000022,    00.9681, 00.2059, -0.0305, -0.1396,    00.4178, -0.0017, -0.2857,    00.0357, -0.0186, -0.0136,    
 0003.972412, 000018,    00.9679, 00.2066, -0.0306, -0.1400,    00.4193, -0.0016, -0.2867,    00.0353, -0.0001, -0.0106,    
 0003.982414, 000018,    00.9677, 00.2073, -0.0307, -0.1404,    00.4208, -0.0013, -0.2875,    00.0344, -0.0048, -0.0019,    
 0003.992416, 000020,    00.9675, 00.2080, -0.0307, -0.1407,    00.4223, -0.0012, -0.2883,    00.0338, 00.0050, 00.0019,    
 0004.002411, 000020,    00.9672, 00.2087, -0.0309, -0.1411,    00.4237, -0.0009, -0.2891,    00.0347, -0.0064, -0.0007,    
 0004.012413, 000018,    00.9670, 00.2095, -0.0310, -0.1415,    00.4252, -0.0008, -0.2898,    00.0335, -0.0015, -0.0055,    
 0004.022423, 000020,    00.9668, 00.2102, -0.0311, -0.1419,    00.4267, -0.0006, -0.2907,    00.0348, -0.0039, -0.0096,    
 0004.032410, 000019,    00.9666, 00.2109, -0.0311, -0.1423,    00.4282, -0.0004, -0.2915,    00.0367, -0.0017, -0.0108,    
 0004.042412, 000026,    00.9664, 00.2116, -0.0313, -0.1427,    00.4297, -0.0002, -0.2923,    00.0356, -0.0063, -0.0044,    
 0004.052406, 000020,    00.9662, 00.2124, -0.0314, -0.1430,    00.4312, -0.0000, -0.2932,    00.0352, -0.0042, -0.0021,    
 0004.062416, 000021,    00.9659, 00.2131, -0.0314, -0.1434,    00.4327, 00.0002, -0.2939,    00.0351, 00.0054, 00.0033,    
 0004.072403, 000019,    00.9657, 00.2138, -0.0314, -0.1437,    00.4342, 00.0004, -0.2946,    00.0360, 00.0215, 00.0054,    
 0004.082413, 000023,    00.9655, 00.2146, -0.0313, -0.1440,    00.4357, 00.0008, -0.2953,    00.0334, 00.0378, 00.0103,    
 0004.092407, 000020,    00.9653, 00.2153, -0.0311, -0.1441,    00.4371, 00.0012, -0.2958,    00.0345, 00.0763, 00.0237,    
 0004.102409, 000018,    00.9651, 00.2161, -0.0310, -0.1444,    00.4386, 00.0020, -0.2960,    00.0362, 00.0453, 00.0151,    
 0004.112411, 000018,    00.9650, 00.2168, -0.0310, -0.1445,    00.4401, 00.0026, -0.2964,    00.0377, 00.0198, 00.0327,    
 0004.122414, 000023,    00.9648, 00.2175, -0.0312, -0.1448,    00.4416, 00.0028, -0.2967,    00.0335, -0.0078, 00.0325,    
 0004.132416, 000021,    00.9646, 00.2182, -0.0313, -0.1449,    00.4431, 00.0029, -0.2972,    00.0356, 00.0042, 00.0509,    
 0004.142410, 000032,    00.9644, 00.2190, -0.0315, -0.1450,    00.4446, 00.0029, -0.2975,    00.0358, -0.0183, 00.0440,    
 0004.152412, 000021,    00.9642, 00.2197, -0.0317, -0.1453,    00.4461, 00.0027, -0.2979,    00.0362, -0.0144, 00.0253,    
 0004.162415, 000022,    00.9640, 00.2204, -0.0319, -0.1456,    00.4476, 00.0027, -0.2985,    00.0359, -0.0171, 00.0174,    
 0004.172417, 000018,    00.9637, 00.2211, -0.0321, -0.1459,    00.4491, 00.0026, -0.2991,    00.0356, -0.0190, 00.0086,    
 0004.182411, 000018,    00.9635, 00.2218, -0.0323, -0.1463,    00.4506, 00.0026, -0.2999,    00.0347, -0.0243, 00.0030,    
 0004.192413, 000018,    00.9633, 00.2225, -0.0325, -0.1466,    00.4521, 00.0026, -0.3007,    00.0348, -0.0242, 00.0020,    
 0004.202415, 000019,    00.9631, 00.2232, -0.0327, -0.1470,    00.4535, 00.0026, -0.3015,    00.0376, -0.0249, -0.0046,    
 0004.212410, 000017,    00.9628, 00.2239, -0.0329, -0.1475,    00.4550, 00.0026, -0.3024,    00.0343, -0.0075, -0.0145,    
 0004.222412, 000018,    00.9626, 00.2246, -0.0329, -0.1479,    00.4565, 00.0027, -0.3033,    00.0359, 00.0031, -0.0175,    
 0004.232414, 000022,    00.9624, 00.2253, -0.0330, -0.1483,    00.4580, 00.0030, -0.3042,    00.0343, 00.0009, -0.0109,    
 0004.242409, 000026,    00.9621, 00.2260, -0.0332, -0.1487,    00.4595, 00.0033, -0.3050,    00.0345, -0.0198, -0.0040,    
 0004.252411, 000023,    00.9619, 00.2267, -0.0334, -0.1491,    00.4610, 00.0034, -0.3059,    00.0370, -0.0288, -0.0083,    
 0004.262413, 000018,    00.9617, 00.2274, -0.0336, -0.1495,    00.4625, 00.0033, -0.3068,    00.0352, -0.0131, -0.0050,    
 0004.272415, 000022,    00.9614, 00.2281, -0.0337, -0.1499,    00.4639, 00.0034, -0.3076,    00.0339, -0.0170, -0.0036,    
 0004.282410, 000019,    00.9612, 00.2288, -0.0339, -0.1503,    00.4654, 00.0035, -0.3085,    00.0354, -0.0196, 00.0010,    
 0004.292412, 000018,    00.9610, 00.2295, -0.0341, -0.1506,    00.4669, 00.0035, -0.3093,    00.0338, -0.0196, -0.0031,    
 0004.302414, 000022,    00.9607, 00.2302, -0.0343, -0.1510,    00.4684, 00.0036, -0.3101,    00.0359, -0.0201, -0.0005,    
 0004.312408, 000018,    00.9605, 00.2309, -0.0345, -0.1514,    00.4699, 00.0036, -0.3109,    00.0357, -0.0158, -0.0018,    
 0004.322411, 000018,    00.9603, 00.2317, -0.0346, -0.1517,    00.4714, 00.0037, -0.3117,    00.0366, -0.0134, -0.0020,    
 0004.332420, 000019,    00.9600, 00.2324, -0.0348, -0.1521,    00.4728, 00.0038, -0.3126,    00.0342, -0.0091, -0.0005,    
 0004.342407, 000025,    00.9598, 00.2331, -0.0349, -0.1525,    00.4743, 00.0039, -0.3133,    00.0365, -0.0088, -0.0005,    
 0004.352409, 000023,    00.9596, 00.2338, -0.0350, -0.1528,    00.4758, 00.0040, -0.3141,    00.0362, -0.0082, 00.0010,    
 0004.362411, 000018,    00.9593, 00.2345, -0.0352, -0.1532,    00.4773, 00.0042, -0.3148,    00.0347, -0.0037, -0.0034,    
 0004.372414, 000021,    00.9591, 00.2352, -0.0352, -0.1536,    00.4788, 00.0044, -0.3156,    00.0366, 00.0004, -0.0148,    
 0004.382416, 000019,    00.9588, 00.2360, -0.0354, -0.1540,    00.4803, 00.0046, -0.3164,    00.0372, -0.0108, -0.0125,    
 0004.392410, 000019,    00.9586, 00.2367, -0.0356, -0.1544,    00.4818, 00.0048, -0.3173,    00.0368, -0.0324, -0.0077,    
 0004.402412, 000019,    00.9583, 00.2374, -0.0358, -0.1548,    00.4833, 00.0048, -0.3182,    00.0365, -0.0262, -0.0062,    
 0004.412415, 000019,    00.9581, 00.2381, -0.0360, -0.1552,    00.4848, 00.0048, -0.3191,    00.0370, -0.0189, -0.0093,    
 0004.422409, 000018,    00.9578, 00.2388, -0.0362, -0.1556,    00.4863, 00.0049, -0.3199,    00.0390, -0.0301, -0.0058,    
 0004.432411, 000018,    00.9576, 00.2395, -0.0365, -0.1560,    00.4878, 00.0049, -0.3208,    00.0363, -0.0401, -0.0001,    
 0004.442406, 000027,    00.9574, 00.2402, -0.0367, -0.1563,    00.4893, 00.0047, -0.3217,    00.0362, -0.0235, 00.0007,    
 0004.452415, 000020,    00.9571, 00.2409, -0.0369, -0.1567,    00.4908, 00.0047, -0.3225,    00.0353, -0.0162, -0.0042,    
 0004.462410, 000018,    00.9569, 00.2416, -0.0370, -0.1570,    00.4923, 00.0048, -0.3233,    00.0367, -0.0063, -0.0005,    
 0004.472412, 000025,    00.9566, 00.2423, -0.0372, -0.1574,    00.4938, 00.0050, -0.3240,    00.0370, -0.0144, 00.0012,    
 0004.482437, 000042,    00.9564, 00.2430, -0.0374, -0.1577,    00.4953, 00.0051, -0.3248,    00.0378, -0.0096, -0.0010,    
 0004.492416, 000033,    00.9561, 00.2437, -0.0375, -0.1581,    00.4968, 00.0052, -0.3256,    00.0346, -0.0084, -0.0002,    
 0004.502419, 000020,    00.9559, 00.2444, -0.0377, -0.1584,    00.4983, 00.0053, -0.3263,    00.0376, -0.0146, 00.0014,    
 0004.512413, 000026,    00.9557, 00.2451, -0.0379, -0.1587,    00.4998, 00.0054, -0.3271,    00.0368, -0.0150, 00.0022,    
 0004.522408, 000019,    00.9554, 00.2458, -0.0381, -0.1591,    00.5013, 00.0055, -0.3278,    00.0367, -0.0281, 00.0033,    
 0004.532410, 000018,    00.9552, 00.2465, -0.0384, -0.1594,    00.5028, 00.0054, -0.3286,    00.0371, -0.0377, 00.0057,    
 0004.542412, 000031,    00.9549, 00.2472, -0.0386, -0.1598,    00.5043, 00.0053, -0.3294,    00.0379, -0.0262, 00.0029,    
 0004.552414, 000021,    00.9547, 00.2479, -0.0388, -0.1602,    00.5058, 00.0052, -0.3302,    00.0373, -0.0189, -0.0102,    
 0004.562408, 000018,    00.9544, 00.2487, -0.0389, -0.1606,    00.5073, 00.0053, -0.3311,    00.0369, -0.0031, -0.0179,    
 0004.572411, 000018,    00.9541, 00.2494, -0.0390, -0.1610,    00.5088, 00.0056, -0.3320,    00.0379, -0.0031, -0.0149,    
 0004.582413, 000024,    00.9539, 00.2501, -0.0391, -0.1614,    00.5103, 00.0059, -0.3328,    00.0379, -0.0037, -0.0105,    
 0004.592415, 000019,    00.9536, 00.2508, -0.0392, -0.1617,    00.5118, 00.0061, -0.3336,    00.0395, 00.0003, -0.0091,    
 0004.602409, 000017,    00.9534, 00.2515, -0.0393, -0.1621,    00.5133, 00.0064, -0.3344,    00.0362, -0.0070, -0.0076,    
 0004.612411, 000020,    00.9531, 00.2523, -0.0395, -0.1625,    00.5148, 00.0066, -0.3352,    00.0389, -0.0128, -0.0086,    
 0004.622414, 000018,    00.9528, 00.2530, -0.0396, -0.1629,    00.5163, 00.0067, -0.3360,    00.0398, 00.0018, -0.0095,    
 0004.632416, 000018,    00.9526, 00.2537, -0.0396, -0.1632,    00.5179, 00.0070, -0.3367,    00.0372, 00.0053, -0.0129,    
 0004.642410, 000032,    00.9523, 00.2545, -0.0397, -0.1636,    00.5194, 00.0073, -0.3375,    00.0373, 00.0069, -0.0114,    
 0004.652412, 000020,    00.9521, 00.2552, -0.0398, -0.1640,    00.5209, 00.0076, -0.3382,    00.0360, 00.0057, -0.0080,    
 0004.662415, 000018,    00.9518, 00.2559, -0.0399, -0.1643,    00.5224, 00.0080, -0.3390,    00.0387, -0.0062, -0.0004,    
 0004.672409, 000019,    00.9515, 00.2566, -0.0401, -0.1646,    00.5239, 00.0082, -0.3397,    00.0394, -0.0169, 00.0004,    
 0004.682411, 000021,    00.9513, 00.2573, -0.0403, -0.1650,    00.5254, 00.0083, -0.3404,    00.0403, -0.0282, 00.0019,    
 0004.692413, 000021,    00.9510, 00.2580, -0.0406, -0.1654,    00.5269, 00.0082, -0.3412,    00.0380, -0.0319, -0.0071,    
 0004.702415, 000018,    00.9507, 00.2587, -0.0408, -0.1658,    00.5284, 00.0082, -0.3421,    00.0389, -0.0361, -0.0089,    
 0004.712410, 000022,    00.9505, 00.2594, -0.0410, -0.1661,    00.5300, 00.0081, -0.3430,    00.0400, -0.0220, -0.0060,    
 0004.722412, 000019,    00.9502, 00.2601, -0.0412, -0.1665,    00.5315, 00.0082, -0.3439,    00.0395, -0.0105, -0.0070,    
 0004.732414, 000018,    00.9500, 00.2609, -0.0413, -0.1668,    00.5330, 00.0084, -0.3446,    00.0368, 00.0012, -0.0075,    
 0004.742409, 000026,    00.9497, 00.2616, -0.0414, -0.1672,    00.5345, 00.0086, -0.3454,    00.0374, 00.0004, -0.0004,    
 0004.752411, 000023,    00.9494, 00.2623, -0.0416, -0.1674,    00.5360, 00.0089, -0.3460,    00.0407, -0.0227, 00.0117,    
 0004.762413, 000018,    00.9492, 00.2630, -0.0419, -0.1677,    00.5375, 00.0088, -0.3467,    00.0422, -0.0361, 00.0183,    
