 timestamp,   dur,     perc,  X,    rGx1,   rGy1,   rGz1,      
 0002.131836, 000976,  0.976, _,    -00041, 000075, -00039,    
 0002.132812, 000975,  0.975, _,    -00042, 000079, -00037,    
 0002.133789, 000974,  0.974, _,    -00043, 000078, -00035,    
 0002.134766, 000974,  0.974, _,    -00043, 000071, -00034,    
 0002.135742, 000975,  0.975, _,    -00037, 000070, -00036,    
 0002.136719, 000975,  0.975, _,    -00035, 000078, -00039,    
 0002.137695, 000975,  0.975, _,    -00037, 000080, -00040,    
 0002.138672, 000976,  0.976, _,    -00038, 000075, -00036,    
 0002.139648, 000977,  0.977, _,    -00041, 000070, -00033,    
 0002.140625, 000975,  0.975, _,    -00046, 000070, -00033,    
 0002.141602, 000975,  0.975, _,    -00043, 000074, -00031,    
 0002.142578, 000975,  0.975, _,    -00036, 000077, -00034,    
 0002.143555, 000976,  0.976, _,    -00038, 000077, -00036,    
 0002.144531, 000976,  0.976, _,    -00042, 000080, -00034,    
 0002.145508, 000975,  0.975, _,    -00042, 000078, -00035,    
 0002.146484, 000975,  0.975, _,    -00041, 000075, -00034,    
 0002.147461, 000975,  0.975, _,    -00041, 000074, -00032,    
 0002.148438, 000975,  0.975, _,    -00042, 000071, -00031,    
 0002.149414, 000977,  0.977, _,    -00039, 000069, -00029,    
 0002.150391, 000976,  0.976, _,    -00034, 000070, -00030,    
 0002.151367, 000976,  0.976, _,    -00033, 000073, -00033,    
 0002.152832, 000975,  0.975, _,    -00036, 000078, -00030,    
 0002.153809, 000976,  0.976, _,    -00036, 000080, -00033,    
 0002.154785, 000975,  0.975, _,    -00039, 000083, -00034,    
 0002.155762, 000975,  0.975, _,    -00044, 000085, -00033,    
 0002.156738, 000977,  0.977, _,    -00044, 000087, -00036,    
 0002.157715, 000975,  0.975, _,    -00040, 000088, -00037,    
 0002.158691, 000975,  0.975, _,    -00036, 000082, -00038,    
 0002.159668, 000977,  0.977, _,    -00036, 000073, -00037,    
 0002.160645, 000976,  0.976, _,    -00041, 000071, -00033,    
 0002.161621, 000977,  0.977, _,    -00042, 000077, -00030,    
 0002.162598, 000975,  0.975, _,    -00041, 000081, -00028,    
 0002.163574, 000975,  0.975, _,    -00040, 000080, -00030,    
 0002.164551, 000975,  0.975, _,    -00039, 000078, -00035,    
 0002.165527, 000976,  0.976, _,    -00038, 000079, -00034,    
 0002.166504, 000975,  0.975, _,    -00037, 000080, -00036,    
 0002.167480, 000975,  0.975, _,    -00036, 000081, -00038,    
 0002.168457, 000977,  0.977, _,    -00039, 000078, -00038,    
 0002.169434, 000977,  0.977, _,    -00044, 000076, -00032,    
 0002.170410, 000976,  0.976, _,    -00046, 000077, -00030,    
 0002.171387, 000975,  0.975, _,    -00047, 000075, -00031,    
 0002.172363, 000974,  0.974, _,    -00044, 000076, -00034,    
 0002.173340, 000975,  0.975, _,    -00042, 000078, -00041,    
 0002.174316, 000975,  0.975, _,    -00043, 000075, -00045,    
 0002.175781, 000975,  0.975, _,    -00044, 000073, -00044,    
 0002.176758, 000975,  0.975, _,    -00039, 000073, -00042,    
 0002.177734, 000974,  0.974, _,    -00038, 000079, -00039,    
 0002.178711, 000975,  0.975, _,    -00042, 000082, -00034,    
 0002.179688, 000977,  0.977, _,    -00043, 000080, -00031,    
 0002.180664, 000976,  0.976, _,    -00038, 000080, -00027,    
 0002.181641, 000976,  0.976, _,    -00035, 000083, -00027,    
 0002.182617, 000974,  0.974, _,    -00035, 000087, -00033,    
 0002.183594, 000975,  0.975, _,    -00038, 000082, -00038,    
 0002.184570, 000974,  0.974, _,    -00040, 000080, -00038,    
 0002.185547, 000975,  0.975, _,    -00043, 000079, -00036,    
 0002.186523, 000975,  0.975, _,    -00039, 000077, -00035,    
 0002.187500, 000974,  0.974, _,    -00034, 000079, -00034,    
 0002.188477, 000976,  0.976, _,    -00039, 000082, -00034,    
 0002.189453, 000988,  0.988, _,    -00043, 000081, -00033,    
 0002.190430, 000977,  0.977, _,    -00043, 000074, -00030,    
 0002.191406, 000977,  0.977, _,    -00038, 000070, -00028,    
 0002.192383, 000976,  0.976, _,    -00038, 000072, -00035,    
 0002.193359, 000977,  0.977, _,    -00041, 000076, -00044,    
 0002.194336, 000975,  0.975, _,    -00040, 000080, -00043,    
 0002.195801, 000975,  0.975, _,    -00039, 000081, -00039,    
 0002.196777, 000974,  0.974, _,    -00036, 000076, -00039,    
 0002.197754, 000974,  0.974, _,    -00038, 000070, -00037,    
 0002.198730, 000975,  0.975, _,    -00039, 000071, -00032,    
 0002.199707, 000977,  0.977, _,    -00034, 000078, -00034,    
 0002.200684, 000976,  0.976, _,    -00034, 000081, -00038,    
 0002.201660, 000976,  0.976, _,    -00034, 000076, -00035,    
 0002.202637, 000975,  0.975, _,    -00035, 000075, -00027,    
 0002.203613, 000975,  0.975, _,    -00035, 000077, -00025,    
 0002.204590, 000976,  0.976, _,    -00035, 000078, -00026,    
 0002.205566, 000975,  0.975, _,    -00038, 000080, -00028,    
 0002.206543, 000976,  0.976, _,    -00041, 000084, -00034,    
 0002.207520, 000974,  0.974, _,    -00043, 000080, -00043,    
 0002.208496, 000975,  0.975, _,    -00041, 000074, -00045,    
 0002.209473, 000976,  0.976, _,    -00040, 000074, -00041,    
 0002.210449, 000976,  0.976, _,    -00043, 000079, -00036,    
 0002.211426, 000975,  0.975, _,    -00040, 000085, -00035,    
 0002.212402, 000974,  0.974, _,    -00030, 000085, -00034,    
 0002.213379, 000975,  0.975, _,    -00026, 000084, -00034,    
 0002.214355, 000975,  0.975, _,    -00029, 000083, -00036,    
 0002.215332, 000975,  0.975, _,    -00034, 000085, -00037,    
 0002.216309, 000975,  0.975, _,    -00038, 000083, -00037,    
 0002.217285, 000975,  0.975, _,    -00041, 000082, -00038,    
 0002.218750, 000975,  0.975, _,    -00043, 000079, -00039,    
 0002.219727, 000977,  0.977, _,    -00045, 000077, -00037,    
 0002.220703, 000976,  0.976, _,    -00043, 000077, -00035,    
 0002.221680, 000976,  0.976, _,    -00038, 000079, -00034,    
 0002.222656, 000975,  0.975, _,    -00038, 000080, -00036,    
 0002.223633, 000975,  0.975, _,    -00042, 000078, -00039,    
 0002.224609, 000975,  0.975, _,    -00046, 000073, -00038,    
 0002.225586, 000974,  0.974, _,    -00046, 000067, -00035,    
 0002.226562, 000975,  0.975, _,    -00040, 000068, -00037,    
 0002.227539, 000975,  0.975, _,    -00034, 000072, -00035,    
 0002.228516, 000974,  0.974, _,    -00029, 000075, -00034,    
 0002.229492, 000976,  0.976, _,    -00031, 000078, -00035,    
 0002.230469, 000975,  0.975, _,    -00035, 000076, -00033,    
 0002.231445, 000974,  0.974, _,    -00037, 000074, -00034,    
 0002.232422, 000975,  0.975, _,    -00036, 000077, -00039,    
 0002.233398, 000975,  0.975, _,    -00035, 000079, -00045,    
 0002.234375, 000975,  0.975, _,    -00039, 000081, -00041,    
 0002.235352, 000976,  0.976, _,    -00039, 000081, -00034,    
 0002.236328, 000975,  0.975, _,    -00034, 000078, -00032,    
 0002.237305, 000975,  0.975, _,    -00031, 000074, -00030,    
 0002.238281, 000975,  0.975, _,    -00029, 000075, -00029,    
 0002.239258, 000976,  0.976, _,    -00030, 000075, -00028,    
 0002.240234, 000977,  0.977, _,    -00035, 000075, -00032,    
 0002.241699, 000974,  0.974, _,    -00035, 000074, -00037,    
 0002.242676, 000976,  0.976, _,    -00031, 000072, -00041,    
 0002.243652, 000975,  0.975, _,    -00029, 000073, -00037,    
 0002.244629, 000976,  0.976, _,    -00032, 000074, -00035,    
 0002.245605, 000974,  0.974, _,    -00036, 000072, -00038,    
 0002.246582, 000975,  0.975, _,    -00037, 000071, -00043,    
 0002.247559, 000976,  0.976, _,    -00036, 000075, -00042,    
 0002.248535, 000975,  0.975, _,    -00034, 000084, -00038,    
 0002.249512, 000976,  0.976, _,    -00035, 000088, -00033,    
 0002.250488, 000976,  0.976, _,    -00032, 000085, -00028,    
 0002.251465, 000976,  0.976, _,    -00035, 000082, -00027,    
 0002.252441, 000975,  0.975, _,    -00042, 000082, -00031,    
 0002.253418, 000989,  0.989, _,    -00041, 000080, -00034,    
 0002.254395, 000979,  0.979, _,    -00035, 000077, -00036,    
 0002.255371, 000975,  0.975, _,    -00032, 000074, -00038,    
 0002.256348, 000975,  0.975, _,    -00035, 000077, -00038,    
 0002.257324, 000975,  0.975, _,    -00034, 000080, -00035,    
 0002.258301, 000975,  0.975, _,    -00028, 000080, -00041,    
 0002.259277, 000977,  0.977, _,    -00026, 000078, -00045,    
 0002.260254, 000976,  0.976, _,    -00030, 000075, -00043,    
 0002.261719, 000974,  0.974, _,    -00039, 000075, -00039,    
 0002.262695, 000974,  0.974, _,    -00042, 000075, -00039,    
 0002.263672, 000976,  0.976, _,    -00042, 000077, -00040,    
 0002.264648, 000974,  0.974, _,    -00042, 000078, -00037,    
 0002.265625, 000975,  0.975, _,    -00038, 000078, -00035,    
 0002.266602, 000974,  0.974, _,    -00036, 000078, -00038,    
 0002.267578, 000975,  0.975, _,    -00033, 000078, -00039,    
 0002.268555, 000975,  0.975, _,    -00028, 000080, -00036,    
 0002.269531, 000978,  0.978, _,    -00028, 000082, -00033,    
 0002.270508, 000976,  0.976, _,    -00033, 000083, -00028,    
 0002.271484, 000974,  0.974, _,    -00036, 000083, -00027,    
 0002.272461, 000975,  0.975, _,    -00037, 000079, -00026,    
 0002.273438, 000974,  0.974, _,    -00042, 000075, -00028,    
 0002.274414, 000975,  0.975, _,    -00045, 000079, -00033,    
 0002.275391, 000976,  0.976, _,    -00042, 000083, -00035,    
 0002.276367, 000975,  0.975, _,    -00039, 000081, -00033,    
 0002.277344, 000975,  0.975, _,    -00039, 000080, -00031,    
 0002.278320, 000975,  0.975, _,    -00038, 000080, -00032,    
 0002.279297, 000977,  0.977, _,    -00039, 000078, -00035,    
 0002.280273, 000976,  0.976, _,    -00038, 000078, -00037,    
 0002.281250, 000975,  0.975, _,    -00038, 000074, -00034,    
 0002.282227, 000975,  0.975, _,    -00035, 000072, -00032,    
 0002.283203, 000975,  0.975, _,    -00032, 000077, -00033,    
 0002.284668, 000975,  0.975, _,    -00036, 000085, -00034,    
 0002.285645, 000975,  0.975, _,    -00039, 000090, -00037,    
 0002.286621, 000975,  0.975, _,    -00040, 000089, -00037,    
 0002.287598, 000974,  0.974, _,    -00038, 000083, -00037,    
 0002.288574, 000975,  0.975, _,    -00036, 000076, -00037,    
 0002.289551, 000976,  0.976, _,    -00037, 000074, -00035,    
 0002.290527, 000976,  0.976, _,    -00034, 000077, -00034,    
 0002.291504, 000975,  0.975, _,    -00028, 000080, -00033,    
 0002.292480, 000974,  0.974, _,    -00030, 000077, -00035,    
 0002.293457, 000975,  0.975, _,    -00040, 000076, -00039,    
 0002.294434, 000977,  0.977, _,    -00042, 000078, -00039,    
 0002.295410, 000975,  0.975, _,    -00038, 000076, -00033,    
 0002.296387, 000975,  0.975, _,    -00036, 000075, -00027,    
 0002.297363, 000975,  0.975, _,    -00034, 000078, -00024,    
 0002.298340, 000974,  0.974, _,    -00034, 000081, -00024,    
 0002.299316, 000977,  0.977, _,    -00033, 000081, -00027,    
 0002.300293, 000975,  0.975, _,    -00033, 000077, -00031,    
 0002.301270, 000975,  0.975, _,    -00030, 000072, -00036,    
 0002.302246, 000975,  0.975, _,    -00029, 000069, -00034,    
 0002.303223, 000976,  0.976, _,    -00034, 000069, -00031,    
 0002.304199, 000975,  0.975, _,    -00035, 000071, -00031,    
 0002.305176, 000975,  0.975, _,    -00035, 000071, -00031,    
 0002.306152, 000977,  0.977, _,    -00035, 000068, -00028,    
 0002.307617, 000975,  0.975, _,    -00039, 000065, -00029,    
 0002.308594, 000975,  0.975, _,    -00040, 000065, -00031,    
 0002.309570, 000976,  0.976, _,    -00036, 000072, -00032,    
 0002.310547, 000975,  0.975, _,    -00036, 000080, -00034,    
 0002.311523, 000975,  0.975, _,    -00039, 000078, -00036,    
 0002.312500, 000974,  0.974, _,    -00043, 000072, -00035,    
 0002.313477, 000974,  0.974, _,    -00042, 000070, -00033,    
 0002.314453, 000975,  0.975, _,    -00039, 000072, -00031,    
 0002.315430, 000975,  0.975, _,    -00035, 000076, -00030,    
 0002.316406, 000974,  0.974, _,    -00035, 000078, -00030,    
 0002.317383, 000986,  0.986, _,    -00035, 000078, -00030,    
 0002.318359, 000977,  0.977, _,    -00034, 000078, -00033,    
 0002.319336, 000979,  0.979, _,    -00040, 000077, -00036,    
 0002.320312, 000978,  0.978, _,    -00045, 000072, -00037,    
 0002.321289, 000978,  0.978, _,    -00045, 000068, -00038,    
 0002.322266, 000975,  0.975, _,    -00044, 000074, -00035,    
 0002.323242, 000975,  0.975, _,    -00043, 000083, -00036,    
 0002.324219, 000976,  0.976, _,    -00038, 000087, -00033,    
 0002.325195, 000975,  0.975, _,    -00032, 000083, -00026,    
 0002.326172, 000976,  0.976, _,    -00030, 000079, -00024,    
 0002.327637, 000974,  0.974, _,    -00034, 000081, -00028,    
 0002.328613, 000975,  0.975, _,    -00040, 000087, -00031,    
 0002.329590, 000976,  0.976, _,    -00045, 000084, -00032,    
 0002.330566, 000976,  0.976, _,    -00048, 000079, -00035,    
 0002.331543, 000978,  0.978, _,    -00048, 000076, -00036,    
 0002.332520, 000975,  0.975, _,    -00047, 000071, -00037,    
 0002.333496, 000976,  0.976, _,    -00043, 000068, -00036,    
 0002.334473, 000975,  0.975, _,    -00039, 000072, -00035,    
 0002.335449, 000975,  0.975, _,    -00037, 000076, -00034,    
 0002.336426, 000975,  0.975, _,    -00039, 000077, -00031,    
 0002.337402, 000974,  0.974, _,    -00043, 000077, -00030,    
 0002.338379, 000976,  0.976, _,    -00042, 000076, -00031,    
 0002.339355, 000976,  0.976, _,    -00037, 000078, -00032,    
 0002.340332, 000974,  0.974, _,    -00036, 000081, -00031,    
 0002.341309, 000975,  0.975, _,    -00036, 000082, -00028,    
 0002.342285, 000975,  0.975, _,    -00037, 000074, -00033,    
 0002.343262, 000974,  0.974, _,    -00041, 000069, -00035,    
 0002.344238, 000975,  0.975, _,    -00044, 000074, -00030,    
 0002.345215, 000975,  0.975, _,    -00039, 000080, -00030,    
 0002.346191, 000976,  0.976, _,    -00034, 000080, -00037,    
 0002.347168, 000976,  0.976, _,    -00040, 000077, -00039,    
 0002.348145, 000975,  0.975, _,    -00045, 000075, -00034,    
 0002.349121, 000976,  0.976, _,    -00045, 000076, -00032,    
 0002.350586, 000975,  0.975, _,    -00040, 000078, -00035,    
 0002.351562, 000975,  0.975, _,    -00034, 000075, -00038,    
 0002.352539, 000974,  0.974, _,    -00032, 000074, -00038,    
 0002.353516, 000974,  0.974, _,    -00035, 000078, -00037,    
 0002.354492, 000976,  0.976, _,    -00039, 000078, -00039,    
 0002.355469, 000975,  0.975, _,    -00038, 000077, -00039,    
 0002.356445, 000975,  0.975, _,    -00042, 000080, -00035,    
 0002.357422, 000975,  0.975, _,    -00049, 000083, -00029,    
 0002.358398, 000975,  0.975, _,    -00048, 000084, -00029,    
 0002.359375, 000978,  0.978, _,    -00045, 000079, -00031,    
 0002.360352, 000976,  0.976, _,    -00040, 000075, -00029,    
 0002.361328, 000975,  0.975, _,    -00038, 000078, -00028,    
 0002.362305, 000976,  0.976, _,    -00044, 000080, -00030,    
 0002.363281, 000975,  0.975, _,    -00048, 000081, -00035,    
 0002.364258, 000975,  0.975, _,    -00045, 000079, -00034,    
 0002.365234, 000975,  0.975, _,    -00040, 000079, -00032,    
 0002.366211, 000975,  0.975, _,    -00036, 000081, -00034,    
 0002.367188, 000976,  0.976, _,    -00036, 000080, -00039,    
 0002.368164, 000975,  0.975, _,    -00037, 000079, -00041,    
 0002.369141, 000976,  0.976, _,    -00035, 000079, -00043,    
 0002.370117, 000974,  0.974, _,    -00036, 000079, -00042,    
 0002.371094, 000975,  0.975, _,    -00036, 000077, -00041,    
 0002.372070, 000975,  0.975, _,    -00037, 000077, -00042,    
 0002.373535, 000975,  0.975, _,    -00036, 000076, -00040,    
 0002.374512, 000974,  0.974, _,    -00035, 000072, -00036,    
 0002.375488, 000974,  0.974, _,    -00037, 000071, -00032,    
 0002.376465, 000975,  0.975, _,    -00041, 000077, -00031,    
 0002.377441, 000976,  0.976, _,    -00043, 000084, -00031,    
 0002.378418, 000974,  0.974, _,    -00037, 000088, -00027,    
 0002.379395, 000977,  0.977, _,    -00030, 000085, -00026,    
 0002.380371, 000976,  0.976, _,    -00032, 000079, -00030,    
 0002.381348, 000987,  0.987, _,    -00041, 000073, -00031,    
 0002.382324, 000979,  0.979, _,    -00043, 000073, -00032,    
 0002.383301, 000978,  0.978, _,    -00042, 000078, -00034,    
 0002.384277, 000977,  0.977, _,    -00037, 000078, -00035,    
 0002.385254, 000977,  0.977, _,    -00030, 000078, -00037,    
 0002.386230, 000976,  0.976, _,    -00030, 000079, -00035,    
 0002.387207, 000974,  0.974, _,    -00035, 000076, -00037,    
 0002.388184, 000974,  0.974, _,    -00038, 000070, -00036,    
 0002.389160, 000977,  0.977, _,    -00035, 000068, -00036,    
 0002.390137, 000975,  0.975, _,    -00030, 000071, -00038,    
 0002.391113, 000976,  0.976, _,    -00028, 000079, -00042,    
 0002.392090, 000977,  0.977, _,    -00033, 000083, -00039,    
 0002.393555, 000975,  0.975, _,    -00038, 000083, -00037,    
 0002.394531, 000975,  0.975, _,    -00040, 000078, -00036,    
 0002.395508, 000975,  0.975, _,    -00039, 000077, -00032,    
 0002.396484, 000975,  0.975, _,    -00037, 000081, -00028,    
 0002.397461, 000975,  0.975, _,    -00035, 000082, -00030,    
 0002.398438, 000974,  0.974, _,    -00036, 000083, -00036,    
 0002.399414, 000976,  0.976, _,    -00039, 000081, -00036,    
 0002.400391, 000975,  0.975, _,    -00039, 000077, -00032,    
 0002.401367, 000976,  0.976, _,    -00033, 000072, -00031,    
 0002.402344, 000975,  0.975, _,    -00030, 000070, -00037,    
 0002.403320, 000977,  0.977, _,    -00032, 000073, -00039,    
 0002.404297, 000976,  0.976, _,    -00036, 000081, -00037,    
 0002.405273, 000975,  0.975, _,    -00037, 000081, -00037,    
 0002.406250, 000975,  0.975, _,    -00034, 000074, -00038,    
 0002.407227, 000977,  0.977, _,    -00031, 000070, -00039,    
 0002.408203, 000976,  0.976, _,    -00034, 000073, -00039,    
 0002.409180, 000976,  0.976, _,    -00039, 000076, -00039,    
 0002.410156, 000977,  0.977, _,    -00037, 000078, -00035,    
 0002.411133, 000974,  0.974, _,    -00037, 000080, -00036,    
 0002.412109, 000976,  0.976, _,    -00039, 000082, -00039,    
 0002.413086, 000975,  0.975, _,    -00039, 000082, -00037,    
 0002.414062, 000974,  0.974, _,    -00041, 000079, -00035,    
 0002.415039, 000975,  0.975, _,    -00041, 000075, -00037,    
 0002.416504, 000974,  0.974, _,    -00036, 000076, -00042,    
 0002.417480, 000974,  0.974, _,    -00036, 000074, -00038,    
 0002.418457, 000975,  0.975, _,    -00036, 000070, -00035,    
 0002.419434, 000978,  0.978, _,    -00033, 000071, -00038,    
 0002.420410, 000976,  0.976, _,    -00028, 000073, -00039,    
 0002.421387, 000976,  0.976, _,    -00031, 000075, -00034,    
 0002.422363, 000975,  0.975, _,    -00038, 000075, -00031,    
 0002.423340, 000976,  0.976, _,    -00042, 000074, -00029,    
 0002.424316, 000975,  0.975, _,    -00039, 000077, -00029,    
 0002.425293, 000975,  0.975, _,    -00037, 000080, -00033,    
 0002.426270, 000975,  0.975, _,    -00036, 000078, -00037,    
 0002.427246, 000975,  0.975, _,    -00039, 000074, -00042,    
 0002.428223, 000976,  0.976, _,    -00044, 000073, -00041,    
 0002.429199, 000977,  0.977, _,    -00044, 000073, -00039,    
 0002.430176, 000977,  0.977, _,    -00040, 000074, -00038,    
 0002.431152, 000975,  0.975, _,    -00041, 000073, -00030,    
 0002.432129, 000978,  0.978, _,    -00042, 000073, -00022,    
 0002.433105, 000975,  0.975, _,    -00039, 000077, -00024,    
 0002.434082, 000975,  0.975, _,    -00035, 000082, -00029,    
 0002.435059, 000974,  0.974, _,    -00036, 000083, -00033,    
 0002.436035, 000975,  0.975, _,    -00038, 000084, -00035,    
 0002.437012, 000975,  0.975, _,    -00035, 000084, -00037,    
 0002.437988, 000974,  0.974, _,    -00031, 000082, -00035,    
 0002.439453, 000977,  0.977, _,    -00033, 000082, -00033,    
 0002.440430, 000975,  0.975, _,    -00037, 000083, -00038,    
 0002.441406, 000975,  0.975, _,    -00040, 000082, -00042,    
 0002.442383, 000975,  0.975, _,    -00044, 000082, -00039,    
 0002.443359, 000975,  0.975, _,    -00046, 000081, -00035,    
 0002.444336, 000977,  0.977, _,    -00041, 000080, -00035,    
 0002.445312, 000988,  0.988, _,    -00038, 000077, -00036,    
 0002.446289, 000979,  0.979, _,    -00037, 000077, -00033,    
 0002.447266, 000979,  0.979, _,    -00036, 000077, -00032,    
 0002.448242, 000977,  0.977, _,    -00032, 000079, -00030,    
 0002.449219, 000979,  0.979, _,    -00033, 000077, -00029,    
 0002.450195, 000977,  0.977, _,    -00034, 000075, -00029,    
 0002.451172, 000976,  0.976, _,    -00032, 000072, -00033,    
 0002.452148, 000977,  0.977, _,    -00034, 000073, -00036,    
 0002.453125, 000975,  0.975, _,    -00038, 000073, -00039,    
 0002.454102, 000975,  0.975, _,    -00040, 000072, -00041,    
 0002.455078, 000975,  0.975, _,    -00039, 000075, -00037,    
 0002.456055, 000974,  0.974, _,    -00038, 000077, -00029,    
 0002.457031, 000974,  0.974, _,    -00039, 000078, -00026,    
 0002.458496, 000975,  0.975, _,    -00039, 000078, -00031,    
 0002.459473, 000978,  0.978, _,    -00036, 000075, -00036,    
 0002.460449, 000977,  0.977, _,    -00032, 000071, -00036,    
 0002.461426, 000976,  0.976, _,    -00029, 000072, -00032,    
 0002.462402, 000976,  0.976, _,    -00031, 000077, -00033,    
 0002.463379, 000975,  0.975, _,    -00031, 000082, -00038,    
 0002.464355, 000975,  0.975, _,    -00033, 000084, -00037,    
 0002.465332, 000974,  0.974, _,    -00036, 000080, -00035,    
 0002.466309, 000975,  0.975, _,    -00041, 000078, -00034,    
 0002.467285, 000975,  0.975, _,    -00040, 000078, -00033,    
 0002.468262, 000975,  0.975, _,    -00036, 000082, -00031,    
 0002.469238, 000979,  0.979, _,    -00036, 000086, -00029,    
 0002.470215, 000976,  0.976, _,    -00037, 000080, -00028,    
 0002.471191, 000975,  0.975, _,    -00037, 000075, -00029,    
 0002.472168, 000976,  0.976, _,    -00038, 000073, -00035,    
 0002.473145, 000974,  0.974, _,    -00037, 000073, -00037,    
 0002.474121, 000975,  0.975, _,    -00038, 000076, -00037,    
 0002.475098, 000975,  0.975, _,    -00034, 000077, -00038,    
 0002.476074, 000975,  0.975, _,    -00030, 000076, -00033,    
 0002.477051, 000974,  0.974, _,    -00033, 000077, -00026,    
 0002.478027, 000974,  0.974, _,    -00036, 000077, -00026,    
 0002.479004, 000976,  0.976, _,    -00037, 000074, -00033,    
 0002.479980, 000975,  0.975, _,    -00041, 000074, -00037,    
 0002.481445, 000975,  0.975, _,    -00040, 000076, -00038,    
 0002.482422, 000974,  0.974, _,    -00037, 000075, -00036,    
 0002.483398, 000975,  0.975, _,    -00036, 000077, -00037,    
 0002.484375, 000975,  0.975, _,    -00034, 000081, -00037,    
 0002.485352, 000976,  0.976, _,    -00033, 000078, -00031,    
 0002.486328, 000975,  0.975, _,    -00034, 000074, -00033,    
 0002.487305, 000976,  0.976, _,    -00033, 000072, -00037,    
 0002.488281, 000975,  0.975, _,    -00037, 000076, -00037,    
 0002.489258, 000977,  0.977, _,    -00038, 000083, -00036,    
 0002.490234, 000975,  0.975, _,    -00038, 000084, -00034,    
 0002.491211, 000975,  0.975, _,    -00038, 000078, -00034,    
 0002.492188, 000976,  0.976, _,    -00040, 000072, -00040,    
 0002.493164, 000974,  0.974, _,    -00043, 000073, -00044,    
 0002.494141, 000975,  0.975, _,    -00044, 000075, -00043,    
 0002.495117, 000976,  0.976, _,    -00040, 000075, -00040,    
 0002.496094, 000975,  0.975, _,    -00036, 000079, -00040,    
 0002.497070, 000975,  0.975, _,    -00036, 000087, -00038,    
 0002.498047, 000976,  0.976, _,    -00039, 000085, -00032,    
 0002.499023, 000976,  0.976, _,    -00039, 000083, -00031,    
 0002.500000, 000976,  0.976, _,    -00036, 000076, -00034,    
 0002.500977, 000975,  0.975, _,    -00034, 000071, -00034,    
 0002.501953, 000975,  0.975, _,    -00035, 000073, -00030,    
 0002.502930, 000976,  0.976, _,    -00036, 000076, -00027,    
 0002.504395, 000975,  0.975, _,    -00038, 000078, -00031,    
 0002.505371, 000976,  0.976, _,    -00036, 000079, -00033,    
 0002.506348, 000975,  0.975, _,    -00034, 000080, -00036,    
 0002.507324, 000976,  0.976, _,    -00036, 000078, -00037,    
 0002.508301, 000975,  0.975, _,    -00038, 000075, -00037,    
 0002.509277, 000988,  0.988, _,    -00039, 000069, -00036,    
 0002.510254, 000979,  0.979, _,    -00039, 000067, -00034,    
 0002.511230, 000978,  0.978, _,    -00037, 000072, -00036,    
 0002.512207, 000977,  0.977, _,    -00037, 000075, -00037,    
 0002.513184, 000976,  0.976, _,    -00035, 000075, -00037,    
 0002.514160, 000975,  0.975, _,    -00031, 000072, -00040,    
 0002.515137, 000975,  0.975, _,    -00031, 000071, -00042,    
 0002.516113, 000975,  0.975, _,    -00035, 000073, -00037,    
 0002.517090, 000975,  0.975, _,    -00038, 000072, -00030,    
 0002.518066, 000975,  0.975, _,    -00041, 000069, -00030,    
 0002.519043, 000978,  0.978, _,    -00043, 000073, -00031,    
 0002.520020, 000976,  0.976, _,    -00044, 000077, -00030,    
 0002.520996, 000975,  0.975, _,    -00045, 000079, -00033,    
 0002.521973, 000975,  0.975, _,    -00047, 000080, -00039,    
 0002.522949, 000975,  0.975, _,    -00044, 000083, -00038,    
 0002.524414, 000975,  0.975, _,    -00041, 000090, -00034,    
 0002.525391, 000975,  0.975, _,    -00040, 000090, -00034,    
 0002.526367, 000976,  0.976, _,    -00041, 000085, -00035,    
 0002.527344, 000974,  0.974, _,    -00040, 000081, -00036,    
 0002.528320, 000975,  0.975, _,    -00038, 000078, -00038,    
 0002.529297, 000977,  0.977, _,    -00040, 000076, -00037,    
 0002.530273, 000975,  0.975, _,    -00042, 000071, -00030,    
 0002.531250, 000975,  0.975, _,    -00040, 000069, -00029,    
 0002.532227, 000975,  0.975, _,    -00036, 000072, -00032,    
 0002.533203, 000976,  0.976, _,    -00035, 000077, -00032,    
 0002.534180, 000976,  0.976, _,    -00039, 000083, -00034,    
 0002.535156, 000975,  0.975, _,    -00046, 000081, -00035,    
 0002.536133, 000975,  0.975, _,    -00046, 000075, -00033,    
 0002.537109, 000975,  0.975, _,    -00040, 000075, -00031,    
 0002.538086, 000975,  0.975, _,    -00036, 000077, -00033,    
 0002.539062, 000977,  0.977, _,    -00030, 000077, -00038,    
 0002.540039, 000975,  0.975, _,    -00032, 000076, -00041,    
 0002.541016, 000977,  0.977, _,    -00044, 000071, -00037,    
 0002.541992, 000977,  0.977, _,    -00049, 000072, -00034,    
 0002.542969, 000978,  0.978, _,    -00046, 000079, -00035,    
 0002.543945, 000977,  0.977, _,    -00044, 000081, -00036,    
 0002.544922, 000978,  0.978, _,    -00038, 000078, -00036,    
 0002.545898, 000978,  0.978, _,    -00033, 000074, -00035,    
 0002.547363, 000978,  0.978, _,    -00032, 000070, -00034,    
 0002.548340, 000976,  0.976, _,    -00035, 000069, -00032,    
 0002.549316, 000979,  0.979, _,    -00036, 000072, -00029,    
 0002.550293, 000977,  0.977, _,    -00037, 000081, -00026,    
 0002.551270, 000978,  0.978, _,    -00041, 000086, -00030,    
 0002.552246, 000978,  0.978, _,    -00042, 000084, -00038,    
 0002.553223, 000978,  0.978, _,    -00038, 000080, -00040,    
