 time, start,  dur,     perc,  X,    rGx1,   rGy1,   rGz1,      
 8500, 036077, 000975,  0.975, _,    -00036, 000074, -00032,    
 8500, 037073, 000976,  0.976, _,    -00039, 000078, -00030,    
 8500, 038071, 000975,  0.975, _,    -00040, 000076, -00030,    
 8500, 039067, 000992,  0.992, _,    -00038, 000070, -00033,    
 8500, 040081, 000977,  0.977, _,    -00037, 000070, -00037,    
 8500, 041080, 000977,  0.977, _,    -00035, 000069, -00035,    
 8500, 042079, 000979,  0.979, _,    -00032, 000071, -00029,    
 8500, 043079, 000977,  0.977, _,    -00032, 000074, -00030,    
 8500, 044078, 000976,  0.976, _,    -00033, 000074, -00033,    
 8500, 045075, 000976,  0.976, _,    -00037, 000075, -00031,    
 8500, 046072, 000977,  0.977, _,    -00040, 000080, -00032,    
 8500, 047071, 000974,  0.974, _,    -00037, 000081, -00030,    
 8500, 048067, 000974,  0.974, _,    -00033, 000081, -00028,    
 8500, 049063, 000990,  0.990, _,    -00031, 000080, -00036,    
 8500, 050076, 000977,  0.977, _,    -00032, 000078, -00040,    
 8500, 051074, 000976,  0.976, _,    -00037, 000074, -00032,    
 8500, 052072, 000975,  0.975, _,    -00034, 000072, -00025,    
 8500, 053068, 000976,  0.976, _,    -00026, 000071, -00027,    
 8500, 054065, 000976,  0.976, _,    -00025, 000068, -00031,    
 8500, 055062, 000976,  0.976, _,    -00027, 000068, -00037,    
 8500, 056059, 000976,  0.976, _,    -00031, 000073, -00039,    
 8500, 057056, 000976,  0.976, _,    -00037, 000083, -00036,    
 8500, 058053, 000975,  0.975, _,    -00041, 000087, -00029,    
 8500, 059050, 000990,  0.990, _,    -00038, 000079, -00026,    
 8500, 060062, 000977,  0.977, _,    -00032, 000073, -00029,    
 8500, 061061, 000977,  0.977, _,    -00033, 000074, -00036,    
 8500, 062059, 000977,  0.977, _,    -00037, 000078, -00039,    
 8500, 063057, 000975,  0.975, _,    -00039, 000080, -00038,    
 8500, 064054, 000975,  0.975, _,    -00035, 000085, -00034,    
 8500, 065050, 000976,  0.976, _,    -00031, 000087, -00031,    
 8500, 066047, 000975,  0.975, _,    -00031, 000086, -00029,    
 8500, 067044, 000977,  0.977, _,    -00035, 000086, -00029,    
 8500, 068042, 000977,  0.977, _,    -00040, 000083, -00028,    
 8500, 069040, 000991,  0.991, _,    -00036, 000075, -00025,    
 8500, 070053, 000977,  0.977, _,    -00032, 000073, -00027,    
 8500, 071052, 000975,  0.975, _,    -00035, 000071, -00031,    
 8500, 072048, 000976,  0.976, _,    -00042, 000072, -00034,    
 8500, 073045, 000977,  0.977, _,    -00046, 000078, -00033,    
 8500, 074043, 000976,  0.976, _,    -00043, 000082, -00036,    
 8500, 075041, 000976,  0.976, _,    -00036, 000085, -00037,    
 8500, 076038, 000976,  0.976, _,    -00033, 000082, -00036,    
 8500, 077035, 000975,  0.975, _,    -00032, 000075, -00036,    
 8500, 078031, 000976,  0.976, _,    -00036, 000070, -00034,    
 8500, 079028, 000990,  0.990, _,    -00042, 000072, -00031,    
 8500, 080039, 000979,  0.979, _,    -00043, 000077, -00022,    
 8500, 081040, 000977,  0.977, _,    -00038, 000077, -00019,    
 8500, 082038, 000977,  0.977, _,    -00032, 000077, -00025,    
 8500, 083037, 000977,  0.977, _,    -00034, 000080, -00029,    
 8500, 084036, 000976,  0.976, _,    -00037, 000075, -00028,    
 8500, 085033, 000977,  0.977, _,    -00034, 000070, -00028,    
 8500, 086077, 000989,  0.989, _,    -00035, 000076, -00030,    
 8500, 087089, 000978,  0.978, _,    -00038, 000077, -00031,    
 8500, 088090, 000978,  0.978, _,    -00036, 000074, -00031,    
 8500, 089090, 000980,  0.980, _,    -00032, 000068, -00032,    
 8500, 090093, 000979,  0.979, _,    -00028, 000067, -00035,    
 8500, 091093, 000977,  0.977, _,    -00029, 000068, -00037,    
 8500, 092092, 000977,  0.977, _,    -00035, 000068, -00035,    
 8500, 093090, 000977,  0.977, _,    -00043, 000066, -00033,    
 8500, 094088, 000976,  0.976, _,    -00040, 000064, -00031,    
 8500, 095086, 000976,  0.976, _,    -00038, 000068, -00034,    
 8500, 096083, 000976,  0.976, _,    -00037, 000073, -00034,    
 8500, 097080, 000976,  0.976, _,    -00035, 000076, -00030,    
 8500, 098078, 000975,  0.975, _,    -00033, 000080, -00031,    
 8500, 099074, 000988,  0.988, _,    -00033, 000083, -00035,    
 8500, 100085, 000977,  0.977, _,    -00034, 000079, -00035,    
 8500, 101083, 000976,  0.976, _,    -00034, 000073, -00031,    
 8500, 102080, 000976,  0.976, _,    -00031, 000073, -00030,    
 8500, 103077, 000976,  0.976, _,    -00029, 000079, -00032,    
 8500, 104074, 000975,  0.975, _,    -00032, 000085, -00033,    
 8500, 105070, 000975,  0.975, _,    -00039, 000090, -00032,    
 8500, 106067, 000975,  0.975, _,    -00046, 000087, -00036,    
 8500, 107064, 000977,  0.977, _,    -00041, 000081, -00033,    
 8500, 108062, 000974,  0.974, _,    -00037, 000077, -00024,    
 8500, 109058, 000988,  0.988, _,    -00037, 000077, -00023,    
 8500, 110068, 000977,  0.977, _,    -00033, 000075, -00029,    
 8500, 111067, 000975,  0.975, _,    -00032, 000074, -00032,    
 8500, 112064, 000975,  0.975, _,    -00032, 000078, -00035,    
 8500, 113060, 000975,  0.975, _,    -00028, 000080, -00034,    
 8500, 114056, 000975,  0.975, _,    -00029, 000078, -00032,    
 8500, 115052, 000976,  0.976, _,    -00036, 000074, -00031,    
 8500, 116049, 000975,  0.975, _,    -00038, 000076, -00031,    
 8500, 117046, 000976,  0.976, _,    -00037, 000075, -00031,    
 8500, 118043, 000975,  0.975, _,    -00037, 000069, -00035,    
 8500, 119039, 001007,  1.007, X,    -00037, 000068, -00034,    
 8500, 120068, 000979,  0.979, _,    -00038, 000069, -00027,    
 8500, 121068, 000977,  0.977, _,    -00036, 000073, -00027,    
 8500, 122067, 000977,  0.977, _,    -00033, 000075, -00037,    
 8500, 123065, 000975,  0.975, _,    -00036, 000075, -00041,    
 8500, 124061, 000976,  0.976, _,    -00042, 000074, -00036,    
 8500, 125058, 000976,  0.976, _,    -00042, 000076, -00031,    
 8500, 126055, 000976,  0.976, _,    -00039, 000077, -00032,    
 8500, 127053, 000977,  0.977, _,    -00037, 000073, -00033,    
 8500, 128051, 000976,  0.976, _,    -00037, 000073, -00031,    
 8500, 129049, 000989,  0.989, _,    -00038, 000080, -00028,    
 8500, 130061, 000978,  0.978, _,    -00038, 000084, -00029,    
 8500, 131060, 000976,  0.976, _,    -00037, 000081, -00028,    
 8500, 132057, 000977,  0.977, _,    -00035, 000076, -00034,    
 8500, 133056, 000975,  0.975, _,    -00035, 000075, -00041,    
 8500, 134053, 000977,  0.977, _,    -00031, 000074, -00047,    
 8500, 135052, 000975,  0.975, _,    -00029, 000071, -00042,    
 8500, 136049, 000974,  0.974, _,    -00031, 000073, -00027,    
 8500, 137044, 000976,  0.976, _,    -00033, 000079, -00022,    
 8500, 138042, 000976,  0.976, _,    -00034, 000080, -00029,    
 8500, 139040, 000992,  0.992, _,    -00036, 000081, -00036,    
 8500, 140053, 000978,  0.978, _,    -00037, 000084, -00034,    
 8500, 141053, 000976,  0.976, _,    -00037, 000081, -00035,    
 8500, 142050, 000978,  0.978, _,    -00037, 000077, -00035,    
 8500, 143050, 000975,  0.975, _,    -00035, 000075, -00035,    
 8500, 144046, 000976,  0.976, _,    -00034, 000074, -00033,    
 8500, 145043, 000976,  0.976, _,    -00038, 000074, -00032,    
 8500, 146040, 000976,  0.976, _,    -00039, 000076, -00033,    
 8500, 147038, 000976,  0.976, _,    -00036, 000079, -00036,    
 8500, 148035, 000976,  0.976, _,    -00031, 000082, -00034,    
 8500, 149091, 000994,  0.994, _,    -00032, 000081, -00036,    
 8500, 150108, 000981,  0.981, _,    -00037, 000075, -00042,    
 8500, 151111, 000979,  0.979, _,    -00038, 000071, -00036,    
 8500, 152112, 000978,  0.978, _,    -00037, 000073, -00027,    
 8500, 153112, 000976,  0.976, _,    -00036, 000080, -00025,    
 8500, 154110, 000977,  0.977, _,    -00038, 000082, -00034,    
 8500, 155108, 000978,  0.978, _,    -00042, 000079, -00037,    
 8500, 156107, 000978,  0.978, _,    -00038, 000078, -00033,    
 8500, 157106, 000976,  0.976, _,    -00034, 000081, -00030,    
 8500, 158103, 000976,  0.976, _,    -00034, 000083, -00033,    
 8500, 159101, 000978,  0.978, _,    -00036, 000085, -00036,    
 8500, 160102, 000976,  0.976, _,    -00037, 000080, -00037,    
 8500, 161100, 000976,  0.976, _,    -00037, 000077, -00039,    
 8500, 162097, 000976,  0.976, _,    -00036, 000080, -00039,    
 8500, 163095, 000975,  0.975, _,    -00036, 000081, -00037,    
 8500, 164091, 000976,  0.976, _,    -00034, 000079, -00038,    
 8500, 165089, 000975,  0.975, _,    -00034, 000078, -00034,    
 8500, 166086, 000976,  0.976, _,    -00039, 000080, -00030,    
 8500, 167083, 000976,  0.976, _,    -00042, 000084, -00029,    
 8500, 168080, 000975,  0.975, _,    -00039, 000087, -00033,    
 8500, 169077, 000991,  0.991, _,    -00039, 000081, -00038,    
 8500, 170090, 000976,  0.976, _,    -00039, 000073, -00036,    
 8500, 171087, 000976,  0.976, _,    -00036, 000072, -00030,    
 8500, 172085, 000975,  0.975, _,    -00032, 000077, -00029,    
 8500, 173082, 000976,  0.976, _,    -00035, 000078, -00031,    
 8500, 174080, 000976,  0.976, _,    -00036, 000075, -00029,    
 8500, 175078, 000974,  0.974, _,    -00037, 000077, -00028,    
 8500, 176074, 000975,  0.975, _,    -00036, 000082, -00032,    
 8500, 177070, 000976,  0.976, _,    -00038, 000078, -00032,    
 8500, 178068, 000976,  0.976, _,    -00040, 000069, -00029,    
 8500, 179065, 000989,  0.989, _,    -00037, 000067, -00029,    
 8500, 180076, 000979,  0.979, _,    -00034, 000072, -00031,    
 8500, 181076, 000977,  0.977, _,    -00035, 000074, -00032,    
 8500, 182075, 000976,  0.976, _,    -00032, 000075, -00034,    
 8500, 183072, 000976,  0.976, _,    -00028, 000074, -00037,    
 8500, 184069, 000976,  0.976, _,    -00025, 000078, -00031,    
 8500, 185067, 000977,  0.977, _,    -00026, 000087, -00022,    
 8500, 186065, 000976,  0.976, _,    -00032, 000092, -00025,    
 8500, 187063, 000976,  0.976, _,    -00038, 000089, -00033,    
 8500, 188061, 000975,  0.975, _,    -00042, 000083, -00037,    
 8500, 189058, 000989,  0.989, _,    -00044, 000080, -00033,    
 8500, 190070, 000978,  0.978, _,    -00040, 000078, -00027,    
 8500, 191070, 000975,  0.975, _,    -00033, 000081, -00028,    
 8500, 192066, 000974,  0.974, _,    -00025, 000085, -00035,    
 8500, 193062, 000975,  0.975, _,    -00029, 000086, -00037,    
 8500, 194059, 000976,  0.976, _,    -00039, 000084, -00035,    
 8500, 195056, 000975,  0.975, _,    -00038, 000083, -00031,    
 8500, 196053, 000974,  0.974, _,    -00032, 000078, -00027,    
 8500, 197049, 000975,  0.975, _,    -00031, 000073, -00025,    
 8500, 198045, 000976,  0.976, _,    -00031, 000075, -00027,    
 8500, 199042, 000990,  0.990, _,    -00029, 000078, -00033,    
 8500, 200054, 000977,  0.977, _,    -00028, 000076, -00037,    
 8500, 201053, 000977,  0.977, _,    -00033, 000076, -00038,    
 8500, 202052, 000976,  0.976, _,    -00040, 000073, -00033,    
 8500, 203049, 000977,  0.977, _,    -00043, 000067, -00030,    
 8500, 204048, 000976,  0.976, _,    -00040, 000065, -00032,    
 8500, 205045, 000978,  0.978, _,    -00035, 000069, -00031,    
 8500, 206044, 000975,  0.975, _,    -00036, 000077, -00030,    
 8500, 207041, 000977,  0.977, _,    -00038, 000081, -00034,    
 8500, 208040, 000976,  0.976, _,    -00035, 000076, -00034,    
 8500, 209037, 000990,  0.990, _,    -00033, 000070, -00030,    
 8500, 210049, 000978,  0.978, _,    -00031, 000067, -00030,    
 8500, 211049, 000975,  0.975, _,    -00032, 000072, -00030,    
 8500, 212092, 000989,  0.989, _,    -00031, 000075, -00030,    
 8500, 213103, 000980,  0.980, _,    -00031, 000079, -00029,    
 8500, 214104, 000976,  0.976, _,    -00032, 000082, -00029,    
 8500, 215102, 000975,  0.975, _,    -00033, 000085, -00029,    
 8500, 216099, 000976,  0.976, _,    -00035, 000084, -00030,    
 8500, 217096, 000976,  0.976, _,    -00036, 000081, -00035,    
 8500, 218093, 000977,  0.977, _,    -00039, 000079, -00040,    
 8500, 219092, 000981,  0.981, _,    -00042, 000078, -00042,    
 8500, 220095, 000979,  0.979, _,    -00042, 000077, -00037,    
 8500, 221096, 000976,  0.976, _,    -00040, 000071, -00029,    
 8500, 222093, 000976,  0.976, _,    -00037, 000073, -00027,    
 8500, 223090, 000976,  0.976, _,    -00033, 000076, -00032,    
 8500, 224088, 000975,  0.975, _,    -00033, 000076, -00037,    
 8500, 225085, 000975,  0.975, _,    -00030, 000077, -00041,    
 8500, 226081, 000976,  0.976, _,    -00028, 000075, -00038,    
 8500, 227079, 000975,  0.975, _,    -00031, 000069, -00031,    
 8500, 228075, 000976,  0.976, _,    -00035, 000070, -00028,    
 8500, 229072, 000992,  0.992, _,    -00036, 000076, -00030,    
 8500, 230085, 000978,  0.978, _,    -00035, 000078, -00030,    
 8500, 231085, 000976,  0.976, _,    -00036, 000078, -00030,    
 8500, 232083, 000976,  0.976, _,    -00035, 000077, -00030,    
 8500, 233080, 000976,  0.976, _,    -00032, 000075, -00030,    
 8500, 234077, 000977,  0.977, _,    -00029, 000071, -00030,    
 8500, 235075, 000975,  0.975, _,    -00029, 000072, -00033,    
 8500, 236072, 000975,  0.975, _,    -00026, 000081, -00035,    
 8500, 237068, 000977,  0.977, _,    -00029, 000085, -00032,    
 8500, 238067, 000976,  0.976, _,    -00034, 000077, -00029,    
 8500, 239064, 000990,  0.990, _,    -00036, 000071, -00027,    
 8500, 240076, 000976,  0.976, _,    -00032, 000073, -00026,    
 8500, 241073, 000977,  0.977, _,    -00029, 000076, -00029,    
 8500, 242071, 000977,  0.977, _,    -00033, 000077, -00029,    
 8500, 243070, 000976,  0.976, _,    -00034, 000075, -00028,    
 8500, 244067, 000976,  0.976, _,    -00034, 000074, -00027,    
 8500, 245064, 000976,  0.976, _,    -00035, 000076, -00024,    
 8500, 246061, 000975,  0.975, _,    -00035, 000078, -00025,    
 8500, 247057, 000975,  0.975, _,    -00037, 000078, -00028,    
 8500, 248053, 000976,  0.976, _,    -00037, 000080, -00032,    
 8500, 249051, 000990,  0.990, _,    -00036, 000083, -00034,    
 8500, 250063, 000977,  0.977, _,    -00034, 000083, -00035,    
 8500, 251062, 000976,  0.976, _,    -00034, 000079, -00033,    
 8500, 252060, 000976,  0.976, _,    -00033, 000077, -00029,    
 8500, 253057, 000976,  0.976, _,    -00032, 000078, -00032,    
 8500, 254055, 000975,  0.975, _,    -00037, 000077, -00037,    
 8500, 255052, 000977,  0.977, _,    -00037, 000075, -00038,    
 8500, 256051, 000976,  0.976, _,    -00031, 000074, -00037,    
 8500, 257048, 000976,  0.976, _,    -00031, 000072, -00037,    
 8500, 258045, 000976,  0.976, _,    -00032, 000068, -00038,    
 8500, 259043, 000991,  0.991, _,    -00030, 000067, -00038,    
 8500, 260056, 000980,  0.980, _,    -00030, 000071, -00038,    
 8500, 261057, 000976,  0.976, _,    -00032, 000077, -00035,    
 8500, 262054, 000976,  0.976, _,    -00031, 000078, -00029,    
 8500, 263051, 000975,  0.975, _,    -00032, 000076, -00025,    
 8500, 264048, 000977,  0.977, _,    -00037, 000077, -00022,    
 8500, 265046, 000975,  0.975, _,    -00035, 000079, -00024,    
 8500, 266043, 000976,  0.976, _,    -00029, 000082, -00028,    
 8500, 267041, 000975,  0.975, _,    -00031, 000080, -00026,    
 8500, 268038, 000977,  0.977, _,    -00041, 000076, -00023,    
 8500, 269037, 000990,  0.990, _,    -00044, 000067, -00021,    
 8500, 270049, 000977,  0.977, _,    -00036, 000063, -00026,    
 8500, 271048, 000976,  0.976, _,    -00027, 000072, -00031,    
 8500, 272045, 000975,  0.975, _,    -00027, 000084, -00031,    
 8500, 273042, 000976,  0.976, _,    -00031, 000084, -00029,    
 8500, 274039, 000976,  0.976, _,    -00034, 000078, -00030,    
 8500, 275087, 000990,  0.990, _,    -00035, 000073, -00033,    
 8500, 276099, 000979,  0.979, _,    -00035, 000072, -00034,    
 8500, 277100, 000978,  0.978, _,    -00034, 000074, -00035,    
 8500, 278100, 000976,  0.976, _,    -00031, 000076, -00039,    
 8500, 279098, 000979,  0.979, _,    -00030, 000078, -00040,    
 8500, 280099, 000980,  0.980, _,    -00030, 000079, -00038,    
 8500, 281101, 000976,  0.976, _,    -00034, 000076, -00035,    
 8500, 282099, 000976,  0.976, _,    -00035, 000076, -00034,    
 8500, 283096, 000977,  0.977, _,    -00031, 000082, -00032,    
 8500, 284094, 000976,  0.976, _,    -00032, 000088, -00030,    
 8500, 285092, 000976,  0.976, _,    -00036, 000084, -00030,    
 8500, 286089, 000976,  0.976, _,    -00037, 000081, -00032,    
 8500, 287086, 000976,  0.976, _,    -00033, 000080, -00033,    
 8500, 288083, 000975,  0.975, _,    -00034, 000079, -00035,    
 8500, 289080, 000987,  0.987, _,    -00036, 000077, -00038,    
 8500, 290088, 000978,  0.978, _,    -00032, 000077, -00034,    
 8500, 291087, 000976,  0.976, _,    -00033, 000077, -00031,    
 8500, 292085, 000977,  0.977, _,    -00037, 000074, -00032,    
 8500, 293083, 000977,  0.977, _,    -00037, 000073, -00033,    
 8500, 294082, 000976,  0.976, _,    -00037, 000077, -00033,    
 8500, 295079, 000978,  0.978, _,    -00034, 000082, -00034,    
 8500, 296078, 000976,  0.976, _,    -00035, 000083, -00033,    
 8500, 297075, 000976,  0.976, _,    -00034, 000082, -00032,    
 8500, 298072, 000976,  0.976, _,    -00032, 000083, -00034,    
 8500, 299070, 000989,  0.989, _,    -00035, 000083, -00037,    
 8500, 300081, 000978,  0.978, _,    -00039, 000083, -00037,    
 8500, 301080, 000977,  0.977, _,    -00040, 000085, -00036,    
 8500, 302079, 000977,  0.977, _,    -00038, 000088, -00037,    
 8500, 303077, 000976,  0.976, _,    -00033, 000086, -00039,    
 8500, 304075, 000975,  0.975, _,    -00033, 000082, -00039,    
 8500, 305072, 000976,  0.976, _,    -00031, 000079, -00035,    
 8500, 306069, 000976,  0.976, _,    -00028, 000076, -00036,    
 8500, 307067, 000975,  0.975, _,    -00027, 000073, -00037,    
 8500, 308064, 000974,  0.974, _,    -00027, 000071, -00036,    
 8500, 309060, 000990,  0.990, _,    -00029, 000065, -00029,    
 8500, 310072, 000977,  0.977, _,    -00031, 000066, -00026,    
 8500, 311071, 000975,  0.975, _,    -00033, 000075, -00032,    
 8500, 312068, 000976,  0.976, _,    -00034, 000077, -00039,    
 8500, 313065, 000976,  0.976, _,    -00032, 000072, -00040,    
 8500, 314063, 000975,  0.975, _,    -00030, 000069, -00035,    
 8500, 315059, 000976,  0.976, _,    -00033, 000070, -00030,    
 8500, 316056, 000976,  0.976, _,    -00040, 000074, -00027,    
 8500, 317053, 000977,  0.977, _,    -00040, 000077, -00029,    
 8500, 318051, 000976,  0.976, _,    -00035, 000077, -00030,    
 8500, 319049, 000992,  0.992, _,    -00030, 000075, -00032,    
 8500, 320063, 000976,  0.976, _,    -00025, 000077, -00036,    
 8500, 321060, 000978,  0.978, _,    -00024, 000083, -00039,    
 8500, 322059, 000975,  0.975, _,    -00026, 000086, -00035,    
 8500, 323055, 000976,  0.976, _,    -00033, 000083, -00035,    
 8500, 324053, 000975,  0.975, _,    -00037, 000077, -00035,    
 8500, 325050, 000975,  0.975, _,    -00034, 000074, -00032,    
 8500, 326047, 000975,  0.975, _,    -00031, 000074, -00032,    
 8500, 327044, 000976,  0.976, _,    -00033, 000076, -00034,    
 8500, 328041, 000976,  0.976, _,    -00037, 000079, -00037,    
 8500, 329038, 000990,  0.990, _,    -00040, 000083, -00036,    
 8500, 330050, 000978,  0.978, _,    -00040, 000084, -00035,    
 8500, 331049, 000976,  0.976, _,    -00034, 000080, -00037,    
 8500, 332046, 000976,  0.976, _,    -00028, 000077, -00041,    
 8500, 333044, 000976,  0.976, _,    -00025, 000078, -00041,    
 8500, 334042, 000975,  0.975, _,    -00026, 000075, -00035,    
 8500, 335039, 000975,  0.975, _,    -00032, 000072, -00031,    
 8500, 336036, 000974,  0.974, _,    -00034, 000075, -00033,    
 8500, 337032, 000977,  0.977, _,    -00038, 000079, -00036,    
 8500, 338077, 000989,  0.989, _,    -00041, 000076, -00031,    
 8500, 339090, 000984,  0.984, _,    -00041, 000073, -00030,    
 8500, 340097, 000979,  0.979, _,    -00042, 000076, -00029,    
 8500, 341098, 000977,  0.977, _,    -00039, 000079, -00030,    
 8500, 342097, 000977,  0.977, _,    -00039, 000079, -00036,    
 8500, 343095, 000977,  0.977, _,    -00038, 000080, -00040,    
 8500, 344093, 000976,  0.976, _,    -00034, 000082, -00039,    
 8500, 345091, 000976,  0.976, _,    -00032, 000083, -00036,    
 8500, 346088, 000975,  0.975, _,    -00032, 000081, -00035,    
 8500, 347085, 000976,  0.976, _,    -00035, 000079, -00033,    
 8500, 348082, 000976,  0.976, _,    -00039, 000078, -00036,    
 8500, 349080, 000987,  0.987, _,    -00041, 000079, -00036,    
 8500, 350089, 000978,  0.978, _,    -00040, 000073, -00037,    
 8500, 351088, 000977,  0.977, _,    -00039, 000072, -00037,    
 8500, 352087, 000977,  0.977, _,    -00038, 000076, -00035,    
 8500, 353085, 000975,  0.975, _,    -00036, 000079, -00035,    
 8500, 354081, 000976,  0.976, _,    -00037, 000083, -00037,    
 8500, 355078, 000975,  0.975, _,    -00041, 000083, -00040,    
 8500, 356075, 000975,  0.975, _,    -00044, 000080, -00042,    
 8500, 357072, 000978,  0.978, _,    -00047, 000074, -00039,    
 8500, 358071, 000976,  0.976, _,    -00043, 000075, -00035,    
 8500, 359069, 000990,  0.990, _,    -00039, 000080, -00030,    
 8500, 360081, 000977,  0.977, _,    -00040, 000079, -00028,    
 8500, 361079, 000978,  0.978, _,    -00038, 000079, -00025,    
 8500, 362079, 000976,  0.976, _,    -00032, 000079, -00025,    
 8500, 363076, 000977,  0.977, _,    -00035, 000076, -00029,    
 8500, 364075, 000976,  0.976, _,    -00037, 000072, -00034,    
 8500, 365072, 000977,  0.977, _,    -00036, 000075, -00037,    
 8500, 366071, 000975,  0.975, _,    -00038, 000081, -00036,    
 8500, 367068, 000975,  0.975, _,    -00038, 000078, -00034,    
 8500, 368064, 000977,  0.977, _,    -00037, 000073, -00036,    
 8500, 369063, 000989,  0.989, _,    -00044, 000069, -00036,    
 8500, 370074, 000976,  0.976, _,    -00045, 000069, -00032,    
 8500, 371072, 000978,  0.978, _,    -00041, 000072, -00030,    
 8500, 372071, 000978,  0.978, _,    -00036, 000077, -00034,    
 8500, 373070, 000977,  0.977, _,    -00037, 000078, -00033,    
 8500, 374068, 000977,  0.977, _,    -00037, 000076, -00032,    
 8500, 375066, 000977,  0.977, _,    -00036, 000077, -00031,    
 8500, 376064, 000977,  0.977, _,    -00037, 000077, -00032,    
 8500, 377062, 000975,  0.975, _,    -00036, 000075, -00035,    
 8500, 378058, 000977,  0.977, _,    -00029, 000077, -00036,    
 8500, 379056, 000989,  0.989, _,    -00030, 000081, -00037,    
 8500, 380068, 000977,  0.977, _,    -00038, 000085, -00036,    
 8500, 381067, 000975,  0.975, _,    -00039, 000081, -00036,    
 8500, 382064, 000976,  0.976, _,    -00037, 000074, -00036,    
 8500, 383061, 000976,  0.976, _,    -00035, 000075, -00036,    
 8500, 384058, 000976,  0.976, _,    -00033, 000080, -00034,    
 8500, 385055, 000976,  0.976, _,    -00036, 000082, -00031,    
 8500, 386052, 000975,  0.975, _,    -00039, 000081, -00024,    
 8500, 387048, 000976,  0.976, _,    -00038, 000079, -00022,    
 8500, 388046, 000976,  0.976, _,    -00038, 000079, -00029,    
 8500, 389043, 000992,  0.992, _,    -00039, 000075, -00035,    
 8500, 390056, 000977,  0.977, _,    -00036, 000074, -00033,    
 8500, 391055, 000977,  0.977, _,    -00034, 000076, -00032,    
 8500, 392053, 000974,  0.974, _,    -00034, 000073, -00036,    
 8500, 393048, 000978,  0.978, _,    -00032, 000075, -00037,    
 8500, 394047, 000976,  0.976, _,    -00031, 000084, -00033,    
 8500, 395045, 000974,  0.974, _,    -00035, 000089, -00030,    
 8500, 396041, 000975,  0.975, _,    -00035, 000085, -00031,    
 8500, 397037, 000976,  0.976, _,    -00032, 000081, -00035,    
 8500, 398035, 000975,  0.975, _,    -00034, 000080, -00038,    
 8500, 399031, 000990,  0.990, _,    -00041, 000080, -00038,    
 8500, 400043, 000978,  0.978, _,    -00040, 000075, -00035,    
 8500, 401088, 000988,  0.988, _,    -00031, 000070, -00031,    
 8500, 402100, 000980,  0.980, _,    -00030, 000070, -00031,    
 8500, 403102, 000979,  0.979, _,    -00035, 000076, -00034,    
 8500, 404103, 000976,  0.976, _,    -00037, 000078, -00032,    
 8500, 405101, 000979,  0.979, _,    -00034, 000076, -00031,    
 8500, 406102, 000977,  0.977, _,    -00031, 000078, -00034,    
 8500, 407100, 000978,  0.978, _,    -00035, 000084, -00036,    
 8500, 408099, 000974,  0.974, _,    -00038, 000085, -00036,    
 8500, 409095, 000980,  0.980, _,    -00035, 000085, -00040,    
 8500, 410098, 000977,  0.977, _,    -00033, 000079, -00041,    
 8500, 411096, 000977,  0.977, _,    -00034, 000076, -00037,    
 8500, 412094, 000976,  0.976, _,    -00035, 000076, -00037,    
 8500, 413092, 000975,  0.975, _,    -00034, 000073, -00038,    
 8500, 414089, 000976,  0.976, _,    -00027, 000069, -00035,    
 8500, 415087, 000975,  0.975, _,    -00025, 000069, -00030,    
 8500, 416084, 000976,  0.976, _,    -00027, 000072, -00027,    
 8500, 417081, 000976,  0.976, _,    -00033, 000071, -00027,    
 8500, 418078, 000975,  0.975, _,    -00041, 000066, -00030,    
 8500, 419074, 000990,  0.990, _,    -00046, 000067, -00031,    
 8500, 420086, 000976,  0.976, _,    -00045, 000074, -00031,    
 8500, 421083, 000977,  0.977, _,    -00040, 000079, -00032,    
 8500, 422081, 000976,  0.976, _,    -00035, 000079, -00034,    
 8500, 423078, 000976,  0.976, _,    -00029, 000078, -00031,    
 8500, 424076, 000975,  0.975, _,    -00025, 000078, -00032,    
 8500, 425072, 000976,  0.976, _,    -00024, 000078, -00035,    
 8500, 426070, 000975,  0.975, _,    -00031, 000079, -00034,    
 8500, 427067, 000977,  0.977, _,    -00037, 000076, -00027,    
 8500, 428065, 000975,  0.975, _,    -00035, 000075, -00026,    
 8500, 429062, 000987,  0.987, _,    -00034, 000077, -00027,    
 8500, 430071, 000976,  0.976, _,    -00038, 000076, -00032,    
 8500, 431068, 000978,  0.978, _,    -00040, 000073, -00035,    
 8500, 432067, 000976,  0.976, _,    -00037, 000073, -00035,    
 8500, 433065, 000976,  0.976, _,    -00031, 000072, -00036,    
 8500, 434063, 000976,  0.976, _,    -00032, 000073, -00035,    
 8500, 435060, 000977,  0.977, _,    -00040, 000076, -00034,    
 8500, 436058, 000975,  0.975, _,    -00042, 000076, -00038,    
 8500, 437055, 000975,  0.975, _,    -00037, 000074, -00043,    
 8500, 438051, 000977,  0.977, _,    -00031, 000070, -00039,    
 8500, 439050, 000991,  0.991, _,    -00030, 000072, -00033,    
 8500, 440063, 000978,  0.978, _,    -00027, 000077, -00033,    
 8500, 441063, 000976,  0.976, _,    -00028, 000077, -00034,    
 8500, 442060, 000976,  0.976, _,    -00032, 000077, -00031,    
 8500, 443057, 000976,  0.976, _,    -00036, 000078, -00030,    
 8500, 444055, 000976,  0.976, _,    -00039, 000076, -00030,    
 8500, 445052, 000976,  0.976, _,    -00042, 000075, -00037,    
