 time, start,  dur,     perc,  X,    rGx1,   rGy1,   rGz1,      
 9436, 824670, 000978,  0.978, _,    -00033, 000086, -00037,    
 9436, 825669, 000979,  0.979, _,    -00032, 000082, -00040,    
 9436, 826670, 000978,  0.978, _,    -00034, 000074, -00042,    
 9436, 827670, 000978,  0.978, _,    -00034, 000071, -00037,    
 9436, 828669, 000977,  0.977, _,    -00032, 000075, -00031,    
 9436, 829666, 000980,  0.980, _,    -00031, 000075, -00032,    
 9436, 830668, 000979,  0.979, _,    -00032, 000076, -00034,    
 9436, 831669, 000979,  0.979, _,    -00035, 000069, -00034,    
 9436, 832669, 000977,  0.977, _,    -00038, 000064, -00035,    
 9436, 833667, 000978,  0.978, _,    -00038, 000065, -00038,    
 9436, 834667, 000979,  0.979, _,    -00037, 000073, -00040,    
 9436, 835667, 000979,  0.979, _,    -00040, 000077, -00035,    
 9436, 836667, 000978,  0.978, _,    -00042, 000072, -00033,    
 9436, 837666, 000978,  0.978, _,    -00039, 000069, -00035,    
 9436, 838666, 000977,  0.977, _,    -00038, 000072, -00041,    
 9436, 839663, 000980,  0.980, _,    -00040, 000074, -00044,    
 9436, 840665, 000979,  0.979, _,    -00043, 000077, -00038,    
 9436, 841666, 000978,  0.978, _,    -00042, 000079, -00031,    
 9436, 842666, 000978,  0.978, _,    -00038, 000079, -00033,    
 9436, 843665, 000978,  0.978, _,    -00036, 000075, -00039,    
 9436, 844664, 000979,  0.979, _,    -00033, 000075, -00040,    
 9436, 845664, 000978,  0.978, _,    -00030, 000076, -00037,    
 9436, 846663, 000977,  0.977, _,    -00029, 000076, -00030,    
 9436, 847662, 000979,  0.979, _,    -00034, 000075, -00030,    
 9436, 848662, 000978,  0.978, _,    -00038, 000076, -00034,    
 9436, 849661, 000979,  0.979, _,    -00037, 000079, -00035,    
 9436, 850661, 000980,  0.980, _,    -00032, 000078, -00033,    
 9436, 851662, 000979,  0.979, _,    -00027, 000076, -00032,    
 9436, 852664, 000977,  0.977, _,    -00028, 000075, -00031,    
 9436, 853663, 000978,  0.978, _,    -00035, 000078, -00022,    
 9436, 854663, 000978,  0.978, _,    -00037, 000078, -00020,    
 9436, 855663, 000978,  0.978, _,    -00032, 000077, -00026,    
 9436, 856663, 000979,  0.979, _,    -00032, 000078, -00030,    
 9436, 857663, 000977,  0.977, _,    -00036, 000079, -00032,    
 9436, 858662, 000978,  0.978, _,    -00037, 000078, -00034,    
 9436, 859660, 000982,  0.982, _,    -00039, 000079, -00032,    
 9436, 860664, 000978,  0.978, _,    -00037, 000078, -00032,    
 9436, 861664, 000979,  0.979, _,    -00028, 000075, -00033,    
 9436, 862664, 000978,  0.978, _,    -00028, 000073, -00030,    
 9436, 863664, 000978,  0.978, _,    -00035, 000075, -00028,    
 9436, 864664, 000978,  0.978, _,    -00044, 000079, -00028,    
 9436, 865663, 000978,  0.978, _,    -00041, 000077, -00026,    
 9436, 866663, 000975,  0.975, _,    -00033, 000073, -00030,    
 9436, 867660, 000978,  0.978, _,    -00029, 000069, -00030,    
 9436, 868659, 000978,  0.978, _,    -00034, 000068, -00027,    
 9436, 869657, 000978,  0.978, _,    -00038, 000069, -00023,    
 9436, 870656, 000980,  0.980, _,    -00037, 000069, -00024,    
 9436, 871658, 000977,  0.977, _,    -00036, 000071, -00027,    
 9436, 872656, 000979,  0.979, _,    -00037, 000073, -00028,    
 9436, 873656, 000978,  0.978, _,    -00040, 000072, -00026,    
 9436, 874655, 000978,  0.978, _,    -00040, 000070, -00027,    
 9436, 875654, 000979,  0.979, _,    -00041, 000071, -00027,    
 9436, 876654, 000979,  0.979, _,    -00044, 000074, -00023,    
 9436, 877654, 000977,  0.977, _,    -00040, 000075, -00023,    
 9436, 878698, 000988,  0.988, _,    -00036, 000073, -00027,    
 9436, 879709, 000984,  0.984, _,    -00035, 000072, -00029,    
 9436, 880716, 000979,  0.979, _,    -00034, 000073, -00023,    
 9436, 881717, 000982,  0.982, _,    -00037, 000075, -00023,    
 9436, 882720, 000978,  0.978, _,    -00038, 000077, -00026,    
 9436, 883720, 000977,  0.977, _,    -00034, 000076, -00030,    
 9436, 884719, 000978,  0.978, _,    -00030, 000076, -00036,    
 9436, 885719, 000978,  0.978, _,    -00031, 000078, -00040,    
 9436, 886719, 000978,  0.978, _,    -00035, 000078, -00039,    
 9436, 887718, 000977,  0.977, _,    -00038, 000074, -00037,    
 9436, 888716, 000978,  0.978, _,    -00039, 000076, -00034,    
 9436, 889714, 000980,  0.980, _,    -00036, 000080, -00028,    
 9436, 890716, 000979,  0.979, _,    -00034, 000079, -00027,    
 9436, 891716, 000978,  0.978, _,    -00033, 000075, -00031,    
 9436, 892716, 000978,  0.978, _,    -00034, 000075, -00033,    
 9436, 893716, 000977,  0.977, _,    -00036, 000074, -00032,    
 9436, 894715, 000978,  0.978, _,    -00038, 000076, -00027,    
 9436, 895714, 000979,  0.979, _,    -00037, 000077, -00024,    
 9436, 896714, 000978,  0.978, _,    -00036, 000074, -00025,    
 9436, 897713, 000977,  0.977, _,    -00037, 000073, -00028,    
 9436, 898712, 000979,  0.979, _,    -00036, 000076, -00028,    
 9436, 899712, 000979,  0.979, _,    -00036, 000079, -00028,    
 9436, 900713, 000978,  0.978, _,    -00041, 000078, -00031,    
 9436, 901713, 000977,  0.977, _,    -00044, 000074, -00030,    
 9436, 902712, 000978,  0.978, _,    -00040, 000073, -00031,    
 9436, 903712, 000979,  0.979, _,    -00034, 000078, -00029,    
 9436, 904712, 000978,  0.978, _,    -00034, 000082, -00025,    
 9436, 905712, 000977,  0.977, _,    -00035, 000083, -00025,    
 9436, 906711, 000978,  0.978, _,    -00033, 000080, -00030,    
 9436, 907711, 000978,  0.978, _,    -00031, 000079, -00034,    
 9436, 908711, 000979,  0.979, _,    -00033, 000077, -00033,    
 9436, 909711, 000979,  0.979, _,    -00038, 000075, -00033,    
 9436, 910711, 000979,  0.979, _,    -00040, 000075, -00030,    
 9436, 911712, 000977,  0.977, _,    -00038, 000076, -00026,    
 9436, 912711, 000977,  0.977, _,    -00039, 000070, -00025,    
 9436, 913709, 000978,  0.978, _,    -00039, 000063, -00029,    
 9436, 914709, 000977,  0.977, _,    -00040, 000065, -00031,    
 9436, 915707, 000978,  0.978, _,    -00039, 000070, -00031,    
 9436, 916706, 000978,  0.978, _,    -00036, 000076, -00033,    
 9436, 917706, 000977,  0.977, _,    -00033, 000084, -00033,    
 9436, 918705, 000976,  0.976, _,    -00038, 000079, -00029,    
 9436, 919702, 000980,  0.980, _,    -00039, 000072, -00029,    
 9436, 920704, 000978,  0.978, _,    -00038, 000070, -00028,    
 9436, 921703, 000979,  0.979, _,    -00039, 000071, -00032,    
 9436, 922704, 000980,  0.980, _,    -00040, 000075, -00034,    
 9436, 923705, 000978,  0.978, _,    -00041, 000076, -00035,    
 9436, 924704, 000978,  0.978, _,    -00043, 000073, -00038,    
 9436, 925704, 000978,  0.978, _,    -00043, 000073, -00038,    
 9436, 926704, 000978,  0.978, _,    -00042, 000075, -00036,    
 9436, 927704, 000978,  0.978, _,    -00040, 000076, -00033,    
 9436, 928704, 000977,  0.977, _,    -00035, 000081, -00031,    
 9436, 929701, 000981,  0.981, _,    -00030, 000085, -00031,    
 9436, 930704, 000979,  0.979, _,    -00031, 000079, -00033,    
 9436, 931704, 000979,  0.979, _,    -00034, 000075, -00035,    
 9436, 932705, 000976,  0.976, _,    -00035, 000078, -00039,    
 9436, 933703, 000977,  0.977, _,    -00036, 000078, -00041,    
 9436, 934701, 000977,  0.977, _,    -00040, 000080, -00038,    
 9436, 935700, 000977,  0.977, _,    -00037, 000084, -00037,    
 9436, 936699, 000978,  0.978, _,    -00034, 000081, -00037,    
 9436, 937699, 000977,  0.977, _,    -00034, 000076, -00035,    
 9436, 938697, 000978,  0.978, _,    -00039, 000074, -00031,    
 9436, 939695, 000978,  0.978, _,    -00040, 000074, -00030,    
 9436, 940695, 000978,  0.978, _,    -00035, 000075, -00033,    
 9436, 941738, 000988,  0.988, _,    -00031, 000077, -00033,    
 9436, 942750, 000981,  0.981, _,    -00032, 000076, -00035,    
 9436, 943754, 000981,  0.981, _,    -00034, 000075, -00040,    
 9436, 944756, 000980,  0.980, _,    -00038, 000075, -00040,    
 9436, 945758, 000979,  0.979, _,    -00041, 000073, -00033,    
 9436, 946759, 000978,  0.978, _,    -00041, 000075, -00029,    
 9436, 947759, 000979,  0.979, _,    -00036, 000079, -00030,    
 9436, 948759, 000978,  0.978, _,    -00034, 000080, -00036,    
 9436, 949758, 000987,  0.987, _,    -00033, 000075, -00041,    
 9436, 950766, 000978,  0.978, _,    -00033, 000076, -00042,    
 9436, 951766, 000977,  0.977, _,    -00034, 000080, -00042,    
 9436, 952764, 000978,  0.978, _,    -00037, 000083, -00038,    
 9436, 953764, 000978,  0.978, _,    -00043, 000082, -00032,    
 9436, 954763, 000978,  0.978, _,    -00043, 000081, -00029,    
 9436, 955762, 000978,  0.978, _,    -00037, 000079, -00029,    
 9436, 956762, 000979,  0.979, _,    -00032, 000079, -00029,    
 9436, 957763, 000979,  0.979, _,    -00027, 000083, -00029,    
 9436, 958764, 000979,  0.979, _,    -00026, 000084, -00031,    
 9436, 959763, 000980,  0.980, _,    -00030, 000083, -00038,    
 9436, 960765, 000979,  0.979, _,    -00033, 000081, -00042,    
 9436, 961766, 000978,  0.978, _,    -00033, 000079, -00036,    
 9436, 962766, 000978,  0.978, _,    -00031, 000077, -00030,    
 9436, 963766, 000978,  0.978, _,    -00030, 000076, -00030,    
 9436, 964766, 000980,  0.980, _,    -00031, 000079, -00033,    
 9436, 965767, 000978,  0.978, _,    -00032, 000079, -00036,    
 9436, 966767, 000977,  0.977, _,    -00035, 000076, -00037,    
 9436, 967765, 000978,  0.978, _,    -00038, 000074, -00033,    
 9436, 968765, 000977,  0.977, _,    -00042, 000075, -00033,    
 9436, 969762, 000982,  0.982, _,    -00041, 000077, -00036,    
 9436, 970765, 000978,  0.978, _,    -00040, 000078, -00039,    
 9436, 971765, 000976,  0.976, _,    -00041, 000078, -00036,    
 9436, 972762, 000980,  0.980, _,    -00036, 000079, -00035,    
 9436, 973764, 000978,  0.978, _,    -00030, 000076, -00038,    
 9436, 974763, 000979,  0.979, _,    -00030, 000076, -00039,    
 9436, 975764, 000978,  0.978, _,    -00035, 000077, -00041,    
 9436, 976764, 000978,  0.978, _,    -00037, 000077, -00043,    
 9436, 977763, 000978,  0.978, _,    -00035, 000077, -00041,    
 9436, 978762, 000978,  0.978, _,    -00035, 000078, -00040,    
 9436, 979761, 000983,  0.983, _,    -00035, 000076, -00040,    
 9436, 980765, 000979,  0.979, _,    -00034, 000073, -00035,    
 9436, 981766, 000978,  0.978, _,    -00034, 000072, -00029,    
 9436, 982765, 000980,  0.980, _,    -00038, 000073, -00033,    
 9436, 983767, 000977,  0.977, _,    -00039, 000073, -00037,    
 9436, 984766, 000978,  0.978, _,    -00036, 000076, -00039,    
 9436, 985766, 000978,  0.978, _,    -00035, 000080, -00037,    
 9436, 986766, 000977,  0.977, _,    -00032, 000084, -00032,    
 9436, 987765, 000977,  0.977, _,    -00029, 000084, -00030,    
 9436, 988763, 000979,  0.979, _,    -00030, 000080, -00033,    
 9436, 989762, 000981,  0.981, _,    -00034, 000082, -00038,    
 9436, 990765, 000978,  0.978, _,    -00033, 000083, -00039,    
 9436, 991765, 000979,  0.979, _,    -00031, 000080, -00037,    
 9436, 992766, 000978,  0.978, _,    -00032, 000074, -00031,    
 9436, 993766, 000977,  0.977, _,    -00035, 000073, -00031,    
 9436, 994764, 000980,  0.980, _,    -00035, 000075, -00035,    
 9436, 995766, 000977,  0.977, _,    -00037, 000078, -00033,    
 9436, 996765, 000978,  0.978, _,    -00041, 000082, -00025,    
 9436, 997765, 000977,  0.977, _,    -00036, 000079, -00027,    
 9436, 998763, 000979,  0.979, _,    -00030, 000077, -00034,    
 9436, 999762, 000987,  0.987, _,    -00034, 000076, -00040,    
 9437, 000771, 000979,  0.979, _,    -00038, 000076, -00040,    
 9437, 001772, 000979,  0.979, _,    -00035, 000076, -00034,    
 9437, 002772, 000978,  0.978, _,    -00031, 000078, -00030,    
 9437, 003771, 000979,  0.979, _,    -00031, 000077, -00029,    
 9437, 004821, 000987,  0.987, _,    -00036, 000074, -00034,    
 9437, 005832, 000981,  0.981, _,    -00040, 000079, -00036,    
 9437, 006834, 000979,  0.979, _,    -00037, 000081, -00034,    
 9437, 007835, 000979,  0.979, _,    -00031, 000076, -00032,    
 9437, 008835, 000979,  0.979, _,    -00035, 000074, -00031,    
 9437, 009834, 000980,  0.980, _,    -00041, 000075, -00033,    
 9437, 010837, 000978,  0.978, _,    -00038, 000076, -00033,    
 9437, 011837, 000978,  0.978, _,    -00033, 000076, -00032,    
 9437, 012837, 000977,  0.977, _,    -00031, 000075, -00032,    
 9437, 013836, 000979,  0.979, _,    -00035, 000072, -00034,    
 9437, 014837, 000976,  0.976, _,    -00038, 000073, -00034,    
 9437, 015835, 000977,  0.977, _,    -00039, 000072, -00031,    
 9437, 016834, 000978,  0.978, _,    -00040, 000075, -00030,    
 9437, 017834, 000978,  0.978, _,    -00041, 000074, -00031,    
 9437, 018833, 000979,  0.979, _,    -00041, 000072, -00033,    
 9437, 019833, 000981,  0.981, _,    -00038, 000073, -00036,    
 9437, 020836, 000979,  0.979, _,    -00036, 000076, -00036,    
 9437, 021836, 000979,  0.979, _,    -00033, 000079, -00033,    
 9437, 022837, 000980,  0.980, _,    -00031, 000081, -00032,    
 9437, 023839, 000979,  0.979, _,    -00036, 000078, -00030,    
 9437, 024839, 000978,  0.978, _,    -00042, 000074, -00028,    
 9437, 025838, 000978,  0.978, _,    -00042, 000077, -00028,    
 9437, 026837, 000978,  0.978, _,    -00041, 000082, -00032,    
 9437, 027837, 000977,  0.977, _,    -00039, 000083, -00038,    
 9437, 028836, 000977,  0.977, _,    -00037, 000083, -00037,    
 9437, 029834, 000979,  0.979, _,    -00032, 000079, -00030,    
 9437, 030834, 000980,  0.980, _,    -00027, 000077, -00028,    
 9437, 031836, 000978,  0.978, _,    -00028, 000076, -00032,    
 9437, 032836, 000978,  0.978, _,    -00036, 000076, -00035,    
 9437, 033836, 000978,  0.978, _,    -00039, 000081, -00031,    
 9437, 034836, 000977,  0.977, _,    -00036, 000084, -00029,    
 9437, 035835, 000978,  0.978, _,    -00038, 000084, -00030,    
 9437, 036834, 000977,  0.977, _,    -00038, 000081, -00030,    
 9437, 037833, 000976,  0.976, _,    -00034, 000078, -00029,    
 9437, 038830, 000977,  0.977, _,    -00032, 000080, -00031,    
 9437, 039827, 000980,  0.980, _,    -00033, 000077, -00036,    
 9437, 040828, 000978,  0.978, _,    -00031, 000076, -00036,    
 9437, 041828, 000978,  0.978, _,    -00032, 000080, -00036,    
 9437, 042827, 000977,  0.977, _,    -00037, 000080, -00035,    
 9437, 043826, 000978,  0.978, _,    -00039, 000078, -00030,    
 9437, 044825, 000978,  0.978, _,    -00032, 000077, -00025,    
 9437, 045825, 000977,  0.977, _,    -00032, 000075, -00027,    
 9437, 046824, 000978,  0.978, _,    -00033, 000072, -00032,    
 9437, 047824, 000978,  0.978, _,    -00035, 000073, -00034,    
 9437, 048824, 000979,  0.979, _,    -00036, 000079, -00034,    
 9437, 049823, 000979,  0.979, _,    -00038, 000080, -00033,    
 9437, 050824, 000979,  0.979, _,    -00039, 000075, -00036,    
 9437, 051824, 000979,  0.979, _,    -00035, 000072, -00036,    
 9437, 052824, 000977,  0.977, _,    -00027, 000075, -00036,    
 9437, 053823, 000977,  0.977, _,    -00025, 000082, -00032,    
 9437, 054821, 000978,  0.978, _,    -00031, 000084, -00030,    
 9437, 055821, 000979,  0.979, _,    -00038, 000080, -00029,    
 9437, 056821, 000978,  0.978, _,    -00039, 000075, -00026,    
 9437, 057820, 000976,  0.976, _,    -00036, 000073, -00025,    
 9437, 058818, 000977,  0.977, _,    -00036, 000074, -00025,    
 9437, 059815, 000982,  0.982, _,    -00039, 000076, -00026,    
 9437, 060818, 000979,  0.979, _,    -00040, 000078, -00027,    
 9437, 061818, 000978,  0.978, _,    -00041, 000076, -00030,    
 9437, 062817, 000978,  0.978, _,    -00039, 000077, -00034,    
 9437, 063817, 000977,  0.977, _,    -00037, 000080, -00033,    
 9437, 064816, 000977,  0.977, _,    -00039, 000081, -00030,    
 9437, 065814, 000978,  0.978, _,    -00041, 000080, -00027,    
 9437, 066814, 000977,  0.977, _,    -00035, 000076, -00026,    
 9437, 067862, 000988,  0.988, _,    -00027, 000076, -00028,    
 9437, 068874, 000980,  0.980, _,    -00025, 000080, -00029,    
 9437, 069876, 000981,  0.981, _,    -00029, 000081, -00029,    
 9437, 070878, 000981,  0.981, _,    -00034, 000078, -00032,    
 9437, 071880, 000978,  0.978, _,    -00036, 000074, -00035,    
 9437, 072879, 000977,  0.977, _,    -00040, 000073, -00029,    
 9437, 073878, 000978,  0.978, _,    -00039, 000075, -00024,    
 9437, 074877, 000977,  0.977, _,    -00032, 000078, -00027,    
 9437, 075876, 000979,  0.979, _,    -00031, 000081, -00034,    
 9437, 076876, 000978,  0.978, _,    -00033, 000081, -00037,    
 9437, 077876, 000978,  0.978, _,    -00034, 000078, -00036,    
 9437, 078875, 000978,  0.978, _,    -00037, 000079, -00033,    
 9437, 079874, 000979,  0.979, _,    -00042, 000079, -00036,    
 9437, 080874, 000979,  0.979, _,    -00038, 000076, -00038,    
 9437, 081874, 000978,  0.978, _,    -00037, 000074, -00039,    
 9437, 082873, 000978,  0.978, _,    -00041, 000073, -00041,    
 9437, 083873, 000978,  0.978, _,    -00043, 000076, -00038,    
 9437, 084872, 000978,  0.978, _,    -00040, 000076, -00036,    
 9437, 085871, 000978,  0.978, _,    -00037, 000074, -00035,    
 9437, 086870, 000978,  0.978, _,    -00034, 000076, -00035,    
 9437, 087869, 000978,  0.978, _,    -00033, 000080, -00034,    
 9437, 088867, 000978,  0.978, _,    -00034, 000082, -00032,    
 9437, 089866, 000981,  0.981, _,    -00035, 000083, -00031,    
 9437, 090868, 000979,  0.979, _,    -00035, 000084, -00031,    
 9437, 091868, 000980,  0.980, _,    -00032, 000086, -00034,    
 9437, 092870, 000979,  0.979, _,    -00033, 000084, -00036,    
 9437, 093871, 000977,  0.977, _,    -00036, 000077, -00038,    
 9437, 094869, 000979,  0.979, _,    -00039, 000073, -00038,    
 9437, 095869, 000981,  0.981, _,    -00037, 000070, -00036,    
 9437, 096872, 000978,  0.978, _,    -00033, 000071, -00034,    
 9437, 097871, 000978,  0.978, _,    -00033, 000072, -00031,    
 9437, 098870, 000979,  0.979, _,    -00033, 000072, -00032,    
 9437, 099869, 000980,  0.980, _,    -00033, 000071, -00034,    
 9437, 100871, 000977,  0.977, _,    -00037, 000069, -00035,    
 9437, 101869, 000978,  0.978, _,    -00042, 000067, -00037,    
 9437, 102868, 000979,  0.979, _,    -00043, 000068, -00037,    
 9437, 103868, 000978,  0.978, _,    -00038, 000075, -00032,    
 9437, 104867, 000977,  0.977, _,    -00033, 000082, -00030,    
 9437, 105865, 000979,  0.979, _,    -00032, 000082, -00031,    
 9437, 106865, 000977,  0.977, _,    -00037, 000083, -00031,    
 9437, 107863, 000980,  0.980, _,    -00040, 000080, -00030,    
 9437, 108864, 000978,  0.978, _,    -00038, 000077, -00028,    
 9437, 109862, 000981,  0.981, _,    -00035, 000076, -00031,    
 9437, 110865, 000979,  0.979, _,    -00035, 000075, -00034,    
 9437, 111865, 000978,  0.978, _,    -00036, 000080, -00033,    
 9437, 112865, 000978,  0.978, _,    -00037, 000087, -00032,    
 9437, 113865, 000979,  0.979, _,    -00037, 000090, -00034,    
 9437, 114866, 000978,  0.978, _,    -00036, 000091, -00033,    
 9437, 115865, 000979,  0.979, _,    -00033, 000087, -00032,    
 9437, 116865, 000977,  0.977, _,    -00034, 000078, -00034,    
 9437, 117864, 000977,  0.977, _,    -00037, 000079, -00035,    
 9437, 118862, 000978,  0.978, _,    -00038, 000082, -00033,    
 9437, 119860, 000978,  0.978, _,    -00038, 000078, -00032,    
 9437, 120860, 000980,  0.980, _,    -00037, 000075, -00032,    
 9437, 121862, 000977,  0.977, _,    -00036, 000081, -00029,    
 9437, 122860, 000978,  0.978, _,    -00038, 000084, -00030,    
 9437, 123859, 000977,  0.977, _,    -00037, 000085, -00033,    
 9437, 124858, 000978,  0.978, _,    -00036, 000085, -00032,    
 9437, 125857, 000979,  0.979, _,    -00036, 000076, -00030,    
 9437, 126858, 000979,  0.979, _,    -00032, 000072, -00033,    
 9437, 127858, 000979,  0.979, _,    -00028, 000078, -00032,    
 9437, 128858, 000978,  0.978, _,    -00035, 000082, -00030,    
 9437, 129856, 000978,  0.978, _,    -00041, 000075, -00032,    
 9437, 130912, 000987,  0.987, _,    -00033, 000071, -00034,    
 9437, 131923, 000979,  0.979, _,    -00033, 000071, -00029,    
 9437, 132924, 000982,  0.982, _,    -00036, 000072, -00024,    
 9437, 133928, 000978,  0.978, _,    -00037, 000074, -00025,    
 9437, 134928, 000978,  0.978, _,    -00030, 000077, -00027,    
 9437, 135927, 000978,  0.978, _,    -00029, 000082, -00029,    
 9437, 136926, 000977,  0.977, _,    -00034, 000081, -00032,    
 9437, 137926, 000978,  0.978, _,    -00037, 000079, -00034,    
 9437, 138926, 000978,  0.978, _,    -00041, 000080, -00033,    
 9437, 139925, 000979,  0.979, _,    -00040, 000077, -00035,    
 9437, 140926, 000978,  0.978, _,    -00034, 000076, -00037,    
 9437, 141926, 000977,  0.977, _,    -00031, 000079, -00036,    
 9437, 142925, 000977,  0.977, _,    -00037, 000082, -00030,    
 9437, 143924, 000976,  0.976, _,    -00040, 000080, -00027,    
 9437, 144921, 000978,  0.978, _,    -00038, 000076, -00028,    
 9437, 145920, 000977,  0.977, _,    -00036, 000070, -00035,    
 9437, 146918, 000977,  0.977, _,    -00032, 000071, -00040,    
 9437, 147917, 000979,  0.979, _,    -00030, 000077, -00041,    
 9437, 148918, 000977,  0.977, _,    -00033, 000082, -00037,    
 9437, 149915, 000980,  0.980, _,    -00033, 000083, -00034,    
 9437, 150917, 000979,  0.979, _,    -00030, 000080, -00035,    
 9437, 151917, 000978,  0.978, _,    -00033, 000076, -00036,    
 9437, 152917, 000978,  0.978, _,    -00033, 000073, -00035,    
 9437, 153917, 000976,  0.976, _,    -00035, 000073, -00035,    
 9437, 154915, 000978,  0.978, _,    -00037, 000077, -00032,    
 9437, 155914, 000978,  0.978, _,    -00037, 000077, -00034,    
 9437, 156914, 000979,  0.979, _,    -00035, 000079, -00037,    
 9437, 157914, 000978,  0.978, _,    -00036, 000079, -00038,    
 9437, 158913, 000977,  0.977, _,    -00038, 000074, -00036,    
 9437, 159911, 000980,  0.980, _,    -00038, 000072, -00036,    
 9437, 160913, 000980,  0.980, _,    -00033, 000072, -00033,    
 9437, 161914, 000978,  0.978, _,    -00032, 000074, -00027,    
 9437, 162913, 000978,  0.978, _,    -00034, 000076, -00026,    
 9437, 163913, 000977,  0.977, _,    -00041, 000079, -00031,    
 9437, 164912, 000977,  0.977, _,    -00041, 000080, -00034,    
 9437, 165911, 000978,  0.978, _,    -00037, 000081, -00031,    
 9437, 166911, 000978,  0.978, _,    -00032, 000079, -00031,    
 9437, 167910, 000978,  0.978, _,    -00035, 000076, -00031,    
 9437, 168910, 000978,  0.978, _,    -00036, 000076, -00036,    
 9437, 169908, 000979,  0.979, _,    -00034, 000076, -00040,    
 9437, 170909, 000978,  0.978, _,    -00030, 000078, -00041,    
 9437, 171908, 000978,  0.978, _,    -00028, 000085, -00037,    
 9437, 172907, 000979,  0.979, _,    -00033, 000083, -00032,    
 9437, 173907, 000978,  0.978, _,    -00040, 000075, -00033,    
 9437, 174906, 000978,  0.978, _,    -00040, 000074, -00033,    
 9437, 175905, 000978,  0.978, _,    -00038, 000076, -00031,    
 9437, 176905, 000978,  0.978, _,    -00037, 000081, -00024,    
 9437, 177904, 000977,  0.977, _,    -00034, 000077, -00021,    
 9437, 178902, 000979,  0.979, _,    -00032, 000071, -00025,    
 9437, 179901, 000978,  0.978, _,    -00039, 000071, -00027,    
 9437, 180901, 000976,  0.976, _,    -00048, 000071, -00030,    
 9437, 181899, 000978,  0.978, _,    -00049, 000071, -00033,    
 9437, 182899, 000978,  0.978, _,    -00041, 000072, -00035,    
 9437, 183899, 000977,  0.977, _,    -00029, 000074, -00035,    
 9437, 184897, 000978,  0.978, _,    -00025, 000075, -00031,    
 9437, 185896, 000977,  0.977, _,    -00027, 000075, -00025,    
 9437, 186895, 000977,  0.977, _,    -00033, 000079, -00023,    
 9437, 187893, 000978,  0.978, _,    -00037, 000083, -00030,    
 9437, 188893, 000978,  0.978, _,    -00036, 000083, -00036,    
 9437, 189891, 000980,  0.980, _,    -00039, 000082, -00032,    
 9437, 190893, 000981,  0.981, _,    -00040, 000086, -00031,    
 9437, 191895, 000979,  0.979, _,    -00036, 000087, -00033,    
 9437, 192896, 000976,  0.976, _,    -00034, 000081, -00033,    
 9437, 193947, 001151,  1.151, X,    -00035, 000079, -00031,    
 9437, 195139, 001001,  1.001, X,    -00038, 000080, -00032,    
 9437, 196165, 000989,  0.989, _,    -00039, 000082, -00037,    
 9437, 197178, 000981,  0.981, _,    -00040, 000080, -00041,    
 9437, 198182, 000982,  0.982, _,    -00040, 000080, -00041,    
 9437, 199187, 000982,  0.982, _,    -00038, 000084, -00039,    
 9437, 200192, 000990,  0.990, _,    -00033, 000084, -00037,    
 9437, 201205, 000986,  0.986, _,    -00036, 000081, -00035,    
 9437, 202214, 000978,  0.978, _,    -00044, 000077, -00038,    
 9437, 203213, 000978,  0.978, _,    -00050, 000075, -00041,    
 9437, 204212, 000997,  0.997, _,    -00045, 000075, -00039,    
 9437, 205231, 000981,  0.981, _,    -00040, 000077, -00038,    
 9437, 206235, 000980,  0.980, _,    -00039, 000077, -00036,    
 9437, 207237, 000978,  0.978, _,    -00040, 000073, -00034,    
 9437, 208238, 000980,  0.980, _,    -00042, 000070, -00038,    
 9437, 209242, 000981,  0.981, _,    -00042, 000068, -00042,    
 9437, 210246, 000982,  0.982, _,    -00037, 000069, -00041,    
 9437, 211251, 000979,  0.979, _,    -00035, 000073, -00039,    
 9437, 212253, 000978,  0.978, _,    -00037, 000080, -00040,    
 9437, 213253, 000978,  0.978, _,    -00040, 000086, -00042,    
 9437, 214254, 000978,  0.978, _,    -00040, 000086, -00038,    
 9437, 215253, 000979,  0.979, _,    -00036, 000079, -00032,    
 9437, 216254, 000978,  0.978, _,    -00033, 000075, -00031,    
 9437, 217254, 001021,  1.021, X,    -00030, 000075, -00035,    
 9437, 218311, 001019,  1.019, X,    -00030, 000079, -00034,    
 9437, 219361, 000997,  0.997, _,    -00033, 000082, -00034,    
 9437, 220385, 000987,  0.987, _,    -00035, 000081, -00034,    
 9437, 221394, 000981,  0.981, _,    -00035, 000078, -00031,    
 9437, 222397, 000979,  0.979, _,    -00031, 000081, -00030,    
 9437, 223398, 000978,  0.978, _,    -00027, 000079, -00030,    
 9437, 224398, 000977,  0.977, _,    -00030, 000074, -00031,    
 9437, 225397, 000977,  0.977, _,    -00034, 000069, -00030,    
 9437, 226396, 000978,  0.978, _,    -00034, 000074, -00027,    
 9437, 227397, 000977,  0.977, _,    -00036, 000079, -00032,    
 9437, 228396, 000978,  0.978, _,    -00040, 000079, -00035,    
 9437, 229396, 000980,  0.980, _,    -00039, 000079, -00031,    
 9437, 230398, 000981,  0.981, _,    -00036, 000081, -00028,    
 9437, 231401, 000980,  0.980, _,    -00038, 000084, -00028,    
 9437, 232403, 000978,  0.978, _,    -00043, 000081, -00030,    
 9437, 233402, 000978,  0.978, _,    -00046, 000081, -00032,    
 9437, 234402, 000977,  0.977, _,    -00047, 000082, -00032,    
