 time, start,  dur,     perc,  X,    rMx1, rMy1, rMz1,    
 7476, 475848, 001158,  1.158, X,    0098, 0156, -022,    
 7476, 477026, 001157,  1.157, X,    0098, 0156, -022,    
 7476, 478204, 001156,  1.156, X,    0098, 0156, -022,    
 7476, 479381, 001165,  1.165, X,    0092, 0155, -028,    
 7476, 480567, 001159,  1.159, X,    0092, 0155, -028,    
 7476, 481746, 001159,  1.159, X,    0092, 0155, -028,    
 7476, 482925, 001157,  1.157, X,    0092, 0155, -028,    
 7476, 484103, 001157,  1.157, X,    0092, 0155, -028,    
 7476, 485280, 001158,  1.158, X,    0092, 0155, -028,    
 7476, 486459, 001158,  1.158, X,    0092, 0155, -028,    
 7476, 487638, 001157,  1.157, X,    0092, 0155, -028,    
 7476, 488816, 001157,  1.157, X,    0092, 0157, -028,    
 7476, 489993, 001174,  1.174, X,    0092, 0157, -028,    
 7476, 491188, 001159,  1.159, X,    0092, 0157, -028,    
 7476, 492368, 001158,  1.158, X,    0092, 0157, -028,    
 7476, 493547, 001157,  1.157, X,    0092, 0157, -028,    
 7476, 494725, 001158,  1.158, X,    0092, 0157, -028,    
 7476, 495904, 001157,  1.157, X,    0092, 0157, -028,    
 7476, 497083, 001157,  1.157, X,    0092, 0157, -028,    
 7476, 498260, 001157,  1.157, X,    0092, 0157, -028,    
 7476, 499438, 001158,  1.158, X,    0090, 0155, -021,    
 7476, 500617, 001159,  1.159, X,    0090, 0155, -021,    
 7476, 501797, 001158,  1.158, X,    0090, 0155, -021,    
 7476, 502976, 001159,  1.159, X,    0090, 0155, -021,    
 7476, 504156, 001163,  1.163, X,    0090, 0155, -021,    
 7476, 505339, 001158,  1.158, X,    0090, 0155, -021,    
 7476, 506518, 001157,  1.157, X,    0090, 0155, -021,    
 7476, 507696, 001158,  1.158, X,    0090, 0155, -021,    
 7476, 508875, 001178,  1.178, X,    0092, 0150, -026,    
 7476, 510075, 001463,  1.463, X,    0092, 0150, -026,    
 7476, 511561, 001160,  1.160, X,    0092, 0150, -026,    
 7476, 512743, 001158,  1.158, X,    0092, 0150, -026,    
 7476, 513922, 001157,  1.157, X,    0092, 0150, -026,    
 7476, 515101, 001157,  1.157, X,    0092, 0150, -026,    
 7476, 516279, 001156,  1.156, X,    0092, 0150, -026,    
 7476, 517457, 001158,  1.158, X,    0092, 0150, -026,    
 7476, 518636, 001158,  1.158, X,    0089, 0152, -024,    
 7476, 519813, 001160,  1.160, X,    0089, 0152, -024,    
 7476, 520994, 001160,  1.160, X,    0089, 0152, -024,    
 7476, 522175, 001157,  1.157, X,    0089, 0152, -024,    
 7476, 523353, 001157,  1.157, X,    0089, 0152, -024,    
 7476, 524531, 001158,  1.158, X,    0089, 0152, -024,    
 7476, 525710, 001158,  1.158, X,    0089, 0152, -024,    
 7476, 526889, 001158,  1.158, X,    0089, 0152, -024,    
 7476, 528067, 001159,  1.159, X,    0089, 0152, -024,    
 7476, 529246, 001158,  1.158, X,    0093, 0152, -027,    
 7476, 530426, 001158,  1.158, X,    0093, 0152, -027,    
 7476, 531605, 001159,  1.159, X,    0093, 0152, -027,    
 7476, 532784, 001157,  1.157, X,    0093, 0152, -027,    
 7476, 533962, 001160,  1.160, X,    0093, 0152, -027,    
 7476, 535143, 001162,  1.162, X,    0093, 0152, -027,    
 7476, 536326, 001159,  1.159, X,    0093, 0152, -027,    
 7476, 537506, 001157,  1.157, X,    0093, 0152, -027,    
 7476, 538684, 001158,  1.158, X,    0098, 0159, -022,    
 7476, 539861, 001160,  1.160, X,    0098, 0159, -022,    
 7476, 541042, 001157,  1.157, X,    0098, 0159, -022,    
 7476, 542220, 001158,  1.158, X,    0098, 0159, -022,    
 7476, 543398, 001164,  1.164, X,    0098, 0159, -022,    
 7476, 544583, 001157,  1.157, X,    0098, 0159, -022,    
 7476, 545761, 001156,  1.156, X,    0098, 0159, -022,    
 7476, 546938, 001157,  1.157, X,    0098, 0159, -022,    
 7476, 548165, 001170,  1.170, X,    0098, 0159, -022,    
 7476, 549357, 001167,  1.167, X,    0092, 0157, -026,    
 7476, 550546, 001163,  1.163, X,    0092, 0157, -026,    
 7476, 551730, 001158,  1.158, X,    0092, 0157, -026,    
 7476, 552910, 001158,  1.158, X,    0092, 0157, -026,    
 7476, 554090, 001158,  1.158, X,    0092, 0157, -026,    
 7476, 555269, 001158,  1.158, X,    0092, 0157, -026,    
 7476, 556449, 001158,  1.158, X,    0092, 0157, -026,    
 7476, 557627, 001158,  1.158, X,    0092, 0157, -026,    
 7476, 558805, 001158,  1.158, X,    0089, 0154, -022,    
 7476, 559982, 001176,  1.176, X,    0089, 0154, -022,    
 7476, 561179, 001157,  1.157, X,    0089, 0154, -022,    
 7476, 562357, 001157,  1.157, X,    0089, 0154, -022,    
 7476, 563536, 001158,  1.158, X,    0089, 0154, -022,    
 7476, 564715, 001157,  1.157, X,    0089, 0154, -022,    
 7476, 565893, 001158,  1.158, X,    0089, 0154, -022,    
 7476, 567072, 001157,  1.157, X,    0089, 0154, -022,    
 7476, 568250, 001155,  1.155, X,    0089, 0154, -022,    
 7476, 569425, 001160,  1.160, X,    0089, 0152, -024,    
 7476, 570607, 001157,  1.157, X,    0089, 0152, -024,    
 7476, 571785, 001158,  1.158, X,    0089, 0152, -024,    
 7476, 572964, 001158,  1.158, X,    0089, 0152, -024,    
 7476, 574143, 001157,  1.157, X,    0089, 0152, -024,    
 7476, 575321, 001157,  1.157, X,    0089, 0152, -024,    
 7476, 576499, 001157,  1.157, X,    0089, 0152, -024,    
 7476, 577677, 001157,  1.157, X,    0089, 0152, -024,    
 7476, 578855, 001173,  1.173, X,    0088, 0155, -026,    
 7476, 580049, 001160,  1.160, X,    0088, 0155, -026,    
 7476, 581230, 001157,  1.157, X,    0088, 0155, -026,    
 7476, 582408, 001164,  1.164, X,    0088, 0155, -026,    
 7476, 583594, 001157,  1.157, X,    0088, 0155, -026,    
 7476, 584772, 001157,  1.157, X,    0088, 0155, -026,    
 7476, 585950, 001158,  1.158, X,    0088, 0155, -026,    
 7476, 587130, 001157,  1.157, X,    0088, 0155, -026,    
 7476, 588308, 001156,  1.156, X,    0091, 0155, -026,    
 7476, 589484, 001160,  1.160, X,    0091, 0154, -027,    
 7476, 590665, 001157,  1.157, X,    0091, 0154, -027,    
 7476, 591844, 001157,  1.157, X,    0091, 0154, -027,    
 7476, 593021, 001158,  1.158, X,    0091, 0154, -027,    
 7476, 594199, 001157,  1.157, X,    0091, 0154, -027,    
 7476, 595376, 001165,  1.165, X,    0091, 0154, -027,    
 7476, 596563, 001157,  1.157, X,    0091, 0154, -027,    
 7476, 597741, 001157,  1.157, X,    0091, 0154, -027,    
 7476, 598919, 001159,  1.159, X,    0086, 0154, -022,    
 7476, 600100, 001157,  1.157, X,    0086, 0154, -022,    
 7476, 601278, 001157,  1.157, X,    0086, 0154, -022,    
 7476, 602456, 001158,  1.158, X,    0086, 0154, -022,    
 7476, 603635, 001157,  1.157, X,    0086, 0154, -022,    
 7476, 604812, 001159,  1.159, X,    0086, 0154, -022,    
 7476, 605992, 001158,  1.158, X,    0086, 0154, -022,    
 7476, 607171, 001157,  1.157, X,    0086, 0154, -022,    
 7476, 608350, 001156,  1.156, X,    0090, 0155, -028,    
 7476, 609526, 001160,  1.160, X,    0090, 0155, -028,    
 7476, 610706, 001158,  1.158, X,    0090, 0155, -028,    
 7476, 611885, 001157,  1.157, X,    0090, 0155, -028,    
 7476, 613063, 001158,  1.158, X,    0090, 0155, -028,    
 7476, 614242, 001157,  1.157, X,    0090, 0155, -028,    
 7476, 615420, 001158,  1.158, X,    0090, 0155, -028,    
 7476, 616599, 001157,  1.157, X,    0090, 0155, -028,    
 7476, 617777, 001157,  1.157, X,    0090, 0155, -028,    
 7476, 618955, 001159,  1.159, X,    0088, 0157, -023,    
 7476, 620135, 001158,  1.158, X,    0088, 0157, -023,    
 7476, 621314, 001157,  1.157, X,    0088, 0157, -023,    
 7476, 622493, 001159,  1.159, X,    0088, 0157, -023,    
 7476, 623672, 001157,  1.157, X,    0088, 0157, -023,    
 7476, 624850, 001158,  1.158, X,    0088, 0157, -023,    
 7476, 626028, 001158,  1.158, X,    0088, 0157, -023,    
 7476, 627206, 001156,  1.156, X,    0088, 0157, -023,    
 7476, 628384, 001163,  1.163, X,    0089, 0156, -032,    
 7476, 629615, 001170,  1.170, X,    0089, 0156, -032,    
 7476, 630809, 001159,  1.159, X,    0089, 0156, -032,    
 7476, 631990, 001159,  1.159, X,    0089, 0156, -032,    
 7476, 633171, 001157,  1.157, X,    0089, 0156, -032,    
 7476, 634349, 001158,  1.158, X,    0089, 0156, -032,    
 7476, 635529, 001157,  1.157, X,    0089, 0156, -032,    
 7476, 636707, 001159,  1.159, X,    0089, 0156, -032,    
 7476, 637886, 001160,  1.160, X,    0089, 0156, -032,    
 7476, 639067, 001159,  1.159, X,    0088, 0155, -026,    
 7476, 640246, 001159,  1.159, X,    0088, 0155, -026,    
 7476, 641426, 001158,  1.158, X,    0088, 0155, -026,    
 7476, 642604, 001159,  1.159, X,    0088, 0155, -026,    
 7476, 643783, 001158,  1.158, X,    0088, 0155, -026,    
 7476, 644962, 001157,  1.157, X,    0088, 0155, -026,    
 7476, 646139, 001157,  1.157, X,    0088, 0155, -026,    
 7476, 647317, 001158,  1.158, X,    0088, 0155, -026,    
 7476, 648496, 001157,  1.157, X,    0088, 0155, -026,    
 7476, 649672, 001160,  1.160, X,    0088, 0155, -026,    
 7476, 650853, 001159,  1.159, X,    0088, 0155, -026,    
 7476, 652033, 001158,  1.158, X,    0088, 0155, -026,    
 7476, 653212, 001157,  1.157, X,    0088, 0155, -026,    
 7476, 654390, 001163,  1.163, X,    0088, 0155, -026,    
 7476, 655574, 001157,  1.157, X,    0088, 0155, -026,    
 7476, 656752, 001157,  1.157, X,    0088, 0155, -026,    
 7476, 657929, 001157,  1.157, X,    0088, 0155, -026,    
 7476, 659106, 001159,  1.159, X,    0094, 0150, -021,    
 7476, 660286, 001157,  1.157, X,    0094, 0150, -021,    
 7476, 661464, 001157,  1.157, X,    0094, 0150, -021,    
 7476, 662641, 001158,  1.158, X,    0094, 0150, -021,    
 7476, 663820, 001158,  1.158, X,    0094, 0150, -021,    
 7476, 664999, 001157,  1.157, X,    0094, 0150, -021,    
 7476, 666177, 001157,  1.157, X,    0094, 0150, -021,    
 7476, 667355, 001158,  1.158, X,    0094, 0150, -021,    
 7476, 668534, 001157,  1.157, X,    0093, 0154, -027,    
 7476, 669711, 001159,  1.159, X,    0093, 0154, -027,    
 7476, 670891, 001157,  1.157, X,    0093, 0154, -027,    
 7476, 672068, 001158,  1.158, X,    0093, 0154, -027,    
 7476, 673246, 001158,  1.158, X,    0093, 0154, -027,    
 7476, 674425, 001158,  1.158, X,    0093, 0154, -027,    
 7476, 675604, 001158,  1.158, X,    0093, 0154, -027,    
 7476, 676783, 001157,  1.157, X,    0093, 0154, -027,    
 7476, 677960, 001158,  1.158, X,    0093, 0154, -027,    
 7476, 679139, 001160,  1.160, X,    0086, 0154, -024,    
 7476, 680320, 001156,  1.156, X,    0086, 0154, -024,    
 7476, 681498, 001158,  1.158, X,    0086, 0154, -024,    
 7476, 682677, 001157,  1.157, X,    0086, 0154, -024,    
 7476, 683855, 001158,  1.158, X,    0086, 0154, -024,    
 7476, 685033, 001157,  1.157, X,    0086, 0154, -024,    
 7476, 686211, 001157,  1.157, X,    0086, 0154, -024,    
 7476, 687389, 001165,  1.165, X,    0086, 0154, -024,    
 7476, 688575, 001157,  1.157, X,    0092, 0157, -021,    
 7476, 689751, 001172,  1.172, X,    0092, 0157, -021,    
 7476, 690944, 001158,  1.158, X,    0092, 0157, -021,    
 7476, 692122, 001158,  1.158, X,    0092, 0157, -021,    
 7476, 693301, 001157,  1.157, X,    0092, 0157, -021,    
 7476, 694479, 001158,  1.158, X,    0092, 0157, -021,    
 7476, 695657, 001158,  1.158, X,    0092, 0157, -021,    
 7476, 696836, 001160,  1.160, X,    0092, 0157, -021,    
 7476, 698016, 001157,  1.157, X,    0092, 0157, -021,    
 7476, 699193, 001159,  1.159, X,    0089, 0161, -029,    
 7476, 700373, 001165,  1.165, X,    0089, 0161, -029,    
 7476, 701560, 001156,  1.156, X,    0089, 0161, -029,    
 7476, 702738, 001159,  1.159, X,    0089, 0161, -029,    
 7476, 703918, 001158,  1.158, X,    0089, 0161, -029,    
 7476, 705097, 001157,  1.157, X,    0089, 0161, -029,    
 7476, 706276, 001158,  1.158, X,    0089, 0161, -029,    
 7476, 707455, 001158,  1.158, X,    0089, 0161, -029,    
 7476, 708633, 001158,  1.158, X,    0092, 0160, -028,    
 7476, 709811, 001159,  1.159, X,    0092, 0160, -028,    
 7476, 710991, 001159,  1.159, X,    0092, 0160, -028,    
 7476, 712218, 001170,  1.170, X,    0092, 0160, -028,    
 7476, 713414, 001162,  1.162, X,    0092, 0160, -028,    
 7476, 714599, 001159,  1.159, X,    0092, 0160, -028,    
 7476, 715778, 001158,  1.158, X,    0092, 0160, -028,    
 7476, 716957, 001160,  1.160, X,    0092, 0160, -028,    
 7476, 718138, 001158,  1.158, X,    0101, 0160, -028,    
 7476, 719317, 001159,  1.159, X,    0101, 0160, -028,    
 7476, 720497, 001158,  1.158, X,    0101, 0160, -028,    
 7476, 721677, 001159,  1.159, X,    0101, 0160, -028,    
 7476, 722856, 001157,  1.157, X,    0101, 0160, -028,    
 7476, 724035, 001157,  1.157, X,    0101, 0160, -028,    
 7476, 725212, 001157,  1.157, X,    0101, 0160, -028,    
 7476, 726390, 001165,  1.165, X,    0101, 0160, -028,    
 7476, 727576, 001157,  1.157, X,    0101, 0160, -028,    
 7476, 728753, 001158,  1.158, X,    0086, 0161, -022,    
 7476, 729930, 001160,  1.160, X,    0086, 0161, -022,    
 7476, 731111, 001158,  1.158, X,    0086, 0161, -022,    
 7476, 732291, 001157,  1.157, X,    0086, 0161, -022,    
 7476, 733470, 001157,  1.157, X,    0086, 0161, -022,    
 7476, 734648, 001159,  1.159, X,    0086, 0161, -022,    
 7476, 735828, 001156,  1.156, X,    0086, 0161, -022,    
 7476, 737005, 001158,  1.158, X,    0086, 0161, -022,    
 7476, 738184, 001157,  1.157, X,    0091, 0156, -020,    
 7476, 739362, 001159,  1.159, X,    0091, 0156, -020,    
 7476, 740542, 001159,  1.159, X,    0091, 0156, -020,    
 7476, 741722, 001158,  1.158, X,    0091, 0156, -020,    
 7476, 742901, 001157,  1.157, X,    0091, 0156, -020,    
 7476, 744079, 001157,  1.157, X,    0091, 0156, -020,    
 7476, 745257, 001157,  1.157, X,    0091, 0156, -020,    
 7476, 746436, 001156,  1.156, X,    0091, 0156, -020,    
 7476, 747613, 001158,  1.158, X,    0091, 0156, -020,    
 7476, 748792, 001156,  1.156, X,    0091, 0156, -020,    
 7476, 749968, 001172,  1.172, X,    0091, 0156, -020,    
 7476, 751161, 001160,  1.160, X,    0091, 0156, -020,    
 7476, 752342, 001157,  1.157, X,    0091, 0156, -020,    
 7476, 753521, 001157,  1.157, X,    0091, 0156, -020,    
 7476, 754699, 001157,  1.157, X,    0091, 0156, -020,    
 7476, 755877, 001158,  1.158, X,    0091, 0156, -020,    
 7476, 757057, 001158,  1.158, X,    0091, 0156, -020,    
 7476, 758235, 001157,  1.157, X,    0089, 0156, -024,    
 7476, 759412, 001160,  1.160, X,    0089, 0156, -024,    
 7476, 760592, 001159,  1.159, X,    0089, 0156, -024,    
 7476, 761772, 001159,  1.159, X,    0089, 0156, -024,    
 7476, 762952, 001158,  1.158, X,    0089, 0156, -024,    
 7476, 764131, 001158,  1.158, X,    0089, 0156, -024,    
 7476, 765309, 001158,  1.158, X,    0089, 0156, -024,    
 7476, 766488, 001158,  1.158, X,    0089, 0156, -024,    
 7476, 767667, 001157,  1.157, X,    0089, 0156, -024,    
 7476, 768845, 001173,  1.173, X,    0093, 0152, -024,    
 7476, 770040, 001161,  1.161, X,    0093, 0152, -024,    
 7476, 771223, 001157,  1.157, X,    0093, 0152, -024,    
 7476, 772401, 001164,  1.164, X,    0093, 0152, -024,    
 7476, 773587, 001157,  1.157, X,    0093, 0152, -024,    
 7476, 774764, 001158,  1.158, X,    0093, 0152, -024,    
 7476, 775943, 001156,  1.156, X,    0093, 0152, -024,    
 7476, 777121, 001158,  1.158, X,    0093, 0152, -024,    
 7476, 778300, 001156,  1.156, X,    0086, 0156, -024,    
 7476, 779476, 001159,  1.159, X,    0086, 0156, -024,    
 7476, 780656, 001157,  1.157, X,    0086, 0156, -024,    
 7476, 781834, 001158,  1.158, X,    0086, 0156, -024,    
 7476, 783013, 001157,  1.157, X,    0086, 0156, -024,    
 7476, 784192, 001157,  1.157, X,    0086, 0156, -024,    
 7476, 785370, 001165,  1.165, X,    0086, 0156, -024,    
 7476, 786557, 001157,  1.157, X,    0086, 0156, -024,    
 7476, 787735, 001157,  1.157, X,    0086, 0156, -024,    
 7476, 788912, 001161,  1.161, X,    0089, 0156, -027,    
 7476, 790093, 001159,  1.159, X,    0089, 0156, -027,    
 7476, 791273, 001157,  1.157, X,    0089, 0156, -027,    
 7476, 792451, 001156,  1.156, X,    0089, 0156, -027,    
 7476, 793674, 001170,  1.170, X,    0089, 0156, -027,    
 7476, 794866, 001160,  1.160, X,    0089, 0156, -027,    
 7476, 796048, 001159,  1.159, X,    0089, 0156, -027,    
 7476, 797228, 001158,  1.158, X,    0089, 0156, -027,    
 7476, 798407, 001165,  1.165, X,    0089, 0159, -027,    
 7476, 799592, 001162,  1.162, X,    0089, 0159, -027,    
 7476, 800775, 001159,  1.159, X,    0089, 0159, -027,    
 7476, 801956, 001160,  1.160, X,    0089, 0159, -027,    
 7476, 803137, 001160,  1.160, X,    0089, 0159, -027,    
 7476, 804318, 001157,  1.157, X,    0089, 0159, -027,    
 7476, 805497, 001158,  1.158, X,    0089, 0159, -027,    
 7476, 806677, 001158,  1.158, X,    0089, 0159, -027,    
 7476, 807856, 001158,  1.158, X,    0093, 0159, -027,    
 7476, 809035, 001158,  1.158, X,    0093, 0154, -027,    
 7476, 810214, 001158,  1.158, X,    0093, 0154, -027,    
 7476, 811393, 001164,  1.164, X,    0093, 0154, -027,    
 7476, 812578, 001158,  1.158, X,    0093, 0154, -027,    
 7476, 813756, 001158,  1.158, X,    0093, 0154, -027,    
 7476, 814935, 001159,  1.159, X,    0093, 0154, -027,    
 7476, 816115, 001158,  1.158, X,    0093, 0154, -027,    
 7476, 817294, 001159,  1.159, X,    0093, 0154, -027,    
 7476, 818474, 001158,  1.158, X,    0090, 0148, -028,    
 7476, 819652, 001159,  1.159, X,    0090, 0148, -028,    
 7476, 820833, 001158,  1.158, X,    0090, 0148, -028,    
 7476, 822012, 001157,  1.157, X,    0090, 0148, -028,    
 7476, 823190, 001159,  1.159, X,    0090, 0148, -028,    
 7476, 824369, 001164,  1.164, X,    0090, 0148, -028,    
 7476, 825554, 001159,  1.159, X,    0090, 0148, -028,    
 7476, 826733, 001157,  1.157, X,    0090, 0148, -028,    
 7476, 827911, 001156,  1.156, X,    0097, 0157, -028,    
 7476, 829088, 001161,  1.161, X,    0097, 0157, -021,    
 7476, 830270, 001158,  1.158, X,    0097, 0157, -021,    
 7476, 831449, 001159,  1.159, X,    0097, 0157, -021,    
 7476, 832629, 001158,  1.158, X,    0097, 0157, -021,    
 7476, 833808, 001158,  1.158, X,    0097, 0157, -021,    
 7476, 834986, 001158,  1.158, X,    0097, 0157, -021,    
 7476, 836165, 001158,  1.158, X,    0097, 0157, -021,    
 7476, 837343, 001157,  1.157, X,    0097, 0157, -021,    
 7476, 838521, 001157,  1.157, X,    0088, 0157, -026,    
 7476, 839698, 001159,  1.159, X,    0088, 0157, -026,    
 7476, 840878, 001159,  1.159, X,    0088, 0157, -026,    
 7476, 842058, 001157,  1.157, X,    0088, 0157, -026,    
 7476, 843236, 001156,  1.156, X,    0088, 0157, -026,    
 7476, 844413, 001158,  1.158, X,    0088, 0157, -026,    
 7476, 845592, 001157,  1.157, X,    0088, 0157, -026,    
 7476, 846770, 001158,  1.158, X,    0088, 0157, -026,    
 7476, 847949, 001157,  1.157, X,    0092, 0157, -028,    
 7476, 849127, 001158,  1.158, X,    0092, 0157, -028,    
 7476, 850307, 001158,  1.158, X,    0092, 0157, -028,    
 7476, 851487, 001157,  1.157, X,    0092, 0157, -028,    
 7476, 852665, 001157,  1.157, X,    0092, 0157, -028,    
 7476, 853843, 001158,  1.158, X,    0092, 0157, -028,    
 7476, 855021, 001157,  1.157, X,    0092, 0157, -028,    
 7476, 856199, 001157,  1.157, X,    0092, 0157, -028,    
 7476, 857377, 001163,  1.163, X,    0092, 0157, -028,    
 7476, 858562, 001157,  1.157, X,    0086, 0152, -034,    
 7476, 859739, 001172,  1.172, X,    0086, 0152, -034,    
 7476, 860932, 001158,  1.158, X,    0086, 0152, -034,    
 7476, 862112, 001156,  1.156, X,    0086, 0152, -034,    
 7476, 863289, 001156,  1.156, X,    0086, 0152, -034,    
 7476, 864467, 001157,  1.157, X,    0086, 0152, -034,    
 7476, 865645, 001159,  1.159, X,    0086, 0152, -034,    
 7476, 866824, 001157,  1.157, X,    0086, 0152, -034,    
 7476, 868002, 001158,  1.158, X,    0092, 0153, -018,    
 7476, 869180, 001159,  1.159, X,    0092, 0153, -018,    
 7476, 870360, 001159,  1.159, X,    0092, 0153, -018,    
 7476, 871540, 001157,  1.157, X,    0092, 0153, -018,    
 7476, 872718, 001157,  1.157, X,    0092, 0153, -018,    
 7476, 873896, 001158,  1.158, X,    0092, 0153, -018,    
 7476, 875075, 001157,  1.157, X,    0092, 0153, -018,    
 7476, 876304, 001169,  1.169, X,    0092, 0153, -018,    
 7476, 877495, 001162,  1.162, X,    0092, 0153, -018,    
 7476, 878679, 001158,  1.158, X,    0092, 0160, -026,    
 7476, 879857, 001161,  1.161, X,    0092, 0160, -026,    
 7476, 881040, 001158,  1.158, X,    0092, 0160, -026,    
 7476, 882219, 001158,  1.158, X,    0092, 0160, -026,    
 7476, 883398, 001165,  1.165, X,    0092, 0160, -026,    
 7476, 884584, 001158,  1.158, X,    0092, 0160, -026,    
 7476, 885763, 001158,  1.158, X,    0092, 0160, -026,    
 7476, 886942, 001156,  1.156, X,    0092, 0160, -026,    
 7476, 888120, 001157,  1.157, X,    0091, 0156, -032,    
 7476, 889298, 001159,  1.159, X,    0091, 0156, -032,    
 7476, 890479, 001157,  1.157, X,    0091, 0156, -032,    
 7476, 891657, 001158,  1.158, X,    0091, 0156, -032,    
 7476, 892836, 001158,  1.158, X,    0091, 0156, -032,    
 7476, 894015, 001159,  1.159, X,    0091, 0156, -032,    
 7476, 895194, 001157,  1.157, X,    0091, 0156, -032,    
 7476, 896373, 001163,  1.163, X,    0091, 0156, -032,    
 7476, 897558, 001159,  1.159, X,    0091, 0156, -032,    
 7476, 898737, 001159,  1.159, X,    0092, 0155, -030,    
 7476, 899916, 001159,  1.159, X,    0092, 0155, -030,    
 7476, 901096, 001158,  1.158, X,    0092, 0155, -030,    
 7476, 902275, 001157,  1.157, X,    0092, 0155, -030,    
 7476, 903453, 001157,  1.157, X,    0092, 0155, -030,    
 7476, 904631, 001158,  1.158, X,    0092, 0155, -030,    
 7476, 905810, 001156,  1.156, X,    0092, 0155, -030,    
 7476, 906987, 001156,  1.156, X,    0092, 0155, -030,    
 7476, 908164, 001157,  1.157, X,    0091, 0156, -024,    
 7476, 909342, 001158,  1.158, X,    0091, 0156, -024,    
 7476, 910522, 001161,  1.161, X,    0091, 0156, -024,    
 7476, 911704, 001158,  1.158, X,    0091, 0156, -024,    
 7476, 912883, 001158,  1.158, X,    0091, 0156, -024,    
 7476, 914062, 001158,  1.158, X,    0091, 0156, -024,    
 7476, 915240, 001156,  1.156, X,    0091, 0156, -024,    
 7476, 916417, 001157,  1.157, X,    0091, 0156, -024,    
 7476, 917595, 001158,  1.158, X,    0091, 0156, -024,    
 7476, 918773, 001158,  1.158, X,    0097, 0153, -030,    
 7476, 919950, 001159,  1.159, X,    0097, 0153, -030,    
 7476, 921130, 001158,  1.158, X,    0097, 0153, -030,    
 7476, 922309, 001157,  1.157, X,    0097, 0153, -030,    
 7476, 923489, 001157,  1.157, X,    0097, 0153, -030,    
 7476, 924667, 001158,  1.158, X,    0097, 0153, -030,    
 7476, 925846, 001157,  1.157, X,    0097, 0153, -030,    
 7476, 927023, 001157,  1.157, X,    0097, 0153, -030,    
 7476, 928201, 001158,  1.158, X,    0092, 0162, -028,    
 7476, 929379, 001167,  1.167, X,    0092, 0162, -028,    
 7476, 930568, 001159,  1.159, X,    0092, 0162, -028,    
 7476, 931748, 001159,  1.159, X,    0092, 0162, -028,    
 7476, 932928, 001158,  1.158, X,    0092, 0162, -028,    
 7476, 934106, 001156,  1.156, X,    0092, 0162, -028,    
 7476, 935283, 001157,  1.157, X,    0092, 0162, -028,    
 7476, 936460, 001159,  1.159, X,    0092, 0162, -028,    
 7476, 937639, 001159,  1.159, X,    0091, 0162, -028,    
 7476, 938818, 001158,  1.158, X,    0091, 0156, -022,    
 7476, 939996, 001176,  1.176, X,    0091, 0156, -022,    
 7476, 941193, 001158,  1.158, X,    0091, 0156, -022,    
 7476, 942372, 001163,  1.163, X,    0091, 0156, -022,    
 7476, 943556, 001158,  1.158, X,    0091, 0156, -022,    
 7476, 944734, 001158,  1.158, X,    0091, 0156, -022,    
 7476, 945913, 001156,  1.156, X,    0091, 0156, -022,    
 7476, 947090, 001156,  1.156, X,    0091, 0156, -022,    
 7476, 948267, 001157,  1.157, X,    0098, 0152, -024,    
 7476, 949444, 001159,  1.159, X,    0098, 0152, -024,    
 7476, 950624, 001158,  1.158, X,    0098, 0152, -024,    
 7476, 951802, 001158,  1.158, X,    0098, 0152, -024,    
 7476, 952980, 001159,  1.159, X,    0098, 0152, -024,    
 7476, 954159, 001162,  1.162, X,    0098, 0152, -024,    
 7476, 955342, 001158,  1.158, X,    0098, 0152, -024,    
 7476, 956521, 001157,  1.157, X,    0098, 0152, -024,    
 7476, 957745, 001168,  1.168, X,    0093, 0156, -027,    
 7476, 958936, 001162,  1.162, X,    0093, 0156, -027,    
 7476, 960119, 001161,  1.161, X,    0093, 0156, -027,    
 7476, 961301, 001158,  1.158, X,    0093, 0156, -027,    
 7476, 962481, 001159,  1.159, X,    0093, 0156, -027,    
 7476, 963661, 001158,  1.158, X,    0093, 0156, -027,    
 7476, 964840, 001158,  1.158, X,    0093, 0156, -027,    
 7476, 966019, 001158,  1.158, X,    0093, 0156, -027,    
 7476, 967197, 001157,  1.157, X,    0093, 0156, -027,    
 7476, 968375, 001164,  1.164, X,    0092, 0150, -028,    
 7476, 969559, 001160,  1.160, X,    0092, 0150, -028,    
 7476, 970740, 001160,  1.160, X,    0092, 0150, -028,    
 7476, 971921, 001159,  1.159, X,    0092, 0150, -028,    
 7476, 973100, 001157,  1.157, X,    0092, 0150, -028,    
 7476, 974278, 001157,  1.157, X,    0092, 0150, -028,    
 7476, 975456, 001157,  1.157, X,    0092, 0150, -028,    
 7476, 976634, 001157,  1.157, X,    0092, 0150, -028,    
 7476, 977812, 001157,  1.157, X,    0085, 0160, -021,    
 7476, 978990, 001159,  1.159, X,    0085, 0160, -021,    
 7476, 980170, 001158,  1.158, X,    0085, 0160, -021,    
 7476, 981348, 001158,  1.158, X,    0085, 0160, -021,    
 7476, 982527, 001158,  1.158, X,    0085, 0160, -021,    
 7476, 983705, 001158,  1.158, X,    0085, 0160, -021,    
 7476, 984884, 001157,  1.157, X,    0085, 0160, -021,    
 7476, 986062, 001157,  1.157, X,    0085, 0160, -021,    
 7476, 987241, 001157,  1.157, X,    0085, 0160, -021,    
 7476, 988419, 001157,  1.157, X,    0089, 0156, -024,    
 7476, 989596, 001158,  1.158, X,    0089, 0156, -024,    
