 time, start,  dur,     perc,  X,    rMx1, rMy1, rMz1,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      
 8826, 872578, 002954,  2.954, X,    0093, 0159, -029,    -00257, 000004, 008400,    -00035, 000077, -00031,    
 8826, 875560, 002952,  2.952, X,    0093, 0159, -029,    -00196, -00020, 008406,    -00044, 000084, -00029,    
 8826, 878539, 002956,  2.956, X,    0096, 0154, -027,    -00212, -00023, 008357,    -00027, 000074, -00038,    
 8826, 881523, 002953,  2.953, X,    0096, 0154, -027,    -00186, -00001, 008378,    -00036, 000083, -00033,    
 8826, 884504, 002954,  2.954, X,    0096, 0154, -027,    -00219, -00006, 008406,    -00040, 000076, -00034,    
 8826, 887486, 002956,  2.956, X,    0096, 0154, -027,    -00228, -00002, 008337,    -00032, 000081, -00031,    
 8826, 890470, 002953,  2.953, X,    0091, 0161, -029,    -00200, -00024, 008394,    -00038, 000083, -00033,    
 8826, 893451, 002954,  2.954, X,    0091, 0161, -029,    -00173, -00041, 008364,    -00034, 000077, -00030,    
 8826, 896433, 002952,  2.952, X,    0091, 0161, -029,    -00207, -00033, 008355,    -00036, 000077, -00035,    
 8826, 899413, 002955,  2.955, X,    0092, 0153, -028,    -00171, -00003, 008377,    -00030, 000069, -00036,    
 8826, 902396, 002952,  2.952, X,    0092, 0153, -028,    -00199, 000000, 008380,    -00040, 000077, -00034,    
 8826, 905376, 002951,  2.951, X,    0092, 0153, -028,    -00185, 000003, 008406,    -00041, 000076, -00037,    
 8826, 908355, 002954,  2.954, X,    0091, 0156, -022,    -00173, 000012, 008313,    -00035, 000080, -00039,    
 8826, 911337, 002952,  2.952, X,    0091, 0156, -022,    -00216, -00037, 008362,    -00035, 000077, -00036,    
 8826, 914317, 002953,  2.953, X,    0091, 0156, -022,    -00213, -00020, 008321,    -00038, 000064, -00031,    
 8826, 917297, 002955,  2.955, X,    0091, 0156, -022,    -00198, -00014, 008430,    -00030, 000082, -00048,    
 8826, 920280, 002953,  2.953, X,    0092, 0160, -026,    -00196, -00028, 008368,    -00031, 000066, -00039,    
 8826, 923261, 002953,  2.953, X,    0092, 0160, -026,    -00214, -00038, 008381,    -00040, 000082, -00032,    
 8826, 926242, 002951,  2.951, X,    0092, 0160, -026,    -00249, -00061, 008411,    -00039, 000074, -00032,    
 8826, 929221, 002954,  2.954, X,    0092, 0157, -021,    -00255, -00020, 008374,    -00042, 000073, -00037,    
 8826, 932204, 002953,  2.953, X,    0092, 0157, -021,    -00202, -00037, 008311,    -00038, 000078, -00035,    
 8826, 935185, 002953,  2.953, X,    0092, 0157, -021,    -00231, -00066, 008378,    -00033, 000071, -00027,    
 8826, 938165, 002967,  2.967, X,    0096, 0149, -034,    -00209, -00016, 008424,    -00037, 000082, -00027,    
 8826, 941160, 002953,  2.953, X,    0096, 0149, -034,    -00195, -00020, 008428,    -00030, 000085, -00036,    
 8826, 944141, 002952,  2.952, X,    0096, 0149, -034,    -00240, -00027, 008367,    -00032, 000082, -00037,    
 8826, 947121, 002954,  2.954, X,    0096, 0149, -034,    -00196, -00059, 008328,    -00035, 000076, -00037,    
 8826, 950104, 002953,  2.953, X,    0088, 0157, -028,    -00219, 000009, 008357,    -00047, 000070, -00033,    
 8826, 953085, 002951,  2.951, X,    0088, 0157, -028,    -00183, -00022, 008399,    -00037, 000073, -00038,    
 8826, 956064, 002953,  2.953, X,    0088, 0157, -028,    -00228, -00005, 008349,    -00038, 000075, -00024,    
 8826, 959090, 002968,  2.968, X,    0098, 0156, -027,    -00200, -00032, 008365,    -00035, 000075, -00029,    
 8826, 962088, 002956,  2.956, X,    0098, 0156, -027,    -00215, -00024, 008371,    -00037, 000069, -00030,    
 8826, 965072, 002953,  2.953, X,    0098, 0156, -027,    -00199, 000005, 008397,    -00032, 000075, -00027,    
 8826, 968054, 002955,  2.955, X,    0092, 0153, -026,    -00231, -00038, 008460,    -00039, 000073, -00036,    
 8826, 971037, 002955,  2.955, X,    0092, 0153, -026,    -00201, -00010, 008415,    -00035, 000076, -00033,    
 8826, 974020, 002955,  2.955, X,    0092, 0153, -026,    -00201, -00042, 008374,    -00039, 000081, -00028,    
 8826, 977003, 002953,  2.953, X,    0092, 0153, -026,    -00185, -00015, 008376,    -00039, 000078, -00034,    
 8826, 979983, 002969,  2.969, X,    0091, 0154, -024,    -00236, -00031, 008356,    -00032, 000084, -00030,    
 8826, 982980, 002951,  2.951, X,    0091, 0154, -024,    -00231, -00032, 008278,    -00037, 000074, -00039,    
 8826, 985960, 002954,  2.954, X,    0091, 0154, -024,    -00255, -00016, 008331,    -00030, 000080, -00027,    
 8826, 988943, 002955,  2.955, X,    0088, 0162, -023,    -00226, -00046, 008337,    -00042, 000076, -00033,    
 8826, 991926, 002952,  2.952, X,    0088, 0162, -023,    -00254, -00029, 008451,    -00040, 000076, -00031,    
 8826, 994906, 002951,  2.951, X,    0088, 0162, -023,    -00216, -00015, 008405,    -00040, 000083, -00035,    
 8826, 997885, 002961,  2.961, X,    0096, 0154, -027,    -00221, -00012, 008387,    -00032, 000082, -00030,    
 8827, 000874, 002958,  2.958, X,    0096, 0154, -027,    -00204, -00024, 008391,    -00032, 000080, -00035,    
 8827, 003860, 002958,  2.958, X,    0096, 0154, -027,    -00175, -00044, 008367,    -00033, 000080, -00036,    
 8827, 006846, 002951,  2.951, X,    0096, 0154, -027,    -00208, -00020, 008390,    -00035, 000079, -00038,    
 8827, 009825, 002952,  2.952, X,    0085, 0160, -021,    -00233, -00012, 008447,    -00038, 000079, -00039,    
 8827, 012806, 002950,  2.950, X,    0085, 0160, -021,    -00203, -00032, 008351,    -00035, 000077, -00029,    
 8827, 015785, 002951,  2.951, X,    0085, 0160, -021,    -00219, -00021, 008411,    -00033, 000080, -00038,    
 8827, 018764, 002953,  2.953, X,    0092, 0157, -026,    -00219, -00016, 008376,    -00034, 000077, -00036,    
 8827, 021745, 002952,  2.952, X,    0092, 0157, -026,    -00215, -00037, 008420,    -00037, 000077, -00034,    
 8827, 024725, 002950,  2.950, X,    0092, 0157, -026,    -00158, -00060, 008333,    -00034, 000073, -00030,    
 8827, 027703, 002952,  2.952, X,    0094, 0153, -033,    -00224, -00028, 008378,    -00032, 000082, -00030,    
 8827, 030683, 002953,  2.953, X,    0094, 0153, -033,    -00231, 000013, 008331,    -00031, 000078, -00039,    
 8827, 033664, 002950,  2.950, X,    0094, 0153, -033,    -00226, 000015, 008390,    -00030, 000080, -00034,    
 8827, 036642, 002956,  2.956, X,    0094, 0153, -033,    -00179, -00013, 008371,    -00028, 000070, -00034,    
 8827, 039626, 002955,  2.955, X,    0094, 0153, -038,    -00218, -00035, 008385,    -00037, 000072, -00034,    
 8827, 042609, 002953,  2.953, X,    0094, 0153, -038,    -00206, 000023, 008385,    -00035, 000074, -00038,    
 8827, 045591, 002952,  2.952, X,    0094, 0153, -038,    -00238, 000020, 008424,    -00038, 000078, -00029,    
 8827, 048571, 002955,  2.955, X,    0091, 0159, -027,    -00225, -00022, 008447,    -00031, 000073, -00033,    
 8827, 051555, 002953,  2.953, X,    0091, 0159, -027,    -00219, 000003, 008318,    -00035, 000071, -00040,    
 8827, 054536, 002953,  2.953, X,    0091, 0159, -027,    -00233, -00003, 008347,    -00034, 000079, -00028,    
 8827, 057517, 002953,  2.953, X,    0088, 0157, -028,    -00218, -00045, 008415,    -00036, 000081, -00038,    
 8827, 060497, 002955,  2.955, X,    0088, 0157, -028,    -00214, 000006, 008438,    -00031, 000072, -00031,    
 8827, 063480, 002952,  2.952, X,    0088, 0157, -028,    -00203, -00051, 008341,    -00035, 000079, -00031,    
 8827, 066504, 002965,  2.965, X,    0088, 0157, -028,    -00216, -00021, 008402,    -00034, 000073, -00025,    
 8827, 069499, 002961,  2.961, X,    0088, 0153, -028,    -00180, -00019, 008365,    -00036, 000078, -00030,    
 8827, 072489, 002954,  2.954, X,    0088, 0153, -028,    -00237, 000001, 008359,    -00033, 000078, -00039,    
 8827, 075471, 002955,  2.955, X,    0088, 0153, -028,    -00145, -00014, 008444,    -00033, 000084, -00035,    
 8827, 078455, 002955,  2.955, X,    0092, 0157, -028,    -00195, -00007, 008376,    -00037, 000076, -00036,    
 8827, 081438, 002953,  2.953, X,    0092, 0157, -028,    -00228, -00037, 008368,    -00036, 000075, -00028,    
 8827, 084419, 002953,  2.953, X,    0092, 0157, -028,    -00213, -00020, 008418,    -00028, 000077, -00032,    
 8827, 087400, 002954,  2.954, X,    0092, 0160, -023,    -00214, 000004, 008378,    -00038, 000076, -00027,    
 8827, 090382, 002954,  2.954, X,    0092, 0160, -023,    -00217, -00037, 008360,    -00036, 000077, -00024,    
 8827, 093364, 002952,  2.952, X,    0092, 0160, -023,    -00172, -00004, 008412,    -00032, 000079, -00034,    
 8827, 096344, 002953,  2.953, X,    0092, 0160, -023,    -00205, -00009, 008406,    -00031, 000070, -00027,    
 8827, 099325, 002955,  2.955, X,    0101, 0150, -026,    -00192, 000011, 008334,    -00034, 000074, -00027,    
 8827, 102308, 002955,  2.955, X,    0101, 0150, -026,    -00214, -00033, 008328,    -00031, 000064, -00027,    
 8827, 105290, 002954,  2.954, X,    0101, 0150, -026,    -00191, -00065, 008374,    -00038, 000078, -00030,    
 8827, 108271, 002954,  2.954, X,    0093, 0159, -022,    -00218, -00043, 008379,    -00034, 000080, -00037,    
 8827, 111254, 002952,  2.952, X,    0093, 0159, -022,    -00208, -00024, 008425,    -00034, 000075, -00038,    
 8827, 114234, 002951,  2.951, X,    0093, 0159, -022,    -00186, -00041, 008315,    -00035, 000073, -00035,    
 8827, 117213, 002955,  2.955, X,    0091, 0154, -022,    -00177, -00036, 008318,    -00023, 000083, -00032,    
 8827, 120196, 002953,  2.953, X,    0091, 0154, -022,    -00187, -00022, 008382,    -00031, 000074, -00025,    
 8827, 123177, 002953,  2.953, X,    0091, 0154, -022,    -00194, -00041, 008387,    -00031, 000069, -00038,    
 8827, 126158, 002951,  2.951, X,    0091, 0154, -022,    -00213, -00002, 008408,    -00045, 000082, -00032,    
 8827, 129137, 002953,  2.953, X,    0094, 0155, -026,    -00198, -00047, 008390,    -00038, 000079, -00026,    
 8827, 132118, 002953,  2.953, X,    0094, 0155, -026,    -00222, -00009, 008320,    -00033, 000078, -00032,    
 8827, 135099, 002951,  2.951, X,    0094, 0155, -026,    -00225, -00002, 008419,    -00041, 000084, -00030,    
 8827, 138078, 002955,  2.955, X,    0090, 0155, -018,    -00217, -00029, 008390,    -00032, 000079, -00029,    
 8827, 141061, 002952,  2.952, X,    0090, 0155, -018,    -00268, -00009, 008361,    -00028, 000071, -00032,    
 8827, 144041, 002952,  2.952, X,    0090, 0155, -018,    -00226, 000019, 008447,    -00035, 000081, -00026,    
 8827, 147021, 002952,  2.952, X,    0090, 0155, -018,    -00207, -00004, 008377,    -00037, 000079, -00037,    
 8827, 150000, 002968,  2.968, X,    0092, 0155, -023,    -00167, -00008, 008375,    -00033, 000074, -00030,    
 8827, 152996, 002953,  2.953, X,    0092, 0155, -023,    -00210, 000001, 008377,    -00033, 000075, -00035,    
 8827, 155977, 002952,  2.952, X,    0092, 0155, -023,    -00199, -00007, 008386,    -00033, 000085, -00034,    
 8827, 158957, 002960,  2.960, X,    0099, 0155, -033,    -00210, -00014, 008328,    -00041, 000079, -00035,    
 8827, 161945, 002952,  2.952, X,    0099, 0155, -033,    -00190, 000003, 008358,    -00034, 000082, -00033,    
 8827, 164926, 002952,  2.952, X,    0099, 0155, -033,    -00260, -00020, 008371,    -00034, 000074, -00032,    
 8827, 167906, 002953,  2.953, X,    0091, 0156, -027,    -00260, 000002, 008390,    -00036, 000071, -00024,    
 8827, 170887, 002958,  2.958, X,    0091, 0156, -027,    -00186, 000039, 008344,    -00040, 000077, -00030,    
 8827, 173872, 002957,  2.957, X,    0091, 0156, -027,    -00188, -00017, 008398,    -00033, 000078, -00040,    
 8827, 176904, 002964,  2.964, X,    0091, 0156, -027,    -00255, -00030, 008411,    -00032, 000082, -00030,    
 8827, 179897, 002959,  2.959, X,    0093, 0156, -022,    -00217, -00010, 008377,    -00037, 000079, -00037,    
 8827, 182885, 002961,  2.961, X,    0093, 0156, -022,    -00209, -00024, 008428,    -00032, 000076, -00037,    
 8827, 185874, 002958,  2.958, X,    0093, 0156, -022,    -00176, -00021, 008402,    -00027, 000073, -00042,    
 8827, 188860, 002964,  2.964, X,    0086, 0156, -027,    -00181, -00001, 008369,    -00031, 000077, -00037,    
 8827, 191853, 002951,  2.951, X,    0086, 0156, -027,    -00132, -00017, 008335,    -00032, 000080, -00039,    
 8827, 194832, 002950,  2.950, X,    0086, 0156, -027,    -00228, -00067, 008359,    -00036, 000076, -00029,    
 8827, 197811, 002952,  2.952, X,    0090, 0155, -021,    -00205, 000006, 008382,    -00034, 000078, -00038,    
 8827, 200791, 002952,  2.952, X,    0090, 0155, -021,    -00200, -00016, 008395,    -00036, 000080, -00034,    
 8827, 203772, 002951,  2.951, X,    0090, 0155, -021,    -00202, 000002, 008458,    -00036, 000075, -00031,    
 8827, 206751, 002951,  2.951, X,    0090, 0155, -021,    -00162, -00050, 008367,    -00034, 000070, -00021,    
 8827, 209729, 002954,  2.954, X,    0088, 0153, -021,    -00221, -00036, 008347,    -00034, 000076, -00039,    
 8827, 212711, 002950,  2.950, X,    0088, 0153, -021,    -00207, -00014, 008332,    -00033, 000079, -00036,    
 8827, 215689, 002951,  2.951, X,    0088, 0153, -021,    -00198, -00006, 008383,    -00044, 000083, -00039,    
 8827, 218669, 002954,  2.954, X,    0090, 0157, -028,    -00223, -00053, 008339,    -00033, 000077, -00036,    
 8827, 221652, 002949,  2.949, X,    0090, 0157, -028,    -00246, 000021, 008418,    -00039, 000075, -00029,    
 8827, 224630, 002955,  2.955, X,    0090, 0157, -028,    -00234, -00015, 008360,    -00042, 000073, -00038,    
 8827, 227614, 002953,  2.953, X,    0092, 0157, -026,    -00176, -00041, 008319,    -00030, 000075, -00032,    
 8827, 230595, 002952,  2.952, X,    0092, 0157, -026,    -00191, -00018, 008386,    -00032, 000084, -00028,    
 8827, 233575, 002951,  2.951, X,    0092, 0157, -026,    -00211, -00027, 008410,    -00041, 000071, -00035,    
 8827, 236554, 002954,  2.954, X,    0092, 0157, -026,    -00219, -00035, 008362,    -00040, 000080, -00035,    
 8827, 239535, 002954,  2.954, X,    0098, 0154, -024,    -00195, -00053, 008420,    -00050, 000075, -00033,    
 8827, 242518, 002953,  2.953, X,    0098, 0154, -024,    -00180, -00065, 008374,    -00038, 000074, -00034,    
 8827, 245499, 002952,  2.952, X,    0098, 0154, -024,    -00192, -00026, 008374,    -00028, 000085, -00040,    
 8827, 248479, 002956,  2.956, X,    0096, 0154, -024,    -00191, -00026, 008410,    -00039, 000075, -00034,    
 8827, 251464, 002952,  2.952, X,    0096, 0154, -024,    -00215, -00048, 008372,    -00034, 000079, -00029,    
 8827, 254444, 002952,  2.952, X,    0096, 0154, -024,    -00204, 000003, 008407,    -00035, 000080, -00036,    
 8827, 257424, 002953,  2.953, X,    0086, 0161, -032,    -00211, -00075, 008370,    -00030, 000078, -00028,    
 8827, 260405, 002953,  2.953, X,    0086, 0161, -032,    -00235, -00035, 008400,    -00033, 000081, -00036,    
 8827, 263386, 002952,  2.952, X,    0086, 0161, -032,    -00194, -00037, 008416,    -00034, 000075, -00030,    
 8827, 266366, 002951,  2.951, X,    0086, 0161, -032,    -00232, -00046, 008365,    -00038, 000073, -00032,    
 8827, 269345, 002953,  2.953, X,    0089, 0154, -024,    -00219, -00023, 008401,    -00035, 000073, -00032,    
 8827, 272327, 002952,  2.952, X,    0089, 0154, -024,    -00214, -00064, 008316,    -00028, 000078, -00030,    
 8827, 275308, 002954,  2.954, X,    0089, 0154, -024,    -00218, -00050, 008379,    -00041, 000077, -00039,    
 8827, 278290, 002954,  2.954, X,    0086, 0149, -024,    -00177, -00010, 008389,    -00032, 000075, -00029,    
 8827, 281272, 002951,  2.951, X,    0086, 0149, -024,    -00217, 000000, 008366,    -00032, 000074, -00034,    
 8827, 284297, 002964,  2.964, X,    0086, 0149, -024,    -00213, -00015, 008363,    -00037, 000075, -00027,    
 8827, 287291, 002957,  2.957, X,    0090, 0157, -023,    -00178, -00002, 008381,    -00032, 000079, -00031,    
 8827, 290277, 002957,  2.957, X,    0090, 0157, -023,    -00222, -00037, 008381,    -00032, 000072, -00037,    
 8827, 293263, 002954,  2.954, X,    0090, 0157, -023,    -00208, 000017, 008389,    -00043, 000071, -00027,    
 8827, 296245, 002953,  2.953, X,    0090, 0157, -023,    -00278, -00056, 008354,    -00039, 000073, -00025,    
 8827, 299226, 002956,  2.956, X,    0082, 0161, -027,    -00248, -00008, 008354,    -00032, 000080, -00029,    
 8827, 302211, 002953,  2.953, X,    0082, 0161, -027,    -00219, -00032, 008383,    -00036, 000070, -00026,    
 8827, 305192, 002952,  2.952, X,    0082, 0161, -027,    -00222, -00047, 008360,    -00032, 000076, -00035,    
 8827, 308173, 002969,  2.969, X,    0093, 0154, -022,    -00191, 000000, 008410,    -00040, 000072, -00036,    
 8827, 311171, 002952,  2.952, X,    0093, 0154, -022,    -00228, -00017, 008402,    -00031, 000072, -00031,    
 8827, 314152, 002952,  2.952, X,    0093, 0154, -022,    -00187, -00030, 008385,    -00032, 000074, -00035,    
 8827, 317132, 002953,  2.953, X,    0092, 0155, -028,    -00223, 000001, 008427,    -00035, 000073, -00030,    
 8827, 320113, 002955,  2.955, X,    0092, 0155, -028,    -00188, -00011, 008325,    -00033, 000073, -00029,    
 8827, 323096, 002952,  2.952, X,    0092, 0155, -028,    -00214, 000005, 008375,    -00035, 000077, -00032,    
 8827, 326077, 002951,  2.951, X,    0092, 0155, -028,    -00230, 000006, 008408,    -00030, 000069, -00034,    
 8827, 329056, 002956,  2.956, X,    0089, 0159, -027,    -00218, -00001, 008356,    -00040, 000080, -00027,    
 8827, 332040, 002954,  2.954, X,    0089, 0159, -027,    -00213, -00023, 008392,    -00037, 000082, -00031,    
 8827, 335023, 002951,  2.951, X,    0089, 0159, -027,    -00263, -00010, 008366,    -00035, 000073, -00030,    
 8827, 338002, 002956,  2.956, X,    0085, 0157, -023,    -00234, -00039, 008422,    -00034, 000071, -00037,    
 8827, 340986, 002953,  2.953, X,    0085, 0157, -023,    -00216, 000009, 008378,    -00035, 000071, -00034,    
 8827, 343967, 002957,  2.957, X,    0085, 0157, -023,    -00222, 000012, 008363,    -00030, 000075, -00034,    
 8827, 346952, 002954,  2.954, X,    0096, 0154, -029,    -00197, -00009, 008368,    -00033, 000080, -00031,    
 8827, 349933, 002953,  2.953, X,    0096, 0154, -029,    -00235, -00005, 008393,    -00037, 000080, -00029,    
 8827, 352914, 002953,  2.953, X,    0096, 0154, -029,    -00201, -00016, 008432,    -00038, 000081, -00034,    
 8827, 355898, 002950,  2.950, X,    0096, 0154, -029,    -00221, 000009, 008360,    -00033, 000077, -00030,    
 8827, 358877, 002960,  2.960, X,    0093, 0154, -022,    -00179, -00020, 008377,    -00037, 000070, -00035,    
 8827, 361866, 002960,  2.960, X,    0093, 0154, -022,    -00215, -00023, 008399,    -00031, 000074, -00033,    
 8827, 364854, 002957,  2.957, X,    0093, 0154, -022,    -00190, -00014, 008379,    -00043, 000073, -00030,    
 8827, 367839, 002953,  2.953, X,    0094, 0155, -026,    -00225, -00036, 008417,    -00035, 000075, -00029,    
 8827, 370820, 002950,  2.950, X,    0094, 0155, -026,    -00238, -00025, 008373,    -00033, 000079, -00027,    
 8827, 373798, 002951,  2.951, X,    0094, 0155, -026,    -00212, -00020, 008376,    -00033, 000083, -00038,    
 8827, 376777, 002953,  2.953, X,    0086, 0161, -027,    -00246, -00048, 008364,    -00030, 000083, -00029,    
 8827, 379758, 002958,  2.958, X,    0086, 0161, -027,    -00236, 000005, 008366,    -00035, 000078, -00032,    
 8827, 382744, 002952,  2.952, X,    0086, 0161, -027,    -00248, -00045, 008387,    -00028, 000075, -00037,    
 8827, 385724, 002950,  2.950, X,    0086, 0161, -027,    -00219, 000009, 008352,    -00037, 000081, -00033,    
 8827, 388703, 002954,  2.954, X,    0086, 0156, -027,    -00194, -00005, 008439,    -00035, 000076, -00032,    
 8827, 391733, 002963,  2.963, X,    0086, 0156, -027,    -00275, -00030, 008400,    -00039, 000078, -00029,    
 8827, 394726, 002954,  2.954, X,    0086, 0156, -027,    -00221, -00062, 008400,    -00035, 000076, -00045,    
 8827, 397709, 002953,  2.953, X,    0091, 0161, -024,    -00226, -00032, 008405,    -00037, 000075, -00037,    
 8827, 400691, 002953,  2.953, X,    0091, 0161, -024,    -00195, -00020, 008407,    -00030, 000076, -00035,    
 8827, 403672, 002951,  2.951, X,    0091, 0161, -024,    -00224, -00026, 008368,    -00030, 000069, -00041,    
 8827, 406651, 002952,  2.952, X,    0089, 0152, -020,    -00207, -00041, 008367,    -00032, 000078, -00030,    
 8827, 409631, 002959,  2.959, X,    0089, 0152, -020,    -00213, -00027, 008381,    -00042, 000076, -00037,    
 8827, 412619, 002953,  2.953, X,    0089, 0152, -020,    -00207, -00029, 008392,    -00029, 000076, -00028,    
 8827, 415600, 002953,  2.953, X,    0089, 0152, -020,    -00214, -00043, 008435,    -00037, 000074, -00039,    
 8827, 418580, 002957,  2.957, X,    0091, 0156, -022,    -00192, -00016, 008384,    -00036, 000077, -00029,    
 8827, 421565, 002955,  2.955, X,    0091, 0156, -022,    -00208, -00025, 008412,    -00035, 000079, -00031,    
 8827, 424548, 002952,  2.952, X,    0091, 0156, -022,    -00212, 000007, 008414,    -00029, 000086, -00033,    
 8827, 427529, 002954,  2.954, X,    0088, 0155, -026,    -00195, -00026, 008406,    -00038, 000078, -00039,    
 8827, 430511, 002953,  2.953, X,    0088, 0155, -026,    -00213, -00020, 008344,    -00033, 000078, -00030,    
 8827, 433492, 002952,  2.952, X,    0088, 0155, -026,    -00208, -00021, 008371,    -00027, 000073, -00039,    
 8827, 436473, 002950,  2.950, X,    0088, 0155, -026,    -00213, -00052, 008421,    -00030, 000086, -00032,    
 8827, 439451, 002955,  2.955, X,    0091, 0159, -022,    -00176, -00039, 008425,    -00041, 000075, -00039,    
 8827, 442434, 002952,  2.952, X,    0091, 0159, -022,    -00253, -00034, 008465,    -00031, 000079, -00028,    
 8827, 445414, 002953,  2.953, X,    0091, 0159, -022,    -00205, -00032, 008373,    -00041, 000076, -00031,    
 8827, 448395, 002956,  2.956, X,    0091, 0154, -029,    -00210, -00024, 008365,    -00033, 000067, -00037,    
 8827, 451379, 002953,  2.953, X,    0091, 0154, -029,    -00178, -00010, 008309,    -00037, 000081, -00035,    
 8827, 454360, 002952,  2.952, X,    0091, 0154, -029,    -00224, -00030, 008385,    -00043, 000072, -00036,    
 8827, 457341, 002954,  2.954, X,    0093, 0156, -029,    -00254, 000008, 008322,    -00035, 000075, -00034,    
 8827, 460323, 002953,  2.953, X,    0093, 0156, -029,    -00191, 000001, 008393,    -00030, 000083, -00036,    
 8827, 463304, 002953,  2.953, X,    0093, 0156, -029,    -00204, -00021, 008440,    -00035, 000078, -00037,    
 8827, 466285, 002951,  2.951, X,    0093, 0156, -029,    -00178, 000005, 008343,    -00031, 000078, -00027,    
 8827, 469264, 002954,  2.954, X,    0093, 0152, -027,    -00213, -00020, 008398,    -00033, 000077, -00032,    
 8827, 472247, 002953,  2.953, X,    0093, 0152, -027,    -00153, -00033, 008396,    -00038, 000072, -00026,    
 8827, 475228, 002953,  2.953, X,    0093, 0152, -027,    -00216, -00023, 008451,    -00029, 000077, -00035,    
 8827, 478209, 002956,  2.956, X,    0093, 0161, -029,    -00152, -00006, 008444,    -00033, 000078, -00035,    
 8827, 481193, 002952,  2.952, X,    0093, 0161, -029,    -00206, -00022, 008370,    -00033, 000076, -00026,    
 8827, 484174, 002952,  2.952, X,    0093, 0161, -029,    -00239, -00015, 008380,    -00034, 000084, -00026,    
 8827, 487154, 002954,  2.954, X,    0091, 0163, -022,    -00220, -00052, 008407,    -00039, 000072, -00036,    
 8827, 490137, 002955,  2.955, X,    0091, 0163, -022,    -00221, -00028, 008367,    -00034, 000072, -00031,    
 8827, 493121, 002952,  2.952, X,    0091, 0163, -022,    -00197, 000029, 008405,    -00038, 000073, -00030,    
 8827, 496102, 002952,  2.952, X,    0091, 0163, -022,    -00228, 000002, 008348,    -00035, 000075, -00033,    
 8827, 499127, 002967,  2.967, X,    0092, 0155, -026,    -00182, -00034, 008416,    -00035, 000078, -00032,    
 8827, 502124, 002956,  2.956, X,    0092, 0155, -026,    -00209, -00033, 008345,    -00031, 000079, -00031,    
 8827, 505109, 002957,  2.957, X,    0092, 0155, -026,    -00203, -00009, 008343,    -00027, 000075, -00026,    
 8827, 508094, 002964,  2.964, X,    0098, 0156, -027,    -00188, 000007, 008341,    -00041, 000080, -00034,    
 8827, 511087, 002957,  2.957, X,    0098, 0156, -027,    -00228, 000000, 008337,    -00038, 000078, -00030,    
 8827, 514072, 002954,  2.954, X,    0098, 0156, -027,    -00192, 000004, 008307,    -00030, 000082, -00032,    
 8827, 517053, 002969,  2.969, X,    0092, 0155, -023,    -00215, -00002, 008404,    -00040, 000074, -00037,    
 8827, 520050, 002955,  2.955, X,    0092, 0155, -023,    -00237, -00035, 008337,    -00038, 000077, -00032,    
 8827, 523033, 002953,  2.953, X,    0092, 0155, -023,    -00220, -00043, 008413,    -00035, 000076, -00035,    
 8827, 526014, 002952,  2.952, X,    0092, 0155, -023,    -00232, -00001, 008367,    -00039, 000081, -00029,    
 8827, 528994, 002958,  2.958, X,    0092, 0157, -023,    -00182, -00028, 008422,    -00035, 000074, -00033,    
 8827, 531980, 002953,  2.953, X,    0092, 0157, -023,    -00234, 000008, 008371,    -00038, 000085, -00037,    
 8827, 534961, 002957,  2.957, X,    0092, 0157, -023,    -00206, -00007, 008404,    -00031, 000080, -00026,    
 8827, 537946, 002965,  2.965, X,    0086, 0152, -022,    -00196, 000000, 008418,    -00034, 000080, -00039,    
 8827, 540939, 002953,  2.953, X,    0086, 0152, -022,    -00215, -00022, 008331,    -00033, 000077, -00041,    
 8827, 543921, 002951,  2.951, X,    0086, 0152, -022,    -00206, -00027, 008376,    -00037, 000073, -00032,    
 8827, 546900, 002951,  2.951, X,    0090, 0153, -028,    -00210, -00019, 008347,    -00033, 000080, -00037,    
 8827, 549879, 002962,  2.962, X,    0090, 0153, -028,    -00199, 000007, 008389,    -00047, 000071, -00033,    
 8827, 552869, 002955,  2.955, X,    0090, 0153, -028,    -00194, -00049, 008420,    -00039, 000080, -00037,    
 8827, 555853, 002951,  2.951, X,    0090, 0153, -028,    -00244, -00026, 008379,    -00039, 000071, -00039,    
 8827, 558832, 002954,  2.954, X,    0096, 0159, -029,    -00242, 000008, 008347,    -00034, 000086, -00041,    
 8827, 561814, 002951,  2.951, X,    0096, 0159, -029,    -00203, -00030, 008331,    -00038, 000073, -00034,    
 8827, 564794, 002950,  2.950, X,    0096, 0159, -029,    -00188, -00037, 008398,    -00036, 000081, -00044,    
 8827, 567773, 002953,  2.953, X,    0091, 0154, -027,    -00226, -00009, 008329,    -00038, 000080, -00037,    
 8827, 570754, 002954,  2.954, X,    0091, 0154, -027,    -00233, 000002, 008366,    -00038, 000086, -00036,    
 8827, 573736, 002950,  2.950, X,    0091, 0154, -027,    -00210, -00026, 008405,    -00032, 000076, -00038,    
 8827, 576713, 002952,  2.952, X,    0090, 0157, -026,    -00174, -00026, 008368,    -00031, 000079, -00043,    
 8827, 579693, 002953,  2.953, X,    0090, 0157, -026,    -00237, -00007, 008366,    -00029, 000087, -00033,    
 8827, 582675, 002950,  2.950, X,    0090, 0157, -026,    -00221, -00012, 008286,    -00039, 000077, -00034,    
 8827, 585653, 002951,  2.951, X,    0090, 0157, -026,    -00180, -00015, 008362,    -00037, 000071, -00039,    
