 time, start,  dur,     perc,  X,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      
 8671, 335263, 001874,  1.874, X,    -00165, -00033, 008405,    -00043, 000080, -00032,    
 8671, 337162, 001875,  1.875, X,    -00235, -00016, 008341,    -00040, 000082, -00029,    
 8671, 339061, 001890,  1.890, X,    -00210, 000002, 008395,    -00038, 000082, -00022,    
 8671, 340976, 001876,  1.876, X,    -00197, -00015, 008395,    -00032, 000080, -00032,    
 8671, 342877, 001875,  1.875, X,    -00220, -00012, 008403,    -00030, 000077, -00032,    
 8671, 344777, 001875,  1.875, X,    -00193, -00032, 008360,    -00027, 000066, -00033,    
 8671, 346677, 001880,  1.880, X,    -00215, -00063, 008427,    -00031, 000070, -00036,    
 8671, 348581, 001884,  1.884, X,    -00226, -00040, 008304,    -00035, 000079, -00034,    
 8671, 350490, 001876,  1.876, X,    -00186, -00043, 008308,    -00036, 000087, -00031,    
 8671, 352391, 001875,  1.875, X,    -00203, 000009, 008366,    -00034, 000083, -00029,    
 8671, 354290, 001875,  1.875, X,    -00184, 000027, 008383,    -00039, 000081, -00029,    
 8671, 356190, 001875,  1.875, X,    -00209, -00009, 008435,    -00035, 000081, -00030,    
 8671, 358090, 001874,  1.874, X,    -00204, -00034, 008387,    -00031, 000071, -00033,    
 8671, 359988, 001895,  1.895, X,    -00253, -00011, 008337,    -00038, 000073, -00033,    
 8671, 361908, 001875,  1.875, X,    -00193, -00001, 008354,    -00040, 000080, -00034,    
 8671, 363808, 001876,  1.876, X,    -00211, -00018, 008428,    -00032, 000079, -00039,    
 8671, 365709, 001875,  1.875, X,    -00216, -00017, 008358,    -00035, 000082, -00032,    
 8671, 367609, 001875,  1.875, X,    -00195, 000015, 008418,    -00033, 000072, -00024,    
 8671, 369508, 001878,  1.878, X,    -00220, -00024, 008390,    -00036, 000078, -00030,    
 8671, 371411, 001876,  1.876, X,    -00162, -00035, 008349,    -00035, 000084, -00035,    
 8671, 373312, 001877,  1.877, X,    -00159, -00018, 008358,    -00035, 000076, -00029,    
 8671, 375213, 001875,  1.875, X,    -00185, -00020, 008375,    -00033, 000080, -00029,    
 8671, 377179, 001888,  1.888, X,    -00203, -00011, 008357,    -00034, 000068, -00027,    
 8671, 379093, 001883,  1.883, X,    -00196, 000001, 008404,    -00033, 000072, -00027,    
 8671, 381002, 001879,  1.879, X,    -00245, -00036, 008373,    -00035, 000077, -00037,    
 8671, 382907, 001877,  1.877, X,    -00192, 000015, 008306,    -00038, 000074, -00040,    
 8671, 384809, 001875,  1.875, X,    -00227, -00011, 008389,    -00033, 000080, -00035,    
 8671, 386709, 001878,  1.878, X,    -00227, -00040, 008374,    -00041, 000076, -00035,    
 8671, 388612, 001878,  1.878, X,    -00221, -00009, 008371,    -00034, 000069, -00036,    
 8671, 390516, 001877,  1.877, X,    -00208, -00005, 008387,    -00027, 000074, -00036,    
 8671, 392418, 001875,  1.875, X,    -00228, -00042, 008398,    -00029, 000077, -00034,    
 8671, 394317, 001875,  1.875, X,    -00251, -00043, 008433,    -00028, 000073, -00038,    
 8671, 396217, 001877,  1.877, X,    -00232, -00022, 008408,    -00036, 000071, -00033,    
 8671, 398119, 001874,  1.874, X,    -00230, 000000, 008302,    -00036, 000076, -00032,    
 8671, 400036, 001879,  1.879, X,    -00229, -00013, 008388,    -00033, 000082, -00033,    
 8671, 401941, 001875,  1.875, X,    -00221, -00062, 008377,    -00032, 000074, -00032,    
 8671, 403841, 001875,  1.875, X,    -00240, -00028, 008335,    -00028, 000073, -00033,    
 8671, 405741, 001874,  1.874, X,    -00237, -00011, 008381,    -00038, 000074, -00033,    
 8671, 407640, 001876,  1.876, X,    -00243, -00062, 008366,    -00043, 000079, -00027,    
 8671, 409540, 001878,  1.878, X,    -00190, -00035, 008385,    -00030, 000072, -00035,    
 8671, 411444, 001874,  1.874, X,    -00218, -00045, 008360,    -00037, 000085, -00035,    
 8671, 413344, 001878,  1.878, X,    -00216, 000016, 008371,    -00036, 000080, -00036,    
 8671, 415248, 001874,  1.874, X,    -00199, -00035, 008375,    -00037, 000076, -00036,    
 8671, 417147, 001875,  1.875, X,    -00227, -00009, 008334,    -00041, 000077, -00032,    
 8671, 419047, 001878,  1.878, X,    -00198, -00010, 008372,    -00042, 000078, -00034,    
 8671, 420951, 001875,  1.875, X,    -00183, -00015, 008411,    -00040, 000080, -00038,    
 8671, 422851, 001875,  1.875, X,    -00229, -00022, 008379,    -00033, 000074, -00038,    
 8671, 424752, 001874,  1.874, X,    -00180, 000012, 008358,    -00036, 000070, -00039,    
 8671, 426651, 001875,  1.875, X,    -00212, -00037, 008388,    -00035, 000071, -00027,    
 8671, 428550, 001876,  1.876, X,    -00194, -00034, 008410,    -00037, 000082, -00037,    
 8671, 430452, 001875,  1.875, X,    -00196, -00016, 008329,    -00027, 000084, -00028,    
 8671, 432352, 001879,  1.879, X,    -00206, 000009, 008358,    -00031, 000075, -00037,    
 8671, 434256, 001876,  1.876, X,    -00244, -00020, 008341,    -00038, 000076, -00038,    
 8671, 436157, 001875,  1.875, X,    -00203, -00041, 008253,    -00036, 000083, -00039,    
 8671, 438057, 001876,  1.876, X,    -00214, -00040, 008294,    -00032, 000087, -00039,    
 8671, 439957, 001879,  1.879, X,    -00221, -00035, 008314,    -00030, 000083, -00039,    
 8671, 441862, 001875,  1.875, X,    -00214, -00005, 008385,    -00035, 000077, -00040,    
 8671, 443763, 001874,  1.874, X,    -00206, 000025, 008337,    -00046, 000072, -00032,    
 8671, 445662, 001880,  1.880, X,    -00208, -00022, 008320,    -00041, 000072, -00036,    
 8671, 447566, 001879,  1.879, X,    -00225, 000001, 008353,    -00032, 000076, -00040,    
 8671, 449470, 001876,  1.876, X,    -00215, -00032, 008313,    -00030, 000077, -00034,    
 8671, 451371, 001876,  1.876, X,    -00218, -00037, 008367,    -00030, 000075, -00035,    
 8671, 453272, 001876,  1.876, X,    -00195, -00020, 008448,    -00034, 000078, -00032,    
 8671, 455173, 001875,  1.875, X,    -00175, -00010, 008375,    -00035, 000081, -00043,    
 8671, 457073, 001875,  1.875, X,    -00188, -00014, 008370,    -00041, 000076, -00034,    
 8671, 458973, 001877,  1.877, X,    -00219, -00033, 008350,    -00041, 000072, -00029,    
 8671, 460921, 001884,  1.884, X,    -00218, -00008, 008352,    -00036, 000071, -00028,    
 8671, 462831, 001877,  1.877, X,    -00181, -00028, 008343,    -00041, 000076, -00030,    
 8671, 464733, 001876,  1.876, X,    -00217, -00028, 008350,    -00036, 000080, -00034,    
 8671, 466634, 001879,  1.879, X,    -00235, -00015, 008367,    -00035, 000073, -00026,    
 8671, 468537, 001878,  1.878, X,    -00212, -00026, 008432,    -00028, 000080, -00032,    
 8671, 470440, 001877,  1.877, X,    -00217, -00057, 008371,    -00029, 000084, -00036,    
 8671, 472342, 001880,  1.880, X,    -00200, -00014, 008425,    -00043, 000077, -00029,    
 8671, 474247, 001875,  1.875, X,    -00205, -00013, 008379,    -00040, 000066, -00037,    
 8671, 476147, 001876,  1.876, X,    -00236, -00042, 008332,    -00035, 000076, -00039,    
 8671, 478048, 001874,  1.874, X,    -00213, -00046, 008353,    -00036, 000078, -00038,    
 8671, 479945, 001880,  1.880, X,    -00199, -00035, 008350,    -00037, 000076, -00038,    
 8671, 481850, 001876,  1.876, X,    -00204, -00030, 008344,    -00040, 000071, -00039,    
 8671, 483750, 001876,  1.876, X,    -00200, 000003, 008304,    -00027, 000072, -00031,    
 8671, 485651, 001875,  1.875, X,    -00241, -00003, 008384,    -00031, 000075, -00036,    
 8671, 487550, 001874,  1.874, X,    -00208, -00015, 008411,    -00043, 000080, -00036,    
 8671, 489449, 001876,  1.876, X,    -00221, -00028, 008412,    -00040, 000080, -00028,    
 8671, 491350, 001881,  1.881, X,    -00217, -00023, 008361,    -00031, 000079, -00027,    
 8671, 493256, 001876,  1.876, X,    -00189, -00033, 008342,    -00037, 000077, -00035,    
 8671, 495157, 001874,  1.874, X,    -00224, -00012, 008351,    -00027, 000079, -00032,    
 8671, 497056, 001874,  1.874, X,    -00200, -00020, 008378,    -00035, 000080, -00029,    
 8671, 498955, 001878,  1.878, X,    -00202, -00022, 008387,    -00045, 000085, -00038,    
 8671, 500858, 001877,  1.877, X,    -00214, 000008, 008326,    -00043, 000078, -00041,    
 8671, 502760, 001876,  1.876, X,    -00214, 000017, 008299,    -00033, 000066, -00040,    
 8671, 504660, 001874,  1.874, X,    -00199, -00010, 008396,    -00038, 000076, -00034,    
 8671, 506558, 001876,  1.876, X,    -00229, -00018, 008412,    -00035, 000066, -00038,    
 8671, 508459, 001880,  1.880, X,    -00224, -00016, 008354,    -00025, 000072, -00032,    
 8671, 510365, 001878,  1.878, X,    -00170, -00014, 008398,    -00034, 000076, -00028,    
 8671, 512268, 001874,  1.874, X,    -00231, -00012, 008320,    -00042, 000081, -00032,    
 8671, 514166, 001875,  1.875, X,    -00205, -00046, 008365,    -00044, 000082, -00030,    
 8671, 516066, 001875,  1.875, X,    -00211, -00051, 008412,    -00038, 000077, -00033,    
 8671, 517965, 001876,  1.876, X,    -00225, -00067, 008437,    -00033, 000077, -00034,    
 8671, 519864, 001880,  1.880, X,    -00212, -00018, 008436,    -00036, 000076, -00036,    
 8671, 521769, 001877,  1.877, X,    -00191, -00001, 008400,    -00034, 000076, -00034,    
 8671, 523670, 001881,  1.881, X,    -00259, 000003, 008326,    -00037, 000078, -00033,    
 8671, 525574, 001882,  1.882, X,    -00219, -00018, 008388,    -00038, 000073, -00029,    
 8671, 527481, 001875,  1.875, X,    -00211, -00033, 008400,    -00031, 000067, -00031,    
 8671, 529381, 001877,  1.877, X,    -00239, -00033, 008450,    -00027, 000071, -00028,    
 8671, 531283, 001875,  1.875, X,    -00209, -00005, 008388,    -00036, 000072, -00037,    
 8671, 533183, 001878,  1.878, X,    -00196, 000022, 008353,    -00038, 000075, -00034,    
 8671, 535085, 001875,  1.875, X,    -00207, -00027, 008396,    -00035, 000073, -00028,    
 8671, 536985, 001875,  1.875, X,    -00211, -00045, 008347,    -00029, 000077, -00032,    
 8671, 538884, 001878,  1.878, X,    -00218, -00034, 008356,    -00032, 000076, -00032,    
 8671, 540787, 001874,  1.874, X,    -00201, -00021, 008304,    -00031, 000073, -00030,    
 8671, 542686, 001874,  1.874, X,    -00219, -00043, 008403,    -00028, 000076, -00033,    
 8671, 544584, 001880,  1.880, X,    -00201, -00040, 008369,    -00035, 000077, -00036,    
 8671, 546543, 001889,  1.889, X,    -00187, -00048, 008360,    -00042, 000071, -00030,    
 8671, 548458, 001879,  1.879, X,    -00211, -00037, 008388,    -00034, 000072, -00034,    
 8671, 550363, 001876,  1.876, X,    -00206, -00001, 008385,    -00034, 000074, -00034,    
 8671, 552264, 001876,  1.876, X,    -00219, 000009, 008382,    -00037, 000074, -00031,    
 8671, 554166, 001875,  1.875, X,    -00188, -00026, 008368,    -00032, 000078, -00036,    
 8671, 556066, 001875,  1.875, X,    -00220, -00008, 008359,    -00031, 000074, -00034,    
 8671, 557966, 001874,  1.874, X,    -00213, 000001, 008379,    -00033, 000074, -00033,    
 8671, 559863, 001877,  1.877, X,    -00196, -00009, 008343,    -00029, 000076, -00030,    
 8671, 561765, 001878,  1.878, X,    -00226, 000011, 008363,    -00031, 000074, -00030,    
 8671, 563667, 001880,  1.880, X,    -00230, 000012, 008384,    -00040, 000075, -00030,    
 8671, 565571, 001881,  1.881, X,    -00207, -00025, 008405,    -00040, 000075, -00035,    
 8671, 567477, 001874,  1.874, X,    -00186, -00055, 008326,    -00040, 000078, -00035,    
 8671, 569375, 001878,  1.878, X,    -00152, -00002, 008356,    -00039, 000075, -00034,    
 8671, 571279, 001874,  1.874, X,    -00204, -00016, 008370,    -00040, 000083, -00034,    
 8671, 573178, 001875,  1.875, X,    -00204, -00028, 008402,    -00031, 000081, -00033,    
 8671, 575078, 001875,  1.875, X,    -00199, -00017, 008431,    -00031, 000081, -00026,    
 8671, 576978, 001876,  1.876, X,    -00190, 000030, 008391,    -00030, 000077, -00033,    
 8671, 578878, 001879,  1.879, X,    -00184, -00026, 008336,    -00032, 000073, -00034,    
 8671, 580783, 001875,  1.875, X,    -00183, -00030, 008381,    -00032, 000074, -00034,    
 8671, 582683, 001875,  1.875, X,    -00184, 000039, 008407,    -00035, 000075, -00034,    
 8671, 584582, 001881,  1.881, X,    -00197, -00008, 008351,    -00034, 000077, -00036,    
 8671, 586488, 001874,  1.874, X,    -00218, -00010, 008435,    -00033, 000080, -00030,    
 8671, 588387, 001874,  1.874, X,    -00233, -00019, 008368,    -00029, 000071, -00022,    
 8671, 590287, 001874,  1.874, X,    -00222, 000028, 008350,    -00035, 000072, -00032,    
 8671, 592186, 001874,  1.874, X,    -00217, 000026, 008442,    -00034, 000085, -00037,    
 8671, 594085, 001874,  1.874, X,    -00192, 000027, 008349,    -00025, 000076, -00036,    
 8671, 595984, 001874,  1.874, X,    -00183, -00008, 008364,    -00033, 000082, -00037,    
 8671, 597883, 001875,  1.875, X,    -00211, 000001, 008332,    -00040, 000082, -00032,    
 8671, 599781, 001877,  1.877, X,    -00205, 000002, 008352,    -00041, 000074, -00034,    
 8671, 601684, 001874,  1.874, X,    -00220, -00004, 008465,    -00036, 000073, -00036,    
 8671, 603583, 001880,  1.880, X,    -00211, -00005, 008442,    -00033, 000072, -00034,    
 8671, 605488, 001874,  1.874, X,    -00206, 000004, 008372,    -00030, 000078, -00032,    
 8671, 607387, 001874,  1.874, X,    -00174, -00013, 008347,    -00027, 000078, -00037,    
 8671, 609286, 001876,  1.876, X,    -00222, -00046, 008353,    -00035, 000079, -00033,    
 8671, 611188, 001876,  1.876, X,    -00233, -00008, 008348,    -00040, 000075, -00035,    
 8671, 613090, 001877,  1.877, X,    -00230, -00012, 008412,    -00047, 000079, -00032,    
 8671, 614992, 001873,  1.873, X,    -00174, -00041, 008420,    -00047, 000080, -00033,    
 8671, 616891, 001873,  1.873, X,    -00219, -00024, 008424,    -00035, 000076, -00033,    
 8671, 618790, 001876,  1.876, X,    -00206, -00019, 008388,    -00034, 000073, -00024,    
 8671, 620691, 001876,  1.876, X,    -00208, -00014, 008387,    -00036, 000075, -00027,    
 8671, 622592, 001880,  1.880, X,    -00223, 000003, 008371,    -00036, 000075, -00033,    
 8671, 624498, 001874,  1.874, X,    -00216, -00012, 008341,    -00037, 000085, -00040,    
 8671, 626398, 001875,  1.875, X,    -00222, -00030, 008316,    -00029, 000080, -00030,    
 8671, 628299, 001876,  1.876, X,    -00225, -00001, 008374,    -00029, 000071, -00027,    
 8671, 630245, 001884,  1.884, X,    -00223, -00019, 008397,    -00032, 000080, -00035,    
 8671, 632156, 001878,  1.878, X,    -00209, -00013, 008398,    -00035, 000080, -00034,    
 8671, 634059, 001877,  1.877, X,    -00186, 000009, 008357,    -00034, 000080, -00030,    
 8671, 635961, 001876,  1.876, X,    -00191, 000015, 008365,    -00038, 000075, -00029,    
 8671, 637862, 001874,  1.874, X,    -00236, -00006, 008331,    -00033, 000077, -00029,    
 8671, 639760, 001888,  1.888, X,    -00241, -00012, 008355,    -00034, 000077, -00036,    
 8671, 641673, 001880,  1.880, X,    -00236, -00036, 008389,    -00033, 000081, -00037,    
 8671, 643578, 001881,  1.881, X,    -00258, -00047, 008417,    -00034, 000078, -00032,    
 8671, 645484, 001874,  1.874, X,    -00178, 000000, 008406,    -00031, 000079, -00030,    
 8671, 647383, 001875,  1.875, X,    -00205, -00013, 008377,    -00032, 000078, -00041,    
 8671, 649283, 001877,  1.877, X,    -00213, 000006, 008328,    -00037, 000079, -00042,    
 8671, 651185, 001876,  1.876, X,    -00224, -00038, 008338,    -00035, 000075, -00033,    
 8671, 653086, 001877,  1.877, X,    -00206, -00028, 008296,    -00037, 000082, -00037,    
 8671, 654988, 001876,  1.876, X,    -00190, -00037, 008334,    -00038, 000079, -00025,    
 8671, 656888, 001875,  1.875, X,    -00226, -00013, 008369,    -00036, 000076, -00031,    
 8671, 658788, 001877,  1.877, X,    -00228, -00061, 008348,    -00034, 000085, -00038,    
 8671, 660689, 001876,  1.876, X,    -00249, -00052, 008399,    -00033, 000078, -00037,    
 8671, 662589, 001881,  1.881, X,    -00212, -00023, 008401,    -00035, 000073, -00033,    
 8671, 664495, 001874,  1.874, X,    -00223, -00020, 008352,    -00034, 000071, -00031,    
 8671, 666394, 001873,  1.873, X,    -00171, 000008, 008371,    -00036, 000082, -00025,    
 8671, 668292, 001877,  1.877, X,    -00177, 000012, 008404,    -00041, 000090, -00028,    
 8671, 670194, 001875,  1.875, X,    -00212, -00011, 008403,    -00044, 000078, -00029,    
 8671, 672094, 001874,  1.874, X,    -00175, -00056, 008400,    -00041, 000074, -00035,    
 8671, 673993, 001874,  1.874, X,    -00207, -00009, 008387,    -00037, 000078, -00039,    
 8671, 675892, 001874,  1.874, X,    -00192, -00031, 008350,    -00038, 000073, -00036,    
 8671, 677790, 001875,  1.875, X,    -00181, -00029, 008399,    -00040, 000077, -00036,    
 8671, 679689, 001878,  1.878, X,    -00189, -00014, 008392,    -00025, 000071, -00039,    
 8671, 681592, 001882,  1.882, X,    -00198, -00017, 008381,    -00033, 000076, -00029,    
 8671, 683499, 001875,  1.875, X,    -00207, -00060, 008408,    -00035, 000082, -00024,    
 8671, 685398, 001875,  1.875, X,    -00189, -00043, 008424,    -00040, 000082, -00028,    
 8671, 687298, 001875,  1.875, X,    -00185, -00025, 008373,    -00033, 000078, -00026,    
 8671, 689198, 001877,  1.877, X,    -00178, -00076, 008398,    -00029, 000076, -00030,    
 8671, 691100, 001875,  1.875, X,    -00192, -00074, 008397,    -00030, 000079, -00029,    
 8671, 692999, 001877,  1.877, X,    -00196, -00061, 008405,    -00033, 000077, -00031,    
 8671, 694900, 001876,  1.876, X,    -00223, -00041, 008418,    -00040, 000078, -00029,    
 8671, 696801, 001874,  1.874, X,    -00203, -00056, 008391,    -00038, 000081, -00026,    
 8671, 698700, 001878,  1.878, X,    -00162, -00022, 008333,    -00035, 000079, -00036,    
 8671, 700602, 001881,  1.881, X,    -00185, -00028, 008312,    -00042, 000082, -00035,    
 8671, 702508, 001874,  1.874, X,    -00203, -00041, 008382,    -00034, 000077, -00038,    
 8671, 704407, 001874,  1.874, X,    -00177, -00032, 008399,    -00030, 000071, -00031,    
 8671, 706305, 001875,  1.875, X,    -00203, -00042, 008382,    -00040, 000074, -00034,    
 8671, 708205, 001878,  1.878, X,    -00234, -00045, 008363,    -00036, 000074, -00031,    
 8671, 710107, 001876,  1.876, X,    -00262, -00002, 008365,    -00036, 000078, -00028,    
 8671, 712008, 001875,  1.875, X,    -00240, -00014, 008397,    -00036, 000078, -00034,    
 8671, 713908, 001875,  1.875, X,    -00198, -00035, 008331,    -00032, 000074, -00037,    
 8671, 715852, 001884,  1.884, X,    -00217, -00037, 008416,    -00021, 000082, -00030,    
 8671, 717763, 001877,  1.877, X,    -00169, -00056, 008377,    -00031, 000077, -00033,    
 8671, 719665, 001885,  1.885, X,    -00215, -00017, 008446,    -00041, 000080, -00031,    
 8671, 721575, 001882,  1.882, X,    -00236, -00050, 008432,    -00032, 000073, -00032,    
 8671, 723482, 001876,  1.876, X,    -00220, -00031, 008355,    -00034, 000077, -00033,    
 8671, 725384, 001875,  1.875, X,    -00200, 000014, 008367,    -00034, 000075, -00032,    
 8671, 727284, 001875,  1.875, X,    -00211, -00031, 008356,    -00037, 000069, -00043,    
 8671, 729184, 001878,  1.878, X,    -00177, 000017, 008395,    -00040, 000073, -00032,    
 8671, 731087, 001878,  1.878, X,    -00210, -00033, 008430,    -00036, 000075, -00031,    
 8671, 732991, 001873,  1.873, X,    -00209, 000001, 008411,    -00029, 000071, -00027,    
 8671, 734890, 001874,  1.874, X,    -00210, 000015, 008391,    -00037, 000077, -00034,    
 8671, 736789, 001874,  1.874, X,    -00210, 000017, 008399,    -00031, 000070, -00027,    
 8671, 738688, 001877,  1.877, X,    -00195, 000007, 008373,    -00026, 000070, -00030,    
 8671, 740590, 001881,  1.881, X,    -00222, -00041, 008349,    -00037, 000082, -00035,    
 8671, 742496, 001876,  1.876, X,    -00194, -00038, 008336,    -00038, 000084, -00027,    
 8671, 744397, 001875,  1.875, X,    -00179, -00016, 008365,    -00041, 000080, -00026,    
 8671, 746297, 001875,  1.875, X,    -00202, -00007, 008359,    -00037, 000071, -00037,    
 8671, 748197, 001877,  1.877, X,    -00199, -00026, 008346,    -00033, 000067, -00040,    
 8671, 750100, 001874,  1.874, X,    -00216, -00067, 008399,    -00044, 000069, -00035,    
 8671, 751999, 001874,  1.874, X,    -00226, -00009, 008379,    -00033, 000072, -00028,    
 8671, 753898, 001876,  1.876, X,    -00227, -00027, 008397,    -00033, 000074, -00026,    
 8671, 755799, 001874,  1.874, X,    -00221, -00037, 008414,    -00042, 000075, -00029,    
 8671, 757698, 001876,  1.876, X,    -00224, -00039, 008386,    -00038, 000078, -00029,    
 8671, 759599, 001885,  1.885, X,    -00198, -00042, 008356,    -00033, 000076, -00034,    
 8671, 761509, 001875,  1.875, X,    -00230, -00029, 008407,    -00034, 000070, -00029,    
 8671, 763408, 001874,  1.874, X,    -00218, -00033, 008399,    -00037, 000079, -00026,    
 8671, 765307, 001874,  1.874, X,    -00227, 000015, 008385,    -00040, 000080, -00030,    
 8671, 767206, 001874,  1.874, X,    -00231, -00014, 008395,    -00032, 000086, -00036,    
 8671, 769105, 001877,  1.877, X,    -00221, -00017, 008327,    -00032, 000075, -00040,    
 8671, 771007, 001876,  1.876, X,    -00178, -00019, 008378,    -00036, 000076, -00030,    
 8671, 772908, 001876,  1.876, X,    -00224, -00003, 008400,    -00035, 000082, -00030,    
 8671, 774809, 001874,  1.874, X,    -00244, -00021, 008373,    -00037, 000083, -00028,    
 8671, 776707, 001875,  1.875, X,    -00253, -00031, 008303,    -00040, 000077, -00032,    
 8671, 778607, 001877,  1.877, X,    -00235, -00023, 008331,    -00045, 000079, -00032,    
 8671, 780509, 001875,  1.875, X,    -00196, -00009, 008365,    -00034, 000076, -00028,    
 8671, 782409, 001873,  1.873, X,    -00207, -00025, 008410,    -00042, 000076, -00030,    
 8671, 784307, 001875,  1.875, X,    -00183, -00014, 008394,    -00041, 000075, -00032,    
 8671, 786207, 001875,  1.875, X,    -00205, -00007, 008365,    -00031, 000080, -00033,    
 8671, 788107, 001875,  1.875, X,    -00198, -00007, 008384,    -00036, 000080, -00039,    
 8671, 790022, 001876,  1.876, X,    -00211, -00014, 008381,    -00035, 000071, -00038,    
 8671, 791924, 001874,  1.874, X,    -00227, -00029, 008368,    -00032, 000073, -00032,    
 8671, 793823, 001875,  1.875, X,    -00194, -00022, 008419,    -00030, 000078, -00029,    
 8671, 795724, 001874,  1.874, X,    -00173, -00039, 008362,    -00037, 000077, -00034,    
 8671, 797624, 001874,  1.874, X,    -00213, -00018, 008404,    -00038, 000077, -00035,    
 8671, 799567, 001895,  1.895, X,    -00218, -00054, 008429,    -00039, 000078, -00026,    
 8671, 801488, 001877,  1.877, X,    -00247, -00016, 008399,    -00038, 000070, -00030,    
 8671, 803390, 001877,  1.877, X,    -00225, -00026, 008419,    -00032, 000076, -00025,    
 8671, 805293, 001876,  1.876, X,    -00213, -00042, 008437,    -00040, 000077, -00028,    
 8671, 807194, 001876,  1.876, X,    -00213, -00041, 008449,    -00043, 000080, -00033,    
 8671, 809095, 001878,  1.878, X,    -00202, -00048, 008362,    -00046, 000085, -00033,    
 8671, 810998, 001878,  1.878, X,    -00189, -00040, 008309,    -00033, 000076, -00035,    
 8671, 812901, 001876,  1.876, X,    -00203, -00019, 008411,    -00037, 000083, -00035,    
 8671, 814801, 001875,  1.875, X,    -00200, -00024, 008379,    -00041, 000077, -00036,    
 8671, 816700, 001876,  1.876, X,    -00192, -00014, 008271,    -00034, 000077, -00031,    
 8671, 818599, 001884,  1.884, X,    -00186, -00038, 008326,    -00034, 000076, -00035,    
 8671, 820508, 001877,  1.877, X,    -00172, -00055, 008363,    -00035, 000080, -00033,    
 8671, 822410, 001874,  1.874, X,    -00196, -00064, 008352,    -00037, 000064, -00036,    
 8671, 824308, 001877,  1.877, X,    -00209, -00043, 008355,    -00032, 000069, -00043,    
 8671, 826210, 001874,  1.874, X,    -00242, 000010, 008400,    -00036, 000071, -00037,    
 8671, 828109, 001875,  1.875, X,    -00153, -00006, 008447,    -00041, 000084, -00034,    
 8671, 830026, 001877,  1.877, X,    -00234, -00072, 008396,    -00032, 000079, -00032,    
 8671, 831928, 001876,  1.876, X,    -00235, -00011, 008311,    -00029, 000083, -00034,    
 8671, 833828, 001875,  1.875, X,    -00239, -00033, 008353,    -00033, 000084, -00028,    
 8671, 835728, 001874,  1.874, X,    -00192, -00050, 008333,    -00035, 000069, -00033,    
 8671, 837627, 001876,  1.876, X,    -00226, -00012, 008417,    -00037, 000074, -00035,    
 8671, 839528, 001877,  1.877, X,    -00210, -00007, 008380,    -00036, 000076, -00036,    
 8671, 841430, 001875,  1.875, X,    -00223, -00019, 008425,    -00030, 000075, -00022,    
 8671, 843330, 001875,  1.875, X,    -00211, -00027, 008398,    -00044, 000084, -00022,    
 8671, 845230, 001875,  1.875, X,    -00231, 000001, 008295,    -00047, 000077, -00025,    
 8671, 847130, 001875,  1.875, X,    -00221, 000024, 008292,    -00045, 000074, -00027,    
 8671, 849030, 001879,  1.879, X,    -00206, 000022, 008265,    -00038, 000074, -00036,    
 8671, 850934, 001876,  1.876, X,    -00233, -00004, 008379,    -00033, 000073, -00034,    
 8671, 852835, 001875,  1.875, X,    -00220, -00002, 008319,    -00027, 000074, -00034,    
 8671, 854735, 001876,  1.876, X,    -00191, -00047, 008358,    -00028, 000073, -00039,    
 8671, 856635, 001875,  1.875, X,    -00182, 000003, 008422,    -00035, 000072, -00039,    
 8671, 858534, 001876,  1.876, X,    -00210, -00019, 008421,    -00036, 000077, -00037,    
 8671, 860434, 001875,  1.875, X,    -00234, 000000, 008358,    -00038, 000084, -00027,    
 8671, 862334, 001874,  1.874, X,    -00226, 000046, 008393,    -00033, 000074, -00030,    
 8671, 864233, 001876,  1.876, X,    -00204, -00001, 008404,    -00035, 000075, -00033,    
 8671, 866134, 001875,  1.875, X,    -00229, -00006, 008379,    -00039, 000076, -00035,    
 8671, 868033, 001875,  1.875, X,    -00211, -00042, 008367,    -00036, 000073, -00032,    
 8671, 869931, 001878,  1.878, X,    -00210, -00046, 008380,    -00038, 000070, -00035,    
 8671, 871834, 001875,  1.875, X,    -00184, -00051, 008305,    -00038, 000074, -00034,    
 8671, 873733, 001874,  1.874, X,    -00229, -00023, 008331,    -00033, 000075, -00035,    
 8671, 875632, 001875,  1.875, X,    -00190, -00019, 008395,    -00039, 000083, -00034,    
 8671, 877531, 001874,  1.874, X,    -00244, -00038, 008385,    -00035, 000073, -00033,    
 8671, 879430, 001876,  1.876, X,    -00221, -00002, 008366,    -00036, 000068, -00031,    
 8671, 881331, 001875,  1.875, X,    -00202, -00032, 008415,    -00030, 000075, -00028,    
 8671, 883231, 001875,  1.875, X,    -00198, -00059, 008438,    -00029, 000079, -00024,    
 8671, 885173, 001883,  1.883, X,    -00207, -00012, 008438,    -00037, 000082, -00028,    
 8671, 887081, 001877,  1.877, X,    -00200, -00033, 008445,    -00040, 000080, -00030,    
 8671, 888983, 001879,  1.879, X,    -00174, -00010, 008339,    -00036, 000083, -00034,    
 8671, 890887, 001878,  1.878, X,    -00212, -00009, 008339,    -00036, 000084, -00036,    
 8671, 892791, 001873,  1.873, X,    -00245, -00080, 008363,    -00026, 000074, -00024,    
 8671, 894689, 001875,  1.875, X,    -00220, -00011, 008363,    -00038, 000073, -00030,    
 8671, 896588, 001882,  1.882, X,    -00204, 000020, 008380,    -00033, 000071, -00037,    
