 time,    start,     dur,        perc,  X,    R1,     R2,     R3,     R4,     R5,     R6,        M1,     M2,     M3,     M4,         rMx1,   rMy1,   rMz1,      rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      rQo1,         rQx1,         rQy1,         rQz1,            nMx1,    nMy1,    nMz1,       nAx1,    nAy1,    nAz1,       nGx1,    nGy1,    nGz1,       bx1,       by1,       bz1,          fx1,     fz1,        Qo1,     Qx1,     Qy1,     Qz1,        dQo1,    dQx1,    dQy1,    dQz1,       Ex1,     Ey1,     Ez1,        dEx1,    dEy1,    dEz1,      
 475.480, 028863891, 005577167,  0.558, _,    1496.8, 1816.9, 0984.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000084, 000001,    -00447, 000065, 008212,    -00012, -00032, -00008,    001068165553, 000026109961, 000050278422, -00093456979,     0.2753,  0.1732,  0.9830,     0.0079, -0.0539,  1.0038,     0.0085,  0.0032,  0.0021,    -0.004179, -0.009916,  0.008057,     0.3479,  0.9375,     0.8949, -0.0496,  0.0063, -0.4435,    -0.0182,  0.0617,  0.0182,  0.0455,    -0.0273, -0.0161, -0.9192,     0.0127,  0.0131, -0.0059,    
 475.490, 038863891, 005547833,  0.555, _,    1497.0, 1838.7, 0984.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000088, -00006,    -00611, 000232, 008113,    000018, 000014, 000014,    001068169729, 000026081880, 000050314337, -00093397743,     0.2753,  0.1508,  0.9432,     0.0283, -0.0739,  0.9919,    -0.0037, -0.0048, -0.0037,    -0.004158, -0.009868,  0.008033,     0.3444,  0.9388,     0.8950, -0.0500,  0.0059, -0.4432,    -0.0126, -0.0472, -0.0382,  0.0352,    -0.0264, -0.0152, -0.9186,     0.0004,  0.0051, -0.0118,    
 475.500, 048868224, 005586375,  0.559, _,    1496.8, 1860.9, 0984.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000080, -00003,    -00638, 000340, 008120,    -00012, -00017, -00002,    001068169265, 000026066839, 000050325563, -00093401201,     0.2640,  0.1955,  0.9602,     0.0414, -0.0772,  0.9928,     0.0045,  0.0032,  0.0005,    -0.004200, -0.009825,  0.008033,     0.3628,  0.9319,     0.8950, -0.0498,  0.0052, -0.4432,    -0.0017,  0.0299, -0.0681,  0.0006,    -0.0270, -0.0163, -0.9180,     0.0087,  0.0130, -0.0075,    
 475.510, 058862224, 005674292,  0.567, _,    1496.8, 1860.9, 0984.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000081, -00002,    -00877, 000245, 008283,    000017, 000024, 000002,    001068170581, 000026034086, 000050301207, -00093408400,     0.2753,  0.1899,  0.9659,     0.0298, -0.1063,  1.0124,    -0.0064, -0.0045, -0.0005,    -0.004147, -0.009802,  0.008016,     0.3620,  0.9322,     0.8951, -0.0505,  0.0053, -0.4431,    -0.0052, -0.0708,  0.0064,  0.0217,    -0.0258, -0.0173, -0.9180,    -0.0022,  0.0053, -0.0085,    
 475.520, 068864099, 005631750,  0.563, _,    1497.9, 1881.9, 0984.9, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000080, -00003,    -00729, 000052, 008083,    -00011, -00005, 000007,    001068172053, 000025955491, 000050297726, -00093415315,     0.2640,  0.1955,  0.9602,     0.0063, -0.0883,  0.9883,     0.0013,  0.0029, -0.0019,    -0.004150, -0.009859,  0.008001,     0.3621,  0.9321,     0.8951, -0.0501,  0.0060, -0.4430,    -0.0049,  0.0407,  0.0684,  0.0133,    -0.0272, -0.0178, -0.9176,     0.0055,  0.0128, -0.0099,    
 475.530, 078862724, 005587209,  0.559, _,    1497.9, 1905.8, 0984.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000079, -00009,    -00565, 000248, 008222,    000006, 000002, 000007,    001068173332, 000025917768, 000050287677, -00093416579,     0.2753,  0.2011,  0.9261,     0.0302, -0.0683,  1.0050,    -0.0005, -0.0016, -0.0019,    -0.004198, -0.009824,  0.007996,     0.3831,  0.9237,     0.8951, -0.0497,  0.0054, -0.4430,    -0.0037,  0.0387, -0.0632,  0.0067,    -0.0271, -0.0162, -0.9175,     0.0037,  0.0082, -0.0099,    
 475.540, 088862724, 005563042,  0.556, _,    1498.7, 1905.8, 0984.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000084, -00009,    -00587, 000327, 008090,    -00004, -00009, 000003,    001068174271, 000025888901, 000050280346, -00093417789,     0.2584,  0.1732,  0.9261,     0.0398, -0.0710,  0.9892,     0.0024,  0.0011, -0.0008,    -0.004152, -0.009815,  0.007971,     0.3528,  0.9357,     0.8952, -0.0502,  0.0056, -0.4427,    -0.0224, -0.0496,  0.0199,  0.0404,    -0.0258, -0.0170, -0.9174,     0.0065,  0.0109, -0.0088,    
 475.550, 098863766, 005578000,  0.558, _,    1500.0, 1932.0, 0984.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00018, 000079, -00009,    -00573, 000240, 008342,    000002, -00011, -00007,    001068171801, 000025812076, 000050243788, -00093486933,     0.2360,  0.2011,  0.9261,     0.0292, -0.0693,  1.0195,     0.0029, -0.0005,  0.0019,    -0.004210, -0.009830,  0.007978,     0.3618,  0.9323,     0.8952, -0.0494,  0.0054, -0.4428,    -0.0006,  0.0783, -0.0141, -0.0127,    -0.0269, -0.0171, -0.9169,     0.0071,  0.0093, -0.0061,    
 475.560, 108861891, 005571250,  0.557, _,    1500.0, 1932.0, 0984.9, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000086, -00014,    -00519, 000276, 008000,    -00003, -00009, 000006,    001068175423, 000025722559, 000050185625, -00093501471,     0.2584,  0.1620,  0.8977,     0.0336, -0.0627,  0.9784,     0.0024,  0.0008, -0.0016,    -0.004215, -0.009781,  0.007953,     0.3533,  0.9355,     0.8954, -0.0496,  0.0049, -0.4426,    -0.0166, -0.0138, -0.0523,  0.0409,    -0.0254, -0.0166, -0.9171,     0.0066,  0.0106, -0.0096,    
 475.570, 118863516, 005671125,  0.567, _,    1500.9, 1960.1, 0984.9, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000085, -00003,    -01003, 000382, 008400,    000020, 000008, -00007,    001068166852, 000025755883, 000050241369, -00093560254,     0.2640,  0.1676,  0.9602,     0.0465, -0.1217,  1.0264,    -0.0021, -0.0053,  0.0019,    -0.004161, -0.009757,  0.007943,     0.3416,  0.9399,     0.8954, -0.0503,  0.0049, -0.4425,    -0.0038, -0.0720,  0.0047,  0.0125,    -0.0252, -0.0177, -0.9165,     0.0020,  0.0044, -0.0061,    
 475.580, 128864224, 005635875,  0.564, _,    1500.9, 1988.8, 0984.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000082, -00008,    -00472, 000424, 008180,    -00004, -00010, 000013,    001068172517, 000025601601, 000050129115, -00093598130,     0.2416,  0.1844,  0.9318,     0.0516, -0.0570,  1.0000,     0.0027,  0.0011, -0.0035,    -0.004216, -0.009731,  0.007947,     0.3496,  0.9369,     0.8953, -0.0498,  0.0044, -0.4426,    -0.0044,  0.0520, -0.0565, -0.0072,    -0.0266, -0.0182, -0.9163,     0.0069,  0.0108, -0.0114,    
 475.590, 138862683, 005630916,  0.563, _,    1501.8, 1988.8, 0984.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000085, -00005,    -00651, 000182, 007949,    -00001, -00013, 000018,    001068179923, 000025604474, 000050149435, -00093501884,     0.2416,  0.1676,  0.9489,     0.0222, -0.0788,  0.9722,     0.0035,  0.0003, -0.0048,    -0.004191, -0.009782,  0.007932,     0.3312,  0.9435,     0.8954, -0.0497,  0.0051, -0.4425,    -0.0126,  0.0074,  0.0740,  0.0163,    -0.0251, -0.0188, -0.9164,     0.0077,  0.0100, -0.0127,    
 475.600, 148862891, 005651042,  0.565, _,    1506.8, 2016.9, 0984.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00018, 000084, -00011,    -00411, 000152, 008402,    000005, -00006, -00005,    001068178143, 000025574893, 000050089541, -00093562407,     0.2360,  0.1732,  0.9148,     0.0185, -0.0495,  1.0267,     0.0016, -0.0013,  0.0013,    -0.004251, -0.009788,  0.007932,     0.3429,  0.9394,     0.8954, -0.0490,  0.0049, -0.4425,    -0.0036,  0.0751, -0.0242, -0.0002,    -0.0257, -0.0174, -0.9163,     0.0058,  0.0085, -0.0066,    
 475.610, 158862391, 010334208,  1.033, X,    1506.8, 2018.8, 0984.9, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00026, 000082, -00008,    -00579, -00056, 007977,    -00026, -00014, 000019,    001068184766, 000025537672, 000050085733, -00093498977,     0.2809,  0.1844,  0.9318,    -0.0068, -0.0700,  0.9756,     0.0037,  0.0069, -0.0051,    -0.004304, -0.009784,  0.007908,     0.3705,  0.9289,     0.8956, -0.0483,  0.0046, -0.4423,    -0.0052,  0.0651, -0.0271,  0.0299,    -0.0241, -0.0172, -0.9164,     0.0080,  0.0167, -0.0130,    
 475.620, 169391474, 005613292,  0.561, _,    1520.1, 2018.8, 0984.9, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000080, -00003,    -00694, 000018, 008084,    -00007, 000013, -00003,    001068190170, 000025454204, 000050053809, -00093477083,     0.2528,  0.1955,  0.9602,     0.0022, -0.0840,  0.9885,    -0.0035,  0.0019,  0.0008,    -0.004289, -0.009842,  0.007900,     0.3534,  0.9355,     0.8956, -0.0481,  0.0054, -0.4423,    -0.0051,  0.0192,  0.0782,  0.0046,    -0.0227, -0.0171, -0.9159,     0.0008,  0.0117, -0.0071,    
 475.630, 178862891, 005885917,  0.589, _,    1542.8, 2018.7, 0984.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000076, -00008,    -00780, 000106, 008366,    -00017, -00002, 000000,    001068187907, 000025444226, 000050034036, -00093516241,     0.2416,  0.2179,  0.9318,     0.0129, -0.0945,  1.0224,     0.0005,  0.0045,  0.0000,    -0.004335, -0.009879,  0.007909,     0.3734,  0.9277,     0.8955, -0.0474,  0.0056, -0.4424,     0.0054,  0.0769,  0.0210, -0.0210,    -0.0231, -0.0155, -0.9159,     0.0049,  0.0144, -0.0079,    
 475.640, 188864391, 005668708,  0.567, _,    1542.8, 2018.7, 0984.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000086, -00009,    -00970, 000000, 008112,    000006, 000033, 000011,    001068192324, 000025431736, 000050046182, -00093462672,     0.2753,  0.1620,  0.9261,     0.0000, -0.1177,  0.9918,    -0.0088, -0.0016, -0.0029,    -0.004278, -0.009886,  0.007893,     0.3542,  0.9352,     0.8956, -0.0480,  0.0060, -0.4423,    -0.0067, -0.0594,  0.0452,  0.0181,    -0.0219, -0.0144, -0.9163,    -0.0045,  0.0083, -0.0108,    
 475.650, 198865933, 005643791,  0.564, _,    1566.6, 2018.7, 0984.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00018, 000084, -00004,    -00743, 000044, 008172,    -00030, -00018, -00015,    001068192356, 000025310076, 000050020355, -00093509140,     0.2360,  0.1732,  0.9545,     0.0054, -0.0900,  0.9990,     0.0048,  0.0080,  0.0040,    -0.004249, -0.009938,  0.007884,     0.3321,  0.9432,     0.8956, -0.0479,  0.0069, -0.4423,    -0.0048,  0.0045,  0.0807,  0.0078,    -0.0233, -0.0141, -0.9161,     0.0090,  0.0179, -0.0039,    
 475.660, 208863474, 005547334,  0.555, _,    1566.6, 2018.7, 0985.0, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000082, -00005,    -00842, 000084, 008340,    000011, 000022, -00002,    001068190149, 000025302476, 000050011768, -00093540997,     0.2528,  0.1844,  0.9489,     0.0102, -0.1021,  1.0192,    -0.0059, -0.0029,  0.0005,    -0.004265, -0.009903,  0.007838,     0.3522,  0.9359,     0.8958, -0.0479,  0.0064, -0.4418,     0.0148,  0.0005, -0.0423,  0.0545,    -0.0240, -0.0127, -0.9160,    -0.0016,  0.0070, -0.0073,    
 475.670, 218862308, 005576916,  0.558, _,    1593.9, 2018.7, 0985.0, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00027, 000081, -00006,    -00580, 000048, 007996,    -00020, -00010, -00001,    001068194877, 000025230889, 000049961530, -00093533191,     0.2865,  0.1899,  0.9432,     0.0058, -0.0701,  0.9779,     0.0027,  0.0053,  0.0003,    -0.004304, -0.009866,  0.007816,     0.3760,  0.9266,     0.8960, -0.0476,  0.0059, -0.4415,    -0.0054,  0.0310, -0.0566,  0.0322,    -0.0236, -0.0134, -0.9149,     0.0070,  0.0152, -0.0075,    
 475.680, 228862141, 005641875,  0.564, _,    1616.1, 2020.1, 0984.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00020, 000086, -00002,    -01041, 000069, 008249,    000004, 000011, 000002,    001068190786, 000025257958, 000049975314, -00093565235,     0.2472,  0.1620,  0.9659,     0.0084, -0.1263,  1.0083,    -0.0029, -0.0011, -0.0005,    -0.004250, -0.009891,  0.007808,     0.3270,  0.9450,     0.8960, -0.0481,  0.0065, -0.4415,    -0.0054, -0.0442,  0.0617,  0.0072,    -0.0226, -0.0141, -0.9143,     0.0013,  0.0088, -0.0083,    
 475.690, 238864141, 005618458,  0.562, _,    1616.1, 2020.1, 0984.9, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000087, -00008,    -00272, 000205, 008019,    -00005, -00013, 000008,    001068203739, 000025125238, 000049898174, -00093494233,     0.2640,  0.1564,  0.9318,     0.0250, -0.0326,  0.9806,     0.0035,  0.0013, -0.0021,    -0.004297, -0.009856,  0.007799,     0.3439,  0.9390,     0.8960, -0.0477,  0.0059, -0.4414,    -0.0073,  0.0408, -0.0615,  0.0126,    -0.0239, -0.0134, -0.9143,     0.0078,  0.0112, -0.0099,    
 475.700, 248862349, 005573750,  0.557, _,    1633.8, 2020.9, 0984.9, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00020, 000084, -00004,    -00618, 000263, 008363,    000001, -00007, -00015,    001068198108, 000025138642, 000049907716, -00093549862,     0.2472,  0.1732,  0.9545,     0.0320, -0.0748,  1.0220,     0.0019, -0.0003,  0.0040,    -0.004324, -0.009818,  0.007775,     0.3379,  0.9412,     0.8962, -0.0475,  0.0053, -0.4412,    -0.0182,  0.0146, -0.0537,  0.0441,    -0.0227, -0.0141, -0.9141,     0.0062,  0.0096, -0.0038,    
 475.710, 258863266, 005594958,  0.559, _,    1648.9, 2020.9, 0984.9, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00020, 000079, -00004,    -00435, 000273, 008091,    000005, -00011, 000016,    001068205079, 000025063269, 000049865976, -00093512734,     0.2472,  0.2011,  0.9545,     0.0333, -0.0524,  0.9893,     0.0029, -0.0013, -0.0043,    -0.004383, -0.009806,  0.007779,     0.3568,  0.9342,     0.8961, -0.0469,  0.0049, -0.4413,    -0.0025,  0.0649, -0.0441, -0.0093,    -0.0220, -0.0149, -0.9134,     0.0073,  0.0085, -0.0120,    
 475.720, 268871308, 005689375,  0.569, _,    1648.9, 2020.9, 0984.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00027, 000084, -00011,    -00745, 000200, 008218,    -00008, -00009, -00008,    001068203957, 000025030240, 000049905588, -00093513268,     0.2865,  0.1732,  0.9148,     0.0244, -0.0902,  1.0046,     0.0024,  0.0021,  0.0021,    -0.004356, -0.009757,  0.007759,     0.3706,  0.9288,     0.8962, -0.0474,  0.0045, -0.4410,    -0.0054, -0.0499, -0.0357,  0.0298,    -0.0204, -0.0152, -0.9136,     0.0068,  0.0119, -0.0056,    
 475.730, 278863516, 005603333,  0.560, _,    1662.8, 2020.9, 0984.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00015, 000091, -00011,    -00651, 000442, 008270,    000025, 000018, -00002,    001068207209, 000024977918, 000049820844, -00093535294,     0.2191,  0.1341,  0.9148,     0.0538, -0.0788,  1.0108,    -0.0048, -0.0067,  0.0005,    -0.004299, -0.009768,  0.007749,     0.3010,  0.9536,     0.8962, -0.0480,  0.0050, -0.4410,    -0.0124, -0.0570,  0.0461,  0.0138,    -0.0210, -0.0162, -0.9131,    -0.0005,  0.0031, -0.0072,    
 475.740, 288863641, 005561000,  0.556, _,    1662.8, 2020.9, 0984.9, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00026, 000076, -00008,    -00856, 000099, 008024,    -00014, -00014, 000000,    001068208200, 000024966517, 000049838022, -00093517871,     0.2809,  0.2179,  0.9318,     0.0121, -0.1038,  0.9812,     0.0037,  0.0037,  0.0000,    -0.004344, -0.009728,  0.007750,     0.3928,  0.9196,     0.8962, -0.0476,  0.0043, -0.4410,     0.0049,  0.0341, -0.0660, -0.0057,    -0.0225, -0.0159, -0.9130,     0.0081,  0.0135, -0.0078,    
 475.750, 298867891, 005560875,  0.556, _,    1680.9, 2020.9, 0984.9, 0978.6, 1261.1, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00018, 000081, -00009,    -00512, 000269, 008385,    000009, -00004, -00012,    001068206188, 000024899748, 000049721724, -00093620498,     0.2360,  0.1899,  0.9261,     0.0328, -0.0618,  1.0246,     0.0011, -0.0024,  0.0032,    -0.004334, -0.009786,  0.007748,     0.3493,  0.9370,     0.8962, -0.0474,  0.0051, -0.4410,    -0.0128,  0.0260,  0.0731,  0.0036,    -0.0213, -0.0168, -0.9130,     0.0054,  0.0074, -0.0046,    
 475.760, 308862474, 005673709,  0.567, _,    1701.8, 2020.9, 0984.9, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00028, 000080, -00008,    -00686, 000141, 007973,    -00009, -00017, -00003,    001068206457, 000024885667, 000049726587, -00093618588,     0.2921,  0.1955,  0.9318,     0.0172, -0.0830,  0.9751,     0.0045,  0.0024,  0.0008,    -0.004352, -0.009731,  0.007733,     0.3838,  0.9234,     0.8963, -0.0474,  0.0044, -0.4408,    -0.0012, -0.0033, -0.0674,  0.0214,    -0.0215, -0.0152, -0.9131,     0.0089,  0.0121, -0.0069,    
 475.770, 318862266, 005619125,  0.562, _,    1701.8, 2020.9, 0984.9, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000084, 000001,    -00824, 000311, 008296,    000019, 000016, -00008,    001068205207, 000024879834, 000049677608, -00093660396,     0.2753,  0.1732,  0.9830,     0.0379, -0.0999,  1.0139,    -0.0043, -0.0051,  0.0021,    -0.004294, -0.009731,  0.007719,     0.3433,  0.9392,     0.8963, -0.0480,  0.0047, -0.4407,    -0.0086, -0.0635,  0.0344,  0.0183,    -0.0210, -0.0165, -0.9127,     0.0000,  0.0047, -0.0056,    
 475.780, 328861600, 005566625,  0.557, _,    1725.0, 2020.9, 0984.9, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00027, 000084, -00002,    -00569, 000134, 008129,    -00009, -00024, 000002,    001068206817, 000024852773, 000049642128, -00093668029,     0.2865,  0.1732,  0.9659,     0.0163, -0.0688,  0.9939,     0.0064,  0.0024, -0.0005,    -0.004309, -0.009684,  0.007692,     0.3556,  0.9346,     0.8965, -0.0481,  0.0042, -0.4404,    -0.0097, -0.0002, -0.0568,  0.0410,    -0.0224, -0.0164, -0.9124,     0.0107,  0.0121, -0.0082,    
 475.790, 338864516, 005609375,  0.561, _,    1749.0, 2020.9, 0993.0, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00025, 000079, -00006,    -00829, 000165, 008258,    000000, 000006, -00001,    001068210107, 000024809556, 000049582310, -00093673653,     0.2753,  0.2011,  0.9432,     0.0201, -0.1005,  1.0094,    -0.0016,  0.0000,  0.0003,    -0.004288, -0.009634,  0.007665,     0.3735,  0.9276,     0.8966, -0.0485,  0.0038, -0.4401,     0.0035, -0.0459, -0.0391,  0.0344,    -0.0220, -0.0174, -0.9117,     0.0027,  0.0096, -0.0074,    
 475.800, 348862641, 005552000,  0.555, _,    1749.0, 2020.9, 0993.0, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000080, -00008,    -00664, 000396, 008053,    000001, -00002, 000010,    001068216055, 000024733618, 000049556776, -00093639411,     0.2416,  0.1955,  0.9318,     0.0482, -0.0804,  0.9847,     0.0005, -0.0003, -0.0027,    -0.004253, -0.009678,  0.007683,     0.3547,  0.9350,     0.8965, -0.0486,  0.0045, -0.4404,    -0.0256, -0.0112,  0.0708, -0.0228,    -0.0225, -0.0185, -0.9110,     0.0048,  0.0094, -0.0103,    
 475.810, 358863683, 005598417,  0.560, _,    1780.1, 2020.9, 1005.8, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00017, 000082, -00008,    -00755, 000137, 008298,    000009, 000017, 000019,    001068223263, 000024766933, 000049565889, -00093543506,     0.2303,  0.1844,  0.9318,     0.0167, -0.0915,  1.0142,    -0.0045, -0.0024, -0.0051,    -0.004243, -0.009738,  0.007683,     0.3417,  0.9398,     0.8964, -0.0484,  0.0052, -0.4405,    -0.0042,  0.0236,  0.0752, -0.0082,    -0.0233, -0.0173, -0.9117,    -0.0003,  0.0073, -0.0127,    
 475.820, 368862516, 005610250,  0.561, _,    1780.1, 2020.9, 1022.7, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00017, 000089, 000000,    -00584, 000286, 008185,    -00001, -00015, -00004,    001068226337, 000024694830, 000049532186, -00093545316,     0.2303,  0.1453,  0.9773,     0.0348, -0.0706,  1.0006,     0.0040,  0.0003,  0.0011,    -0.004198, -0.009770,  0.007667,     0.3024,  0.9532,     0.8965, -0.0487,  0.0059, -0.4404,    -0.0165, -0.0263,  0.0642,  0.0222,    -0.0235, -0.0158, -0.9119,     0.0082,  0.0100, -0.0066,    
 475.830, 378862391, 005611084,  0.561, _,    1809.9, 2020.9, 1022.7, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00022, 000084, -00004,    -00742, 000058, 008092,    -00002, 000005, 000018,    001068232591, 000024667988, 000049525299, -00093484605,     0.2584,  0.1732,  0.9545,     0.0071, -0.0899,  0.9894,    -0.0013,  0.0005, -0.0048,    -0.004247, -0.009735,  0.007660,     0.3451,  0.9386,     0.8965, -0.0483,  0.0053, -0.4403,     0.0014,  0.0396, -0.0617,  0.0055,    -0.0246, -0.0149, -0.9117,     0.0029,  0.0103, -0.0125,    
 475.840, 388860766, 005391709,  0.539, _,    1834.7, 2020.9, 1041.9, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000076, -00003,    -00517, 000268, 008282,    000003, -00016, 000011,    001068243587, 000024599979, 000049489068, -00093396023,     0.2528,  0.2179,  0.9602,     0.0326, -0.0624,  1.0123,     0.0043, -0.0008, -0.0029,    -0.004306, -0.009728,  0.007667,     0.3706,  0.9288,     0.8965, -0.0476,  0.0049, -0.4405,    -0.0002,  0.0685, -0.0394, -0.0133,    -0.0233, -0.0156, -0.9116,     0.0086,  0.0089, -0.0106,    
 475.850, 398861600, 005162458,  0.516, _,    1834.7, 2020.9, 1062.6, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000082, -00005,    -00763, 000361, 008214,    000009, 000013, 000002,    001068242950, 000024678284, 000049499101, -00093377332,     0.2416,  0.1844,  0.9489,     0.0440, -0.0924,  1.0041,    -0.0035, -0.0024, -0.0005,    -0.004248, -0.009742,  0.007662,     0.3427,  0.9395,     0.8965, -0.0482,  0.0054, -0.4404,    -0.0093, -0.0556,  0.0507,  0.0043,    -0.0217, -0.0157, -0.9119,     0.0008,  0.0073, -0.0082,    
 475.860, 408851600, 005167458,  0.517, _,    1857.8, 2020.9, 1062.6, 0978.6, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00021, 000087, -00005,    -00406, 000148, 008239,    -00012, -00026, -00008,    001068250297, 000024512422, 000049405697, -00093386436,     0.2528,  0.1564,  0.9489,     0.0180, -0.0489,  1.0071,     0.0069,  0.0032,  0.0021,    -0.004293, -0.009748,  0.007636,     0.3306,  0.9438,     0.8966, -0.0475,  0.0053, -0.4402,    -0.0183,  0.0639, -0.0136,  0.0418,    -0.0232, -0.0153, -0.9118,     0.0112,  0.0129, -0.0055,    
 475.870, 418850183, 005143542,  0.514, _,    1877.8, 2021.8, 1082.7, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000078, -00005,    -00724, 000229, 008027,    -00002, -00006, -00001,    001068244013, 000024546428, 000049456209, -00093422639,     0.2416,  0.2067,  0.9489,     0.0279, -0.0877,  0.9816,     0.0016,  0.0005,  0.0003,    -0.004351, -0.009737,  0.007646,     0.3596,  0.9331,     0.8966, -0.0469,  0.0048, -0.4403,     0.0054,  0.0638, -0.0413, -0.0186,    -0.0220, -0.0150, -0.9113,     0.0059,  0.0103, -0.0074,    
 475.880, 428849266, 005137417,  0.514, _,    1877.8, 2021.8, 1082.7, 0978.6, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00019, 000080, 000000,    -00560, 000127, 008322,    000017, 000011, -00009,    001068243111, 000024481222, 000049387059, -00093486628,     0.2416,  0.1955,  0.9773,     0.0155, -0.0677,  1.0171,    -0.0029, -0.0045,  0.0024,    -0.004370, -0.009795,  0.007645,     0.3423,  0.9396,     0.8966, -0.0464,  0.0054, -0.4404,    -0.0056,  0.0545,  0.0559, -0.0022,    -0.0204, -0.0152, -0.9116,     0.0014,  0.0053, -0.0052,    
 475.890, 438848850, 005141125,  0.514, _,    1893.8, 2021.7, 1104.2, 0978.8, 1260.9, 1682.6,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000087, -00003,    -00832, -00044, 008123,    -00036, -00023, -00013,    001068239895, 000024453092, 000049392996, -00093527596,     0.2640,  0.1564,  0.9602,    -0.0054, -0.1009,  0.9931,     0.0061,  0.0096,  0.0035,    -0.004316, -0.009812,  0.007626,     0.3331,  0.9429,     0.8967, -0.0468,  0.0060, -0.4402,    -0.0050, -0.0409,  0.0563,  0.0241,    -0.0200, -0.0137, -0.9118,     0.0104,  0.0194, -0.0042,    
 475.900, 448848433, 005138458,  0.514, _,    1893.8, 2021.8, 1129.8, 0978.8, 1260.9, 1682.7,    1000.0, 1000.0, 1000.0, 1000.0,    -00023, 000080, -00008,    -00793, 000148, 008146,    000020, 000032, -00015,    001068233810, 000024389028, 000049312135, -00093656398,     0.2640,  0.1955,  0.9318,     0.0180, -0.0961,  0.9959,    -0.0085, -0.0053,  0.0040,    -0.004346, -0.009760,  0.007620,     0.3691,  0.9294,     0.8967, -0.0467,  0.0052, -0.4401,     0.0050,  0.0044, -0.0716,  0.0085,    -0.0212, -0.0130, -0.9114,    -0.0042,  0.0044, -0.0036,    
