 Atime,       Adur,    Aperc, A,    Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0000.697632, 000537,  2.685, X,    -00318, -00036, 008336,    -00318.00, -00036.00, 008336.00,    -0.0044, -0.0382, 01.0187,    
 0000.698242, 000535,  2.675, X,    -00318, -00036, 008336,    -00318.00, -00036.00, 008336.00,    -0.0044, -0.0382, 01.0187,    
 0000.698853, 000535,  2.675, X,    -00318, -00036, 008336,    -00318.00, -00036.00, 008336.00,    -0.0044, -0.0382, 01.0187,    
 0000.699463, 000536,  2.680, X,    -00318, -00036, 008336,    -00318.00, -00036.00, 008336.00,    -0.0044, -0.0382, 01.0187,    
 0000.700073, 000531,  2.655, X,    -00318, -00036, 008336,    -00318.00, -00036.00, 008336.00,    -0.0044, -0.0382, 01.0187,    
 0000.700684, 000530,  2.650, X,    -00318, -00036, 008336,    -00318.00, -00036.00, 008336.00,    -0.0044, -0.0382, 01.0187,    
 0000.701294, 000531,  2.655, X,    -00318, -00036, 008336,    -00318.00, -00036.00, 008336.00,    -0.0044, -0.0382, 01.0187,    
 0000.701904, 000528,  2.640, X,    -00318, -00036, 008336,    -00318.00, -00036.00, 008336.00,    -0.0044, -0.0382, 01.0187,    
 0000.702515, 000531,  2.655, X,    -00315, -00035, 008285,    -00315.00, -00035.00, 008285.00,    -0.0043, -0.0378, 01.0126,    
 0000.703125, 000531,  2.655, X,    -00315, -00035, 008285,    -00315.00, -00035.00, 008285.00,    -0.0043, -0.0378, 01.0126,    
 0000.703735, 000530,  2.650, X,    -00315, -00035, 008285,    -00315.00, -00035.00, 008285.00,    -0.0043, -0.0378, 01.0126,    
 0000.704224, 000531,  2.655, X,    -00315, -00035, 008285,    -00315.00, -00035.00, 008285.00,    -0.0043, -0.0378, 01.0126,    
 0000.704834, 000530,  2.650, X,    -00315, -00035, 008285,    -00315.00, -00035.00, 008285.00,    -0.0043, -0.0378, 01.0126,    
 0000.705444, 000530,  2.650, X,    -00315, -00035, 008285,    -00315.00, -00035.00, 008285.00,    -0.0043, -0.0378, 01.0126,    
 0000.706055, 000532,  2.660, X,    -00315, -00035, 008285,    -00315.00, -00035.00, 008285.00,    -0.0043, -0.0378, 01.0126,    
 0000.706665, 000530,  2.650, X,    -00315, -00035, 008285,    -00315.00, -00035.00, 008285.00,    -0.0043, -0.0378, 01.0126,    
 0000.707275, 000530,  2.650, X,    -00315, -00035, 008285,    -00315.00, -00035.00, 008285.00,    -0.0043, -0.0378, 01.0126,    
 0000.707886, 000531,  2.655, X,    -00299, -00066, 008274,    -00299.00, -00066.00, 008274.00,    -0.0080, -0.0359, 01.0113,    
 0000.708496, 000530,  2.650, X,    -00299, -00066, 008274,    -00299.00, -00066.00, 008274.00,    -0.0080, -0.0359, 01.0113,    
 0000.709106, 000531,  2.655, X,    -00299, -00066, 008274,    -00299.00, -00066.00, 008274.00,    -0.0080, -0.0359, 01.0113,    
 0000.709717, 000545,  2.725, X,    -00299, -00066, 008274,    -00299.00, -00066.00, 008274.00,    -0.0080, -0.0359, 01.0113,    
 0000.710327, 000532,  2.660, X,    -00299, -00066, 008274,    -00299.00, -00066.00, 008274.00,    -0.0080, -0.0359, 01.0113,    
 0000.710938, 000531,  2.655, X,    -00299, -00066, 008274,    -00299.00, -00066.00, 008274.00,    -0.0080, -0.0359, 01.0113,    
 0000.711548, 000530,  2.650, X,    -00299, -00066, 008274,    -00299.00, -00066.00, 008274.00,    -0.0080, -0.0359, 01.0113,    
 0000.712158, 000535,  2.675, X,    -00299, -00066, 008274,    -00299.00, -00066.00, 008274.00,    -0.0080, -0.0359, 01.0113,    
 0000.712769, 000532,  2.660, X,    -00293, -00070, 008269,    -00293.00, -00070.00, 008269.00,    -0.0085, -0.0351, 01.0107,    
 0000.713379, 000531,  2.655, X,    -00293, -00070, 008269,    -00293.00, -00070.00, 008269.00,    -0.0085, -0.0351, 01.0107,    
 0000.713989, 000531,  2.655, X,    -00293, -00070, 008269,    -00293.00, -00070.00, 008269.00,    -0.0085, -0.0351, 01.0107,    
 0000.714600, 000524,  2.620, X,    -00293, -00070, 008269,    -00293.00, -00070.00, 008269.00,    -0.0085, -0.0351, 01.0107,    
 0000.715210, 000530,  2.650, X,    -00293, -00070, 008269,    -00293.00, -00070.00, 008269.00,    -0.0085, -0.0351, 01.0107,    
 0000.715820, 000530,  2.650, X,    -00293, -00070, 008269,    -00293.00, -00070.00, 008269.00,    -0.0085, -0.0351, 01.0107,    
 0000.716431, 000530,  2.650, X,    -00293, -00070, 008269,    -00293.00, -00070.00, 008269.00,    -0.0085, -0.0351, 01.0107,    
 0000.717041, 000530,  2.650, X,    -00293, -00070, 008269,    -00293.00, -00070.00, 008269.00,    -0.0085, -0.0351, 01.0107,    
 0000.717651, 000531,  2.655, X,    -00300, -00061, 008305,    -00300.00, -00061.00, 008305.00,    -0.0074, -0.0360, 01.0150,    
 0000.718262, 000530,  2.650, X,    -00300, -00061, 008305,    -00300.00, -00061.00, 008305.00,    -0.0074, -0.0360, 01.0150,    
 0000.718750, 000531,  2.655, X,    -00300, -00061, 008305,    -00300.00, -00061.00, 008305.00,    -0.0074, -0.0360, 01.0150,    
 0000.719360, 000530,  2.650, X,    -00300, -00061, 008305,    -00300.00, -00061.00, 008305.00,    -0.0074, -0.0360, 01.0150,    
 0000.719971, 000531,  2.655, X,    -00300, -00061, 008305,    -00300.00, -00061.00, 008305.00,    -0.0074, -0.0360, 01.0150,    
 0000.720581, 000531,  2.655, X,    -00300, -00061, 008305,    -00300.00, -00061.00, 008305.00,    -0.0074, -0.0360, 01.0150,    
 0000.721191, 000530,  2.650, X,    -00300, -00061, 008305,    -00300.00, -00061.00, 008305.00,    -0.0074, -0.0360, 01.0150,    
 0000.721802, 000531,  2.655, X,    -00300, -00061, 008305,    -00300.00, -00061.00, 008305.00,    -0.0074, -0.0360, 01.0150,    
 0000.722412, 000531,  2.655, X,    -00333, -00039, 008334,    -00333.00, -00039.00, 008334.00,    -0.0048, -0.0400, 01.0185,    
 0000.723022, 000530,  2.650, X,    -00333, -00039, 008334,    -00333.00, -00039.00, 008334.00,    -0.0048, -0.0400, 01.0185,    
 0000.723633, 000531,  2.655, X,    -00333, -00039, 008334,    -00333.00, -00039.00, 008334.00,    -0.0048, -0.0400, 01.0185,    
 0000.724243, 000530,  2.650, X,    -00333, -00039, 008334,    -00333.00, -00039.00, 008334.00,    -0.0048, -0.0400, 01.0185,    
 0000.724854, 000530,  2.650, X,    -00333, -00039, 008334,    -00333.00, -00039.00, 008334.00,    -0.0048, -0.0400, 01.0185,    
 0000.725464, 000530,  2.650, X,    -00333, -00039, 008334,    -00333.00, -00039.00, 008334.00,    -0.0048, -0.0400, 01.0185,    
 0000.725952, 000531,  2.655, X,    -00333, -00039, 008334,    -00333.00, -00039.00, 008334.00,    -0.0048, -0.0400, 01.0185,    
 0000.726562, 000530,  2.650, X,    -00333, -00039, 008334,    -00333.00, -00039.00, 008334.00,    -0.0048, -0.0400, 01.0185,    
 0000.727173, 000531,  2.655, X,    -00333, -00039, 008334,    -00333.00, -00039.00, 008334.00,    -0.0048, -0.0400, 01.0185,    
 0000.727783, 000530,  2.650, X,    -00310, -00052, 008282,    -00310.00, -00052.00, 008282.00,    -0.0063, -0.0372, 01.0123,    
 0000.728394, 000530,  2.650, X,    -00310, -00052, 008282,    -00310.00, -00052.00, 008282.00,    -0.0063, -0.0372, 01.0123,    
 0000.729004, 000531,  2.655, X,    -00310, -00052, 008282,    -00310.00, -00052.00, 008282.00,    -0.0063, -0.0372, 01.0123,    
 0000.729614, 000532,  2.660, X,    -00310, -00052, 008282,    -00310.00, -00052.00, 008282.00,    -0.0063, -0.0372, 01.0123,    
 0000.730225, 000531,  2.655, X,    -00310, -00052, 008282,    -00310.00, -00052.00, 008282.00,    -0.0063, -0.0372, 01.0123,    
 0000.730835, 000530,  2.650, X,    -00310, -00052, 008282,    -00310.00, -00052.00, 008282.00,    -0.0063, -0.0372, 01.0123,    
 0000.731445, 000537,  2.685, X,    -00310, -00052, 008282,    -00310.00, -00052.00, 008282.00,    -0.0063, -0.0372, 01.0123,    
 0000.732056, 000532,  2.660, X,    -00310, -00052, 008282,    -00310.00, -00052.00, 008282.00,    -0.0063, -0.0372, 01.0123,    
 0000.732666, 000530,  2.650, X,    -00292, -00048, 008267,    -00292.00, -00048.00, 008267.00,    -0.0058, -0.0350, 01.0105,    
 0000.733276, 000531,  2.655, X,    -00292, -00048, 008267,    -00292.00, -00048.00, 008267.00,    -0.0058, -0.0350, 01.0105,    
 0000.733887, 000531,  2.655, X,    -00292, -00048, 008267,    -00292.00, -00048.00, 008267.00,    -0.0058, -0.0350, 01.0105,    
 0000.734497, 000531,  2.655, X,    -00292, -00048, 008267,    -00292.00, -00048.00, 008267.00,    -0.0058, -0.0350, 01.0105,    
 0000.735107, 000530,  2.650, X,    -00292, -00048, 008267,    -00292.00, -00048.00, 008267.00,    -0.0058, -0.0350, 01.0105,    
 0000.735718, 000523,  2.615, X,    -00292, -00048, 008267,    -00292.00, -00048.00, 008267.00,    -0.0058, -0.0350, 01.0105,    
 0000.736328, 000531,  2.655, X,    -00292, -00048, 008267,    -00292.00, -00048.00, 008267.00,    -0.0058, -0.0350, 01.0105,    
 0000.736938, 000531,  2.655, X,    -00292, -00048, 008267,    -00292.00, -00048.00, 008267.00,    -0.0058, -0.0350, 01.0105,    
 0000.737427, 000531,  2.655, X,    -00332, -00071, 008298,    -00332.00, -00071.00, 008298.00,    -0.0086, -0.0399, 01.0142,    
 0000.738037, 000530,  2.650, X,    -00332, -00071, 008298,    -00332.00, -00071.00, 008298.00,    -0.0086, -0.0399, 01.0142,    
 0000.738647, 000531,  2.655, X,    -00332, -00071, 008298,    -00332.00, -00071.00, 008298.00,    -0.0086, -0.0399, 01.0142,    
 0000.739258, 000530,  2.650, X,    -00332, -00071, 008298,    -00332.00, -00071.00, 008298.00,    -0.0086, -0.0399, 01.0142,    
 0000.739868, 000530,  2.650, X,    -00332, -00071, 008298,    -00332.00, -00071.00, 008298.00,    -0.0086, -0.0399, 01.0142,    
 0000.740479, 000532,  2.660, X,    -00332, -00071, 008298,    -00332.00, -00071.00, 008298.00,    -0.0086, -0.0399, 01.0142,    
 0000.741089, 000531,  2.655, X,    -00332, -00071, 008298,    -00332.00, -00071.00, 008298.00,    -0.0086, -0.0399, 01.0142,    
 0000.741699, 000530,  2.650, X,    -00332, -00071, 008298,    -00332.00, -00071.00, 008298.00,    -0.0086, -0.0399, 01.0142,    
 0000.742310, 000531,  2.655, X,    -00332, -00071, 008298,    -00332.00, -00071.00, 008298.00,    -0.0086, -0.0399, 01.0142,    
 0000.742920, 000530,  2.650, X,    -00296, -00048, 008269,    -00296.00, -00048.00, 008269.00,    -0.0058, -0.0355, 01.0107,    
 0000.743530, 000531,  2.655, X,    -00296, -00048, 008269,    -00296.00, -00048.00, 008269.00,    -0.0058, -0.0355, 01.0107,    
 0000.744141, 000530,  2.650, X,    -00296, -00048, 008269,    -00296.00, -00048.00, 008269.00,    -0.0058, -0.0355, 01.0107,    
 0000.744629, 000531,  2.655, X,    -00296, -00048, 008269,    -00296.00, -00048.00, 008269.00,    -0.0058, -0.0355, 01.0107,    
 0000.745239, 000530,  2.650, X,    -00296, -00048, 008269,    -00296.00, -00048.00, 008269.00,    -0.0058, -0.0355, 01.0107,    
 0000.745850, 000531,  2.655, X,    -00296, -00048, 008269,    -00296.00, -00048.00, 008269.00,    -0.0058, -0.0355, 01.0107,    
 0000.746460, 000531,  2.655, X,    -00296, -00048, 008269,    -00296.00, -00048.00, 008269.00,    -0.0058, -0.0355, 01.0107,    
 0000.747070, 000530,  2.650, X,    -00296, -00048, 008269,    -00296.00, -00048.00, 008269.00,    -0.0058, -0.0355, 01.0107,    
 0000.747681, 000531,  2.655, X,    -00302, -00035, 008320,    -00302.00, -00035.00, 008320.00,    -0.0043, -0.0362, 01.0168,    
 0000.748291, 000531,  2.655, X,    -00302, -00035, 008320,    -00302.00, -00035.00, 008320.00,    -0.0043, -0.0362, 01.0168,    
 0000.748901, 000531,  2.655, X,    -00302, -00035, 008320,    -00302.00, -00035.00, 008320.00,    -0.0043, -0.0362, 01.0168,    
 0000.749512, 000542,  2.710, X,    -00302, -00035, 008320,    -00302.00, -00035.00, 008320.00,    -0.0043, -0.0362, 01.0168,    
 0000.750122, 000534,  2.670, X,    -00302, -00035, 008320,    -00302.00, -00035.00, 008320.00,    -0.0043, -0.0362, 01.0168,    
 0000.750732, 000531,  2.655, X,    -00302, -00035, 008320,    -00302.00, -00035.00, 008320.00,    -0.0043, -0.0362, 01.0168,    
 0000.751343, 000530,  2.650, X,    -00302, -00035, 008320,    -00302.00, -00035.00, 008320.00,    -0.0043, -0.0362, 01.0168,    
 0000.751953, 000531,  2.655, X,    -00302, -00035, 008320,    -00302.00, -00035.00, 008320.00,    -0.0043, -0.0362, 01.0168,    
 0000.752563, 000530,  2.650, X,    -00307, -00077, 008283,    -00307.00, -00077.00, 008283.00,    -0.0094, -0.0368, 01.0124,    
 0000.753174, 000532,  2.660, X,    -00307, -00077, 008283,    -00307.00, -00077.00, 008283.00,    -0.0094, -0.0368, 01.0124,    
 0000.753784, 000530,  2.650, X,    -00307, -00077, 008283,    -00307.00, -00077.00, 008283.00,    -0.0094, -0.0368, 01.0124,    
 0000.754395, 000531,  2.655, X,    -00307, -00077, 008283,    -00307.00, -00077.00, 008283.00,    -0.0094, -0.0368, 01.0124,    
 0000.755005, 000530,  2.650, X,    -00307, -00077, 008283,    -00307.00, -00077.00, 008283.00,    -0.0094, -0.0368, 01.0124,    
 0000.755615, 000532,  2.660, X,    -00307, -00077, 008283,    -00307.00, -00077.00, 008283.00,    -0.0094, -0.0368, 01.0124,    
 0000.756104, 000531,  2.655, X,    -00307, -00077, 008283,    -00307.00, -00077.00, 008283.00,    -0.0094, -0.0368, 01.0124,    
 0000.756714, 000530,  2.650, X,    -00307, -00077, 008283,    -00307.00, -00077.00, 008283.00,    -0.0094, -0.0368, 01.0124,    
 0000.757324, 000531,  2.655, X,    -00295, -00056, 008315,    -00295.00, -00056.00, 008315.00,    -0.0068, -0.0354, 01.0162,    
 0000.757935, 000531,  2.655, X,    -00295, -00056, 008315,    -00295.00, -00056.00, 008315.00,    -0.0068, -0.0354, 01.0162,    
 0000.758545, 000530,  2.650, X,    -00295, -00056, 008315,    -00295.00, -00056.00, 008315.00,    -0.0068, -0.0354, 01.0162,    
 0000.759155, 000530,  2.650, X,    -00295, -00056, 008315,    -00295.00, -00056.00, 008315.00,    -0.0068, -0.0354, 01.0162,    
 0000.759766, 000533,  2.665, X,    -00295, -00056, 008315,    -00295.00, -00056.00, 008315.00,    -0.0068, -0.0354, 01.0162,    
 0000.760376, 000530,  2.650, X,    -00295, -00056, 008315,    -00295.00, -00056.00, 008315.00,    -0.0068, -0.0354, 01.0162,    
 0000.760986, 000531,  2.655, X,    -00295, -00056, 008315,    -00295.00, -00056.00, 008315.00,    -0.0068, -0.0354, 01.0162,    
 0000.761597, 000526,  2.630, X,    -00295, -00056, 008315,    -00295.00, -00056.00, 008315.00,    -0.0068, -0.0354, 01.0162,    
 0000.762207, 000530,  2.650, X,    -00295, -00056, 008315,    -00295.00, -00056.00, 008315.00,    -0.0068, -0.0354, 01.0162,    
 0000.762695, 000531,  2.655, X,    -00306, -00088, 008302,    -00306.00, -00088.00, 008302.00,    -0.0107, -0.0367, 01.0147,    
 0000.763306, 000530,  2.650, X,    -00306, -00088, 008302,    -00306.00, -00088.00, 008302.00,    -0.0107, -0.0367, 01.0147,    
 0000.763916, 000530,  2.650, X,    -00306, -00088, 008302,    -00306.00, -00088.00, 008302.00,    -0.0107, -0.0367, 01.0147,    
 0000.764526, 000530,  2.650, X,    -00306, -00088, 008302,    -00306.00, -00088.00, 008302.00,    -0.0107, -0.0367, 01.0147,    
 0000.765137, 000531,  2.655, X,    -00306, -00088, 008302,    -00306.00, -00088.00, 008302.00,    -0.0107, -0.0367, 01.0147,    
 0000.765747, 000532,  2.660, X,    -00306, -00088, 008302,    -00306.00, -00088.00, 008302.00,    -0.0107, -0.0367, 01.0147,    
 0000.766357, 000530,  2.650, X,    -00306, -00088, 008302,    -00306.00, -00088.00, 008302.00,    -0.0107, -0.0367, 01.0147,    
 0000.766968, 000530,  2.650, X,    -00306, -00088, 008302,    -00306.00, -00088.00, 008302.00,    -0.0107, -0.0367, 01.0147,    
 0000.767578, 000530,  2.650, X,    -00341, -00055, 008260,    -00341.00, -00055.00, 008260.00,    -0.0067, -0.0410, 01.0096,    
 0000.768188, 000530,  2.650, X,    -00341, -00055, 008260,    -00341.00, -00055.00, 008260.00,    -0.0067, -0.0410, 01.0096,    
 0000.768799, 000530,  2.650, X,    -00341, -00055, 008260,    -00341.00, -00055.00, 008260.00,    -0.0067, -0.0410, 01.0096,    
 0000.769409, 000536,  2.680, X,    -00341, -00055, 008260,    -00341.00, -00055.00, 008260.00,    -0.0067, -0.0410, 01.0096,    
 0000.770020, 000527,  2.635, X,    -00341, -00055, 008260,    -00341.00, -00055.00, 008260.00,    -0.0067, -0.0410, 01.0096,    
 0000.770630, 000534,  2.670, X,    -00341, -00055, 008260,    -00341.00, -00055.00, 008260.00,    -0.0067, -0.0410, 01.0096,    
 0000.771240, 000533,  2.665, X,    -00341, -00055, 008260,    -00341.00, -00055.00, 008260.00,    -0.0067, -0.0410, 01.0096,    
 0000.771851, 000528,  2.640, X,    -00341, -00055, 008260,    -00341.00, -00055.00, 008260.00,    -0.0067, -0.0410, 01.0096,    
 0000.772461, 000535,  2.675, X,    -00306, -00045, 008331,    -00306.00, -00045.00, 008331.00,    -0.0055, -0.0367, 01.0181,    
