 Stime,       Sdur,      I1,   I2,   I3,   I4,   I5,   I6,   I7,   I8,   I9,   I0,      O1,   O2,   O3,   O4,   O5,   O6,   O7,   O8,   O9,   O0,  
 0005.401215, 000011,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.411209, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.421204, 000009,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.431213, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.441208, 000009,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.451202, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.461212, 000009,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.471207, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.481216, 000009,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.491211, 000011,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.501205, 000010,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.511215, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.521210, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.531204, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.541214, 000009,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.551208, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.561203, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.571213, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.581207, 000010,    1498, 1504, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.591217, 000011,    1498, 1504, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.601212, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.611206, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.621216, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.631210, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.641205, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.651215, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.661209, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.671204, 000010,    1498, 1503, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.681213, 000010,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.691208, 000011,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.701202, 000011,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.711212, 000010,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.721207, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.731216, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.741211, 000009,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.751205, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.761215, 000009,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.771210, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.781204, 000009,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.791214, 000011,    1498, 1504, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.801208, 000010,    1498, 1504, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.811203, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.821213, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.831207, 000012,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.841217, 000012,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.851212, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.861206, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.871216, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.881210, 000010,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.891220, 000010,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.901215, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.911209, 000010,    1498, 1503, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.921204, 000010,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.931213, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.941208, 000011,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.951202, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.961212, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.971207, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.981216, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0005.991211, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.001205, 000011,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.011215, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.021210, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.031204, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.041214, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.051208, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.061203, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.071213, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.081207, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.091217, 000011,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.101212, 000010,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.111206, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.121216, 000009,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.131210, 000010,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.141205, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.151215, 000009,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.161209, 000009,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.171204, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.181213, 000011,    1498, 1504, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.191208, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.201202, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.211212, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.221207, 000009,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.231216, 000009,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.241211, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.251205, 000009,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.261215, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.271210, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.281204, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.291214, 000012,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.301208, 000010,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.311203, 000011,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.321213, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.331207, 000009,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.341202, 000010,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.351212, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.361206, 000011,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.371216, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.381210, 000011,    1498, 1504, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.391205, 000010,    1498, 1504, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.401230, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.411209, 000011,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.421204, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.431213, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.441208, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.451218, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.461212, 000011,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.471207, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.481216, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.491211, 000012,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.501205, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.511215, 000011,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.521210, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.531204, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.541214, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.551208, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.561218, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.571213, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.581207, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.591217, 000011,    1498, 1504, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.601212, 000010,    1498, 1504, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.611206, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.621216, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.631210, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.641205, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.651215, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.661209, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.671204, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.681213, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.691208, 000011,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.701202, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.711212, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.721207, 000011,    1498, 1503, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.731216, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.741211, 000009,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.751205, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.761215, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.771210, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.781204, 000010,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.791214, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.801208, 000009,    1498, 1504, 1504, 0979, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.811203, 000009,    1498, 1504, 1504, 0980, 1261, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.821213, 000011,    1498, 1504, 1504, 0980, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.831207, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.841217, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.851212, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.861206, 000010,    1498, 1504, 1504, 0979, 1260, 1441, 1519, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.871231, 000012,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
 0006.881210, 000011,    1498, 1504, 1504, 0979, 1260, 1441, 1520, 0000, 0000, 0000,    1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000,    
