 Atime,       Adur,      Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0003.372803, 000592,    -00510, -08146, 000253,    -00483.95, -08150.18, 000222.97,    00.9927, 00.0596, 00.0436,    
 0003.373779, 000542,    -00514, -08158, 000297,    -00485.36, -08142.95, 000260.52,    00.9918, 00.0598, 00.0481,    
 0003.374756, 000541,    -00513, -08158, 000290,    -00478.52, -08138.33, 000286.53,    00.9913, 00.0590, 00.0513,    
 0003.375732, 000541,    -00538, -08150, 000274,    -00454.26, -08166.45, 000301.87,    00.9947, 00.0560, 00.0531,    
 0003.376953, 000890,    -00552, -08165, 000316,    -00457.81, -08167.24, 000264.41,    00.9948, 00.0564, 00.0486,    
 0003.377930, 000541,    -00516, -08184, 000348,    -00472.90, -08160.18, 000218.47,    00.9939, 00.0583, 00.0431,    
 0003.378906, 000540,    -00535, -08179, 000318,    -00464.27, -08161.37, 000217.96,    00.9941, 00.0572, 00.0430,    
 0003.379883, 000542,    -00575, -08189, 000269,    -00477.11, -08145.51, 000209.12,    00.9921, 00.0588, 00.0420,    
 0003.380859, 000541,    -00556, -08184, 000231,    -00504.91, -08140.52, 000216.93,    00.9915, 00.0622, 00.0429,    
 0003.381836, 000540,    -00529, -08148, 000241,    -00514.40, -08149.69, 000258.42,    00.9927, 00.0633, 00.0479,    
 0003.382812, 000595,    -00518, -08155, 000274,    -00517.76, -08159.64, 000294.82,    00.9939, 00.0638, 00.0523,    
 0003.383789, 000542,    -00527, -08158, 000284,    -00517.12, -08159.61, 000288.86,    00.9939, 00.0637, 00.0515,    
 0003.384766, 000541,    -00519, -08144, 000255,    -00537.66, -08152.74, 000275.07,    00.9930, 00.0662, 00.0499,    
 0003.385742, 000541,    -00514, -08150, 000234,    -00548.68, -08164.99, 000308.72,    00.9945, 00.0675, 00.0539,    
 0003.386963, 000892,    -00538, -08155, 000264,    -00518.94, -08180.38, 000334.10,    00.9964, 00.0639, 00.0570,    
 0003.387939, 000540,    -00533, -08180, 000272,    -00534.80, -08176.27, 000308.27,    00.9959, 00.0658, 00.0539,    
 0003.388916, 000540,    -00535, -08178, 000273,    -00567.62, -08184.51, 000267.38,    00.9969, 00.0698, 00.0490,    
 0003.389893, 000539,    -00520, -08173, 000233,    -00551.10, -08180.18, 000235.53,    00.9964, 00.0678, 00.0451,    
 0003.390869, 000543,    -00475, -08183, 000178,    -00527.46, -08150.70, 000242.61,    00.9928, 00.0649, 00.0460,    
 0003.391846, 000540,    -00471, -08160, 000209,    -00517.33, -08156.63, 000269.02,    00.9935, 00.0637, 00.0492,    
 0003.392822, 000595,    -00483, -08137, 000246,    -00524.04, -08158.71, 000276.77,    00.9938, 00.0645, 00.0501,    
 0003.393799, 000541,    -00487, -08121, 000218,    -00516.75, -08146.48, 000251.83,    00.9923, 00.0636, 00.0471,    
 0003.394775, 000540,    -00474, -08119, 000219,    -00511.81, -08150.86, 000233.96,    00.9928, 00.0630, 00.0449,    
 0003.395752, 000540,    -00468, -08122, 000248,    -00530.64, -08154.40, 000258.85,    00.9932, 00.0653, 00.0479,    
 0003.396729, 000890,    -00459, -08133, 000254,    -00525.13, -08174.49, 000265.31,    00.9957, 00.0647, 00.0487,    
 0003.397949, 000541,    -00463, -08146, 000226,    -00525.55, -08172.29, 000265.36,    00.9954, 00.0647, 00.0487,    
 0003.398926, 000540,    -00496, -08173, 000186,    -00512.67, -08168.20, 000230.99,    00.9949, 00.0631, 00.0446,    
 0003.399902, 000539,    -00515, -08168, 000193,    -00475.80, -08176.40, 000185.13,    00.9959, 00.0586, 00.0391,    
 0003.400879, 000540,    -00508, -08140, 000215,    -00473.15, -08156.82, 000211.15,    00.9935, 00.0583, 00.0422,    
 0003.401855, 000541,    -00500, -08143, 000240,    -00483.52, -08137.68, 000242.06,    00.9912, 00.0596, 00.0459,    
 0003.402832, 000594,    -00521, -08126, 000275,    -00487.54, -08124.33, 000219.74,    00.9896, 00.0601, 00.0432,    
 0003.403809, 000541,    -00524, -08111, 000282,    -00477.59, -08122.42, 000221.78,    00.9893, 00.0589, 00.0435,    
 0003.404785, 000541,    -00513, -08125, 000280,    -00473.36, -08124.94, 000246.71,    00.9896, 00.0583, 00.0465,    
 0003.405762, 000540,    -00511, -08145, 000247,    -00466.71, -08134.35, 000251.64,    00.9908, 00.0575, 00.0471,    
 0003.406738, 000887,    -00526, -08150, 000242,    -00471.16, -08145.32, 000228.48,    00.9921, 00.0581, 00.0443,    
 0003.407959, 000541,    -00507, -08155, 000269,    -00498.93, -08167.66, 000196.46,    00.9948, 00.0615, 00.0404,    
 0003.408936, 000541,    -00480, -08172, 000269,    -00514.15, -08163.65, 000203.63,    00.9944, 00.0633, 00.0413,    
 0003.409912, 000540,    -00502, -08180, 000301,    -00508.17, -08141.00, 000223.58,    00.9916, 00.0626, 00.0437,    
 0003.410889, 000534,    -00534, -08158, 000313,    -00502.11, -08143.79, 000245.85,    00.9919, 00.0618, 00.0464,    
 0003.411865, 000540,    -00547, -08156, 000288,    -00520.22, -08130.09, 000275.38,    00.9903, 00.0641, 00.0499,    
 0003.412842, 000592,    -00542, -08169, 000259,    -00523.11, -08118.54, 000280.81,    00.9889, 00.0644, 00.0506,    
 0003.413818, 000541,    -00557, -08180, 000226,    -00514.75, -08131.23, 000278.09,    00.9904, 00.0634, 00.0503,    
 0003.414795, 000540,    -00557, -08194, 000244,    -00513.94, -08148.87, 000250.35,    00.9926, 00.0633, 00.0469,    
 0003.415771, 000542,    -00523, -08174, 000279,    -00526.42, -08153.47, 000246.81,    00.9931, 00.0648, 00.0465,    
 0003.416748, 000890,    -00489, -08196, 000270,    -00510.10, -08158.40, 000269.41,    00.9937, 00.0628, 00.0492,    
 0003.417969, 000541,    -00492, -08204, 000259,    -00487.59, -08173.24, 000269.21,    00.9955, 00.0601, 00.0492,    
 0003.418945, 000541,    -00515, -08175, 000248,    -00506.18, -08179.84, 000295.05,    00.9963, 00.0623, 00.0523,    
 0003.419922, 000540,    -00542, -08168, 000211,    -00533.13, -08161.56, 000303.24,    00.9941, 00.0656, 00.0533,    
 0003.420898, 000541,    -00540, -08152, 000219,    -00543.93, -08159.73, 000281.08,    00.9939, 00.0669, 00.0506,    
 0003.421875, 000593,    -00517, -08158, 000274,    -00539.30, -08170.36, 000257.15,    00.9952, 00.0664, 00.0477,    
 0003.422852, 000592,    -00524, -08159, 000270,    -00551.31, -08179.16, 000230.33,    00.9962, 00.0678, 00.0445,    
 0003.423828, 000544,    -00496, -08136, 000263,    -00550.22, -08189.80, 000245.74,    00.9975, 00.0677, 00.0464,    
 0003.424805, 000541,    -00463, -08124, 000263,    -00520.62, -08172.10, 000274.79,    00.9954, 00.0641, 00.0499,    
 0003.425781, 000540,    -00484, -08120, 000207,    -00492.01, -08189.13, 000266.08,    00.9975, 00.0606, 00.0488,    
 0003.426758, 000897,    -00467, -08127, 000182,    -00493.98, -08194.47, 000255.41,    00.9981, 00.0609, 00.0475,    
 0003.427734, 000543,    -00450, -08139, 000163,    -00511.99, -08169.60, 000244.57,    00.9951, 00.0630, 00.0462,    
 0003.428955, 000540,    -00462, -08148, 000172,    -00533.16, -08163.43, 000212.79,    00.9943, 00.0656, 00.0424,    
 0003.429932, 000543,    -00459, -08148, 000250,    -00530.06, -08150.00, 000220.09,    00.9927, 00.0653, 00.0433,    
 0003.430908, 000541,    -00447, -08143, 000267,    -00509.56, -08154.79, 000266.13,    00.9933, 00.0628, 00.0488,    
 0003.431885, 000541,    -00460, -08170, 000257,    -00514.34, -08155.91, 000262.67,    00.9934, 00.0633, 00.0484,    
 0003.432861, 000600,    -00512, -08186, 000257,    -00491.32, -08137.63, 000256.81,    00.9912, 00.0605, 00.0477,    
 0003.433838, 000541,    -00515, -08157, 000254,    -00464.71, -08128.16, 000256.76,    00.9900, 00.0573, 00.0477,    
 0003.434814, 000540,    -00505, -08121, 000250,    -00482.73, -08124.74, 000210.68,    00.9896, 00.0595, 00.0421,    
 0003.435791, 000540,    -00520, -08126, 000235,    -00469.51, -08130.51, 000190.65,    00.9903, 00.0579, 00.0397,    
 0003.436768, 000853,    -00504, -08138, 000238,    -00456.24, -08140.50, 000175.99,    00.9915, 00.0562, 00.0380,    
 0003.437744, 000541,    -00503, -08141, 000263,    -00467.01, -08147.89, 000185.08,    00.9924, 00.0576, 00.0391,    
 0003.438965, 000540,    -00526, -08144, 000267,    -00465.70, -08147.82, 000250.68,    00.9924, 00.0574, 00.0470,    
 0003.439941, 000543,    -00513, -08149, 000249,    -00456.78, -08143.74, 000264.59,    00.9919, 00.0563, 00.0486,    
 0003.440918, 000541,    -00504, -08158, 000204,    -00468.38, -08166.17, 000255.20,    00.9947, 00.0577, 00.0475,    
 0003.441895, 000540,    -00489, -08146, 000189,    -00511.44, -08178.90, 000253.90,    00.9962, 00.0630, 00.0473,    
 0003.442871, 000599,    -00496, -08135, 000249,    -00513.60, -08154.25, 000251.34,    00.9932, 00.0632, 00.0470,    
 0003.443848, 000534,    -00520, -08134, 000305,    -00505.52, -08124.32, 000249.11,    00.9896, 00.0623, 00.0468,    
 0003.444824, 000540,    -00510, -08126, 000305,    -00517.91, -08128.45, 000237.90,    00.9901, 00.0638, 00.0454,    
 0003.445801, 000540,    -00536, -08144, 000278,    -00505.14, -08138.60, 000241.15,    00.9913, 00.0622, 00.0458,    
 0003.446777, 000890,    -00544, -08159, 000310,    -00505.08, -08141.46, 000263.01,    00.9917, 00.0622, 00.0484,    
 0003.447754, 000542,    -00502, -08117, 000353,    -00523.89, -08143.44, 000268.06,    00.9919, 00.0645, 00.0490,    
 0003.448730, 000540,    -00503, -08119, 000329,    -00512.82, -08147.06, 000254.49,    00.9923, 00.0631, 00.0474,    
 0003.449951, 000539,    -00521, -08146, 000314,    -00505.59, -08154.43, 000218.74,    00.9932, 00.0623, 00.0431,    
 0003.450928, 000534,    -00519, -08135, 000352,    -00493.55, -08144.20, 000209.04,    00.9920, 00.0608, 00.0420,    
 0003.451904, 000548,    -00509, -08134, 000381,    -00499.60, -08134.98, 000261.64,    00.9909, 00.0615, 00.0483,    
 0003.452881, 000603,    -00526, -08138, 000323,    -00519.80, -08134.22, 000308.78,    00.9908, 00.0640, 00.0539,    
 0003.453857, 000541,    -00572, -08160, 000258,    -00512.62, -08128.16, 000307.78,    00.9900, 00.0631, 00.0538,    
 0003.454834, 000540,    -00578, -08185, 000253,    -00535.23, -08144.04, 000284.56,    00.9920, 00.0659, 00.0510,    
 0003.455811, 000540,    -00564, -08187, 000211,    -00542.36, -08157.19, 000309.37,    00.9936, 00.0668, 00.0540,    
 0003.456787, 000890,    -00571, -08187, 000195,    -00508.47, -08123.32, 000342.40,    00.9894, 00.0626, 00.0580,    
 0003.457764, 000542,    -00578, -08178, 000243,    -00510.65, -08126.03, 000320.76,    00.9898, 00.0629, 00.0554,    
 0003.458740, 000540,    -00604, -08169, 000274,    -00527.25, -08149.02, 000307.54,    00.9926, 00.0649, 00.0538,    
 0003.459961, 000543,    -00645, -08170, 000320,    -00527.92, -08140.41, 000338.96,    00.9915, 00.0650, 00.0576,    
 0003.460938, 000542,    -00669, -08161, 000344,    -00522.48, -08139.99, 000362.85,    00.9915, 00.0643, 00.0604,    
 0003.461914, 000541,    -00669, -08183, 000283,    -00539.30, -08144.12, 000313.70,    00.9920, 00.0664, 00.0545,    
 0003.462891, 000594,    -00647, -08216, 000210,    -00579.14, -08163.58, 000258.35,    00.9943, 00.0712, 00.0479,    
 0003.463867, 000541,    -00670, -08197, 000241,    -00585.85, -08184.74, 000253.90,    00.9969, 00.0721, 00.0473,    
 0003.464844, 000540,    -00698, -08180, 000295,    -00576.56, -08186.29, 000220.26,    00.9971, 00.0709, 00.0433,    
 0003.465820, 000540,    -00674, -08183, 000302,    -00584.22, -08186.22, 000208.73,    00.9971, 00.0719, 00.0419,    
 0003.466797, 000889,    -00631, -08205, 000299,    -00590.88, -08179.21, 000249.88,    00.9962, 00.0727, 00.0469,    
 0003.467773, 000542,    -00633, -08205, 000273,    -00613.03, -08172.33, 000275.76,    00.9954, 00.0754, 00.0500,    
 0003.468750, 000540,    -00664, -08176, 000260,    -00647.66, -08173.22, 000313.19,    00.9955, 00.0796, 00.0545,    
 0003.469727, 000543,    -00663, -08172, 000304,    -00667.65, -08165.82, 000332.70,    00.9946, 00.0820, 00.0568,    
 0003.470947, 000543,    -00636, -08178, 000286,    -00667.03, -08184.10, 000281.74,    00.9968, 00.0820, 00.0507,    
 0003.471924, 000540,    -00639, -08168, 000211,    -00648.44, -08210.86, 000220.47,    01.0001, 00.0797, 00.0433,    
 0003.472900, 000595,    -00666, -08178, 000223,    -00667.65, -08194.63, 000245.95,    00.9981, 00.0820, 00.0464,    
 0003.473877, 000541,    -00654, -08200, 000245,    -00690.35, -08180.79, 000290.23,    00.9964, 00.0848, 00.0517,    
 0003.474854, 000540,    -00647, -08205, 000206,    -00669.81, -08183.72, 000294.32,    00.9968, 00.0823, 00.0522,    
 0003.475830, 000541,    -00612, -08198, 000185,    -00633.40, -08202.05, 000289.72,    00.9990, 00.0779, 00.0516,    
 0003.476807, 000891,    -00587, -08191, 000177,    -00634.13, -08201.83, 000266.18,    00.9990, 00.0779, 00.0488,    
 0003.477783, 000541,    -00584, -08203, 000213,    -00658.58, -08178.07, 000254.47,    00.9961, 00.0809, 00.0474,    
 0003.478760, 000540,    -00557, -08175, 000275,    -00655.77, -08174.72, 000290.97,    00.9957, 00.0806, 00.0518,    
 0003.479736, 000539,    -00566, -08138, 000307,    -00631.86, -08178.93, 000276.52,    00.9962, 00.0777, 00.0501,    
 0003.480957, 000541,    -00568, -08130, 000299,    -00633.07, -08169.76, 000215.43,    00.9951, 00.0778, 00.0427,    
 0003.481934, 000540,    -00551, -08157, 000249,    -00653.61, -08177.72, 000225.93,    00.9961, 00.0803, 00.0440,    
 0003.482910, 000592,    -00555, -08173, 000229,    -00641.83, -08195.67, 000244.04,    00.9983, 00.0789, 00.0462,    
 0003.483887, 000541,    -00532, -08147, 000200,    -00633.94, -08198.82, 000211.18,    00.9986, 00.0779, 00.0422,    
 0003.484863, 000563,    -00491, -08143, 000180,    -00602.42, -08191.98, 000193.34,    00.9978, 00.0741, 00.0401,    
 0003.485840, 000541,    -00475, -08153, 000185,    -00579.41, -08185.48, 000186.62,    00.9970, 00.0713, 00.0393,    
 0003.486816, 000891,    -00481, -08168, 000226,    -00575.02, -08194.98, 000216.92,    00.9982, 00.0707, 00.0429,    
 0003.487793, 000543,    -00481, -08188, 000272,    -00551.03, -08171.87, 000268.86,    00.9954, 00.0678, 00.0491,    
 0003.488770, 000541,    -00496, -08176, 000271,    -00557.33, -08141.60, 000295.16,    00.9917, 00.0686, 00.0523,    
 0003.489746, 000543,    -00520, -08169, 000318,    -00558.24, -08135.57, 000289.04,    00.9909, 00.0687, 00.0516,    
 0003.490967, 000540,    -00504, -08187, 000369,    -00543.23, -08158.73, 000249.59,    00.9938, 00.0669, 00.0468,    
 0003.491943, 000541,    -00506, -08174, 000324,    -00545.78, -08172.16, 000234.65,    00.9954, 00.0672, 00.0450,    
 0003.492920, 000599,    -00494, -08155, 000263,    -00525.90, -08150.49, 000211.41,    00.9928, 00.0647, 00.0422,    
 0003.493896, 000541,    -00478, -08156, 000274,    -00491.33, -08147.32, 000196.23,    00.9924, 00.0605, 00.0404,    
 0003.494873, 000540,    -00506, -08165, 000268,    -00478.49, -08155.87, 000201.74,    00.9934, 00.0590, 00.0411,    
 0003.495850, 000540,    -00491, -08145, 000238,    -00483.66, -08167.96, 000236.09,    00.9949, 00.0596, 00.0452,    
 0003.496826, 000890,    -00468, -08104, 000243,    -00483.35, -08183.11, 000273.96,    00.9967, 00.0596, 00.0498,    
 0003.497803, 000542,    -00480, -08113, 000261,    -00495.59, -08171.89, 000272.88,    00.9954, 00.0610, 00.0496,    
 0003.498779, 000541,    -00488, -08148, 000246,    -00515.13, -08165.68, 000310.91,    00.9946, 00.0634, 00.0542,    
 0003.499756, 000543,    -00474, -08155, 000253,    -00501.20, -08180.24, 000351.61,    00.9964, 00.0617, 00.0591,    
 0003.500732, 000541,    -00436, -08150, 000285,    -00501.56, -08168.98, 000313.39,    00.9950, 00.0618, 00.0545,    
 0003.501953, 000540,    -00401, -08123, 000258,    -00489.74, -08152.49, 000262.27,    00.9930, 00.0603, 00.0483,    
 0003.502930, 000594,    -00360, -08117, 000247,    -00474.07, -08152.62, 000270.99,    00.9930, 00.0584, 00.0494,    
 0003.503906, 000541,    -00343, -08128, 000265,    -00494.47, -08159.52, 000265.95,    00.9939, 00.0609, 00.0488,    
 0003.504883, 000540,    -00382, -08099, 000284,    -00479.96, -08141.92, 000241.69,    00.9917, 00.0591, 00.0459,    
 0003.505859, 000541,    -00391, -08101, 000256,    -00459.35, -08107.49, 000246.08,    00.9875, 00.0566, 00.0464,    
 0003.506836, 000891,    -00375, -08138, 000235,    -00467.54, -08115.47, 000260.62,    00.9885, 00.0576, 00.0482,    
 0003.507812, 000541,    -00419, -08153, 000253,    -00473.15, -08144.92, 000248.17,    00.9921, 00.0583, 00.0467,    
 0003.508789, 000541,    -00436, -08148, 000229,    -00460.94, -08150.72, 000253.54,    00.9928, 00.0568, 00.0473,    
 0003.509766, 000544,    -00411, -08167, 000219,    -00428.79, -08146.94, 000279.11,    00.9923, 00.0529, 00.0504,    
 0003.510742, 000543,    -00395, -08200, 000207,    -00399.41, -08125.83, 000255.55,    00.9897, 00.0493, 00.0475,    
 0003.511963, 000540,    -00381, -08170, 000172,    -00365.42, -08121.77, 000244.89,    00.9893, 00.0452, 00.0463,    
 0003.512939, 000593,    -00370, -08112, 000137,    -00351.56, -08130.61, 000257.54,    00.9903, 00.0435, 00.0478,    
 0003.513916, 000541,    -00339, -08114, 000109,    -00383.31, -08106.49, 000270.21,    00.9874, 00.0474, 00.0493,    
 0003.514893, 000541,    -00320, -08138, 000136,    -00389.45, -08108.75, 000244.61,    00.9877, 00.0481, 00.0462,    
 0003.515869, 000540,    -00346, -08132, 000184,    -00375.47, -08139.56, 000226.19,    00.9914, 00.0464, 00.0440,    
 0003.516846, 000891,    -00350, -08112, 000211,    -00411.07, -08151.32, 000240.66,    00.9929, 00.0507, 00.0458,    
 0003.517822, 000546,    -00355, -08090, 000246,    -00423.91, -08146.02, 000221.08,    00.9922, 00.0523, 00.0434,    
 0003.518799, 000540,    -00387, -08078, 000278,    -00402.68, -08160.27, 000213.99,    00.9939, 00.0497, 00.0425,    
 0003.519775, 000543,    -00401, -08087, 000275,    -00389.52, -08185.91, 000205.34,    00.9971, 00.0481, 00.0415,    
 0003.520752, 000545,    -00400, -08124, 000267,    -00378.24, -08160.08, 000177.84,    00.9939, 00.0467, 00.0382,    
 0003.521729, 000599,    -00397, -08136, 000239,    -00369.59, -08112.03, 000150.33,    00.9881, 00.0457, 00.0349,    
 0003.522949, 000621,    -00420, -08127, 000174,    -00345.15, -08113.96, 000127.82,    00.9883, 00.0427, 00.0322,    
 0003.523926, 000545,    -00431, -08141, 000155,    -00331.24, -08134.18, 000150.50,    00.9908, 00.0410, 00.0349,    
 0003.524902, 000541,    -00418, -08144, 000180,    -00354.27, -08129.45, 000190.46,    00.9902, 00.0438, 00.0397,    
 0003.525879, 000541,    -00424, -08154, 000178,    -00358.92, -08113.53, 000212.36,    00.9882, 00.0444, 00.0424,    
 0003.526855, 000897,    -00461, -08186, 000206,    -00365.02, -08096.90, 000240.95,    00.9862, 00.0451, 00.0458,    
 0003.527832, 000542,    -00499, -08204, 000278,    -00393.90, -08089.16, 000267.93,    00.9853, 00.0486, 00.0490,    
 0003.528809, 000540,    -00497, -08177, 000313,    -00407.41, -08098.26, 000266.35,    00.9864, 00.0503, 00.0488,    
 0003.529785, 000542,    -00492, -08139, 000292,    -00408.25, -08129.41, 000260.29,    00.9902, 00.0504, 00.0481,    
 0003.530762, 000542,    -00501, -08151, 000263,    -00407.60, -08139.68, 000237.37,    00.9914, 00.0503, 00.0454,    
 0003.531738, 000541,    -00487, -08158, 000253,    -00428.03, -08132.66, 000184.36,    00.9906, 00.0528, 00.0390,    
 0003.532959, 000600,    -00499, -08148, 000251,    -00438.44, -08144.44, 000170.08,    00.9920, 00.0541, 00.0373,    
 0003.533936, 000541,    -00516, -08151, 000238,    -00429.30, -08147.03, 000191.92,    00.9923, 00.0530, 00.0399,    
 0003.534912, 000541,    -00499, -08127, 000261,    -00435.59, -08154.84, 000191.63,    00.9933, 00.0537, 00.0399,    
 0003.535889, 000541,    -00485, -08133, 000278,    -00466.91, -08180.67, 000216.30,    00.9964, 00.0576, 00.0428,    
 0003.536865, 000854,    -00503, -08160, 000183,    -00498.79, -08195.03, 000274.71,    00.9982, 00.0614, 00.0498,    
 0003.537842, 000542,    -00507, -08139, 000108,    -00497.31, -08171.78, 000300.15,    00.9953, 00.0613, 00.0529,    
 0003.538818, 000540,    -00489, -08114, 000156,    -00493.05, -08139.47, 000280.10,    00.9914, 00.0607, 00.0505,    
 0003.539795, 000540,    -00506, -08100, 000223,    -00500.68, -08148.54, 000255.19,    00.9925, 00.0617, 00.0475,    
 0003.540771, 000541,    -00529, -08089, 000250,    -00489.76, -08153.12, 000246.88,    00.9931, 00.0603, 00.0465,    
 0003.541748, 000541,    -00536, -08088, 000294,    -00500.51, -08143.64, 000246.17,    00.9919, 00.0616, 00.0464,    
 0003.542969, 000593,    -00528, -08111, 000295,    -00514.99, -08145.46, 000236.46,    00.9921, 00.0634, 00.0452,    
 0003.543945, 000535,    -00514, -08167, 000255,    -00501.03, -08126.19, 000255.69,    00.9898, 00.0617, 00.0476,    
 0003.544922, 000540,    -00526, -08170, 000271,    -00490.03, -08131.97, 000269.94,    00.9905, 00.0604, 00.0493,    
 0003.545898, 000541,    -00552, -08127, 000296,    -00506.01, -08154.03, 000192.51,    00.9932, 00.0623, 00.0400,    
 0003.546875, 000890,    -00530, -08130, 000285,    -00509.76, -08136.33, 000132.80,    00.9910, 00.0628, 00.0328,    
 0003.547852, 000541,    -00508, -08155, 000279,    -00494.96, -08116.18, 000175.05,    00.9886, 00.0610, 00.0379,    
 0003.548828, 000540,    -00562, -08155, 000273,    -00510.22, -08105.46, 000231.93,    00.9873, 00.0628, 00.0447,    
 0003.549805, 000543,    -00609, -08156, 000262,    -00531.03, -08097.43, 000254.67,    00.9863, 00.0654, 00.0474,    
 0003.550781, 000533,    -00583, -08162, 000279,    -00537.79, -08097.87, 000291.24,    00.9863, 00.0662, 00.0518,    
 0003.551758, 000541,    -00554, -08169, 000279,    -00531.54, -08118.14, 000291.82,    00.9888, 00.0654, 00.0519,    
 0003.552734, 000592,    -00545, -08187, 000278,    -00520.32, -08165.43, 000258.74,    00.9946, 00.0641, 00.0479,    
 0003.553955, 000537,    -00545, -08175, 000286,    -00530.65, -08168.07, 000272.40,    00.9949, 00.0653, 00.0496,    
 0003.554932, 000543,    -00551, -08160, 000325,    -00552.38, -08132.64, 000293.94,    00.9906, 00.0680, 00.0522,    
 0003.555908, 000541,    -00529, -08169, 000342,    -00533.87, -08135.81, 000285.86,    00.9910, 00.0657, 00.0512,    
 0003.556885, 000892,    -00543, -08165, 000320,    -00516.00, -08156.90, 000281.60,    00.9935, 00.0635, 00.0507,    
 0003.557861, 000539,    -00570, -08151, 000306,    -00561.36, -08156.78, 000277.16,    00.9935, 00.0691, 00.0501,    
 0003.558838, 000541,    -00568, -08160, 000258,    -00600.05, -08157.66, 000267.76,    00.9936, 00.0738, 00.0490,    
 0003.559814, 000539,    -00581, -08164, 000262,    -00578.35, -08162.71, 000281.59,    00.9942, 00.0711, 00.0507,    
 0003.560791, 000541,    -00596, -08163, 000269,    -00554.90, -08168.46, 000281.35,    00.9949, 00.0683, 00.0506,    
 0003.561768, 000541,    -00612, -08149, 000201,    -00548.64, -08182.84, 000278.95,    00.9967, 00.0675, 00.0504,    
 0003.562744, 000602,    -00633, -08162, 000211,    -00550.29, -08172.59, 000284.18,    00.9954, 00.0677, 00.0510,    
 0003.563965, 000542,    -00645, -08194, 000239,    -00557.07, -08160.70, 000315.29,    00.9940, 00.0685, 00.0547,    
 0003.564941, 000541,    -00637, -08207, 000219,    -00540.59, -08169.00, 000327.35,    00.9950, 00.0665, 00.0562,    
 0003.565918, 000540,    -00616, -08199, 000221,    -00553.55, -08166.30, 000307.21,    00.9947, 00.0681, 00.0538,    
 0003.566895, 000890,    -00611, -08152, 000239,    -00576.83, -08154.54, 000294.39,    00.9932, 00.0710, 00.0522,    
 0003.567871, 000542,    -00620, -08147, 000264,    -00576.04, -08161.77, 000254.42,    00.9941, 00.0709, 00.0474,    
 0003.568848, 000542,    -00606, -08165, 000278,    -00587.29, -08165.12, 000258.16,    00.9945, 00.0722, 00.0479,    
 0003.569824, 000539,    -00583, -08170, 000285,    -00599.51, -08164.39, 000264.43,    00.9944, 00.0737, 00.0486,    
 0003.570801, 000543,    -00577, -08178, 000324,    -00612.19, -08153.18, 000209.81,    00.9931, 00.0753, 00.0420,    
 0003.571777, 000540,    -00596, -08163, 000343,    -00629.10, -08164.03, 000220.63,    00.9944, 00.0773, 00.0433,    
 0003.572754, 000664,    -00608, -08149, 000312,    -00638.53, -08189.99, 000245.39,    00.9976, 00.0785, 00.0463,    
 0003.573730, 000541,    -00615, -08165, 000266,    -00631.51, -08200.16, 000229.39,    00.9988, 00.0776, 00.0444,    
 0003.574951, 000541,    -00642, -08170, 000268,    -00614.49, -08193.01, 000231.79,    00.9979, 00.0755, 00.0447,    
 0003.575928, 000537,    -00631, -08189, 000308,    -00610.71, -08154.37, 000248.05,    00.9932, 00.0751, 00.0466,    
 0003.576904, 000888,    -00624, -08202, 000289,    -00618.35, -08151.21, 000269.36,    00.9928, 00.0760, 00.0492,    
 0003.577881, 000542,    -00633, -08202, 000280,    -00607.16, -08166.97, 000281.05,    00.9948, 00.0747, 00.0506,    
 0003.578857, 000540,    -00606, -08208, 000307,    -00588.27, -08171.88, 000287.30,    00.9954, 00.0723, 00.0514,    
 0003.579834, 000539,    -00594, -08174, 000316,    -00583.46, -08178.48, 000319.86,    00.9962, 00.0718, 00.0553,    
 0003.580811, 000542,    -00584, -08163, 000289,    -00599.05, -08165.87, 000334.84,    00.9946, 00.0737, 00.0571,    
 0003.581787, 000541,    -00575, -08171, 000250,    -00608.43, -08154.49, 000307.75,    00.9932, 00.0748, 00.0538,    
 0003.582764, 000598,    -00570, -08172, 000231,    -00613.41, -08167.96, 000268.51,    00.9949, 00.0754, 00.0491,    
 0003.583740, 000541,    -00533, -08170, 000249,    -00633.99, -08172.10, 000269.76,    00.9954, 00.0779, 00.0493,    
 0003.584961, 000541,    -00507, -08137, 000286,    -00622.47, -08187.00, 000302.90,    00.9972, 00.0765, 00.0532,    
 0003.585938, 000541,    -00519, -08134, 000289,    -00614.70, -08196.62, 000287.04,    00.9984, 00.0756, 00.0513,    
 0003.586914, 000891,    -00530, -08171, 000275,    -00620.42, -08196.12, 000279.42,    00.9983, 00.0763, 00.0504,    
 0003.587891, 000542,    -00526, -08181, 000245,    -00596.42, -08200.74, 000300.89,    00.9989, 00.0733, 00.0530,    
 0003.588867, 000540,    -00533, -08176, 000213,    -00585.34, -08172.37, 000306.55,    00.9954, 00.0720, 00.0537,    
 0003.589844, 000546,    -00549, -08176, 000223,    -00576.42, -08163.41, 000282.76,    00.9943, 00.0709, 00.0508,    
 0003.590820, 000544,    -00556, -08156, 000269,    -00568.64, -08169.83, 000250.50,    00.9951, 00.0700, 00.0469,    
 0003.591797, 000541,    -00562, -08153, 000294,    -00564.40, -08170.32, 000235.77,    00.9952, 00.0694, 00.0452,    
 0003.592773, 000597,    -00575, -08150, 000262,    -00534.26, -08168.28, 000251.05,    00.9949, 00.0658, 00.0470,    
