 Atime,       Adur,      Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0001.510254, 000542,    008054, 001074, 000024,    008058.30, 001027.54, -00068.53,    -0.1252, -0.9821, 00.0086,    
 0001.511230, 000541,    008030, 001061, 000046,    008067.59, 001025.74, -00102.38,    -0.1249, -0.9832, 00.0045,    
 0001.512207, 000541,    008024, 001064, 000063,    008048.69, 001013.36, -00088.47,    -0.1234, -0.9809, 00.0062,    
 0001.513184, 000851,    008035, 001052, 000004,    008050.06, 001007.56, -00030.88,    -0.1227, -0.9811, 00.0131,    
 0001.514160, 000541,    008034, 001041, -00006,    008075.17, 001022.16, 000002.42,    -0.1245, -0.9842, 00.0171,    
 0001.515381, 000541,    008021, 001056, 000008,    008080.67, 001038.41, -00027.82,    -0.1265, -0.9848, 00.0135,    
 0001.516357, 000540,    008012, 001023, -00019,    008065.38, 001045.49, -00048.15,    -0.1273, -0.9830, 00.0110,    
 0001.517334, 000540,    008019, 000981, -00041,    008037.40, 001044.22, -00000.43,    -0.1272, -0.9796, 00.0168,    
 0001.518311, 000540,    008037, 000993, -00045,    008036.57, 001062.09, 000040.53,    -0.1294, -0.9795, 00.0217,    
 0001.519287, 000540,    008036, 000987, -00065,    008049.69, 001066.36, 000018.77,    -0.1299, -0.9811, 00.0191,    
 0001.520264, 000543,    008000, 000977, -00072,    008029.02, 001053.94, 000035.04,    -0.1284, -0.9785, 00.0210,    
 0001.521240, 000540,    008013, 000987, -00030,    008023.79, 001055.09, 000047.71,    -0.1285, -0.9779, 00.0226,    
 0001.522217, 000541,    008059, 000995, 000039,    008033.50, 001044.07, -00000.86,    -0.1272, -0.9791, 00.0167,    
 0001.523193, 000853,    008051, 000986, 000050,    008033.03, 001033.91, -00008.07,    -0.1259, -0.9790, 00.0159,    
 0001.524170, 000540,    008057, 000980, -00030,    008022.83, 001045.15, 000002.99,    -0.1273, -0.9778, 00.0172,    
 0001.525391, 000540,    008069, 000993, -00002,    008016.35, 001017.06, -00019.26,    -0.1239, -0.9770, 00.0145,    
 0001.526367, 000540,    008052, 001004, 000029,    008022.79, 000982.35, -00036.36,    -0.1197, -0.9778, 00.0125,    
 0001.527344, 000533,    008053, 001002, -00030,    008038.15, 000992.58, -00039.52,    -0.1209, -0.9797, 00.0121,    
 0001.528320, 000541,    008068, 000996, -00037,    008037.92, 000987.72, -00055.88,    -0.1203, -0.9796, 00.0101,    
 0001.529297, 000540,    008074, 000999, -00060,    008009.09, 000979.74, -00061.70,    -0.1193, -0.9761, 00.0094,    
 0001.530273, 000541,    008057, 000987, -00071,    008020.70, 000988.09, -00027.43,    -0.1204, -0.9775, 00.0135,    
 0001.531250, 000541,    008048, 000969, -00055,    008058.97, 000994.28, 000028.64,    -0.1211, -0.9822, 00.0203,    
 0001.532227, 000540,    008065, 000968, -00049,    008052.52, 000986.38, 000036.14,    -0.1201, -0.9814, 00.0212,    
 0001.533203, 000850,    008076, 000974, -00014,    008057.91, 000981.21, -00030.47,    -0.1195, -0.9821, 00.0132,    
 0001.534180, 000542,    008089, 000987, -00027,    008068.36, 000991.99, -00007.43,    -0.1208, -0.9833, 00.0159,    
 0001.535156, 000541,    008120, 001012, -00100,    008055.43, 001001.41, 000016.18,    -0.1220, -0.9818, 00.0188,    
 0001.536377, 000540,    008135, 001032, -00087,    008057.81, 001000.37, -00034.24,    -0.1218, -0.9820, 00.0127,    
 0001.537354, 000542,    008123, 001030, -00080,    008071.39, 000996.02, -00040.88,    -0.1213, -0.9837, 00.0119,    
 0001.538330, 000541,    008106, 001019, -00128,    008076.99, 000998.94, -00061.46,    -0.1217, -0.9844, 00.0094,    
 0001.539307, 000540,    008097, 001030, -00136,    008063.44, 000989.70, -00071.94,    -0.1205, -0.9827, 00.0082,    
 0001.540283, 000541,    008059, 001037, -00098,    008055.97, 000975.86, -00059.33,    -0.1189, -0.9818, 00.0097,    
 0001.541260, 000542,    008019, 001029, -00057,    008069.19, 000976.08, -00054.36,    -0.1189, -0.9834, 00.0103,    
 0001.542236, 000540,    008041, 001031, -00073,    008077.66, 000982.08, -00026.01,    -0.1196, -0.9845, 00.0137,    
 0001.543213, 000853,    008071, 001052, -00112,    008088.19, 000994.12, -00038.37,    -0.1211, -0.9858, 00.0122,    
 0001.544189, 000540,    008072, 001068, -00100,    008113.31, 001016.08, -00099.46,    -0.1238, -0.9888, 00.0049,    
 0001.545166, 000540,    008060, 001061, -00040,    008124.57, 001033.36, -00087.63,    -0.1259, -0.9902, 00.0063,    
 0001.546387, 000540,    008058, 001041, -00025,    008113.42, 001031.87, -00080.66,    -0.1257, -0.9888, 00.0071,    
 0001.547363, 000542,    008074, 001022, -00030,    008098.70, 001022.65, -00119.04,    -0.1246, -0.9870, 00.0025,    
 0001.548340, 000540,    008050, 001027, 000013,    008090.36, 001031.76, -00123.02,    -0.1257, -0.9860, 00.0020,    
 0001.549316, 000540,    008008, 001034, 000053,    008057.57, 001037.55, -00088.39,    -0.1264, -0.9820, 00.0062,    
 0001.550293, 000541,    008041, 001024, 000023,    008024.43, 001030.72, -00052.57,    -0.1255, -0.9780, 00.0105,    
 0001.551270, 000563,    008071, 001007, 000001,    008043.39, 001031.90, -00064.65,    -0.1257, -0.9803, 00.0091,    
 0001.552246, 000541,    008042, 000987, 000020,    008067.98, 001048.24, -00094.98,    -0.1277, -0.9833, 00.0054,    
 0001.553223, 000853,    008076, 000970, -00003,    008068.96, 001059.84, -00083.33,    -0.1291, -0.9834, 00.0068,    
 0001.554199, 000542,    008106, 000957, -00013,    008059.84, 001052.08, -00032.73,    -0.1281, -0.9823, 00.0129,    
 0001.555176, 000540,    008080, 000972, 000005,    008058.59, 001034.10, -00019.69,    -0.1260, -0.9821, 00.0145,    
 0001.556396, 000541,    008050, 000992, -00007,    008071.55, 001017.69, -00023.54,    -0.1240, -0.9837, 00.0140,    
 0001.557373, 000540,    008033, 000977, -00062,    008051.10, 001020.99, 000010.98,    -0.1244, -0.9812, 00.0181,    
 0001.558350, 000541,    008056, 000948, -00076,    008016.75, 001025.30, 000042.09,    -0.1249, -0.9770, 00.0219,    
 0001.559326, 000541,    008071, 000951, -00048,    008044.88, 001015.64, 000015.71,    -0.1237, -0.9805, 00.0187,    
 0001.560303, 000541,    008058, 000966, -00048,    008069.75, 001000.72, -00003.59,    -0.1219, -0.9835, 00.0164,    
 0001.561279, 000543,    008062, 000957, -00042,    008045.81, 000983.46, 000011.25,    -0.1198, -0.9806, 00.0182,    
 0001.562256, 000540,    008075, 000943, -00023,    008074.27, 000968.72, -00008.29,    -0.1180, -0.9841, 00.0158,    
 0001.563232, 000850,    008106, 000948, -00015,    008099.50, 000957.65, -00016.63,    -0.1166, -0.9871, 00.0148,    
 0001.564209, 000541,    008119, 000965, 000013,    008078.56, 000970.10, -00001.28,    -0.1182, -0.9846, 00.0167,    
 0001.565186, 000540,    008092, 000976, 000030,    008054.21, 000986.62, -00010.51,    -0.1202, -0.9816, 00.0156,    
 0001.566162, 000540,    008062, 000991, -00023,    008040.42, 000974.40, -00055.87,    -0.1187, -0.9799, 00.0101,    
 0001.567383, 000542,    008028, 001011, -00048,    008059.04, 000951.33, -00067.21,    -0.1159, -0.9822, 00.0087,    
 0001.568359, 000540,    008011, 000996, -00011,    008070.40, 000954.67, -00043.13,    -0.1163, -0.9836, 00.0116,    
 0001.569336, 000540,    008033, 000952, 000037,    008059.01, 000966.92, -00041.56,    -0.1178, -0.9822, 00.0118,    
 0001.570312, 000542,    008048, 000934, 000027,    008062.07, 000958.89, -00035.30,    -0.1168, -0.9826, 00.0126,    
 0001.571289, 000544,    008035, 000970, -00033,    008072.21, 000947.62, -00019.66,    -0.1154, -0.9838, 00.0145,    
 0001.572266, 000542,    008044, 001018, -00063,    008097.08, 000953.10, -00013.95,    -0.1161, -0.9868, 00.0152,    
 0001.573242, 000855,    008043, 001009, -00004,    008106.69, 000968.15, 000009.21,    -0.1179, -0.9880, 00.0179,    
 0001.574219, 000542,    008053, 001009, 000056,    008083.49, 000977.97, 000024.08,    -0.1191, -0.9852, 00.0197,    
 0001.575195, 000541,    008089, 000994, 000042,    008058.98, 000990.59, -00019.05,    -0.1207, -0.9822, 00.0145,    
 0001.576172, 000540,    008100, 000959, -00018,    008031.90, 001006.38, -00039.54,    -0.1226, -0.9789, 00.0121,    
 0001.577393, 000540,    008103, 000985, -00090,    008019.34, 000993.65, -00010.17,    -0.1210, -0.9774, 00.0156,    
 0001.578369, 000540,    008082, 001003, -00106,    008038.62, 000957.74, 000027.32,    -0.1167, -0.9797, 00.0201,    
 0001.579346, 000541,    008063, 000977, -00080,    008051.40, 000943.35, 000017.02,    -0.1149, -0.9813, 00.0189,    
 0001.580322, 000542,    008065, 000947, -00015,    008041.01, 000972.96, -00032.83,    -0.1185, -0.9800, 00.0129,    
 0001.581299, 000542,    008044, 000938, -00016,    008048.45, 001011.65, -00057.11,    -0.1232, -0.9809, 00.0100,    
 0001.582275, 000541,    008023, 000971, -00073,    008047.13, 001003.47, -00009.02,    -0.1222, -0.9807, 00.0157,    
 0001.583252, 000854,    008037, 001010, -00085,    008055.13, 001003.60, 000038.71,    -0.1222, -0.9817, 00.0215,    
 0001.584229, 000540,    008089, 001022, -00061,    008085.33, 000991.65, 000025.27,    -0.1208, -0.9854, 00.0199,    
 0001.585205, 000540,    008108, 001019, -00024,    008094.80, 000963.48, -00024.92,    -0.1174, -0.9866, 00.0138,    
 0001.586182, 000540,    008095, 001025, -00039,    008097.26, 000986.01, -00084.26,    -0.1201, -0.9869, 00.0067,    
 0001.587158, 000540,    008079, 001015, -00109,    008079.68, 001001.35, -00097.87,    -0.1220, -0.9847, 00.0051,    
 0001.588379, 000541,    008057, 000978, -00106,    008063.65, 000979.56, -00076.70,    -0.1193, -0.9828, 00.0076,    
 0001.589355, 000541,    008075, 000959, -00046,    008065.51, 000954.55, -00022.78,    -0.1163, -0.9830, 00.0141,    
 0001.590332, 000540,    008068, 000944, -00064,    008048.33, 000946.96, -00024.41,    -0.1153, -0.9809, 00.0139,    
 0001.591309, 000541,    008046, 000922, -00056,    008031.06, 000973.54, -00071.79,    -0.1186, -0.9788, 00.0082,    
 0001.592285, 000541,    008056, 000916, -00041,    008043.03, 001004.40, -00081.03,    -0.1223, -0.9802, 00.0071,    
 0001.593262, 000853,    008053, 000919, -00059,    008085.89, 001012.57, -00060.91,    -0.1233, -0.9855, 00.0095,    
 0001.594238, 000542,    008058, 000925, -00023,    008100.93, 001008.40, -00029.81,    -0.1228, -0.9873, 00.0132,    
 0001.595215, 000540,    008072, 000928, 000024,    008089.69, 001011.74, -00041.06,    -0.1232, -0.9859, 00.0119,    
 0001.596191, 000540,    008058, 000916, 000021,    008075.95, 001001.66, -00097.27,    -0.1220, -0.9843, 00.0051,    
 0001.597168, 000540,    008050, 000890, -00009,    008057.39, 000969.12, -00093.08,    -0.1180, -0.9820, 00.0056,    
 0001.598389, 000540,    008075, 000898, -00013,    008072.50, 000952.14, -00042.28,    -0.1160, -0.9838, 00.0117,    
 0001.599365, 000540,    008070, 000923, -00049,    008066.71, 000939.26, -00057.18,    -0.1144, -0.9831, 00.0100,    
 0001.600342, 000541,    008026, 000928, -00065,    008047.86, 000920.99, -00050.77,    -0.1122, -0.9808, 00.0107,    
 0001.601318, 000542,    008011, 000939, -00031,    008055.35, 000916.42, -00038.08,    -0.1116, -0.9817, 00.0122,    
 0001.602295, 000540,    008044, 000953, -00010,    008052.66, 000919.60, -00052.30,    -0.1120, -0.9814, 00.0105,    
 0001.603271, 000854,    008050, 000965, -00009,    008056.71, 000925.41, -00021.91,    -0.1127, -0.9819, 00.0142,    
 0001.604248, 000541,    008022, 000964, -00025,    008067.52, 000928.63, 000016.58,    -0.1131, -0.9832, 00.0188,    
 0001.605225, 000544,    008009, 000971, -00054,    008054.88, 000919.62, 000012.74,    -0.1120, -0.9817, 00.0184,    
 0001.606201, 000541,    008030, 000977, -00046,    008047.83, 000899.41, -00013.03,    -0.1096, -0.9808, 00.0153,    
 0001.607178, 000540,    008055, 000977, -00008,    008068.48, 000907.50, -00016.21,    -0.1105, -0.9834, 00.0149,    
 0001.608398, 000534,    008063, 000992, -00012,    008064.27, 000929.66, -00045.66,    -0.1132, -0.9828, 00.0113,    
 0001.609375, 000541,    008064, 000974, -00030,    008028.17, 000934.63, -00058.48,    -0.1138, -0.9784, 00.0098,    
 0001.610352, 000541,    008041, 000963, -00013,    008016.12, 000944.21, -00029.69,    -0.1150, -0.9770, 00.0133,    
 0001.611328, 000541,    008030, 000997, 000035,    008043.46, 000956.73, -00011.20,    -0.1165, -0.9803, 00.0155,    
 0001.612305, 000540,    008037, 001007, 000030,    008048.26, 000967.56, -00009.57,    -0.1179, -0.9809, 00.0157,    
 0001.613281, 000853,    008033, 001008, -00043,    008024.99, 000967.54, -00023.35,    -0.1178, -0.9780, 00.0140,    
 0001.614258, 000541,    008038, 001021, -00085,    008014.58, 000974.33, -00048.35,    -0.1187, -0.9768, 00.0110,    
 0001.615234, 000541,    008069, 001026, -00001,    008032.87, 000980.26, -00040.86,    -0.1194, -0.9790, 00.0119,    
 0001.616211, 000540,    008077, 001036, 000058,    008054.25, 000981.36, -00007.75,    -0.1195, -0.9816, 00.0159,    
 0001.617188, 000541,    008061, 001049, 000010,    008060.94, 000994.99, -00010.68,    -0.1212, -0.9824, 00.0155,    
 0001.618164, 000541,    008074, 001046, 000011,    008062.02, 000981.22, -00025.02,    -0.1195, -0.9826, 00.0138,    
 0001.619385, 000540,    008046, 001039, 000036,    008042.84, 000973.33, -00009.88,    -0.1186, -0.9802, 00.0156,    
 0001.620361, 000541,    008003, 001025, 000017,    008033.03, 001002.24, 000030.02,    -0.1221, -0.9790, 00.0204,    
 0001.621338, 000541,    008008, 001022, -00028,    008038.28, 001010.83, 000024.79,    -0.1231, -0.9797, 00.0198,    
 0001.622314, 000541,    008023, 001051, -00043,    008034.70, 001012.43, -00036.43,    -0.1233, -0.9792, 00.0124,    
 0001.623291, 000849,    008036, 001056, -00009,    008038.83, 001023.95, -00070.35,    -0.1247, -0.9797, 00.0084,    
 0001.624268, 000541,    008044, 001017, 000008,    008064.36, 001027.92, 000000.10,    -0.1252, -0.9828, 00.0168,    
 0001.625244, 000542,    008060, 000982, -00016,    008070.84, 001035.22, 000048.18,    -0.1261, -0.9836, 00.0226,    
 0001.626221, 000541,    008075, 000996, -00008,    008057.79, 001045.12, 000007.71,    -0.1273, -0.9820, 00.0178,    
 0001.627197, 000541,    008088, 001001, 000017,    008069.05, 001041.79, 000008.71,    -0.1269, -0.9834, 00.0179,    
 0001.628174, 000542,    008081, 000966, -00014,    008046.32, 001034.56, 000028.77,    -0.1260, -0.9806, 00.0203,    
 0001.629395, 000540,    008083, 000956, -00008,    008011.76, 001021.54, 000012.46,    -0.1244, -0.9764, 00.0183,    
 0001.630371, 000540,    008075, 000961, 000017,    008017.10, 001017.89, -00024.36,    -0.1240, -0.9771, 00.0139,    
 0001.631348, 000541,    008026, 000972, -00007,    008029.58, 001040.78, -00036.33,    -0.1268, -0.9786, 00.0125,    
 0001.632324, 000541,    008037, 000988, -00050,    008040.39, 001043.85, -00008.70,    -0.1271, -0.9799, 00.0158,    
 0001.633301, 000850,    008059, 000991, -00078,    008047.32, 001010.82, 000003.88,    -0.1231, -0.9808, 00.0173,    
 0001.634277, 000540,    008053, 000981, -00073,    008060.56, 000981.52, -00017.31,    -0.1196, -0.9824, 00.0147,    
 0001.635254, 000542,    008047, 000952, -00046,    008072.60, 000992.43, -00011.31,    -0.1209, -0.9839, 00.0155,    
 0001.636230, 000541,    008047, 000932, 000003,    008082.76, 000995.34, 000009.48,    -0.1212, -0.9851, 00.0180,    
 0001.637207, 000540,    008062, 000959, 000012,    008076.61, 000965.92, -00015.90,    -0.1177, -0.9843, 00.0149,    
 0001.638184, 000540,    008065, 000969, 000011,    008078.02, 000957.77, -00010.45,    -0.1167, -0.9845, 00.0156,    
 0001.639160, 000579,    008054, 000942, 000031,    008070.99, 000961.57, 000010.87,    -0.1171, -0.9837, 00.0181,    
 0001.640381, 000547,    008064, 000974, 000021,    008030.66, 000970.83, -00008.62,    -0.1183, -0.9787, 00.0158,    
 0001.641357, 000541,    008076, 000972, 000007,    008040.57, 000983.98, -00043.59,    -0.1199, -0.9799, 00.0116,    
 0001.642334, 000543,    008070, 000923, -00014,    008059.19, 000985.25, -00065.98,    -0.1200, -0.9822, 00.0089,    
 0001.643311, 000850,    008078, 000926, -00037,    008054.64, 000975.88, -00061.31,    -0.1189, -0.9817, 00.0095,    
 0001.644287, 000541,    008097, 000955, -00077,    008050.55, 000951.68, -00039.47,    -0.1159, -0.9812, 00.0121,    
 0001.645264, 000540,    008094, 000973, -00121,    008051.40, 000935.69, -00000.87,    -0.1140, -0.9813, 00.0167,    
 0001.646240, 000540,    008075, 000946, -00104,    008064.17, 000958.05, 000004.49,    -0.1167, -0.9828, 00.0174,    
 0001.647217, 000540,    008068, 000920, -00086,    008066.70, 000965.50, 000001.90,    -0.1176, -0.9831, 00.0171,    
 0001.648193, 000550,    008064, 000938, -00072,    008057.63, 000942.82, 000016.85,    -0.1148, -0.9820, 00.0189,    
 0001.649170, 000551,    008048, 000943, -00059,    008065.64, 000969.07, 000007.16,    -0.1180, -0.9830, 00.0177,    
 0001.650391, 000542,    008061, 000950, -00121,    008075.39, 000967.06, -00006.83,    -0.1178, -0.9842, 00.0160,    
 0001.651367, 000541,    008087, 000971, -00143,    008070.70, 000926.94, -00026.73,    -0.1129, -0.9836, 00.0136,    
 0001.652344, 000540,    008056, 000983, -00064,    008076.97, 000930.50, -00046.33,    -0.1133, -0.9844, 00.0113,    
 0001.653320, 000854,    008034, 000982, -00051,    008091.72, 000955.30, -00079.24,    -0.1164, -0.9862, 00.0073,    
 0001.654297, 000541,    008080, 000979, -00089,    008089.03, 000970.53, -00115.52,    -0.1182, -0.9859, 00.0029,    
 0001.655273, 000542,    008116, 000989, -00076,    008073.97, 000948.74, -00100.80,    -0.1156, -0.9840, 00.0047,    
 0001.656250, 000540,    008102, 000991, -00073,    008068.78, 000928.24, -00085.49,    -0.1131, -0.9834, 00.0066,    
 0001.657227, 000540,    008081, 000983, -00060,    008065.73, 000944.08, -00073.51,    -0.1150, -0.9830, 00.0080,    
 0001.658203, 000539,    008075, 000956, -00035,    008052.79, 000948.41, -00062.09,    -0.1155, -0.9814, 00.0094,    
 0001.659180, 000544,    008057, 000956, -00086,    008063.54, 000954.31, -00113.42,    -0.1162, -0.9827, 00.0032,    
 0001.660156, 000541,    008029, 000985, -00088,    008084.19, 000972.14, -00130.97,    -0.1184, -0.9853, 00.0011,    
 0001.661377, 000541,    008043, 001015, -00045,    008057.95, 000982.82, -00064.47,    -0.1197, -0.9821, 00.0091,    
 0001.662354, 000542,    008065, 001034, -00038,    008040.04, 000983.00, -00053.29,    -0.1197, -0.9799, 00.0104,    
 0001.663330, 000850,    008082, 001022, -00049,    008078.60, 000981.31, -00084.38,    -0.1195, -0.9846, 00.0067,    
 0001.664307, 000542,    008116, 000987, -00092,    008108.87, 000989.62, -00073.86,    -0.1205, -0.9883, 00.0079,    
 0001.665283, 000541,    008122, 000966, -00119,    008097.64, 000990.80, -00072.29,    -0.1207, -0.9869, 00.0081,    
 0001.666260, 000540,    008109, 000957, -00128,    008080.64, 000983.57, -00062.72,    -0.1198, -0.9848, 00.0093,    
 0001.667236, 000541,    008090, 000950, -00077,    008075.90, 000960.77, -00042.49,    -0.1170, -0.9843, 00.0117,    
 0001.668213, 000540,    008070, 000979, -00033,    008061.02, 000961.12, -00084.14,    -0.1171, -0.9824, 00.0067,    
 0001.669189, 000538,    008038, 000989, -00045,    008037.59, 000985.46, -00085.01,    -0.1200, -0.9796, 00.0066,    
 0001.670166, 000542,    008012, 000977, -00056,    008048.58, 001009.90, -00049.17,    -0.1230, -0.9809, 00.0109,    
 0001.671387, 000540,    008035, 000992, -00082,    008066.36, 001025.14, -00044.07,    -0.1249, -0.9831, 00.0115,    
 0001.672363, 000541,    008041, 000988, -00032,    008079.81, 001014.57, -00052.86,    -0.1236, -0.9847, 00.0105,    
 0001.673340, 000853,    008041, 000972, 000025,    008106.94, 000985.02, -00086.60,    -0.1200, -0.9880, 00.0064,    
 0001.674316, 000563,    008036, 000964, 000012,    008110.47, 000967.38, -00106.82,    -0.1178, -0.9885, 00.0040,    
 0001.675293, 000543,    008045, 000964, 000001,    008098.52, 000959.93, -00112.09,    -0.1169, -0.9870, 00.0034,    
 0001.676270, 000540,    008068, 000959, 000030,    008082.34, 000954.17, -00067.47,    -0.1162, -0.9850, 00.0087,    
 0001.677246, 000541,    008062, 000967, 000045,    008065.53, 000978.21, -00029.17,    -0.1191, -0.9830, 00.0133,    
 0001.678223, 000541,    008066, 000990, -00021,    008039.29, 000986.65, -00038.85,    -0.1202, -0.9798, 00.0122,    
 0001.679199, 000546,    008078, 000998, -00112,    008018.72, 000977.03, -00049.31,    -0.1190, -0.9773, 00.0109,    
 0001.680176, 000542,    008082, 000992, -00120,    008038.83, 000989.62, -00072.02,    -0.1205, -0.9797, 00.0082,    
 0001.681396, 000541,    008089, 000974, -00041,    008044.73, 000986.04, -00030.40,    -0.1201, -0.9805, 00.0132,    
 0001.682373, 000534,    008099, 000987, 000021,    008045.80, 000972.93, 000017.37,    -0.1185, -0.9806, 00.0189,    
 0001.683350, 000850,    008067, 001011, -00016,    008042.11, 000967.11, 000006.05,    -0.1178, -0.9801, 00.0176,    
 0001.684326, 000542,    008030, 000997, -00109,    008049.26, 000967.70, -00005.23,    -0.1179, -0.9810, 00.0162,    
 0001.685303, 000540,    008022, 000975, -00110,    008067.59, 000963.74, 000016.51,    -0.1174, -0.9832, 00.0188,    
 0001.686279, 000540,    008042, 000982, -00063,    008062.17, 000970.66, 000027.25,    -0.1182, -0.9826, 00.0201,    
 0001.687256, 000541,    008075, 000994, -00032,    008065.70, 000989.99, -00028.05,    -0.1206, -0.9830, 00.0135,    
 0001.688232, 000635,    008059, 000985, -00015,    008075.41, 000996.45, -00102.45,    -0.1214, -0.9842, 00.0045,    
 0001.689453, 000552,    008044, 000998, -00018,    008078.08, 000991.56, -00107.35,    -0.1208, -0.9845, 00.0039,    
 0001.690186, 000543,    008060, 001014, -00015,    008083.47, 000977.23, -00040.74,    -0.1190, -0.9852, 00.0119,    
 0001.691162, 000541,    008046, 001006, -00020,    008090.93, 000988.46, 000010.53,    -0.1204, -0.9861, 00.0181,    
 0001.692383, 000541,    008022, 001007, 000001,    008063.33, 001008.52, -00020.01,    -0.1228, -0.9827, 00.0144,    
 0001.693359, 000853,    008020, 001002, -00008,    008032.13, 000996.90, -00096.06,    -0.1214, -0.9789, 00.0053,    
 0001.694336, 000542,    008039, 000982, -00014,    008025.70, 000978.56, -00095.28,    -0.1192, -0.9781, 00.0054,    
 0001.695312, 000541,    008070, 000991, 000021,    008042.98, 000984.55, -00054.44,    -0.1199, -0.9802, 00.0103,    
 0001.696289, 000540,    008080, 001023, -00013,    008070.77, 000995.15, -00028.20,    -0.1212, -0.9836, 00.0134,    
 0001.697266, 000540,    008078, 001004, -00067,    008057.79, 000987.94, -00015.01,    -0.1203, -0.9820, 00.0150,    
 0001.698242, 000541,    008087, 000969, -00061,    008046.06, 000998.23, -00018.37,    -0.1216, -0.9806, 00.0146,    
 0001.699219, 000547,    008058, 000962, -00002,    008059.42, 001010.65, -00015.59,    -0.1231, -0.9822, 00.0150,    
 0001.700195, 000541,    008030, 000977, 000041,    008047.36, 001003.42, -00018.58,    -0.1222, -0.9808, 00.0146,    
 0001.701172, 000541,    008031, 000971, 000060,    008027.35, 001003.61, 000000.18,    -0.1222, -0.9783, 00.0168,    
 0001.702393, 000541,    008030, 000981, 000055,    008025.76, 000999.06, -00006.12,    -0.1217, -0.9781, 00.0161,    
 0001.703369, 000850,    008042, 001009, 000029,    008041.66, 000982.85, -00010.36,    -0.1197, -0.9801, 00.0156,    
 0001.704346, 000541,    008026, 000988, -00001,    008066.79, 000990.33, 000018.54,    -0.1206, -0.9831, 00.0191,    
 0001.705322, 000541,    008007, 000962, -00042,    008073.82, 001016.03, -00010.54,    -0.1238, -0.9840, 00.0156,    
 0001.706299, 000541,    008035, 000955, -00027,    008071.42, 000999.25, -00055.16,    -0.1217, -0.9837, 00.0102,    
 0001.707275, 000540,    008051, 000976, 000001,    008078.40, 000970.08, -00049.14,    -0.1182, -0.9846, 00.0109,    
 0001.708252, 000542,    008046, 000981, 000001,    008053.97, 000964.55, 000000.25,    -0.1175, -0.9816, 00.0169,    
 0001.709229, 000547,    008056, 000967, 000008,    008031.04, 000976.90, 000035.67,    -0.1190, -0.9788, 00.0211,    
 0001.710205, 000542,    008070, 000984, -00016,    008032.63, 000972.12, 000050.25,    -0.1184, -0.9790, 00.0229,    
 0001.711182, 000540,    008075, 000996, -00050,    008032.64, 000980.79, 000044.18,    -0.1195, -0.9790, 00.0221,    
 0001.712158, 000541,    008039, 000980, -00049,    008042.61, 001003.75, 000021.02,    -0.1223, -0.9802, 00.0194,    
 0001.713379, 000851,    008059, 000978, -00054,    008029.80, 000986.01, -00005.06,    -0.1201, -0.9786, 00.0162,    
 0001.714355, 000541,    008075, 000993, -00077,    008015.10, 000964.82, -00040.10,    -0.1175, -0.9768, 00.0120,    
 0001.715332, 000541,    008060, 000981, -00053,    008038.95, 000959.40, -00028.05,    -0.1169, -0.9798, 00.0135,    
 0001.716309, 000541,    008077, 000985, -00016,    008052.82, 000977.13, -00004.85,    -0.1190, -0.9814, 00.0162,    
 0001.717285, 000540,    008071, 000994, -00008,    008049.08, 000981.56, -00004.91,    -0.1196, -0.9810, 00.0162,    
 0001.718262, 000541,    008085, 000953, -00007,    008057.99, 000969.51, 000000.79,    -0.1181, -0.9821, 00.0169,    
 0001.719238, 000546,    008071, 000929, -00039,    008069.73, 000982.67, -00019.67,    -0.1197, -0.9835, 00.0145,    
 0001.720215, 000541,    008036, 000957, -00059,    008073.17, 000992.01, -00048.34,    -0.1208, -0.9839, 00.0110,    
 0001.721191, 000541,    008079, 000991, -00028,    008043.75, 000978.86, -00047.12,    -0.1192, -0.9803, 00.0112,    
 0001.722168, 000541,    008109, 001001, -00003,    008061.44, 000977.66, -00050.36,    -0.1191, -0.9825, 00.0108,    
 0001.723389, 000853,    008065, 000989, -00016,    008074.63, 000990.18, -00068.55,    -0.1206, -0.9841, 00.0086,    
 0001.724365, 000541,    008042, 000977, -00026,    008061.69, 000980.08, -00048.03,    -0.1194, -0.9825, 00.0111,    
 0001.725342, 000540,    008066, 000985, -00056,    008075.72, 000983.46, -00017.83,    -0.1198, -0.9842, 00.0147,    
 0001.726318, 000541,    008093, 001001, -00063,    008071.13, 000991.19, -00012.15,    -0.1207, -0.9837, 00.0154,    
 0001.727295, 000541,    008085, 001009, -00035,    008082.89, 000957.90, -00011.78,    -0.1167, -0.9851, 00.0154,    
 0001.728271, 000542,    008065, 001006, -00030,    008071.05, 000939.15, -00038.39,    -0.1144, -0.9837, 00.0122,    
 0001.729248, 000541,    008067, 000992, -00027,    008042.26, 000963.16, -00054.57,    -0.1173, -0.9802, 00.0103,    
 0001.730225, 000541,    008063, 001007, -00081,    008077.94, 000991.91, -00029.66,    -0.1208, -0.9845, 00.0133,    
 0001.731201, 000541,    008085, 001046, -00104,    008102.69, 001001.18, -00010.61,    -0.1219, -0.9875, 00.0156,    
 0001.732178, 000541,    008096, 001064, -00096,    008066.47, 000992.56, -00022.95,    -0.1209, -0.9831, 00.0141,    
 0001.733398, 000849,    008070, 001045, -00076,    008047.67, 000983.75, -00032.19,    -0.1198, -0.9808, 00.0130,    
