 Gtime,       Gdur,    Gperc, G,        Grx1,   Gry1,   Grz1,           Gax1,   Gay1,   Gaz1        
 0008.915924, 000988,  0.099, _,    -00035, 000072, -00031,    -00035.25, 000074.31, -00032.70,    
 0008.925919, 000990,  0.099, _,    -00035, 000074, -00035,    -00034.97, 000074.11, -00033.16,    
 0008.935928, 000987,  0.099, _,    -00042, 000075, -00038,    -00036.58, 000074.38, -00034.19,    
 0008.945923, 000987,  0.099, _,    -00042, 000071, -00037,    -00037.80, 000073.62, -00034.89,    
 0008.955917, 000987,  0.099, _,    -00034, 000071, -00035,    -00037.17, 000072.89, -00034.84,    
 0008.965927, 000986,  0.099, _,    -00037, 000080, -00032,    -00037.00, 000074.25, -00034.31,    
 0008.975922, 000989,  0.099, _,    -00045, 000073, -00030,    -00038.84, 000074.20, -00033.30,    
 0008.985916, 000987,  0.099, _,    -00029, 000074, -00033,    -00036.98, 000073.78, -00033.17,    
 0008.995926, 000987,  0.099, _,    -00042, 000074, -00040,    -00037.52, 000074.02, -00034.66,    
 0009.005920, 000989,  0.099, _,    -00032, 000073, -00036,    -00036.98, 000073.66, -00035.17,    
 0009.015930, 000987,  0.099, _,    -00032, 000075, -00033,    -00035.33, 000074.05, -00034.67,    
 0009.025925, 000994,  0.099, _,    -00035, 000079, -00034,    -00035.69, 000075.06, -00034.55,    
 0009.035919, 000988,  0.099, _,    -00031, 000078, -00032,    -00034.38, 000075.89, -00034.03,    
 0009.045929, 000988,  0.099, _,    -00031, 000076, -00037,    -00033.75, 000075.91, -00034.55,    
 0009.055923, 000991,  0.099, _,    -00044, 000079, -00037,    -00035.56, 000076.61, -00035.16,    
 0009.065933, 000988,  0.099, _,    -00029, 000074, -00033,    -00034.70, 000076.20, -00034.66,    
 0009.075928, 000985,  0.099, _,    -00028, 000077, -00032,    -00032.61, 000076.27, -00034.09,    
 0009.085922, 000986,  0.099, _,    -00031, 000074, -00038,    -00032.56, 000075.94, -00034.86,    
 0009.095917, 000988,  0.099, _,    -00034, 000076, -00030,    -00032.39, 000075.75, -00034.11,    
 0009.105927, 000986,  0.099, _,    -00032, 000068, -00040,    -00032.64, 000074.41, -00034.95,    
 0009.115921, 000990,  0.099, _,    -00038, 000080, -00040,    -00033.38, 000075.09, -00036.44,    
 0009.125931, 001003,  0.100, _,    -00035, 000075, -00036,    -00034.09, 000075.67, -00036.14,    
 0009.135925, 000991,  0.099, _,    -00041, 000073, -00038,    -00035.31, 000074.66, -00036.73,    
 0009.145920, 000989,  0.099, _,    -00037, 000076, -00042,    -00036.14, 000075.16, -00037.77,    
 0009.155930, 000987,  0.099, _,    -00028, 000075, -00034,    -00034.17, 000074.91, -00037.31,    
 0009.165924, 000987,  0.099, _,    -00037, 000082, -00036,    -00034.73, 000076.48, -00036.72,    
 0009.175919, 000988,  0.099, _,    -00028, 000073, -00032,    -00033.47, 000075.91, -00035.98,    
 0009.185928, 000989,  0.099, _,    -00037, 000080, -00035,    -00033.83, 000076.47, -00035.45,    
 0009.195923, 000991,  0.099, _,    -00035, 000073, -00037,    -00034.59, 000076.16, -00036.09,    
 0009.205917, 000990,  0.099, _,    -00039, 000081, -00029,    -00035.20, 000076.75, -00034.47,    
 0009.215927, 000988,  0.099, _,    -00032, 000072, -00032,    -00035.02, 000076.33, -00033.83,    
 0009.225922, 000994,  0.099, _,    -00034, 000078, -00029,    -00034.36, 000076.11, -00032.84,    
 0009.235916, 000991,  0.099, _,    -00033, 000078, -00040,    -00034.38, 000077.06, -00033.98,    
 0009.245926, 000992,  0.099, _,    -00036, 000083, -00044,    -00034.34, 000077.89, -00036.42,    
 0009.255920, 000989,  0.099, _,    -00034, 000074, -00028,    -00034.56, 000077.72, -00034.70,    
 0009.265930, 000987,  0.099, _,    -00040, 000073, -00032,    -00035.33, 000076.16, -00033.73,    
 0009.275925, 000988,  0.099, _,    -00030, 000076, -00041,    -00034.80, 000076.45, -00035.39,    
 0009.285919, 000988,  0.099, _,    -00042, 000087, -00037,    -00035.69, 000078.30, -00035.88,    
 0009.295929, 000987,  0.099, _,    -00038, 000073, -00034,    -00036.95, 000077.88, -00035.44,    
 0009.305923, 000988,  0.099, _,    -00032, 000081, -00035,    -00035.45, 000077.78, -00035.33,    
 0009.315918, 000988,  0.099, _,    -00039, 000073, -00036,    -00036.38, 000077.55, -00035.48,    
 0009.325928, 000988,  0.099, _,    -00034, 000069, -00033,    -00035.86, 000075.09, -00035.12,    
 0009.335922, 000989,  0.099, _,    -00031, 000076, -00030,    -00034.84, 000075.53, -00033.97,    
 0009.345917, 000987,  0.099, _,    -00032, 000072, -00040,    -00034.16, 000074.59, -00035.08,    
 0009.355927, 000986,  0.099, _,    -00040, 000081, -00030,    -00035.33, 000075.84, -00034.38,    
 0009.365921, 000988,  0.099, _,    -00036, 000076, -00036,    -00035.70, 000076.09, -00034.16,    
 0009.375931, 000992,  0.099, _,    -00041, 000076, -00034,    -00036.64, 000075.88, -00034.58,    
 0009.385925, 000986,  0.099, _,    -00039, 000076, -00030,    -00037.41, 000076.08, -00033.33,    
 0009.395920, 000988,  0.099, _,    -00040, 000078, -00036,    -00037.81, 000076.34, -00033.91,    
 0009.405930, 000988,  0.099, _,    -00036, 000081, -00037,    -00037.70, 000077.34, -00034.50,    
 0009.415924, 000987,  0.099, _,    -00034, 000073, -00030,    -00036.62, 000076.52, -00033.69,    
 0009.425919, 000995,  0.100, _,    -00036, 000068, -00035,    -00036.64, 000074.59, -00033.69,    
 0009.435928, 000988,  0.099, _,    -00035, 000079, -00035,    -00036.22, 000075.31, -00034.20,    
 0009.445923, 000988,  0.099, _,    -00040, 000074, -00037,    -00037.03, 000075.47, -00034.61,    
 0009.455917, 000989,  0.099, _,    -00039, 000071, -00035,    -00037.62, 000074.22, -00034.98,    
 0009.465927, 000989,  0.099, _,    -00038, 000075, -00032,    -00037.73, 000074.45, -00034.14,    
 0009.475922, 000987,  0.099, _,    -00033, 000082, -00031,    -00036.80, 000075.91, -00033.56,    
 0009.485916, 000987,  0.099, _,    -00039, 000071, -00040,    -00037.02, 000075.23, -00034.75,    
 0009.495926, 000988,  0.099, _,    -00040, 000068, -00030,    -00037.84, 000073.30, -00034.12,    
 0009.505920, 000989,  0.099, _,    -00038, 000074, -00027,    -00037.75, 000073.44, -00032.23,    
 0009.515930, 000989,  0.099, _,    -00034, 000067, -00043,    -00037.06, 000072.08, -00034.50,    
 0009.525925, 000996,  0.100, _,    -00044, 000075, -00033,    -00038.27, 000072.38, -00034.52,    
 0009.535919, 000999,  0.100, _,    -00025, 000072, -00030,    -00036.09, 000072.53, -00033.31,    
 0009.545929, 000990,  0.099, _,    -00039, 000081, -00036,    -00035.80, 000074.05, -00033.91,    
 0009.555923, 000988,  0.099, _,    -00038, 000071, -00036,    -00037.05, 000073.95, -00034.34,    
 0009.565933, 000989,  0.099, _,    -00033, 000080, -00034,    -00035.62, 000074.61, -00034.34,    
 0009.575928, 000988,  0.099, _,    -00033, 000079, -00032,    -00035.38, 000076.19, -00033.78,    
 0009.585922, 000987,  0.099, _,    -00035, 000076, -00036,    -00034.91, 000075.80, -00034.17,    
 0009.595917, 000988,  0.099, _,    -00028, 000077, -00036,    -00033.78, 000076.30, -00034.73,    
 0009.605927, 000989,  0.099, _,    -00035, 000080, -00035,    -00033.50, 000076.89, -00034.75,    
 0009.615921, 000988,  0.099, _,    -00040, 000075, -00034,    -00035.16, 000076.95, -00034.61,    
 0009.625931, 000994,  0.099, _,    -00036, 000073, -00039,    -00035.17, 000075.88, -00035.55,    
 0009.635925, 000988,  0.099, _,    -00039, 000073, -00032,    -00036.11, 000075.48, -00035.00,    
 0009.645920, 000987,  0.099, _,    -00039, 000076, -00041,    -00036.67, 000075.41, -00035.91,    
 0009.655930, 000990,  0.099, _,    -00035, 000077, -00033,    -00036.48, 000075.95, -00035.86,    
 0009.665924, 000989,  0.099, _,    -00038, 000077, -00040,    -00036.70, 000076.03, -00036.20,    
 0009.675919, 000988,  0.099, _,    -00032, 000071, -00033,    -00035.84, 000075.12, -00036.14,    
 0009.685928, 000989,  0.099, _,    -00026, 000074, -00038,    -00033.59, 000074.61, -00035.95,    
 0009.695923, 000989,  0.099, _,    -00041, 000083, -00042,    -00034.98, 000076.42, -00037.77,    
 0009.705917, 000988,  0.099, _,    -00037, 000071, -00029,    -00035.81, 000075.50, -00035.81,    
 0009.715927, 000987,  0.099, _,    -00041, 000080, -00032,    -00036.67, 000076.02, -00034.86,    
 0009.725922, 000989,  0.099, _,    -00038, 000066, -00037,    -00037.38, 000074.42, -00035.28,    
 0009.735916, 000988,  0.099, _,    -00035, 000089, -00035,    -00036.58, 000076.62, -00035.34,    
 0009.745926, 000988,  0.099, _,    -00033, 000076, -00040,    -00036.00, 000077.73, -00036.16,    
 0009.755920, 000989,  0.099, _,    -00036, 000082, -00033,    -00035.72, 000077.64, -00035.78,    
 0009.765930, 000987,  0.099, _,    -00035, 000077, -00039,    -00035.70, 000078.48, -00036.08,    
 0009.775925, 000988,  0.099, _,    -00037, 000079, -00036,    -00035.80, 000077.84, -00036.48,    
 0009.785919, 000986,  0.099, _,    -00035, 000078, -00037,    -00035.86, 000078.58, -00036.25,    
 0009.795929, 000988,  0.099, _,    -00030, 000074, -00033,    -00034.50, 000077.16, -00035.83,    
 0009.805923, 000987,  0.099, _,    -00029, 000080, -00039,    -00033.41, 000078.03, -00036.16,    
 0009.815918, 000988,  0.099, _,    -00028, 000075, -00031,    -00032.06, 000077.28, -00035.45,    
 0009.825928, 000992,  0.099, _,    -00029, 000081, -00035,    -00031.27, 000078.09, -00034.91,    
 0009.835922, 000992,  0.099, _,    -00028, 000081, -00033,    -00030.45, 000078.83, -00034.95,    
 0009.845917, 000988,  0.099, _,    -00032, 000076, -00034,    -00030.58, 000078.33, -00034.33,    
 0009.855927, 000989,  0.099, _,    -00035, 000073, -00028,    -00031.56, 000077.09, -00033.33,    
 0009.865921, 000988,  0.099, _,    -00039, 000079, -00031,    -00033.11, 000077.30, -00032.30,    
 0009.875916, 000988,  0.099, _,    -00039, 000077, -00035,    -00034.50, 000077.42, -00033.11,    
 0009.885925, 000988,  0.099, _,    -00030, 000068, -00031,    -00033.59, 000075.30, -00032.50,    
 0009.895920, 000988,  0.099, _,    -00037, 000073, -00035,    -00034.06, 000074.59, -00032.97,    
 0009.905930, 000987,  0.099, _,    -00035, 000075, -00037,    -00034.55, 000074.70, -00033.81,    
 0009.915924, 000988,  0.099, _,    -00035, 000073, -00035,    -00034.50, 000074.34, -00034.16,    
 0009.925919, 000987,  0.099, _,    -00040, 000073, -00042,    -00035.86, 000073.95, -00035.69,    
 0009.935928, 000993,  0.099, _,    -00037, 000082, -00029,    -00036.27, 000075.50, -00034.67,    
 0009.945923, 000994,  0.099, _,    -00034, 000080, -00041,    -00035.91, 000076.72, -00035.45,    
 0009.955917, 000987,  0.099, _,    -00028, 000076, -00035,    -00034.31, 000076.44, -00036.06,    
 0009.965927, 000989,  0.099, _,    -00043, 000067, -00036,    -00035.84, 000074.55, -00035.55,    
 0009.975922, 000989,  0.099, _,    -00033, 000076, -00035,    -00035.80, 000074.44, -00035.94,    
 0009.985916, 000987,  0.099, _,    -00038, 000073, -00033,    -00035.69, 000074.53, -00035.05,    
 0009.995926, 000989,  0.099, _,    -00030, 000082, -00034,    -00035.00, 000075.64, -00035.03,    
 0010.005920, 000988,  0.099, _,    -00034, 000075, -00045,    -00034.22, 000076.16, -00036.91,    
 0010.015930, 000991,  0.099, _,    -00032, 000082, -00037,    -00034.25, 000076.91, -00037.48,    
 0010.025925, 000992,  0.099, _,    -00033, 000072, -00028,    -00033.47, 000076.59, -00035.11,    
 0010.035919, 000989,  0.099, _,    -00034, 000080, -00034,    -00033.88, 000076.61, -00034.89,    
 0010.045929, 000989,  0.099, _,    -00037, 000077, -00037,    -00034.20, 000077.39, -00035.22,    
 0010.055923, 000987,  0.099, _,    -00038, 000071, -00032,    -00035.30, 000075.50, -00034.72,    
 0010.065933, 000987,  0.099, _,    -00037, 000074, -00039,    -00035.52, 000075.36, -00035.31,    
 0010.075928, 000987,  0.099, _,    -00039, 000078, -00040,    -00036.45, 000075.69, -00036.56,    
 0010.085922, 000986,  0.099, _,    -00036, 000077, -00030,    -00036.31, 000076.33, -00035.22,    
 0010.095917, 000987,  0.099, _,    -00036, 000076, -00035,    -00036.25, 000076.09, -00034.98,    
 0010.105927, 000988,  0.099, _,    -00034, 000086, -00042,    -00035.81, 000078.23, -00036.53,    
 0010.115921, 000987,  0.099, _,    -00036, 000070, -00035,    -00035.80, 000076.83, -00036.39,    
 0010.125916, 000988,  0.099, _,    -00037, 000075, -00039,    -00036.19, 000075.92, -00036.69,    
 0010.135925, 000987,  0.099, _,    -00038, 000076, -00032,    -00036.56, 000076.25, -00035.95,    
 0010.145920, 000987,  0.099, _,    -00035, 000079, -00033,    -00036.39, 000076.52, -00035.08,    
 0010.155930, 000987,  0.099, _,    -00023, 000074, -00031,    -00033.55, 000076.38, -00034.48,    
 0010.165924, 001000,  0.100, _,    -00038, 000074, -00041,    -00034.02, 000075.47, -00035.44,    
 0010.175919, 000990,  0.099, _,    -00037, 000078, -00027,    -00035.06, 000076.27, -00034.23,    
 0010.185928, 000990,  0.099, _,    -00031, 000069, -00032,    -00033.92, 000074.75, -00033.03,    
 0010.195923, 000988,  0.099, _,    -00036, 000074, -00039,    -00034.34, 000074.34, -00034.67,    
 0010.205917, 000988,  0.099, _,    -00039, 000083, -00031,    -00035.30, 000076.16, -00033.78,    
 0010.215927, 000989,  0.099, _,    -00032, 000080, -00037,    -00034.81, 000077.19, -00034.42,    
 0010.225922, 000994,  0.099, _,    -00035, 000071, -00029,    -00034.58, 000075.83, -00033.33,    
 0010.235916, 000989,  0.099, _,    -00027, 000074, -00035,    -00033.20, 000075.27, -00033.34,    
 0010.245926, 000987,  0.099, _,    -00039, 000077, -00033,    -00033.88, 000075.75, -00033.56,    
 0010.255920, 000988,  0.099, _,    -00030, 000077, -00033,    -00033.70, 000075.98, -00033.17,    
 0010.265930, 000988,  0.099, _,    -00040, 000075, -00038,    -00034.30, 000075.81, -00034.33,    
 0010.275925, 000987,  0.099, _,    -00035, 000071, -00042,    -00035.30, 000074.72, -00035.97,    
 0010.285919, 000987,  0.099, _,    -00031, 000079, -00035,    -00033.86, 000075.55, -00036.03,    
 0010.295929, 000986,  0.099, _,    -00036, 000080, -00035,    -00034.55, 000076.70, -00035.61,    
 0010.305923, 000989,  0.099, _,    -00039, 000070, -00032,    -00035.31, 000075.34, -00035.12,    
 0010.315933, 000986,  0.099, _,    -00033, 000076, -00030,    -00035.14, 000075.23, -00033.75,    
 0010.325928, 000988,  0.099, _,    -00040, 000084, -00038,    -00035.75, 000077.17, -00034.69,    
 0010.335922, 000987,  0.099, _,    -00029, 000071, -00033,    -00034.89, 000076.08, -00034.45,    
 0010.345917, 000994,  0.099, _,    -00031, 000066, -00044,    -00033.48, 000073.69, -00036.27,    
 0010.355927, 000998,  0.100, _,    -00033, 000074, -00034,    -00033.81, 000073.64, -00036.38,    
 0010.365921, 000989,  0.099, _,    -00034, 000072, -00049,    -00033.48, 000073.38, -00038.45,    
 0010.375931, 000995,  0.100, _,    -00035, 000076, -00027,    -00034.05, 000073.77, -00037.08,    
 0010.385925, 000991,  0.099, _,    -00031, 000073, -00036,    -00033.27, 000073.75, -00035.67,    
 0010.395920, 000988,  0.099, _,    -00040, 000074, -00038,    -00034.58, 000073.61, -00036.98,    
 0010.405930, 000987,  0.099, _,    -00033, 000079, -00034,    -00034.58, 000074.88, -00035.77,    
 0010.415924, 000987,  0.099, _,    -00040, 000073, -00040,    -00035.38, 000074.50, -00037.06,    
 0010.425919, 000994,  0.099, _,    -00037, 000074, -00034,    -00036.08, 000074.25, -00036.31,    
 0010.435928, 000990,  0.099, _,    -00042, 000077, -00041,    -00037.03, 000074.89, -00037.38,    
 0010.445923, 000987,  0.099, _,    -00045, 000074, -00036,    -00039.12, 000074.69, -00037.27,    
 0010.455917, 000988,  0.099, _,    -00037, 000081, -00039,    -00038.72, 000075.94, -00037.45,    
 0010.465927, 000985,  0.099, _,    -00039, 000084, -00031,    -00038.86, 000077.98, -00036.27,    
 0010.475922, 000988,  0.099, _,    -00037, 000077, -00025,    -00038.58, 000077.91, -00033.58,    
 0010.485916, 000988,  0.099, _,    -00030, 000078, -00031,    -00036.83, 000077.91, -00032.84,    
 0010.495926, 000987,  0.099, _,    -00031, 000073, -00039,    -00035.39, 000077.03, -00034.06,    
 0010.505920, 000986,  0.099, _,    -00036, 000071, -00031,    -00035.55, 000075.58, -00033.73,    
 0010.515930, 000985,  0.099, _,    -00030, 000077, -00027,    -00034.42, 000075.88, -00031.92,    
 0010.525925, 000990,  0.099, _,    -00039, 000077, -00036,    -00035.11, 000076.14, -00032.77,    
 0010.535919, 000988,  0.099, _,    -00026, 000079, -00035,    -00033.58, 000076.73, -00033.28,    
 0010.545929, 000987,  0.099, _,    -00039, 000077, -00031,    -00033.94, 000076.97, -00032.77,    
 0010.555923, 000996,  0.100, _,    -00039, 000074, -00037,    -00035.64, 000076.27, -00033.42,    
 0010.565918, 000988,  0.099, _,    -00027, 000072, -00038,    -00033.34, 000075.36, -00034.53,    
 0010.575928, 000988,  0.099, _,    -00038, 000079, -00037,    -00034.22, 000075.91, -00035.06,    
 0010.585922, 000989,  0.099, _,    -00036, 000075, -00040,    -00034.73, 000075.86, -00036.19,    
 0010.595917, 000987,  0.099, _,    -00033, 000077, -00034,    -00034.30, 000075.84, -00035.95,    
 0010.605927, 000987,  0.099, _,    -00038, 000076, -00035,    -00035.08, 000076.11, -00035.66,    
 0010.615921, 000987,  0.099, _,    -00032, 000077, -00034,    -00034.64, 000076.14, -00035.44,    
 0010.625931, 000991,  0.099, _,    -00034, 000074, -00034,    -00034.27, 000075.95, -00035.02,    
 0010.635925, 000989,  0.099, _,    -00035, 000080, -00038,    -00034.66, 000076.52, -00035.78,    
 0010.645920, 000988,  0.099, _,    -00039, 000079, -00039,    -00035.38, 000077.34, -00036.52,    
 0010.655930, 000987,  0.099, _,    -00032, 000074, -00033,    -00035.00, 000076.48, -00035.89,    
 0010.665924, 000988,  0.099, _,    -00038, 000084, -00039,    -00035.30, 000078.03, -00036.38,    
 0010.675919, 000988,  0.099, _,    -00043, 000078, -00036,    -00037.17, 000078.34, -00036.58,    
 0010.685928, 000990,  0.099, _,    -00034, 000080, -00036,    -00036.64, 000078.53, -00036.19,    
 0010.695923, 000987,  0.099, _,    -00031, 000063, -00038,    -00035.38, 000075.62, -00036.72,    
 0010.705917, 000986,  0.099, _,    -00032, 000073, -00039,    -00034.53, 000074.28, -00037.08,    
 0010.715927, 000987,  0.099, _,    -00031, 000080, -00038,    -00033.83, 000075.98, -00037.45,    
 0010.725922, 000988,  0.099, _,    -00036, 000075, -00041,    -00034.12, 000075.56, -00038.14,    
 0010.735916, 000987,  0.099, _,    -00036, 000080, -00034,    -00034.67, 000076.56, -00037.53,    
 0010.745926, 000987,  0.099, _,    -00035, 000069, -00032,    -00034.67, 000075.09, -00036.12,    
 0010.755920, 000993,  0.099, _,    -00022, 000079, -00029,    -00032.19, 000075.55, -00034.72,    
 0010.765930, 000991,  0.099, _,    -00031, 000079, -00031,    -00031.33, 000076.61, -00033.59,    
 0010.775925, 000990,  0.099, _,    -00040, 000075, -00040,    -00033.42, 000076.06, -00035.00,    
 0010.785919, 000988,  0.099, _,    -00031, 000073, -00033,    -00032.91, 000075.44, -00034.72,    
 0010.795929, 000989,  0.099, _,    -00036, 000077, -00032,    -00033.30, 000075.56, -00033.92,    
 0010.805923, 000987,  0.099, _,    -00039, 000071, -00041,    -00034.66, 000074.86, -00035.41,    
 0010.815918, 000985,  0.099, _,    -00034, 000082, -00038,    -00034.66, 000076.03, -00036.12,    
 0010.825928, 000994,  0.099, _,    -00033, 000068, -00034,    -00034.28, 000075.02, -00035.56,    
 0010.835922, 000990,  0.099, _,    -00028, 000077, -00036,    -00032.98, 000074.56, -00035.58,    
 0010.845917, 000986,  0.099, _,    -00036, 000077, -00034,    -00033.33, 000075.80, -00035.25,    
 0010.855927, 000990,  0.099, _,    -00037, 000075, -00040,    -00034.41, 000075.11, -00036.17,    
 0010.865921, 000986,  0.099, _,    -00041, 000070, -00036,    -00035.64, 000074.45, -00036.45,    
 0010.875916, 000988,  0.099, _,    -00025, 000079, -00037,    -00033.92, 000074.86, -00036.39,    
 0010.885925, 000988,  0.099, _,    -00038, 000080, -00038,    -00034.14, 000076.42, -00037.00,    
 0010.895920, 000988,  0.099, _,    -00041, 000081, -00033,    -00036.19, 000077.12, -00036.09,    
 0010.905930, 000988,  0.099, _,    -00044, 000072, -00031,    -00037.50, 000076.50, -00034.98,    
 0010.915924, 000987,  0.099, _,    -00037, 000075, -00044,    -00037.95, 000075.67, -00036.70,    
 0010.925919, 000989,  0.099, _,    -00040, 000071, -00032,    -00037.89, 000075.16, -00036.17,    
 0010.935928, 000987,  0.099, _,    -00033, 000082, -00040,    -00037.45, 000076.03, -00036.38,    
 0010.945923, 000987,  0.099, _,    -00031, 000077, -00029,    -00035.66, 000076.89, -00035.50,    
 0010.955917, 000988,  0.099, _,    -00036, 000073, -00035,    -00035.97, 000075.66, -00034.62,    
 0010.965927, 000988,  0.099, _,    -00031, 000076, -00038,    -00034.80, 000075.95, -00035.92,    
 0010.975922, 000987,  0.099, _,    -00043, 000080, -00042,    -00036.41, 000076.64, -00036.75,    
 0010.985916, 000988,  0.099, _,    -00036, 000081, -00028,    -00036.67, 000077.86, -00035.47,    
 0010.995926, 000988,  0.099, _,    -00036, 000075, -00034,    -00036.30, 000077.19, -00034.42,    
 0011.005920, 000988,  0.099, _,    -00027, 000072, -00035,    -00034.64, 000076.03, -00035.08,    
 0011.015930, 000989,  0.099, _,    -00041, 000072, -00032,    -00035.28, 000075.05, -00034.03,    
 0011.025925, 000995,  0.100, _,    -00032, 000075, -00027,    -00035.22, 000075.05, -00032.84,    
 0011.035919, 000990,  0.099, _,    -00038, 000075, -00028,    -00035.05, 000075.05, -00031.27,    
 0011.045929, 000989,  0.099, _,    -00027, 000069, -00034,    -00034.05, 000073.80, -00032.00,    
 0011.055923, 000989,  0.099, _,    -00040, 000080, -00038,    -00034.41, 000074.80, -00033.14,    
 0011.065933, 001041,  0.104, _,    -00034, 000077, -00037,    -00035.33, 000075.62, -00034.16,    
 0011.075928, 001000,  0.100, _,    -00037, 000077, -00036,    -00034.86, 000075.69, -00034.45,    
 0011.085922, 000988,  0.099, _,    -00040, 000072, -00043,    -00036.59, 000075.14, -00036.28,    
 0011.095917, 000989,  0.099, _,    -00032, 000068, -00030,    -00035.27, 000073.30, -00035.22,    
 0011.105927, 000989,  0.099, _,    -00038, 000076, -00033,    -00035.94, 000073.78, -00034.36,    
 0011.115921, 000988,  0.099, _,    -00038, 000072, -00035,    -00036.38, 000073.52, -00034.78,    
 0011.125916, 000990,  0.099, _,    -00035, 000072, -00030,    -00036.23, 000073.05, -00033.62,    
 0011.135925, 000989,  0.099, _,    -00034, 000073, -00034,    -00035.66, 000073.11, -00033.73,    
 0011.145920, 000987,  0.099, _,    -00039, 000073, -00034,    -00036.36, 000073.05, -00033.88,    
 0011.155930, 000986,  0.099, _,    -00038, 000080, -00040,    -00036.84, 000074.47, -00035.17,    
 0011.165924, 000996,  0.100, _,    -00037, 000077, -00045,    -00036.91, 000075.25, -00037.44,    
 0011.175919, 001010,  0.101, _,    -00038, 000081, -00034,    -00037.17, 000076.27, -00036.91,    
 0011.185928, 000993,  0.099, _,    -00035, 000075, -00036,    -00036.72, 000076.30, -00036.41,    
 0011.195923, 000989,  0.099, _,    -00043, 000077, -00042,    -00037.97, 000076.19, -00037.77,    
 0011.205917, 000989,  0.099, _,    -00035, 000071, -00041,    -00037.62, 000075.42, -00038.45,    
 0011.215927, 000988,  0.099, _,    -00036, 000074, -00034,    -00036.98, 000074.81, -00037.69,    
 0011.225922, 000999,  0.100, _,    -00037, 000078, -00034,    -00037.22, 000075.73, -00036.78,    
 0011.235916, 000991,  0.099, _,    -00038, 000070, -00036,    -00037.20, 000074.52, -00036.70,    
 0011.245926, 000988,  0.099, _,    -00034, 000072, -00031,    -00036.75, 000073.91, -00035.59,    
 0011.255920, 000989,  0.099, _,    -00032, 000077, -00046,    -00035.53, 000074.55, -00037.53,    
 0011.265930, 000988,  0.099, _,    -00032, 000074, -00044,    -00034.81, 000074.56, -00039.38,    
 0011.275925, 000990,  0.099, _,    -00037, 000079, -00039,    -00035.06, 000075.28, -00039.14,    
 0011.285919, 000988,  0.099, _,    -00037, 000075, -00035,    -00035.66, 000075.44, -00038.39,    
 0011.295929, 000987,  0.099, _,    -00038, 000076, -00034,    -00035.97, 000075.28, -00037.25,    
 0011.305923, 000988,  0.099, _,    -00029, 000075, -00034,    -00034.73, 000075.44, -00036.66,    
 0011.315918, 000988,  0.099, _,    -00039, 000077, -00036,    -00035.12, 000075.58, -00036.30,    
 0011.325928, 000989,  0.099, _,    -00041, 000082, -00032,    -00036.80, 000077.09, -00035.47,    
 0011.335922, 000986,  0.099, _,    -00034, 000068, -00038,    -00036.06, 000075.41, -00035.75,    
 0011.345917, 000987,  0.099, _,    -00037, 000080, -00039,    -00036.25, 000075.89, -00036.78,    
 0011.355927, 000986,  0.099, _,    -00029, 000076, -00029,    -00034.80, 000076.50, -00035.06,    
 0011.365921, 000986,  0.099, _,    -00037, 000077, -00033,    -00034.98, 000076.25, -00034.44,    
 0011.375931, 000992,  0.099, _,    -00029, 000084, -00032,    -00034.12, 000078.16, -00033.91,    
 0011.385925, 000989,  0.099, _,    -00037, 000076, -00033,    -00034.20, 000077.77, -00033.44,    
 0011.395920, 000986,  0.099, _,    -00034, 000069, -00035,    -00034.64, 000075.91, -00033.80,    
 0011.405930, 000987,  0.099, _,    -00037, 000073, -00033,    -00034.70, 000075.06, -00033.58,    
 0011.415924, 000989,  0.099, _,    -00036, 000078, -00038,    -00035.36, 000075.75, -00034.47,    
 0011.425934, 000994,  0.099, _,    -00032, 000071, -00033,    -00034.41, 000074.80, -00034.38,    
 0011.435928, 000988,  0.099, _,    -00034, 000076, -00038,    -00034.41, 000074.83, -00034.88,    
 0011.445923, 000989,  0.099, _,    -00030, 000078, -00038,    -00033.31, 000075.59, -00035.81,    
 0011.455917, 000988,  0.099, _,    -00032, 000074, -00028,    -00032.97, 000075.31, -00034.11,    
 0011.465927, 000987,  0.099, _,    -00033, 000074, -00035,    -00032.94, 000075.00, -00034.03,    
 0011.475922, 000990,  0.099, _,    -00035, 000071, -00037,    -00033.39, 000074.06, -00034.89,    
 0011.485916, 000989,  0.099, _,    -00037, 000079, -00037,    -00034.19, 000074.92, -00035.31,    
 0011.495926, 000987,  0.099, _,    -00037, 000078, -00029,    -00034.86, 000075.77, -00034.17,    
 0011.505920, 000987,  0.099, _,    -00042, 000072, -00031,    -00036.36, 000074.88, -00033.20,    
 0011.515930, 000988,  0.099, _,    -00038, 000076, -00032,    -00036.92, 000075.09, -00033.09,    
 0011.525925, 000988,  0.099, _,    -00038, 000080, -00029,    -00037.05, 000076.23, -00032.11,    
 0011.535919, 000989,  0.099, _,    -00032, 000083, -00037,    -00036.16, 000077.72, -00032.98,    
 0011.545929, 000989,  0.099, _,    -00029, 000076, -00040,    -00034.47, 000077.58, -00034.58,    
 0011.555923, 000988,  0.099, _,    -00032, 000076, -00027,    -00033.95, 000077.08, -00033.16,    
 0011.565933, 000991,  0.099, _,    -00037, 000074, -00032,    -00034.55, 000076.56, -00032.48,    
 0011.575928, 001005,  0.101, _,    -00033, 000084, -00036,    -00034.44, 000077.94, -00033.48,    
 0011.585922, 000993,  0.099, _,    -00031, 000069, -00039,    -00033.55, 000076.59, -00034.52,    
