 Ftime,       Fdur,      Qw1,     Qx1,     Qy1,     Qz1,        Ex1,     Ey1,     Ez1,      dEx1, dEy1, dEz1  
 0004.500000, 000039,    00.9741, 00.0174, 00.0090, -0.2254,    00.0300, 00.0244, -0.4534,    00.0251, -0.0034, -0.0130,    
 0004.510010, 000038,    00.9739, 00.0175, 00.0088, -0.2262,    00.0299, 00.0254, -0.4545,    00.0229, -0.0026, -0.0117,    
 0004.520020, 000039,    00.9738, 00.0172, 00.0092, -0.2267,    00.0300, 00.0251, -0.4560,    00.0161, -0.0044, -0.0126,    
 0004.530029, 000037,    00.9737, 00.0170, 00.0087, -0.2272,    00.0294, 00.0258, -0.4571,    00.0151, -0.0067, -0.0116,    
 0004.540039, 000018,    00.9735, 00.0167, 00.0088, -0.2278,    00.0291, 00.0247, -0.4581,    00.0172, -0.0059, -0.0139,    
 0004.550049, 000018,    00.9733, 00.0168, 00.0087, -0.2285,    00.0285, 00.0248, -0.4594,    00.0156, -0.0058, -0.0119,    
 0004.560059, 000034,    00.9732, 00.0166, 00.0088, -0.2292,    00.0288, 00.0246, -0.4609,    00.0101, -0.0078, -0.0119,    
 0004.570068, 000018,    00.9731, 00.0162, 00.0082, -0.2296,    00.0283, 00.0247, -0.4623,    00.0122, -0.0072, -0.0119,    
 0004.580078, 000036,    00.9730, 00.0164, 00.0085, -0.2302,    00.0278, 00.0234, -0.4630,    00.0120, -0.0059, -0.0113,    
 0004.590088, 000033,    00.9729, 00.0159, 00.0090, -0.2304,    00.0280, 00.0242, -0.4643,    00.0076, -0.0081, -0.0115,    
 0004.600098, 000028,    00.9728, 00.0159, 00.0088, -0.2311,    00.0268, 00.0248, -0.4647,    00.0021, -0.0088, -0.0127,    
 0004.609863, 000036,    00.9726, 00.0157, 00.0084, -0.2317,    00.0268, 00.0245, -0.4662,    00.0031, -0.0090, -0.0115,    
 0004.619873, 000039,    00.9724, 00.0155, 00.0085, -0.2324,    00.0266, 00.0237, -0.4675,    00.0047, -0.0095, -0.0131,    
 0004.629883, 000036,    00.9723, 00.0156, 00.0079, -0.2329,    00.0263, 00.0238, -0.4690,    00.0016, -0.0077, -0.0142,    
 0004.639893, 000018,    00.9723, 00.0152, 00.0084, -0.2332,    00.0267, 00.0225, -0.4699,    00.0063, -0.0072, -0.0103,    
 0004.649902, 000033,    00.9722, 00.0145, 00.0080, -0.2334,    00.0256, 00.0234, -0.4705,    -0.0010, -0.0088, -0.0123,    
 0004.659912, 000035,    00.9721, 00.0144, 00.0076, -0.2340,    00.0245, 00.0224, -0.4709,    00.0194, -0.0041, -0.0123,    
 0004.669922, 000033,    00.9719, 00.0143, 00.0079, -0.2346,    00.0244, 00.0215, -0.4722,    00.0270, -0.0045, -0.0127,    
 0004.679932, 000018,    00.9718, 00.0142, 00.0074, -0.2352,    00.0241, 00.0221, -0.4735,    00.0200, -0.0022, -0.0138,    
 0004.689941, 000035,    00.9716, 00.0142, 00.0072, -0.2359,    00.0242, 00.0212, -0.4747,    00.0113, -0.0060, -0.0123,    
 0004.700195, 000031,    00.9715, 00.0140, 00.0077, -0.2364,    00.0241, 00.0207, -0.4761,    00.0175, -0.0047, -0.0110,    
 0004.709961, 000036,    00.9714, 00.0137, 00.0072, -0.2369,    00.0236, 00.0216, -0.4771,    00.0241, -0.0054, -0.0136,    
 0004.719971, 000032,    00.9714, 00.0133, 00.0076, -0.2370,    00.0233, 00.0205, -0.4781,    00.0228, -0.0022, -0.0138,    
 0004.729980, 000040,    00.9712, 00.0131, 00.0073, -0.2377,    00.0222, 00.0211, -0.4785,    00.0203, -0.0049, -0.0128,    
 0004.739990, 000032,    00.9711, 00.0130, 00.0070, -0.2383,    00.0219, 00.0205, -0.4798,    00.0178, -0.0060, -0.0133,    
 0004.750000, 000018,    00.9710, 00.0128, 00.0076, -0.2385,    00.0220, 00.0198, -0.4812,    00.0212, -0.0029, -0.0114,    
 0004.760010, 000037,    00.9709, 00.0132, 00.0074, -0.2392,    00.0212, 00.0208, -0.4815,    00.0237, -0.0041, -0.0144,    
 0004.770020, 000032,    00.9707, 00.0137, 00.0075, -0.2398,    00.0221, 00.0207, -0.4829,    00.0216, -0.0034, -0.0122,    
 0004.780029, 000037,    00.9706, 00.0135, 00.0070, -0.2403,    00.0231, 00.0211, -0.4841,    00.0156, -0.0064, -0.0131,    
 0004.790039, 000032,    00.9705, 00.0129, 00.0072, -0.2405,    00.0228, 00.0201, -0.4852,    00.0142, -0.0062, -0.0131,    
 0004.800049, 000039,    00.9705, 00.0123, 00.0075, -0.2406,    00.0215, 00.0203, -0.4856,    00.0191, -0.0047, -0.0116,    
 0004.810059, 000037,    00.9705, 00.0119, 00.0068, -0.2408,    00.0202, 00.0204, -0.4859,    00.0178, -0.0049, -0.0125,    
 0004.820068, 000031,    00.9705, 00.0112, 00.0067, -0.2409,    00.0199, 00.0190, -0.4863,    00.0171, -0.0057, -0.0132,    
 0004.830078, 000046,    00.9704, 00.0107, 00.0063, -0.2412,    00.0186, 00.0184, -0.4865,    00.0181, -0.0047, -0.0131,    
 0004.840088, 000037,    00.9702, 00.0106, 00.0066, -0.2419,    00.0177, 00.0174, -0.4872,    00.0221, -0.0073, -0.0123,    
 0004.850098, 000036,    00.9701, 00.0106, 00.0059, -0.2423,    00.0174, 00.0179, -0.4885,    00.0225, -0.0031, -0.0135,    
 0004.859863, 000018,    00.9700, 00.0106, 00.0065, -0.2428,    00.0177, 00.0166, -0.4894,    00.0164, -0.0048, -0.0126,    
 0004.869873, 000038,    00.9698, 00.0108, 00.0066, -0.2434,    00.0174, 00.0178, -0.4903,    00.0149, -0.0066, -0.0127,    
 0004.879883, 000030,    00.9697, 00.0111, 00.0071, -0.2440,    00.0176, 00.0181, -0.4917,    00.0144, -0.0062, -0.0135,    
 0004.889893, 000018,    00.9697, 00.0107, 00.0064, -0.2441,    00.0180, 00.0192, -0.4928,    00.0126, -0.0080, -0.0132,    
 0004.900146, 000040,    00.9696, 00.0104, 00.0069, -0.2446,    00.0175, 00.0177, -0.4930,    00.0119, -0.0060, -0.0143,    
 0004.909912, 000036,    00.9695, 00.0103, 00.0075, -0.2449,    00.0168, 00.0184, -0.4940,    00.0152, -0.0068, -0.0146,    
 0004.919922, 000031,    00.9693, 00.0107, 00.0074, -0.2456,    00.0164, 00.0196, -0.4948,    00.0148, -0.0058, -0.0150,    
 0004.929932, 000037,    00.9692, 00.0105, 00.0067, -0.2460,    00.0171, 00.0196, -0.4962,    00.0153, -0.0067, -0.0135,    
 0004.939941, 000033,    00.9691, 00.0102, 00.0071, -0.2464,    00.0171, 00.0181, -0.4969,    00.0138, -0.0049, -0.0138,    
 0004.949951, 000018,    00.9689, 00.0105, 00.0073, -0.2471,    00.0162, 00.0187, -0.4978,    00.0135, -0.0064, -0.0133,    
 0004.959961, 000017,    00.9689, 00.0101, 00.0066, -0.2471,    00.0167, 00.0193, -0.4992,    00.0129, -0.0063, -0.0118,    
 0004.969971, 000035,    00.9688, 00.0096, 00.0064, -0.2476,    00.0162, 00.0178, -0.4993,    00.0163, -0.0064, -0.0157,    
 0004.979980, 000032,    00.9687, 00.0096, 00.0070, -0.2481,    00.0153, 00.0172, -0.5004,    00.0211, -0.0043, -0.0140,    
 0004.989990, 000018,    00.9685, 00.0100, 00.0075, -0.2486,    00.0151, 00.0184, -0.5013,    00.0259, -0.0015, -0.0144,    
 0005.000000, 000054,    00.9684, 00.0105, 00.0072, -0.2492,    00.0157, 00.0194, -0.5023,    00.0216, -0.0032, -0.0127,    
