timeG, dur, perc, X, rGx1, rGy1, rGz1, 
 0003.234375, 000977,  0.977, _,    -00034, 000074, -00037,    
 0003.234375, 000977,  0.977, _,    -00035, 000069, -00030,    
 0003.236328, 000978,  0.978, _,    -00036, 000063, -00027,    
 0003.236328, 000978,  0.978, _,    -00037, 000061, -00033,    
 0003.238281, 000977,  0.977, _,    -00039, 000068, -00037,    
 0003.238281, 000980,  0.980, _,    -00040, 000082, -00033,    
 0003.240234, 000976,  0.976, _,    -00037, 000088, -00030,    
 0003.240234, 000976,  0.976, _,    -00036, 000086, -00030,    
 0003.242188, 000976,  0.976, _,    -00038, 000078, -00031,    
 0003.244141, 000978,  0.978, _,    -00040, 000072, -00032,    
 0003.244141, 000978,  0.978, _,    -00034, 000072, -00030,    
 0003.246094, 000975,  0.975, _,    -00030, 000071, -00031,    
 0003.246094, 000978,  0.978, _,    -00031, 000070, -00033,    
 0003.248047, 000977,  0.977, _,    -00034, 000069, -00034,    
 0003.248047, 000986,  0.986, _,    -00034, 000070, -00036,    
 0003.250000, 000981,  0.981, _,    -00032, 000073, -00038,    
 0003.250000, 000979,  0.979, _,    -00027, 000078, -00033,    
 0003.251953, 000977,  0.977, _,    -00027, 000080, -00029,    
 0003.251953, 000977,  0.977, _,    -00032, 000078, -00033,    
 0003.253906, 000977,  0.977, _,    -00037, 000074, -00037,    
 0003.253906, 000978,  0.978, _,    -00040, 000070, -00035,    
 0003.255859, 000976,  0.976, _,    -00038, 000070, -00033,    
 0003.255859, 000979,  0.979, _,    -00035, 000073, -00038,    
 0003.257812, 000976,  0.976, _,    -00034, 000075, -00037,    
 0003.257812, 000976,  0.976, _,    -00036, 000074, -00035,    
 0003.259766, 000977,  0.977, _,    -00038, 000072, -00036,    
 0003.259766, 000977,  0.977, _,    -00038, 000074, -00037,    
 0003.261719, 000976,  0.976, _,    -00035, 000078, -00037,    
 0003.261719, 000978,  0.978, _,    -00033, 000076, -00038,    
 0003.263672, 000976,  0.976, _,    -00029, 000071, -00038,    
 0003.263672, 000976,  0.976, _,    -00028, 000073, -00034,    
 0003.265625, 000977,  0.977, _,    -00033, 000079, -00033,    
 0003.265625, 000976,  0.976, _,    -00038, 000078, -00036,    
 0003.267578, 000976,  0.976, _,    -00038, 000075, -00035,    
 0003.267578, 000975,  0.975, _,    -00042, 000076, -00032,    
 0003.269531, 000980,  0.980, _,    -00047, 000075, -00032,    
 0003.269531, 000978,  0.978, _,    -00044, 000076, -00030,    
 0003.271484, 000976,  0.976, _,    -00040, 000075, -00028,    
 0003.271484, 000977,  0.977, _,    -00039, 000080, -00028,    
 0003.273438, 000976,  0.976, _,    -00041, 000083, -00029,    
 0003.273438, 000975,  0.975, _,    -00042, 000080, -00030,    
 0003.275391, 000975,  0.975, _,    -00039, 000077, -00031,    
 0003.275391, 000975,  0.975, _,    -00035, 000075, -00035,    
 0003.277344, 000976,  0.976, _,    -00034, 000081, -00035,    
 0003.277344, 000976,  0.976, _,    -00037, 000084, -00035,    
 0003.279297, 000977,  0.977, _,    -00038, 000079, -00035,    
 0003.279297, 000977,  0.977, _,    -00036, 000075, -00033,    
 0003.281250, 000978,  0.978, _,    -00033, 000073, -00029,    
 0003.281250, 000976,  0.976, _,    -00033, 000073, -00032,    
 0003.283203, 000976,  0.976, _,    -00034, 000073, -00037,    
 0003.285156, 000976,  0.976, _,    -00034, 000075, -00037,    
 0003.285156, 000975,  0.975, _,    -00032, 000075, -00031,    
 0003.287109, 000976,  0.976, _,    -00033, 000075, -00031,    
 0003.287109, 000976,  0.976, _,    -00036, 000076, -00036,    
 0003.289062, 000975,  0.975, _,    -00038, 000074, -00036,    
 0003.289062, 000978,  0.978, _,    -00035, 000078, -00030,    
 0003.291016, 000977,  0.977, _,    -00036, 000084, -00027,    
 0003.291016, 000975,  0.975, _,    -00035, 000087, -00030,    
 0003.292969, 000976,  0.976, _,    -00033, 000082, -00035,    
 0003.292969, 000975,  0.975, _,    -00032, 000078, -00035,    
 0003.294922, 000978,  0.978, _,    -00034, 000077, -00033,    
 0003.294922, 000976,  0.976, _,    -00039, 000075, -00032,    
 0003.296875, 000976,  0.976, _,    -00040, 000073, -00036,    
 0003.296875, 000975,  0.975, _,    -00037, 000073, -00039,    
 0003.298828, 000976,  0.976, _,    -00027, 000078, -00037,    
 0003.298828, 000980,  0.980, _,    -00022, 000083, -00035,    
 0003.300781, 000978,  0.978, _,    -00028, 000083, -00036,    
 0003.300781, 000977,  0.977, _,    -00035, 000081, -00036,    
 0003.302734, 000977,  0.977, _,    -00037, 000075, -00035,    
 0003.302734, 000977,  0.977, _,    -00037, 000071, -00034,    
 0003.304688, 000978,  0.978, _,    -00035, 000073, -00033,    
 0003.304688, 000976,  0.976, _,    -00033, 000072, -00032,    
 0003.306641, 000978,  0.978, _,    -00033, 000072, -00033,    
 0003.306641, 000977,  0.977, _,    -00034, 000077, -00033,    
 0003.308594, 000978,  0.978, _,    -00037, 000083, -00033,    
 0003.308594, 000981,  0.981, _,    -00035, 000087, -00036,    
 0003.310547, 000975,  0.975, _,    -00034, 000085, -00038,    
 0003.310547, 000976,  0.976, _,    -00035, 000086, -00036,    
 0003.312500, 000987,  0.987, _,    -00037, 000085, -00031,    
 0003.312500, 000980,  0.980, _,    -00037, 000082, -00028,    
 0003.314453, 000977,  0.977, _,    -00035, 000074, -00029,    
 0003.314453, 000976,  0.976, _,    -00035, 000071, -00028,    
 0003.316406, 000975,  0.975, _,    -00041, 000072, -00028,    
 0003.316406, 000977,  0.977, _,    -00042, 000074, -00033,    
 0003.318359, 000976,  0.976, _,    -00043, 000077, -00037,    
 0003.318359, 000979,  0.979, _,    -00044, 000075, -00039,    
 0003.320312, 000977,  0.977, _,    -00041, 000074, -00039,    
 0003.320312, 000976,  0.976, _,    -00035, 000083, -00034,    
 0003.322266, 000975,  0.975, _,    -00033, 000086, -00030,    
 0003.322266, 000975,  0.975, _,    -00036, 000080, -00029,    
 0003.324219, 000975,  0.975, _,    -00037, 000074, -00035,    
 0003.326172, 000976,  0.976, _,    -00040, 000072, -00036,    
 0003.326172, 000975,  0.975, _,    -00042, 000079, -00028,    
 0003.328125, 000976,  0.976, _,    -00041, 000083, -00025,    
 0003.328125, 000975,  0.975, _,    -00042, 000082, -00030,    
 0003.330078, 000978,  0.978, _,    -00041, 000078, -00034,    
 0003.330078, 000976,  0.976, _,    -00036, 000071, -00034,    
 0003.332031, 000977,  0.977, _,    -00031, 000071, -00030,    
 0003.332031, 000976,  0.976, _,    -00033, 000078, -00027,    
 0003.333984, 000976,  0.976, _,    -00036, 000080, -00029,    
 0003.333984, 000976,  0.976, _,    -00039, 000078, -00031,    
 0003.335938, 000976,  0.976, _,    -00038, 000076, -00030,    
 0003.335938, 000975,  0.975, _,    -00036, 000075, -00028,    
 0003.337891, 000975,  0.975, _,    -00037, 000073, -00027,    
 0003.337891, 000976,  0.976, _,    -00040, 000073, -00029,    
 0003.339844, 000978,  0.978, _,    -00036, 000073, -00034,    
 0003.339844, 000977,  0.977, _,    -00033, 000072, -00035,    
 0003.341797, 000976,  0.976, _,    -00032, 000074, -00031,    
 0003.341797, 000976,  0.976, _,    -00038, 000073, -00030,    
 0003.343750, 000976,  0.976, _,    -00043, 000070, -00034,    
 0003.343750, 000976,  0.976, _,    -00043, 000070, -00039,    
 0003.345703, 000976,  0.976, _,    -00042, 000071, -00040,    
 0003.345703, 000977,  0.977, _,    -00035, 000072, -00037,    
 0003.347656, 000976,  0.976, _,    -00034, 000072, -00033,    
 0003.347656, 000975,  0.975, _,    -00037, 000073, -00031,    
 0003.349609, 000978,  0.978, _,    -00037, 000077, -00029,    
 0003.349609, 000976,  0.976, _,    -00035, 000079, -00027,    
 0003.351562, 000976,  0.976, _,    -00031, 000081, -00027,    
 0003.351562, 000976,  0.976, _,    -00028, 000079, -00025,    
 0003.353516, 000975,  0.975, _,    -00025, 000074, -00025,    
 0003.353516, 000975,  0.975, _,    -00027, 000073, -00029,    
 0003.355469, 000978,  0.978, _,    -00035, 000081, -00034,    
 0003.355469, 000977,  0.977, _,    -00039, 000083, -00036,    
 0003.357422, 000979,  0.979, _,    -00037, 000077, -00035,    
 0003.357422, 000976,  0.976, _,    -00032, 000076, -00034,    
 0003.359375, 000980,  0.980, _,    -00030, 000079, -00030,    
 0003.359375, 000977,  0.977, _,    -00032, 000081, -00028,    
 0003.361328, 000976,  0.976, _,    -00033, 000079, -00028,    
 0003.361328, 000976,  0.976, _,    -00036, 000076, -00027,    
 0003.363281, 000977,  0.977, _,    -00035, 000074, -00025,    
 0003.363281, 000977,  0.977, _,    -00033, 000075, -00026,    
 0003.365234, 000978,  0.978, _,    -00033, 000075, -00030,    
 0003.365234, 000977,  0.977, _,    -00033, 000077, -00032,    
 0003.367188, 000979,  0.979, _,    -00031, 000073, -00033,    
 0003.369141, 000977,  0.977, _,    -00032, 000070, -00032,    
 0003.369141, 000980,  0.980, _,    -00034, 000071, -00031,    
 0003.371094, 000977,  0.977, _,    -00035, 000075, -00029,    
 0003.371094, 000976,  0.976, _,    -00038, 000081, -00027,    
 0003.373047, 000977,  0.977, _,    -00041, 000085, -00028,    
 0003.373047, 000976,  0.976, _,    -00037, 000087, -00032,    
 0003.375000, 000977,  0.977, _,    -00033, 000084, -00033,    
 0003.375000, 000978,  0.978, _,    -00035, 000076, -00034,    
 0003.376953, 000988,  0.988, _,    -00036, 000072, -00033,    
 0003.376953, 000980,  0.980, _,    -00035, 000073, -00031,    
 0003.378906, 000980,  0.980, _,    -00037, 000082, -00029,    
 0003.378906, 000981,  0.981, _,    -00037, 000088, -00030,    
 0003.380859, 000979,  0.979, _,    -00035, 000086, -00031,    
 0003.380859, 000977,  0.977, _,    -00030, 000078, -00031,    
 0003.382812, 000976,  0.976, _,    -00029, 000073, -00032,    
 0003.382812, 000976,  0.976, _,    -00030, 000076, -00032,    
 0003.384766, 000977,  0.977, _,    -00036, 000082, -00028,    
 0003.384766, 000978,  0.978, _,    -00042, 000080, -00028,    
 0003.386719, 000975,  0.975, _,    -00041, 000071, -00030,    
 0003.386719, 000977,  0.977, _,    -00040, 000070, -00030,    
 0003.388672, 000976,  0.976, _,    -00039, 000077, -00030,    
 0003.388672, 000977,  0.977, _,    -00035, 000081, -00029,    
 0003.390625, 000976,  0.976, _,    -00033, 000078, -00024,    
 0003.390625, 000978,  0.978, _,    -00033, 000079, -00025,    
 0003.392578, 000977,  0.977, _,    -00034, 000080, -00028,    
 0003.392578, 000976,  0.976, _,    -00034, 000078, -00028,    
 0003.394531, 000977,  0.977, _,    -00036, 000073, -00027,    
 0003.394531, 000976,  0.976, _,    -00036, 000073, -00027,    
 0003.396484, 000976,  0.976, _,    -00038, 000073, -00033,    
 0003.396484, 000976,  0.976, _,    -00035, 000070, -00037,    
 0003.398438, 000977,  0.977, _,    -00032, 000070, -00036,    
 0003.398438, 000978,  0.978, _,    -00031, 000070, -00031,    
 0003.400391, 000977,  0.977, _,    -00034, 000071, -00031,    
 0003.400391, 000977,  0.977, _,    -00037, 000072, -00032,    
 0003.402344, 000976,  0.976, _,    -00035, 000072, -00033,    
 0003.402344, 000975,  0.975, _,    -00032, 000077, -00032,    
 0003.404297, 000975,  0.975, _,    -00032, 000083, -00027,    
 0003.404297, 000975,  0.975, _,    -00033, 000083, -00022,    
 0003.406250, 000975,  0.975, _,    -00036, 000084, -00022,    
 0003.408203, 000977,  0.977, _,    -00036, 000084, -00027,    
 0003.408203, 000976,  0.976, _,    -00031, 000083, -00033,    
 0003.410156, 000978,  0.978, _,    -00027, 000080, -00034,    
 0003.410156, 000978,  0.978, _,    -00034, 000078, -00031,    
 0003.412109, 000977,  0.977, _,    -00035, 000081, -00033,    
 0003.412109, 000976,  0.976, _,    -00037, 000076, -00035,    
 0003.414062, 000976,  0.976, _,    -00038, 000070, -00036,    
 0003.414062, 000976,  0.976, _,    -00034, 000068, -00037,    
 0003.416016, 000977,  0.977, _,    -00037, 000073, -00034,    
 0003.416016, 000976,  0.976, _,    -00042, 000078, -00031,    
 0003.417969, 000976,  0.976, _,    -00041, 000081, -00029,    
 0003.417969, 000976,  0.976, _,    -00038, 000081, -00029,    
 0003.419922, 000980,  0.980, _,    -00035, 000076, -00028,    
 0003.419922, 000978,  0.978, _,    -00032, 000072, -00024,    
 0003.421875, 000976,  0.976, _,    -00035, 000072, -00027,    
 0003.421875, 000976,  0.976, _,    -00036, 000074, -00033,    
 0003.423828, 000977,  0.977, _,    -00035, 000076, -00038,    
 0003.423828, 000976,  0.976, _,    -00035, 000076, -00036,    
 0003.425781, 000976,  0.976, _,    -00034, 000074, -00030,    
 0003.425781, 000976,  0.976, _,    -00035, 000077, -00029,    
 0003.427734, 000976,  0.976, _,    -00034, 000082, -00030,    
 0003.427734, 000975,  0.975, _,    -00035, 000082, -00031,    
 0003.429688, 000978,  0.978, _,    -00039, 000077, -00035,    
 0003.429688, 000977,  0.977, _,    -00042, 000074, -00037,    
 0003.431641, 000978,  0.978, _,    -00037, 000075, -00033,    
 0003.431641, 000978,  0.978, _,    -00034, 000076, -00031,    
 0003.433594, 000977,  0.977, _,    -00033, 000072, -00031,    
 0003.433594, 000977,  0.977, _,    -00034, 000071, -00036,    
 0003.435547, 000976,  0.976, _,    -00032, 000082, -00039,    
 0003.435547, 000976,  0.976, _,    -00031, 000089, -00036,    
 0003.437500, 000976,  0.976, _,    -00032, 000085, -00030,    
 0003.437500, 000975,  0.975, _,    -00034, 000077, -00034,    
 0003.439453, 000977,  0.977, _,    -00032, 000071, -00036,    
 0003.439453, 000990,  0.990, _,    -00031, 000070, -00036,    
 0003.441406, 000980,  0.980, _,    -00034, 000074, -00035,    
 0003.441406, 000979,  0.979, _,    -00038, 000077, -00036,    
 0003.443359, 000977,  0.977, _,    -00038, 000076, -00038,    
 0003.443359, 000977,  0.977, _,    -00034, 000073, -00036,    
 0003.445312, 000977,  0.977, _,    -00030, 000073, -00036,    
 0003.445312, 000976,  0.976, _,    -00028, 000076, -00038,    
 0003.447266, 000976,  0.976, _,    -00031, 000078, -00033,    
 0003.449219, 000976,  0.976, _,    -00036, 000079, -00028,    
 0003.449219, 000978,  0.978, _,    -00040, 000078, -00029,    
 0003.451172, 000977,  0.977, _,    -00042, 000078, -00035,    
 0003.451172, 000977,  0.977, _,    -00041, 000073, -00038,    
 0003.453125, 000976,  0.976, _,    -00039, 000068, -00035,    
 0003.453125, 000976,  0.976, _,    -00038, 000066, -00029,    
 0003.455078, 000976,  0.976, _,    -00035, 000071, -00028,    
 0003.455078, 000975,  0.975, _,    -00032, 000076, -00029,    
 0003.457031, 000976,  0.976, _,    -00032, 000078, -00033,    
 0003.457031, 000975,  0.975, _,    -00036, 000075, -00038,    
 0003.458984, 000976,  0.976, _,    -00041, 000074, -00036,    
 0003.458984, 000977,  0.977, _,    -00042, 000077, -00030,    
 0003.460938, 000977,  0.977, _,    -00040, 000077, -00031,    
 0003.460938, 000975,  0.975, _,    -00040, 000075, -00034,    
 0003.462891, 000976,  0.976, _,    -00038, 000071, -00036,    
 0003.462891, 000976,  0.976, _,    -00035, 000070, -00038,    
 0003.464844, 000976,  0.976, _,    -00029, 000074, -00038,    
 0003.464844, 000977,  0.977, _,    -00029, 000075, -00035,    
 0003.466797, 000975,  0.975, _,    -00034, 000078, -00034,    
 0003.466797, 000975,  0.975, _,    -00042, 000078, -00035,    
 0003.468750, 000975,  0.975, _,    -00048, 000075, -00032,    
 0003.468750, 000977,  0.977, _,    -00045, 000076, -00031,    
 0003.470703, 000976,  0.976, _,    -00035, 000078, -00027,    
 0003.470703, 000976,  0.976, _,    -00032, 000073, -00027,    
 0003.472656, 000977,  0.977, _,    -00034, 000071, -00030,    
 0003.472656, 000976,  0.976, _,    -00034, 000075, -00030,    
 0003.474609, 000976,  0.976, _,    -00039, 000079, -00033,    
 0003.474609, 000976,  0.976, _,    -00041, 000077, -00032,    
 0003.476562, 000975,  0.975, _,    -00037, 000075, -00030,    
 0003.476562, 000976,  0.976, _,    -00034, 000075, -00033,    
 0003.478516, 000975,  0.975, _,    -00034, 000075, -00037,    
 0003.478516, 000978,  0.978, _,    -00033, 000077, -00034,    
 0003.480469, 000976,  0.976, _,    -00036, 000077, -00030,    
 0003.480469, 000975,  0.975, _,    -00039, 000076, -00029,    
 0003.482422, 000975,  0.975, _,    -00038, 000078, -00033,    
 0003.482422, 000976,  0.976, _,    -00034, 000081, -00032,    
 0003.484375, 000975,  0.975, _,    -00034, 000079, -00031,    
 0003.484375, 000976,  0.976, _,    -00040, 000076, -00032,    
 0003.486328, 000975,  0.975, _,    -00046, 000075, -00033,    
 0003.486328, 000976,  0.976, _,    -00045, 000077, -00035,    
 0003.488281, 000977,  0.977, _,    -00042, 000077, -00036,    
 0003.488281, 000978,  0.978, _,    -00038, 000077, -00035,    
 0003.490234, 000976,  0.976, _,    -00038, 000076, -00036,    
 0003.492188, 000977,  0.977, _,    -00041, 000074, -00036,    
 0003.492188, 000976,  0.976, _,    -00041, 000071, -00034,    
 0003.494141, 000975,  0.975, _,    -00040, 000069, -00030,    
 0003.494141, 000976,  0.976, _,    -00036, 000071, -00029,    
 0003.496094, 000976,  0.976, _,    -00035, 000075, -00030,    
 0003.496094, 000975,  0.975, _,    -00040, 000073, -00036,    
 0003.498047, 000976,  0.976, _,    -00040, 000074, -00038,    
 0003.498047, 000975,  0.975, _,    -00035, 000076, -00033,    
 0003.500000, 000977,  0.977, _,    -00032, 000077, -00029,    
 0003.500000, 000977,  0.977, _,    -00030, 000071, -00030,    
 0003.501953, 000976,  0.976, _,    -00031, 000065, -00035,    
 0003.501953, 000976,  0.976, _,    -00035, 000066, -00037,    
 0003.503906, 000976,  0.976, _,    -00039, 000069, -00035,    
 0003.503906, 000987,  0.987, _,    -00040, 000073, -00034,    
 0003.505859, 000982,  0.982, _,    -00034, 000075, -00032,    
 0003.505859, 000978,  0.978, _,    -00030, 000071, -00032,    
 0003.507812, 000980,  0.980, _,    -00031, 000068, -00034,    
 0003.507812, 000976,  0.976, _,    -00031, 000068, -00033,    
 0003.509766, 000979,  0.979, _,    -00029, 000071, -00027,    
 0003.509766, 000978,  0.978, _,    -00028, 000073, -00027,    
 0003.511719, 000976,  0.976, _,    -00034, 000076, -00029,    
 0003.511719, 000975,  0.975, _,    -00040, 000078, -00032,    
 0003.513672, 000976,  0.976, _,    -00041, 000080, -00032,    
 0003.513672, 000975,  0.975, _,    -00041, 000084, -00030,    
