 Mtime,       Mdur,      Mrx1, Mry1, Mrz1,    Max1,    May1,    Maz1,       Mcx1,    Mcy1,    Mcz1,   
 0025.935974, 000922,    0033, 0203, -038,    0033.00, 0203.00, -038.00,    -0.0506, -0.4916, 00.7614,    
 0025.945984, 000916,    0034, 0202, -041,    0034.00, 0202.00, -041.00,    -0.0562, -0.4860, 00.7443,    
 0025.955994, 000920,    0037, 0201, -038,    0037.00, 0201.00, -038.00,    -0.0730, -0.4804, 00.7614,    
 0025.966003, 000916,    0034, 0200, -036,    0034.00, 0200.00, -036.00,    -0.0562, -0.4749, 00.7727,    
 0025.975952, 000918,    0032, 0205, -039,    0032.00, 0205.00, -039.00,    -0.0449, -0.5028, 00.7557,    
 0025.985962, 000919,    0037, 0203, -038,    0037.00, 0203.00, -038.00,    -0.0730, -0.4916, 00.7614,    
 0025.995972, 000921,    0036, 0205, -036,    0036.00, 0205.00, -036.00,    -0.0674, -0.5028, 00.7727,    
 0026.005981, 000921,    0034, 0195, -044,    0034.00, 0195.00, -044.00,    -0.0562, -0.4469, 00.7273,    
 0026.015991, 000916,    0040, 0197, -040,    0040.00, 0197.00, -040.00,    -0.0899, -0.4581, 00.7500,    
 0026.026001, 000920,    0036, 0202, -039,    0036.00, 0202.00, -039.00,    -0.0674, -0.4860, 00.7557,    
 0026.035950, 001065,    0036, 0205, -039,    0036.00, 0205.00, -039.00,    -0.0674, -0.5028, 00.7557,    
 0026.045959, 000920,    0040, 0199, -040,    0040.00, 0199.00, -040.00,    -0.0899, -0.4693, 00.7500,    
 0026.055969, 000920,    0034, 0200, -046,    0034.00, 0200.00, -046.00,    -0.0562, -0.4749, 00.7159,    
 0026.065979, 000915,    0036, 0207, -039,    0036.00, 0207.00, -039.00,    -0.0674, -0.5140, 00.7557,    
 0026.075989, 000916,    0038, 0200, -041,    0038.00, 0200.00, -041.00,    -0.0787, -0.4749, 00.7443,    
 0026.085999, 000923,    0038, 0202, -036,    0038.00, 0202.00, -036.00,    -0.0787, -0.4860, 00.7727,    
 0026.096008, 000921,    0038, 0202, -039,    0038.00, 0202.00, -039.00,    -0.0787, -0.4860, 00.7557,    
 0026.105957, 000922,    0040, 0203, -038,    0040.00, 0203.00, -038.00,    -0.0899, -0.4916, 00.7614,    
 0026.115967, 000921,    0034, 0198, -036,    0034.00, 0198.00, -036.00,    -0.0562, -0.4637, 00.7727,    
 0026.125977, 000923,    0038, 0197, -038,    0038.00, 0197.00, -038.00,    -0.0787, -0.4581, 00.7614,    
 0026.135986, 000919,    0037, 0202, -041,    0037.00, 0202.00, -041.00,    -0.0730, -0.4860, 00.7443,    
 0026.145996, 000922,    0040, 0194, -038,    0040.00, 0194.00, -038.00,    -0.0899, -0.4413, 00.7614,    
 0026.156006, 000922,    0036, 0202, -038,    0036.00, 0202.00, -038.00,    -0.0674, -0.4860, 00.7614,    
 0026.165955, 000924,    0040, 0199, -041,    0040.00, 0199.00, -041.00,    -0.0899, -0.4693, 00.7443,    
 0026.175964, 000923,    0041, 0195, -039,    0041.00, 0195.00, -039.00,    -0.0955, -0.4469, 00.7557,    
 0026.185974, 000922,    0041, 0200, -034,    0041.00, 0200.00, -034.00,    -0.0955, -0.4749, 00.7841,    
 0026.195984, 000923,    0042, 0199, -035,    0042.00, 0199.00, -035.00,    -0.1011, -0.4693, 00.7784,    
 0026.205994, 000924,    0038, 0191, -039,    0038.00, 0191.00, -039.00,    -0.0787, -0.4246, 00.7557,    
 0026.216003, 000918,    0041, 0193, -039,    0041.00, 0193.00, -039.00,    -0.0955, -0.4358, 00.7557,    
 0026.225952, 000922,    0040, 0199, -038,    0040.00, 0199.00, -038.00,    -0.0899, -0.4693, 00.7614,    
 0026.235962, 000918,    0045, 0191, -036,    0045.00, 0191.00, -036.00,    -0.1180, -0.4246, 00.7727,    
 0026.245972, 000921,    0041, 0195, -041,    0041.00, 0195.00, -041.00,    -0.0955, -0.4469, 00.7443,    
 0026.255981, 000920,    0045, 0195, -039,    0045.00, 0195.00, -039.00,    -0.1180, -0.4469, 00.7557,    
 0026.265991, 000918,    0048, 0193, -036,    0048.00, 0193.00, -036.00,    -0.1348, -0.4358, 00.7727,    
 0026.276001, 000927,    0045, 0195, -034,    0045.00, 0195.00, -034.00,    -0.1180, -0.4469, 00.7841,    
 0026.286011, 000917,    0045, 0184, -032,    0045.00, 0184.00, -032.00,    -0.1180, -0.3855, 00.7955,    
 0026.295959, 000921,    0037, 0185, -040,    0037.00, 0185.00, -040.00,    -0.0730, -0.3911, 00.7500,    
 0026.305969, 000922,    0043, 0184, -032,    0043.00, 0184.00, -032.00,    -0.1067, -0.3855, 00.7955,    
 0026.315979, 000916,    0048, 0182, -029,    0048.00, 0182.00, -029.00,    -0.1348, -0.3743, 00.8125,    
 0026.325989, 000924,    0045, 0179, -029,    0045.00, 0179.00, -029.00,    -0.1180, -0.3575, 00.8125,    
 0026.335999, 000924,    0052, 0182, -029,    0052.00, 0182.00, -029.00,    -0.1573, -0.3743, 00.8125,    
 0026.346008, 000934,    0044, 0176, -033,    0044.00, 0176.00, -033.00,    -0.1124, -0.3408, 00.7898,    
 0026.355957, 000923,    0048, 0177, -029,    0048.00, 0177.00, -029.00,    -0.1348, -0.3464, 00.8125,    
 0026.365967, 000924,    0045, 0170, -027,    0045.00, 0170.00, -027.00,    -0.1180, -0.3073, 00.8239,    
 0026.375977, 000919,    0048, 0170, -024,    0048.00, 0170.00, -024.00,    -0.1348, -0.3073, 00.8409,    
 0026.385986, 000918,    0052, 0172, -024,    0052.00, 0172.00, -024.00,    -0.1573, -0.3184, 00.8409,    
 0026.395996, 000924,    0054, 0172, -022,    0054.00, 0172.00, -022.00,    -0.1685, -0.3184, 00.8523,    
 0026.406006, 000923,    0053, 0171, -028,    0053.00, 0171.00, -028.00,    -0.1629, -0.3128, 00.8182,    
 0026.415955, 000921,    0049, 0167, -028,    0049.00, 0167.00, -028.00,    -0.1404, -0.2905, 00.8182,    
 0026.425964, 000921,    0049, 0167, -021,    0049.00, 0167.00, -021.00,    -0.1404, -0.2905, 00.8580,    
 0026.435974, 000921,    0048, 0163, -022,    0048.00, 0163.00, -022.00,    -0.1348, -0.2682, 00.8523,    
 0026.445984, 000921,    0054, 0159, -022,    0054.00, 0159.00, -022.00,    -0.1685, -0.2458, 00.8523,    
 0026.455994, 000921,    0050, 0156, -020,    0050.00, 0156.00, -020.00,    -0.1461, -0.2291, 00.8636,    
 0026.466003, 000925,    0058, 0162, -023,    0058.00, 0162.00, -023.00,    -0.1910, -0.2626, 00.8466,    
 0026.475952, 000923,    0056, 0155, -026,    0056.00, 0155.00, -026.00,    -0.1798, -0.2235, 00.8295,    
 0026.485962, 000923,    0052, 0149, -024,    0052.00, 0149.00, -024.00,    -0.1573, -0.1899, 00.8409,    
 0026.495972, 000918,    0050, 0156, -022,    0050.00, 0156.00, -022.00,    -0.1461, -0.2291, 00.8523,    
 0026.505981, 000920,    0052, 0147, -022,    0052.00, 0147.00, -022.00,    -0.1573, -0.1788, 00.8523,    
 0026.515991, 000919,    0053, 0157, -014,    0053.00, 0157.00, -014.00,    -0.1629, -0.2346, 00.8977,    
 0026.526001, 000924,    0057, 0154, -017,    0057.00, 0154.00, -017.00,    -0.1854, -0.2179, 00.8807,    
 0026.535950, 000922,    0054, 0149, -022,    0054.00, 0149.00, -022.00,    -0.1685, -0.1899, 00.8523,    
 0026.545959, 000920,    0056, 0146, -016,    0056.00, 0146.00, -016.00,    -0.1798, -0.1732, 00.8864,    
 0026.555969, 000920,    0051, 0137, -016,    0051.00, 0137.00, -016.00,    -0.1517, -0.1229, 00.8864,    
 0026.565979, 000919,    0053, 0132, -021,    0053.00, 0132.00, -021.00,    -0.1629, -0.0950, 00.8580,    
 0026.575989, 000923,    0054, 0135, -015,    0054.00, 0135.00, -015.00,    -0.1685, -0.1117, 00.8920,    
 0026.585999, 001207,    0053, 0134, -014,    0053.00, 0134.00, -014.00,    -0.1629, -0.1061, 00.8977,    
 0026.596008, 000922,    0057, 0129, -017,    0057.00, 0129.00, -017.00,    -0.1854, -0.0782, 00.8807,    
 0026.605957, 000917,    0054, 0129, -020,    0054.00, 0129.00, -020.00,    -0.1685, -0.0782, 00.8636,    
 0026.615967, 000920,    0059, 0122, -015,    0059.00, 0122.00, -015.00,    -0.1966, -0.0391, 00.8920,    
 0026.625977, 000925,    0058, 0120, -016,    0058.00, 0120.00, -016.00,    -0.1910, -0.0279, 00.8864,    
 0026.635986, 000920,    0062, 0120, -014,    0062.00, 0120.00, -014.00,    -0.2135, -0.0279, 00.8977,    
 0026.645996, 000916,    0060, 0116, -023,    0060.00, 0116.00, -023.00,    -0.2022, -0.0056, 00.8466,    
 0026.656006, 000925,    0056, 0116, -016,    0056.00, 0116.00, -016.00,    -0.1798, -0.0056, 00.8864,    
 0026.665955, 000918,    0061, 0110, -022,    0061.00, 0110.00, -022.00,    -0.2079, 00.0279, 00.8523,    
 0026.675964, 000920,    0064, 0115, -020,    0064.00, 0115.00, -020.00,    -0.2247, -0.0000, 00.8636,    
 0026.685974, 000916,    0054, 0112, -015,    0054.00, 0112.00, -015.00,    -0.1685, 00.0168, 00.8920,    
 0026.695984, 000923,    0058, 0104, -018,    0058.00, 0104.00, -018.00,    -0.1910, 00.0615, 00.8750,    
 0026.705994, 000923,    0058, 0100, -018,    0058.00, 0100.00, -018.00,    -0.1910, 00.0838, 00.8750,    
 0026.716003, 000923,    0058, 0097, -016,    0058.00, 0097.00, -016.00,    -0.1910, 00.1006, 00.8864,    
 0026.725952, 000926,    0061, 0103, -020,    0061.00, 0103.00, -020.00,    -0.2079, 00.0670, 00.8636,    
 0026.735962, 000920,    0057, 0094, -017,    0057.00, 0094.00, -017.00,    -0.1854, 00.1173, 00.8807,    
 0026.745972, 000921,    0057, 0096, -022,    0057.00, 0096.00, -022.00,    -0.1854, 00.1061, 00.8523,    
 0026.755981, 000920,    0058, 0100, -011,    0058.00, 0100.00, -011.00,    -0.1910, 00.0838, 00.9148,    
 0026.765991, 000921,    0061, 0099, -017,    0061.00, 0099.00, -017.00,    -0.2079, 00.0894, 00.8807,    
 0026.776001, 000924,    0056, 0086, -014,    0056.00, 0086.00, -014.00,    -0.1798, 00.1620, 00.8977,    
 0026.785950, 000919,    0058, 0086, -018,    0058.00, 0086.00, -018.00,    -0.1910, 00.1620, 00.8750,    
 0026.795959, 000926,    0053, 0088, -018,    0053.00, 0088.00, -018.00,    -0.1629, 00.1508, 00.8750,    
 0026.805969, 000920,    0057, 0087, -017,    0057.00, 0087.00, -017.00,    -0.1854, 00.1564, 00.8807,    
 0026.815979, 000919,    0057, 0085, -017,    0057.00, 0085.00, -017.00,    -0.1854, 00.1676, 00.8807,    
 0026.825989, 000925,    0054, 0087, -022,    0054.00, 0087.00, -022.00,    -0.1685, 00.1564, 00.8523,    
 0026.835999, 000921,    0053, 0084, -016,    0053.00, 0084.00, -016.00,    -0.1629, 00.1732, 00.8864,    
 0026.846008, 000923,    0057, 0089, -022,    0057.00, 0089.00, -022.00,    -0.1854, 00.1453, 00.8523,    
 0026.855957, 000919,    0052, 0078, -020,    0052.00, 0078.00, -020.00,    -0.1573, 00.2067, 00.8636,    
 0026.865967, 000921,    0058, 0070, -023,    0058.00, 0070.00, -023.00,    -0.1910, 00.2514, 00.8466,    
 0026.875977, 000920,    0051, 0077, -021,    0051.00, 0077.00, -021.00,    -0.1517, 00.2123, 00.8580,    
 0026.885986, 000919,    0050, 0078, -024,    0050.00, 0078.00, -024.00,    -0.1461, 00.2067, 00.8409,    
 0026.895996, 001024,    0056, 0065, -018,    0056.00, 0065.00, -018.00,    -0.1798, 00.2793, 00.8750,    
 0026.906006, 000920,    0056, 0070, -018,    0056.00, 0070.00, -018.00,    -0.1798, 00.2514, 00.8750,    
 0026.915955, 000923,    0050, 0066, -024,    0050.00, 0066.00, -024.00,    -0.1461, 00.2737, 00.8409,    
 0026.925964, 000921,    0056, 0065, -021,    0056.00, 0065.00, -021.00,    -0.1798, 00.2793, 00.8580,    
 0026.935974, 000921,    0056, 0061, -026,    0056.00, 0061.00, -026.00,    -0.1798, 00.3017, 00.8295,    
 0026.945984, 000920,    0053, 0061, -021,    0053.00, 0061.00, -021.00,    -0.1629, 00.3017, 00.8580,    
 0026.955994, 000919,    0059, 0062, -029,    0059.00, 0062.00, -029.00,    -0.1966, 00.2961, 00.8125,    
 0026.966003, 000927,    0057, 0062, -032,    0057.00, 0062.00, -032.00,    -0.1854, 00.2961, 00.7955,    
 0026.975952, 000921,    0050, 0062, -027,    0050.00, 0062.00, -027.00,    -0.1461, 00.2961, 00.8239,    
 0026.985962, 000924,    0057, 0053, -024,    0057.00, 0053.00, -024.00,    -0.1854, 00.3464, 00.8409,    
 0026.995972, 000919,    0050, 0057, -032,    0050.00, 0057.00, -032.00,    -0.1461, 00.3240, 00.7955,    
 0027.005981, 000924,    0054, 0050, -027,    0054.00, 0050.00, -027.00,    -0.1685, 00.3631, 00.8239,    
 0027.015991, 000921,    0056, 0051, -028,    0056.00, 0051.00, -028.00,    -0.1798, 00.3575, 00.8182,    
 0027.026001, 000918,    0053, 0054, -030,    0053.00, 0054.00, -030.00,    -0.1629, 00.3408, 00.8068,    
 0027.036011, 000920,    0051, 0047, -033,    0051.00, 0047.00, -033.00,    -0.1517, 00.3799, 00.7898,    
 0027.045959, 000921,    0053, 0047, -026,    0053.00, 0047.00, -026.00,    -0.1629, 00.3799, 00.8295,    
 0027.055969, 000920,    0057, 0043, -034,    0057.00, 0043.00, -034.00,    -0.1854, 00.4022, 00.7841,    
 0027.065979, 000923,    0052, 0046, -027,    0052.00, 0046.00, -027.00,    -0.1573, 00.3855, 00.8239,    
 0027.075989, 000919,    0054, 0041, -036,    0054.00, 0041.00, -036.00,    -0.1685, 00.4134, 00.7727,    
 0027.085999, 000919,    0048, 0043, -039,    0048.00, 0043.00, -039.00,    -0.1348, 00.4022, 00.7557,    
 0027.096008, 000918,    0051, 0042, -038,    0051.00, 0042.00, -038.00,    -0.1517, 00.4078, 00.7614,    
 0027.105957, 000920,    0052, 0039, -036,    0052.00, 0039.00, -036.00,    -0.1573, 00.4246, 00.7727,    
 0027.115967, 000920,    0054, 0039, -034,    0054.00, 0039.00, -034.00,    -0.1685, 00.4246, 00.7841,    
 0027.125977, 000926,    0051, 0040, -040,    0051.00, 0040.00, -040.00,    -0.1517, 00.4190, 00.7500,    
 0027.135986, 000924,    0057, 0036, -041,    0057.00, 0036.00, -041.00,    -0.1854, 00.4413, 00.7443,    
 0027.145996, 000917,    0053, 0031, -040,    0053.00, 0031.00, -040.00,    -0.1629, 00.4693, 00.7500,    
 0027.156006, 000920,    0056, 0031, -038,    0056.00, 0031.00, -038.00,    -0.1798, 00.4693, 00.7614,    
 0027.165955, 000920,    0053, 0033, -038,    0053.00, 0033.00, -038.00,    -0.1629, 00.4581, 00.7614,    
 0027.175964, 000919,    0048, 0029, -039,    0048.00, 0029.00, -039.00,    -0.1348, 00.4804, 00.7557,    
 0027.185974, 000923,    0052, 0027, -046,    0052.00, 0027.00, -046.00,    -0.1573, 00.4916, 00.7159,    
 0027.195984, 000923,    0057, 0027, -046,    0057.00, 0027.00, -046.00,    -0.1854, 00.4916, 00.7159,    
 0027.205994, 001025,    0051, 0026, -050,    0051.00, 0026.00, -050.00,    -0.1517, 00.4972, 00.6932,    
 0027.216003, 000919,    0051, 0017, -047,    0051.00, 0017.00, -047.00,    -0.1517, 00.5475, 00.7102,    
 0027.225952, 000926,    0053, 0021, -042,    0053.00, 0021.00, -042.00,    -0.1629, 00.5251, 00.7386,    
 0027.235962, 000925,    0052, 0023, -046,    0052.00, 0023.00, -046.00,    -0.1573, 00.5140, 00.7159,    
 0027.245972, 000921,    0050, 0025, -046,    0050.00, 0025.00, -046.00,    -0.1461, 00.5028, 00.7159,    
 0027.255981, 000919,    0058, 0017, -050,    0058.00, 0017.00, -050.00,    -0.1910, 00.5475, 00.6932,    
 0027.265991, 000923,    0056, 0010, -054,    0056.00, 0010.00, -054.00,    -0.1798, 00.5866, 00.6705,    
 0027.276001, 000930,    0054, 0018, -051,    0054.00, 0018.00, -051.00,    -0.1685, 00.5419, 00.6875,    
 0027.285950, 000919,    0059, 0009, -058,    0059.00, 0009.00, -058.00,    -0.1966, 00.5922, 00.6477,    
 0027.295959, 000920,    0053, 0010, -064,    0053.00, 0010.00, -064.00,    -0.1629, 00.5866, 00.6136,    
 0027.305969, 000920,    0059, 0004, -056,    0059.00, 0004.00, -056.00,    -0.1966, 00.6201, 00.6591,    
 0027.315979, 000920,    0058, 0005, -054,    0058.00, 0005.00, -054.00,    -0.1910, 00.6145, 00.6705,    
 0027.325989, 000925,    0057, 0006, -063,    0057.00, 0006.00, -063.00,    -0.1854, 00.6089, 00.6193,    
 0027.335999, 000921,    0060, 0008, -059,    0060.00, 0008.00, -059.00,    -0.2022, 00.5978, 00.6420,    
 0027.346008, 000923,    0067, 0005, -062,    0067.00, 0005.00, -062.00,    -0.2416, 00.6145, 00.6250,    
 0027.355957, 000919,    0060, 0005, -064,    0060.00, 0005.00, -064.00,    -0.2022, 00.6145, 00.6136,    
 0027.365967, 000920,    0062, 0003, -059,    0062.00, 0003.00, -059.00,    -0.2135, 00.6257, 00.6420,    
 0027.375977, 000920,    0068, -005, -065,    0068.00, -005.00, -065.00,    -0.2472, 00.6704, 00.6080,    
 0027.385986, 000921,    0067, 0003, -066,    0067.00, 0003.00, -066.00,    -0.2416, 00.6257, 00.6023,    
 0027.395996, 000919,    0075, -003, -072,    0075.00, -003.00, -072.00,    -0.2865, 00.6592, 00.5682,    
 0027.406006, 000921,    0065, -002, -078,    0065.00, -002.00, -078.00,    -0.2303, 00.6536, 00.5341,    
 0027.415955, 000920,    0067, 0001, -076,    0067.00, 0001.00, -076.00,    -0.2416, 00.6369, 00.5455,    
 0027.425964, 000922,    0067, -009, -076,    0067.00, -009.00, -076.00,    -0.2416, 00.6927, 00.5455,    
 0027.435974, 000925,    0072, -011, -081,    0072.00, -011.00, -081.00,    -0.2697, 00.7039, 00.5170,    
 0027.445984, 000921,    0076, -006, -083,    0076.00, -006.00, -083.00,    -0.2921, 00.6760, 00.5057,    
 0027.455994, 000921,    0078, -006, -081,    0078.00, -006.00, -081.00,    -0.3034, 00.6760, 00.5170,    
 0027.466003, 000919,    0081, -011, -093,    0081.00, -011.00, -093.00,    -0.3202, 00.7039, 00.4489,    
 0027.475952, 000921,    0082, -012, -092,    0082.00, -012.00, -092.00,    -0.3258, 00.7095, 00.4545,    
 0027.485962, 000919,    0078, -013, -098,    0078.00, -013.00, -098.00,    -0.3034, 00.7151, 00.4205,    
 0027.495972, 000923,    0081, -011, -100,    0081.00, -011.00, -100.00,    -0.3202, 00.7039, 00.4091,    
 0027.505981, 000919,    0081, -018, -095,    0081.00, -018.00, -095.00,    -0.3202, 00.7430, 00.4375,    
 0027.515991, 001024,    0084, -010, -099,    0084.00, -010.00, -099.00,    -0.3371, 00.6983, 00.4148,    
 0027.526001, 000921,    0088, -011, -102,    0088.00, -011.00, -102.00,    -0.3596, 00.7039, 00.3977,    
 0027.535950, 000918,    0080, -017, -106,    0080.00, -017.00, -106.00,    -0.3146, 00.7374, 00.3750,    
 0027.545959, 000921,    0081, -018, -105,    0081.00, -018.00, -105.00,    -0.3202, 00.7430, 00.3807,    
 0027.555969, 000920,    0080, -021, -104,    0080.00, -021.00, -104.00,    -0.3146, 00.7598, 00.3864,    
 0027.565979, 000919,    0082, -019, -108,    0082.00, -019.00, -108.00,    -0.3258, 00.7486, 00.3636,    
 0027.575989, 000920,    0077, -017, -108,    0077.00, -017.00, -108.00,    -0.2978, 00.7374, 00.3636,    
 0027.585999, 000925,    0089, -012, -111,    0089.00, -012.00, -111.00,    -0.3652, 00.7095, 00.3466,    
 0027.596008, 000918,    0082, -017, -108,    0082.00, -017.00, -108.00,    -0.3258, 00.7374, 00.3636,    
 0027.605957, 000922,    0083, -020, -119,    0083.00, -020.00, -119.00,    -0.3315, 00.7542, 00.3011,    
 0027.615967, 000919,    0084, -019, -111,    0084.00, -019.00, -111.00,    -0.3371, 00.7486, 00.3466,    
 0027.625977, 000918,    0082, -019, -116,    0082.00, -019.00, -116.00,    -0.3258, 00.7486, 00.3182,    
 0027.635986, 000920,    0083, -018, -112,    0083.00, -018.00, -112.00,    -0.3315, 00.7430, 00.3409,    
 0027.645996, 000923,    0080, -017, -113,    0080.00, -017.00, -113.00,    -0.3146, 00.7374, 00.3352,    
 0027.656006, 000920,    0086, -019, -108,    0086.00, -019.00, -108.00,    -0.3483, 00.7486, 00.3636,    
 0027.665955, 000919,    0083, -015, -114,    0083.00, -015.00, -114.00,    -0.3315, 00.7263, 00.3295,    
 0027.675964, 000918,    0084, -019, -116,    0084.00, -019.00, -116.00,    -0.3371, 00.7486, 00.3182,    
 0027.685974, 000917,    0086, -017, -116,    0086.00, -017.00, -116.00,    -0.3483, 00.7374, 00.3182,    
 0027.695984, 000921,    0084, -014, -113,    0084.00, -014.00, -113.00,    -0.3371, 00.7207, 00.3352,    
 0027.705994, 000922,    0086, -021, -108,    0086.00, -021.00, -108.00,    -0.3483, 00.7598, 00.3636,    
 0027.716003, 000918,    0084, -017, -116,    0084.00, -017.00, -116.00,    -0.3371, 00.7374, 00.3182,    
 0027.725952, 000920,    0086, -026, -118,    0086.00, -026.00, -118.00,    -0.3483, 00.7877, 00.3068,    
 0027.735962, 000921,    0091, -017, -108,    0091.00, -017.00, -108.00,    -0.3764, 00.7374, 00.3636,    
 0027.745972, 000923,    0085, -011, -117,    0085.00, -011.00, -117.00,    -0.3427, 00.7039, 00.3125,    
 0027.755981, 000923,    0088, -015, -117,    0088.00, -015.00, -117.00,    -0.3596, 00.7263, 00.3125,    
 0027.765991, 000920,    0085, -020, -114,    0085.00, -020.00, -114.00,    -0.3427, 00.7542, 00.3295,    
 0027.776001, 000918,    0080, -017, -113,    0080.00, -017.00, -113.00,    -0.3146, 00.7374, 00.3352,    
 0027.785950, 000919,    0080, -021, -118,    0080.00, -021.00, -118.00,    -0.3146, 00.7598, 00.3068,    
 0027.795959, 000919,    0090, -022, -117,    0090.00, -022.00, -117.00,    -0.3708, 00.7654, 00.3125,    
 0027.805969, 000919,    0089, -019, -118,    0089.00, -019.00, -118.00,    -0.3652, 00.7486, 00.3068,    
 0027.815979, 000921,    0092, -022, -114,    0092.00, -022.00, -114.00,    -0.3820, 00.7654, 00.3295,    
 0027.825989, 001072,    0091, -019, -116,    0091.00, -019.00, -116.00,    -0.3764, 00.7486, 00.3182,    
 0027.835999, 000919,    0088, -018, -117,    0088.00, -018.00, -117.00,    -0.3596, 00.7430, 00.3125,    
 0027.846008, 000915,    0092, -018, -114,    0092.00, -018.00, -114.00,    -0.3820, 00.7430, 00.3295,    
 0027.855957, 000918,    0088, -013, -114,    0088.00, -013.00, -114.00,    -0.3596, 00.7151, 00.3295,    
 0027.865967, 000919,    0089, -017, -118,    0089.00, -017.00, -118.00,    -0.3652, 00.7374, 00.3068,    
 0027.875977, 000917,    0088, -020, -119,    0088.00, -020.00, -119.00,    -0.3596, 00.7542, 00.3011,    
 0027.885986, 000917,    0084, -024, -123,    0084.00, -024.00, -123.00,    -0.3371, 00.7765, 00.2784,    
 0027.895996, 000921,    0089, -021, -118,    0089.00, -021.00, -118.00,    -0.3652, 00.7598, 00.3068,    
 0027.906006, 000919,    0093, -026, -116,    0093.00, -026.00, -116.00,    -0.3876, 00.7877, 00.3182,    
 0027.915955, 000919,    0089, -017, -113,    0089.00, -017.00, -113.00,    -0.3652, 00.7374, 00.3352,    
 0027.925964, 000921,    0090, -013, -112,    0090.00, -013.00, -112.00,    -0.3708, 00.7151, 00.3409,    
 0027.935974, 000921,    0085, -020, -112,    0085.00, -020.00, -112.00,    -0.3427, 00.7542, 00.3409,    
 0027.945984, 000920,    0085, -027, -117,    0085.00, -027.00, -117.00,    -0.3427, 00.7933, 00.3125,    
 0027.955994, 000920,    0092, -020, -110,    0092.00, -020.00, -110.00,    -0.3820, 00.7542, 00.3523,    
 0027.966003, 000923,    0090, -015, -110,    0090.00, -015.00, -110.00,    -0.3708, 00.7263, 00.3523,    
 0027.975952, 000919,    0094, -022, -110,    0094.00, -022.00, -110.00,    -0.3933, 00.7654, 00.3523,    
 0027.985962, 000918,    0088, -020, -110,    0088.00, -020.00, -110.00,    -0.3596, 00.7542, 00.3523,    
 0027.995972, 000918,    0088, -013, -107,    0088.00, -013.00, -107.00,    -0.3596, 00.7151, 00.3693,    
 0028.005981, 000916,    0088, -020, -110,    0088.00, -020.00, -110.00,    -0.3596, 00.7542, 00.3523,    
 0028.015991, 000920,    0086, -014, -108,    0086.00, -014.00, -108.00,    -0.3483, 00.7207, 00.3636,    
 0028.026001, 000921,    0090, -018, -114,    0090.00, -018.00, -114.00,    -0.3708, 00.7430, 00.3295,    
 0028.035950, 000918,    0091, -012, -101,    0091.00, -012.00, -101.00,    -0.3764, 00.7095, 00.4034,    
 0028.045959, 000921,    0085, -022, -110,    0085.00, -022.00, -110.00,    -0.3427, 00.7654, 00.3523,    
 0028.055969, 000917,    0089, -012, -106,    0089.00, -012.00, -106.00,    -0.3652, 00.7095, 00.3750,    
 0028.065979, 001026,    0093, -014, -106,    0093.00, -014.00, -106.00,    -0.3876, 00.7207, 00.3750,    
 0028.075989, 000917,    0085, -015, -110,    0085.00, -015.00, -110.00,    -0.3427, 00.7263, 00.3523,    
 0028.085999, 000919,    0093, -019, -111,    0093.00, -019.00, -111.00,    -0.3876, 00.7486, 00.3466,    
 0028.096008, 000921,    0089, -014, -111,    0089.00, -014.00, -111.00,    -0.3652, 00.7207, 00.3466,    
 0028.105957, 000917,    0091, -017, -108,    0091.00, -017.00, -108.00,    -0.3764, 00.7374, 00.3636,    
 0028.115967, 000921,    0090, -013, -110,    0090.00, -013.00, -110.00,    -0.3708, 00.7151, 00.3523,    
 0028.125977, 000921,    0084, -017, -104,    0084.00, -017.00, -104.00,    -0.3371, 00.7374, 00.3864,    
 0028.135986, 000925,    0085, -018, -112,    0085.00, -018.00, -112.00,    -0.3427, 00.7430, 00.3409,    
 0028.145996, 000919,    0094, -011, -107,    0094.00, -011.00, -107.00,    -0.3933, 00.7039, 00.3693,    
 0028.156006, 000922,    0089, -014, -106,    0089.00, -014.00, -106.00,    -0.3652, 00.7207, 00.3750,    
 0028.165955, 000919,    0085, -013, -117,    0085.00, -013.00, -117.00,    -0.3427, 00.7151, 00.3125,    
 0028.175964, 000919,    0088, -013, -112,    0088.00, -013.00, -112.00,    -0.3596, 00.7151, 00.3409,    
 0028.185974, 000917,    0092, -015, -112,    0092.00, -015.00, -112.00,    -0.3820, 00.7263, 00.3409,    
 0028.195984, 000922,    0083, -015, -114,    0083.00, -015.00, -114.00,    -0.3315, 00.7263, 00.3295,    
 0028.205994, 000925,    0092, -018, -107,    0092.00, -018.00, -107.00,    -0.3820, 00.7430, 00.3693,    
 0028.216003, 000919,    0092, -018, -114,    0092.00, -018.00, -114.00,    -0.3820, 00.7430, 00.3295,    
 0028.225952, 000924,    0093, -017, -113,    0093.00, -017.00, -113.00,    -0.3876, 00.7374, 00.3352,    
 0028.235962, 000917,    0093, -019, -113,    0093.00, -019.00, -113.00,    -0.3876, 00.7486, 00.3352,    
 0028.245972, 000924,    0091, -014, -116,    0091.00, -014.00, -116.00,    -0.3764, 00.7207, 00.3182,    
 0028.255981, 000918,    0089, -010, -116,    0089.00, -010.00, -116.00,    -0.3652, 00.6983, 00.3182,    
 0028.265991, 000918,    0091, -012, -120,    0091.00, -012.00, -120.00,    -0.3764, 00.7095, 00.2955,    
 0028.276001, 000929,    0093, -019, -108,    0093.00, -019.00, -108.00,    -0.3876, 00.7486, 00.3636,    
