 Atime,       Adur,    Aperc, A,    Arx1,   Ary1,   Arz1,      Aax1,      Aay1,      Aaz1,         Acx1,    Acy1,    Acz1,   
 0000.420532, 000530,  2.650, X,    -00314, -00062, 008341,    -00314.00, -00062.00, 008341.00,    -0.0076, -0.0377, 01.0194,    
 0000.421143, 000531,  2.655, X,    -00314, -00062, 008341,    -00314.00, -00062.00, 008341.00,    -0.0076, -0.0377, 01.0194,    
 0000.421753, 000531,  2.655, X,    -00314, -00062, 008341,    -00314.00, -00062.00, 008341.00,    -0.0076, -0.0377, 01.0194,    
 0000.422363, 000531,  2.655, X,    -00314, -00062, 008341,    -00314.00, -00062.00, 008341.00,    -0.0076, -0.0377, 01.0194,    
 0000.422974, 000531,  2.655, X,    -00314, -00062, 008341,    -00314.00, -00062.00, 008341.00,    -0.0076, -0.0377, 01.0194,    
 0000.423584, 000530,  2.650, X,    -00314, -00062, 008341,    -00314.00, -00062.00, 008341.00,    -0.0076, -0.0377, 01.0194,    
 0000.424194, 000533,  2.665, X,    -00314, -00062, 008341,    -00314.00, -00062.00, 008341.00,    -0.0076, -0.0377, 01.0194,    
 0000.424805, 000531,  2.655, X,    -00305, -00052, 008320,    -00305.00, -00052.00, 008320.00,    -0.0063, -0.0366, 01.0168,    
 0000.425537, 000533,  2.665, X,    -00305, -00052, 008320,    -00305.00, -00052.00, 008320.00,    -0.0063, -0.0366, 01.0168,    
 0000.426147, 000528,  2.640, X,    -00305, -00052, 008320,    -00305.00, -00052.00, 008320.00,    -0.0063, -0.0366, 01.0168,    
 0000.426758, 000531,  2.655, X,    -00305, -00052, 008320,    -00305.00, -00052.00, 008320.00,    -0.0063, -0.0366, 01.0168,    
 0000.427368, 000531,  2.655, X,    -00305, -00052, 008320,    -00305.00, -00052.00, 008320.00,    -0.0063, -0.0366, 01.0168,    
 0000.427979, 000531,  2.655, X,    -00305, -00052, 008320,    -00305.00, -00052.00, 008320.00,    -0.0063, -0.0366, 01.0168,    
 0000.428467, 000534,  2.670, X,    -00305, -00052, 008320,    -00305.00, -00052.00, 008320.00,    -0.0063, -0.0366, 01.0168,    
 0000.429077, 000530,  2.650, X,    -00305, -00052, 008320,    -00305.00, -00052.00, 008320.00,    -0.0063, -0.0366, 01.0168,    
 0000.429688, 000534,  2.670, X,    -00273, -00020, 008292,    -00273.00, -00020.00, 008292.00,    -0.0024, -0.0327, 01.0135,    
 0000.430298, 000531,  2.655, X,    -00273, -00020, 008292,    -00273.00, -00020.00, 008292.00,    -0.0024, -0.0327, 01.0135,    
 0000.430908, 000531,  2.655, X,    -00273, -00020, 008292,    -00273.00, -00020.00, 008292.00,    -0.0024, -0.0327, 01.0135,    
 0000.431519, 000531,  2.655, X,    -00273, -00020, 008292,    -00273.00, -00020.00, 008292.00,    -0.0024, -0.0327, 01.0135,    
 0000.432129, 000532,  2.660, X,    -00273, -00020, 008292,    -00273.00, -00020.00, 008292.00,    -0.0024, -0.0327, 01.0135,    
 0000.432739, 000532,  2.660, X,    -00273, -00020, 008292,    -00273.00, -00020.00, 008292.00,    -0.0024, -0.0327, 01.0135,    
 0000.433350, 000531,  2.655, X,    -00273, -00020, 008292,    -00273.00, -00020.00, 008292.00,    -0.0024, -0.0327, 01.0135,    
 0000.433960, 000530,  2.650, X,    -00273, -00020, 008292,    -00273.00, -00020.00, 008292.00,    -0.0024, -0.0327, 01.0135,    
 0000.434570, 000531,  2.655, X,    -00297, -00076, 008342,    -00297.00, -00076.00, 008342.00,    -0.0093, -0.0356, 01.0195,    
 0000.435181, 000530,  2.650, X,    -00297, -00076, 008342,    -00297.00, -00076.00, 008342.00,    -0.0093, -0.0356, 01.0195,    
 0000.435669, 000530,  2.650, X,    -00297, -00076, 008342,    -00297.00, -00076.00, 008342.00,    -0.0093, -0.0356, 01.0195,    
 0000.436279, 000531,  2.655, X,    -00297, -00076, 008342,    -00297.00, -00076.00, 008342.00,    -0.0093, -0.0356, 01.0195,    
 0000.436890, 000524,  2.620, X,    -00297, -00076, 008342,    -00297.00, -00076.00, 008342.00,    -0.0093, -0.0356, 01.0195,    
 0000.437500, 000531,  2.655, X,    -00297, -00076, 008342,    -00297.00, -00076.00, 008342.00,    -0.0093, -0.0356, 01.0195,    
 0000.438110, 000531,  2.655, X,    -00297, -00076, 008342,    -00297.00, -00076.00, 008342.00,    -0.0093, -0.0356, 01.0195,    
 0000.438721, 000531,  2.655, X,    -00297, -00076, 008342,    -00297.00, -00076.00, 008342.00,    -0.0093, -0.0356, 01.0195,    
 0000.439331, 000531,  2.655, X,    -00346, -00062, 008258,    -00346.00, -00062.00, 008258.00,    -0.0076, -0.0416, 01.0094,    
 0000.439941, 000530,  2.650, X,    -00346, -00062, 008258,    -00346.00, -00062.00, 008258.00,    -0.0076, -0.0416, 01.0094,    
 0000.440552, 000531,  2.655, X,    -00346, -00062, 008258,    -00346.00, -00062.00, 008258.00,    -0.0076, -0.0416, 01.0094,    
 0000.441162, 000533,  2.665, X,    -00346, -00062, 008258,    -00346.00, -00062.00, 008258.00,    -0.0076, -0.0416, 01.0094,    
 0000.441772, 000531,  2.655, X,    -00346, -00062, 008258,    -00346.00, -00062.00, 008258.00,    -0.0076, -0.0416, 01.0094,    
 0000.442383, 000530,  2.650, X,    -00346, -00062, 008258,    -00346.00, -00062.00, 008258.00,    -0.0076, -0.0416, 01.0094,    
 0000.442871, 000530,  2.650, X,    -00346, -00062, 008258,    -00346.00, -00062.00, 008258.00,    -0.0076, -0.0416, 01.0094,    
 0000.443481, 000530,  2.650, X,    -00346, -00062, 008258,    -00346.00, -00062.00, 008258.00,    -0.0076, -0.0416, 01.0094,    
 0000.444214, 000534,  2.670, X,    -00341, -00030, 008307,    -00341.00, -00030.00, 008307.00,    -0.0037, -0.0410, 01.0153,    
 0000.444824, 000532,  2.660, X,    -00341, -00030, 008307,    -00341.00, -00030.00, 008307.00,    -0.0037, -0.0410, 01.0153,    
 0000.445435, 000531,  2.655, X,    -00341, -00030, 008307,    -00341.00, -00030.00, 008307.00,    -0.0037, -0.0410, 01.0153,    
 0000.446045, 000531,  2.655, X,    -00341, -00030, 008307,    -00341.00, -00030.00, 008307.00,    -0.0037, -0.0410, 01.0153,    
 0000.446655, 000531,  2.655, X,    -00341, -00030, 008307,    -00341.00, -00030.00, 008307.00,    -0.0037, -0.0410, 01.0153,    
 0000.447266, 000532,  2.660, X,    -00341, -00030, 008307,    -00341.00, -00030.00, 008307.00,    -0.0037, -0.0410, 01.0153,    
 0000.447876, 000531,  2.655, X,    -00341, -00030, 008307,    -00341.00, -00030.00, 008307.00,    -0.0037, -0.0410, 01.0153,    
 0000.448364, 000532,  2.660, X,    -00341, -00030, 008307,    -00341.00, -00030.00, 008307.00,    -0.0037, -0.0410, 01.0153,    
 0000.448975, 000531,  2.655, X,    -00341, -00030, 008307,    -00341.00, -00030.00, 008307.00,    -0.0037, -0.0410, 01.0153,    
 0000.449585, 000535,  2.675, X,    -00320, -00042, 008318,    -00320.00, -00042.00, 008318.00,    -0.0051, -0.0384, 01.0166,    
 0000.450195, 000531,  2.655, X,    -00320, -00042, 008318,    -00320.00, -00042.00, 008318.00,    -0.0051, -0.0384, 01.0166,    
 0000.450806, 000530,  2.650, X,    -00320, -00042, 008318,    -00320.00, -00042.00, 008318.00,    -0.0051, -0.0384, 01.0166,    
 0000.451416, 000530,  2.650, X,    -00320, -00042, 008318,    -00320.00, -00042.00, 008318.00,    -0.0051, -0.0384, 01.0166,    
 0000.452026, 000531,  2.655, X,    -00320, -00042, 008318,    -00320.00, -00042.00, 008318.00,    -0.0051, -0.0384, 01.0166,    
 0000.452637, 000530,  2.650, X,    -00320, -00042, 008318,    -00320.00, -00042.00, 008318.00,    -0.0051, -0.0384, 01.0166,    
 0000.453247, 000532,  2.660, X,    -00320, -00042, 008318,    -00320.00, -00042.00, 008318.00,    -0.0051, -0.0384, 01.0166,    
 0000.453857, 000533,  2.665, X,    -00320, -00042, 008318,    -00320.00, -00042.00, 008318.00,    -0.0051, -0.0384, 01.0166,    
 0000.454468, 000531,  2.655, X,    -00334, -00037, 008355,    -00334.00, -00037.00, 008355.00,    -0.0045, -0.0401, 01.0210,    
 0000.455078, 000531,  2.655, X,    -00334, -00037, 008355,    -00334.00, -00037.00, 008355.00,    -0.0045, -0.0401, 01.0210,    
 0000.455688, 000531,  2.655, X,    -00334, -00037, 008355,    -00334.00, -00037.00, 008355.00,    -0.0045, -0.0401, 01.0210,    
 0000.456177, 000530,  2.650, X,    -00334, -00037, 008355,    -00334.00, -00037.00, 008355.00,    -0.0045, -0.0401, 01.0210,    
 0000.456787, 000530,  2.650, X,    -00334, -00037, 008355,    -00334.00, -00037.00, 008355.00,    -0.0045, -0.0401, 01.0210,    
 0000.457397, 000531,  2.655, X,    -00334, -00037, 008355,    -00334.00, -00037.00, 008355.00,    -0.0045, -0.0401, 01.0210,    
 0000.458008, 000524,  2.620, X,    -00334, -00037, 008355,    -00334.00, -00037.00, 008355.00,    -0.0045, -0.0401, 01.0210,    
 0000.458618, 000531,  2.655, X,    -00334, -00037, 008355,    -00334.00, -00037.00, 008355.00,    -0.0045, -0.0401, 01.0210,    
 0000.459229, 000531,  2.655, X,    -00324, -00042, 008299,    -00324.00, -00042.00, 008299.00,    -0.0051, -0.0389, 01.0143,    
 0000.459839, 000533,  2.665, X,    -00324, -00042, 008299,    -00324.00, -00042.00, 008299.00,    -0.0051, -0.0389, 01.0143,    
 0000.460449, 000532,  2.660, X,    -00324, -00042, 008299,    -00324.00, -00042.00, 008299.00,    -0.0051, -0.0389, 01.0143,    
 0000.461060, 000531,  2.655, X,    -00324, -00042, 008299,    -00324.00, -00042.00, 008299.00,    -0.0051, -0.0389, 01.0143,    
 0000.461670, 000531,  2.655, X,    -00324, -00042, 008299,    -00324.00, -00042.00, 008299.00,    -0.0051, -0.0389, 01.0143,    
 0000.462280, 000533,  2.665, X,    -00324, -00042, 008299,    -00324.00, -00042.00, 008299.00,    -0.0051, -0.0389, 01.0143,    
 0000.462769, 000531,  2.655, X,    -00324, -00042, 008299,    -00324.00, -00042.00, 008299.00,    -0.0051, -0.0389, 01.0143,    
 0000.463501, 000531,  2.655, X,    -00324, -00042, 008299,    -00324.00, -00042.00, 008299.00,    -0.0051, -0.0389, 01.0143,    
 0000.464111, 000528,  2.640, X,    -00324, -00042, 008299,    -00324.00, -00042.00, 008299.00,    -0.0051, -0.0389, 01.0143,    
 0000.464722, 000531,  2.655, X,    -00308, -00041, 008307,    -00308.00, -00041.00, 008307.00,    -0.0050, -0.0370, 01.0153,    
 0000.465332, 000531,  2.655, X,    -00308, -00041, 008307,    -00308.00, -00041.00, 008307.00,    -0.0050, -0.0370, 01.0153,    
 0000.465942, 000531,  2.655, X,    -00308, -00041, 008307,    -00308.00, -00041.00, 008307.00,    -0.0050, -0.0370, 01.0153,    
 0000.466553, 000531,  2.655, X,    -00308, -00041, 008307,    -00308.00, -00041.00, 008307.00,    -0.0050, -0.0370, 01.0153,    
 0000.467163, 000531,  2.655, X,    -00308, -00041, 008307,    -00308.00, -00041.00, 008307.00,    -0.0050, -0.0370, 01.0153,    
 0000.467651, 000531,  2.655, X,    -00308, -00041, 008307,    -00308.00, -00041.00, 008307.00,    -0.0050, -0.0370, 01.0153,    
 0000.468262, 000531,  2.655, X,    -00308, -00041, 008307,    -00308.00, -00041.00, 008307.00,    -0.0050, -0.0370, 01.0153,    
 0000.468872, 000531,  2.655, X,    -00308, -00041, 008307,    -00308.00, -00041.00, 008307.00,    -0.0050, -0.0370, 01.0153,    
 0000.469482, 000525,  2.625, X,    -00306, -00039, 008316,    -00306.00, -00039.00, 008316.00,    -0.0048, -0.0367, 01.0163,    
 0000.470093, 000532,  2.660, X,    -00306, -00039, 008316,    -00306.00, -00039.00, 008316.00,    -0.0048, -0.0367, 01.0163,    
 0000.470703, 000531,  2.655, X,    -00306, -00039, 008316,    -00306.00, -00039.00, 008316.00,    -0.0048, -0.0367, 01.0163,    
 0000.471313, 000531,  2.655, X,    -00306, -00039, 008316,    -00306.00, -00039.00, 008316.00,    -0.0048, -0.0367, 01.0163,    
 0000.471924, 000530,  2.650, X,    -00306, -00039, 008316,    -00306.00, -00039.00, 008316.00,    -0.0048, -0.0367, 01.0163,    
 0000.472534, 000531,  2.655, X,    -00306, -00039, 008316,    -00306.00, -00039.00, 008316.00,    -0.0048, -0.0367, 01.0163,    
 0000.473145, 000530,  2.650, X,    -00306, -00039, 008316,    -00306.00, -00039.00, 008316.00,    -0.0048, -0.0367, 01.0163,    
 0000.473755, 000530,  2.650, X,    -00306, -00039, 008316,    -00306.00, -00039.00, 008316.00,    -0.0048, -0.0367, 01.0163,    
 0000.474243, 000530,  2.650, X,    -00297, -00062, 008298,    -00297.00, -00062.00, 008298.00,    -0.0076, -0.0356, 01.0142,    
 0000.474854, 000531,  2.655, X,    -00297, -00062, 008298,    -00297.00, -00062.00, 008298.00,    -0.0076, -0.0356, 01.0142,    
 0000.475464, 000532,  2.660, X,    -00297, -00062, 008298,    -00297.00, -00062.00, 008298.00,    -0.0076, -0.0356, 01.0142,    
 0000.476074, 000532,  2.660, X,    -00297, -00062, 008298,    -00297.00, -00062.00, 008298.00,    -0.0076, -0.0356, 01.0142,    
 0000.476685, 000531,  2.655, X,    -00297, -00062, 008298,    -00297.00, -00062.00, 008298.00,    -0.0076, -0.0356, 01.0142,    
 0000.477295, 000532,  2.660, X,    -00297, -00062, 008298,    -00297.00, -00062.00, 008298.00,    -0.0076, -0.0356, 01.0142,    
 0000.477905, 000531,  2.655, X,    -00297, -00062, 008298,    -00297.00, -00062.00, 008298.00,    -0.0076, -0.0356, 01.0142,    
 0000.478516, 000532,  2.660, X,    -00297, -00062, 008298,    -00297.00, -00062.00, 008298.00,    -0.0076, -0.0356, 01.0142,    
 0000.479126, 000531,  2.655, X,    -00292, -00059, 008330,    -00292.00, -00059.00, 008330.00,    -0.0072, -0.0350, 01.0180,    
 0000.479736, 000525,  2.625, X,    -00292, -00059, 008330,    -00292.00, -00059.00, 008330.00,    -0.0072, -0.0350, 01.0180,    
 0000.480347, 000530,  2.650, X,    -00292, -00059, 008330,    -00292.00, -00059.00, 008330.00,    -0.0072, -0.0350, 01.0180,    
 0000.480957, 000531,  2.655, X,    -00292, -00059, 008330,    -00292.00, -00059.00, 008330.00,    -0.0072, -0.0350, 01.0180,    
 0000.481445, 000531,  2.655, X,    -00292, -00059, 008330,    -00292.00, -00059.00, 008330.00,    -0.0072, -0.0350, 01.0180,    
 0000.482178, 000534,  2.670, X,    -00292, -00059, 008330,    -00292.00, -00059.00, 008330.00,    -0.0072, -0.0350, 01.0180,    
 0000.482788, 000532,  2.660, X,    -00292, -00059, 008330,    -00292.00, -00059.00, 008330.00,    -0.0072, -0.0350, 01.0180,    
 0000.483398, 000531,  2.655, X,    -00292, -00059, 008330,    -00292.00, -00059.00, 008330.00,    -0.0072, -0.0350, 01.0180,    
 0000.484009, 000532,  2.660, X,    -00292, -00059, 008330,    -00292.00, -00059.00, 008330.00,    -0.0072, -0.0350, 01.0180,    
 0000.484619, 000531,  2.655, X,    -00315, -00065, 008313,    -00315.00, -00065.00, 008313.00,    -0.0079, -0.0378, 01.0160,    
 0000.485229, 000532,  2.660, X,    -00315, -00065, 008313,    -00315.00, -00065.00, 008313.00,    -0.0079, -0.0378, 01.0160,    
 0000.485840, 000530,  2.650, X,    -00315, -00065, 008313,    -00315.00, -00065.00, 008313.00,    -0.0079, -0.0378, 01.0160,    
 0000.486328, 000531,  2.655, X,    -00315, -00065, 008313,    -00315.00, -00065.00, 008313.00,    -0.0079, -0.0378, 01.0160,    
 0000.486938, 000531,  2.655, X,    -00315, -00065, 008313,    -00315.00, -00065.00, 008313.00,    -0.0079, -0.0378, 01.0160,    
 0000.487549, 000531,  2.655, X,    -00315, -00065, 008313,    -00315.00, -00065.00, 008313.00,    -0.0079, -0.0378, 01.0160,    
 0000.488159, 000531,  2.655, X,    -00315, -00065, 008313,    -00315.00, -00065.00, 008313.00,    -0.0079, -0.0378, 01.0160,    
 0000.488770, 000532,  2.660, X,    -00315, -00065, 008313,    -00315.00, -00065.00, 008313.00,    -0.0079, -0.0378, 01.0160,    
 0000.489380, 000531,  2.655, X,    -00321, -00066, 008282,    -00321.00, -00066.00, 008282.00,    -0.0080, -0.0385, 01.0123,    
 0000.489990, 000532,  2.660, X,    -00321, -00066, 008282,    -00321.00, -00066.00, 008282.00,    -0.0080, -0.0385, 01.0123,    
 0000.490601, 000531,  2.655, X,    -00321, -00066, 008282,    -00321.00, -00066.00, 008282.00,    -0.0080, -0.0385, 01.0123,    
 0000.491211, 000532,  2.660, X,    -00321, -00066, 008282,    -00321.00, -00066.00, 008282.00,    -0.0080, -0.0385, 01.0123,    
 0000.491821, 000530,  2.650, X,    -00321, -00066, 008282,    -00321.00, -00066.00, 008282.00,    -0.0080, -0.0385, 01.0123,    
 0000.492432, 000531,  2.655, X,    -00321, -00066, 008282,    -00321.00, -00066.00, 008282.00,    -0.0080, -0.0385, 01.0123,    
 0000.493042, 000531,  2.655, X,    -00321, -00066, 008282,    -00321.00, -00066.00, 008282.00,    -0.0080, -0.0385, 01.0123,    
 0000.493530, 000531,  2.655, X,    -00321, -00066, 008282,    -00321.00, -00066.00, 008282.00,    -0.0080, -0.0385, 01.0123,    
 0000.494141, 000532,  2.660, X,    -00357, -00029, 008297,    -00357.00, -00029.00, 008297.00,    -0.0035, -0.0429, 01.0141,    
 0000.494751, 000531,  2.655, X,    -00357, -00029, 008297,    -00357.00, -00029.00, 008297.00,    -0.0035, -0.0429, 01.0141,    
 0000.495361, 000532,  2.660, X,    -00357, -00029, 008297,    -00357.00, -00029.00, 008297.00,    -0.0035, -0.0429, 01.0141,    
 0000.495972, 000532,  2.660, X,    -00357, -00029, 008297,    -00357.00, -00029.00, 008297.00,    -0.0035, -0.0429, 01.0141,    
 0000.496582, 000532,  2.660, X,    -00357, -00029, 008297,    -00357.00, -00029.00, 008297.00,    -0.0035, -0.0429, 01.0141,    
 0000.497192, 000531,  2.655, X,    -00357, -00029, 008297,    -00357.00, -00029.00, 008297.00,    -0.0035, -0.0429, 01.0141,    
 0000.497803, 000531,  2.655, X,    -00357, -00029, 008297,    -00357.00, -00029.00, 008297.00,    -0.0035, -0.0429, 01.0141,    
 0000.498413, 000531,  2.655, X,    -00357, -00029, 008297,    -00357.00, -00029.00, 008297.00,    -0.0035, -0.0429, 01.0141,    
 0000.499023, 000531,  2.655, X,    -00357, -00029, 008297,    -00357.00, -00029.00, 008297.00,    -0.0035, -0.0429, 01.0141,    
 0000.499634, 000532,  2.660, X,    -00300, -00051, 008280,    -00300.00, -00051.00, 008280.00,    -0.0062, -0.0360, 01.0120,    
 0000.500244, 000531,  2.655, X,    -00300, -00051, 008280,    -00300.00, -00051.00, 008280.00,    -0.0062, -0.0360, 01.0120,    
 0000.500854, 000533,  2.665, X,    -00300, -00051, 008280,    -00300.00, -00051.00, 008280.00,    -0.0062, -0.0360, 01.0120,    
 0000.501465, 000536,  2.680, X,    -00300, -00051, 008280,    -00300.00, -00051.00, 008280.00,    -0.0062, -0.0360, 01.0120,    
 0000.502075, 000537,  2.685, X,    -00300, -00051, 008280,    -00300.00, -00051.00, 008280.00,    -0.0062, -0.0360, 01.0120,    
 0000.502686, 000537,  2.685, X,    -00300, -00051, 008280,    -00300.00, -00051.00, 008280.00,    -0.0062, -0.0360, 01.0120,    
 0000.503296, 000533,  2.665, X,    -00300, -00051, 008280,    -00300.00, -00051.00, 008280.00,    -0.0062, -0.0360, 01.0120,    
 0000.503906, 000531,  2.655, X,    -00300, -00051, 008280,    -00300.00, -00051.00, 008280.00,    -0.0062, -0.0360, 01.0120,    
 0000.504517, 000531,  2.655, X,    -00316, -00068, 008296,    -00316.00, -00068.00, 008296.00,    -0.0083, -0.0379, 01.0139,    
